        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              40319             8473.909871          3150.051663          5323.858207     
        0.10               5.016308              40417             7503.529127          2745.266221          4758.262905     
        0.20               5.016308              40818             5975.284900          2180.113267          3795.171633     
        0.30               5.016308              41245             4742.422422          1794.207485          2948.214937     
        0.40               5.016308              41712             3789.302699          1410.099037          2379.203662     
        0.50               5.016308              42038             3109.673867          1066.471778          2043.202090     
        0.60               5.016308              42295             2526.291498           891.595901          1634.695597     
        0.70               5.016308              42412             2197.560820           735.332100          1462.228720     
        0.80               5.016308              42542             1836.186511           562.129604          1274.056908     
        0.90               5.016308              42523             1469.447889           483.743932           985.703957     
        1.00               5.016308              42543             1217.330417           426.275914           791.054503     
        1.10               5.016308              42550              969.574938           237.190481           732.384458     
        1.20               5.016308              42498              869.860011           134.865378           734.994633     
        1.30               5.016308              42308              831.440423           164.200503           667.239921     
        1.40               5.016308              42082              947.248253           254.836593           692.411660     
        1.50               5.016308              41888             1110.543717           311.148795           799.394922     
        1.60               5.016308              41781             1128.246782           329.113841           799.132941     
        1.70               5.016308              41650             1033.607341           364.789747           668.817594     
        1.80               5.016308              41620             1276.732320           355.560562           921.171758     
        1.90               5.016308              41420             1166.137955           370.114402           796.023553     
        2.00               5.016308              41312             1269.542328           269.280537          1000.261791     
        2.10               5.016308              41235             1180.179210           233.963646           946.215564     
        2.20               5.016308              41125             1296.259308           275.689535          1020.569773     
        2.30               5.016308              41053             1285.438885           296.253499           989.185386     
        2.40               5.016308              40932             1265.266005           337.578870           927.687136     
        2.50               5.016308              40767             1152.603406           312.097983           840.505424     
        2.60               5.016308              40604             1105.129772           327.215994           777.913777     
        2.70               5.016308              40750             1174.550002           385.276999           789.273003     
        2.80               5.016308              40585             1032.317306           337.684741           694.632565     
        2.90               5.016308              40596             1245.120910           445.071617           800.049292     
        3.00               5.016308              40661             1131.468207           438.318283           693.149924     
        3.10               5.016308              40577             1137.075918           473.050916           664.025002     
        3.20               5.016308              40624             1182.295583           505.417614           676.877969     
        3.30               5.016308              40638             1198.115500           413.374580           784.740920     
        3.40               5.016308              40611             1047.302248           364.024783           683.277465     
        3.50               5.016308              40620             1058.159993           360.979112           697.180881     
        3.60               5.016308              40588             1006.129024           382.818306           623.310718     
        3.70               5.016308              40550             1009.829879           380.422368           629.407511     
        3.80               5.016308              40557              914.322153           370.430902           543.891251     
        3.90               5.016308              40611             1069.791346           393.766702           676.024644     
        4.00               5.016308              40592             1054.967616           396.838909           658.128707     
        4.10               5.016308              40661              951.384618           361.137897           590.246720     
        4.20               5.016308              40713              972.257113           342.566207           629.690906     
        4.30               5.016308              40697              996.069245           418.636842           577.432402     
        4.40               5.016308              40650             1296.361574           500.534063           795.827512     
        4.50               5.016308              40727             1356.565805           499.785480           856.780324     
        4.60               5.016308              40847             1284.507421           487.515726           796.991694     
        4.70               5.016308              40680             1236.283349           409.361345           826.922004     
        4.80               5.016308              40615             1204.818197           399.510170           805.308027     
        4.90               5.016308              40566             1219.105693           464.665009           754.440685     
        5.00               5.016308              40277             1211.009125           410.825235           800.183890     
        5.10               5.016308              40179             1367.221465           461.269179           905.952286     
        5.20               5.016308              40118             1212.334835           424.653971           787.680864     
        5.30               5.016308              40201             1271.903996           442.446808           829.457188     
        5.40               5.016308              40189             1329.023154           441.280511           887.742643     
        5.50               5.016308              40206             1433.312899           439.576325           993.736574     
        5.60               5.016308              40140             1296.889449           416.150756           880.738693     
        5.70               5.016308              40180             1412.535874           467.705038           944.830836     
        5.80               5.016308              40233             1431.421871           503.882263           927.539607     
        5.90               5.016308              40310             1401.426895           518.515003           882.911893     
        6.00               5.016308              40429             1298.228563           480.975671           817.252892     
        6.10               5.016308              40539             1255.624194           501.114597           754.509598     
        6.20               5.016308              40685             1276.173631           516.239520           759.934111     
        6.30               5.016308              40647             1076.125196           355.785684           720.339512     
