        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              38874             7232.921328          3181.779289          4051.142038     
        0.10               5.016308              38939             6213.126703          2665.109230          3548.017473     
        0.20               5.016308              39328             4973.483101          2081.774533          2891.708569     
        0.30               5.016308              39770             4003.666645          1677.144182          2326.522463     
        0.40               5.016308              40157             3237.256985          1278.754338          1958.502647     
        0.50               5.016308              40624             2688.089244          1117.517291          1570.571953     
        0.60               5.016308              41005             2071.656351           880.051701          1191.604651     
        0.70               5.016308              41224             1704.267458           788.700526           915.566933     
        0.80               5.016308              41494             1575.754983           696.079405           879.675578     
        0.90               5.016308              41594             1305.321551           553.921225           751.400326     
        1.00               5.016308              41658             1139.874027           509.429177           630.444850     
        1.10               5.016308              41779              989.359126           484.651574           504.707552     
        1.20               5.016308              41725              917.442219           456.931254           460.510965     
        1.30               5.016308              41738              772.810955           373.808753           399.002202     
        1.40               5.016308              41742              691.061403           318.371752           372.689651     
        1.50               5.016308              41719              817.924239           373.809731           444.114507     
        1.60               5.016308              41761              831.666477           273.852674           557.813803     
        1.70               5.016308              41755              695.695286           290.680201           405.015085     
        1.80               5.016308              41650              804.253504           375.790482           428.463021     
        1.90               5.016308              41441              869.179262           357.811225           511.368038     
        2.00               5.016308              41518              901.762212           389.183004           512.579208     
        2.10               5.016308              41538              953.215621           377.394720           575.820901     
        2.20               5.016308              41395              939.551874           379.786588           559.765285     
        2.30               5.016308              41296              961.551555           388.122516           573.429039     
        2.40               5.016308              41010              917.138026           351.034263           566.103763     
        2.50               5.016308              40890              834.682640           258.194112           576.488529     
        2.60               5.016308              40589             1014.982627           347.732841           667.249786     
        2.70               5.016308              40423             1151.613862           422.332365           729.281497     
        2.80               5.016308              40496             1101.556475           429.649300           671.907175     
        2.90               5.016308              40412             1117.196078           493.744563           623.451515     
        3.00               5.016308              40471              860.508137           406.956775           453.551363     
        3.10               5.016308              40515              820.171442           447.244826           372.926616     
        3.20               5.016308              40524              879.463627           410.297289           469.166338     
        3.30               5.016308              40552              866.836743           363.237008           503.599735     
        3.40               5.016308              40549              867.884884           283.415640           584.469244     
        3.50               5.016308              40501              824.566027           201.488130           623.077897     
        3.60               5.016308              40550              763.820381           229.392085           534.428296     
        3.70               5.016308              40618              787.993729           216.421155           571.572573     
        3.80               5.016308              40692              788.092185           238.153411           549.938774     
        3.90               5.016308              40607              811.317133           178.082196           633.234937     
        4.00               5.016308              40613              897.206990           237.408472           659.798518     
        4.10               5.016308              40569              874.752058           310.685668           564.066390     
        4.20               5.016308              40710              878.226885           262.772920           615.453965     
        4.30               5.016308              40796              721.067942           179.463664           541.604278     
        4.40               5.016308              40753              894.092391           228.759792           665.332599     
        4.50               5.016308              40771              920.602966           280.633036           639.969930     
        4.60               5.016308              40595             1060.665763           324.267877           736.397886     
        4.70               5.016308              40581             1059.294056           314.986868           744.307188     
        4.80               5.016308              40478             1064.774600           303.993911           760.780689     
        4.90               5.016308              40341             1069.411800           344.687042           724.724759     
        5.00               5.016308              40296             1042.327635           338.716375           703.611260     
        5.10               5.016308              40259             1135.742555           353.944090           781.798465     
        5.20               5.016308              40289             1102.959902           429.899465           673.060437     
        5.30               5.016308              40446              983.330179           441.494966           541.835213     
        5.40               5.016308              40525             1226.530134           479.295960           747.234174     
        5.50               5.016308              40423             1157.978667           406.002243           751.976424     
        5.60               5.016308              40453             1087.683304           395.755982           691.927322     
