        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              33680             5189.116708          2069.502313          3119.614395     
        0.10               5.016308              33665             4302.795734          1727.235615          2575.560119     
        0.20               5.016308              34127             3507.926850          1397.761902          2110.164948     
        0.30               5.016308              34483             2887.586026          1168.602991          1718.983035     
        0.40               5.016308              34899             2266.777486           905.461851          1361.315635     
        0.50               5.016308              35286             1816.187214           724.165997          1092.021216     
        0.60               5.016308              35643             1448.134582           593.245963           854.888619     
        0.70               5.016308              35952             1157.204252           514.062921           643.141331     
        0.80               5.016308              36216              949.414625           413.812289           535.602336     
        0.90               5.016308              36381              895.799728           370.158606           525.641122     
        1.00               5.016308              36523              773.442620           293.056802           480.385817     
        1.10               5.016308              36782              794.549788           292.097044           502.452745     
        1.20               5.016308              36951              717.686488           292.563034           425.123453     
        1.30               5.016308              37168              634.319553           284.358633           349.960921     
        1.40               5.016308              37257              563.892105           222.053936           341.838170     
        1.50               5.016308              37354              445.780382           180.795795           264.984587     
        1.60               5.016308              37475              557.636578           224.795962           332.840616     
        1.70               5.016308              37502              668.501390           225.104802           443.396588     
        1.80               5.016308              37465              656.058694           247.094892           408.963802     
        1.90               5.016308              37653              521.059291           188.810206           332.249085     
        2.00               5.016308              37624              481.738217           164.978483           316.759734     
        2.10               5.016308              37683              490.941485           195.063131           295.878354     
        2.20               5.016308              37774              593.895122           209.521331           384.373791     
        2.30               5.016308              37921              642.135141           216.065570           426.069571     
        2.40               5.016308              37834              610.835521           262.056741           348.778780     
        2.50               5.016308              37818              589.557038           198.495877           391.061160     
        2.60               5.016308              37954              595.212739           234.147638           361.065101     
        2.70               5.016308              37942              526.668065           239.277541           287.390524     
        2.80               5.016308              37964              616.861710           215.993886           400.867824     
        2.90               5.016308              37896              606.827991           240.157914           366.670078     
        3.00               5.016308              37942              594.164491           187.958525           406.205966     
        3.10               5.016308              37926              556.663563           159.091867           397.571695     
        3.20               5.016308              38025              502.243385           171.115245           331.128141     
        3.30               5.016308              38115              468.213312           135.031968           333.181344     
        3.40               5.016308              37877              487.264921           133.063798           354.201123     
        3.50               5.016308              37888              539.228510           126.506344           412.722166     
        3.60               5.016308              37831              533.761757           127.735910           406.025847     
        3.70               5.016308              37850              537.452535           116.754390           420.698145     
        3.80               5.016308              37804              610.381544           131.835217           478.546327     
        3.90               5.016308              37834              591.069650           179.344564           411.725086     
        4.00               5.016308              37765              684.807968           222.737919           462.070049     
        4.10               5.016308              37677              636.489464           231.802641           404.686823     
        4.20               5.016308              37805              661.549709           266.016630           395.533079     
        4.30               5.016308              37807              717.647253           295.335842           422.311411     
        4.40               5.016308              37793              643.793760           213.784345           430.009415     
        4.50               5.016308              37762              674.984014           213.286978           461.697036     
        4.60               5.016308              37834              608.813853           159.680274           449.133579     
        4.70               5.016308              37721              566.972873           168.910399           398.062475     
        4.80               5.016308              37809              576.283289           177.120262           399.163027     
        4.90               5.016308              37801              554.817670           180.606668           374.211001     
        5.00               5.016308              37790              613.873049           181.524583           432.348467     
        5.10               5.016308              37799              581.626165           165.358942           416.267224     
        5.20               5.016308              37642              653.412385           190.632491           462.779893     
        5.30               5.016308              37603              633.108798           209.658206           423.450592     
        5.40               5.016308              37513              626.212531           194.557864           431.654666     
        5.50               5.016308              37544              631.574275           164.153761           467.420514     
        5.60               5.016308              37504              555.318553           195.371519           359.947034     
        5.70               5.016308              37439              583.733076           202.357107           381.375969     
        5.80               5.016308              37411              629.828458           234.906254           394.922204     
        5.90               5.016308              37480              598.152316           169.822843           428.329473     
        6.00               5.016308              37555              636.906850           165.042889           471.863961     
        6.10               5.016308              37630              708.005419           284.497273           423.508146     
        6.20               5.016308              37604              682.175414           279.429707           402.745707     
        6.30               5.016308              37723              688.576240           250.093835           438.482405     
        6.40               5.016308              37690              575.666890           252.234840           323.432050     
        6.50               5.016308              37581              576.281266           189.386666           386.894600     
        6.60               5.016308              37496              616.519418           180.616081           435.903337     
        6.70               5.016308              37494              653.443915           225.974981           427.468934     
        6.80               5.016308              37563              765.184979           287.629360           477.555619     
        6.90               5.016308              37550              783.254398           313.343402           469.910996     
        7.00               5.016308              37501              726.137449           260.517976           465.619474     
        7.10               5.016308              37525              691.135801           231.398015           459.737785     
        7.20               5.016308              37428              671.340655           212.996494           458.344161     
        7.30               5.016308              37415              700.020709           215.673911           484.346798     
        7.40               5.016308              37296              725.795933           202.575646           523.220287     
        7.50               5.016308              37174              714.367144           192.595447           521.771697     
        7.60               5.016308              37211              572.654570           186.297412           386.357157     
        7.70               5.016308              37116              508.446764           217.173728           291.273036     
        7.80               5.016308              37053              476.107833           214.533970           261.573862     
        7.90               5.016308              37037              427.294216           111.056338           316.237879     
        8.00               5.016308              36989              573.921284           177.709543           396.211740     
        8.10               5.016308              36882              572.656194           124.599651           448.056543     
        8.20               5.016308              36801              511.985208           99.932040            412.053168     
        8.30               5.016308              36884              595.495765           159.032769           436.462996     
        8.40               5.016308              36837              620.112035           136.048228           484.063807     
        8.50               5.016308              36998              668.379022           179.897986           488.481036     
        8.60               5.016308              36845              594.232350           120.109777           474.122573     
        8.70               5.016308              36922              631.105300           116.445785           514.659516     
        8.80               5.016308              37021              617.586362           121.610311           495.976051     
        8.90               5.016308              36965              552.258390           130.387515           421.870875     
        9.00               5.016308              36924              575.120378           153.663535           421.456842     
        9.10               5.016308              36957              578.815242           116.550921           462.264321     
        9.20               5.016308              36931              724.727477           193.588021           531.139456     
        9.30               5.016308              36937              760.376621           210.601332           549.775289     
        9.40               5.016308              36868              785.228647           222.579744           562.648903     
        9.50               5.016308              36975              858.928835           277.927700           581.001135     
        9.60               5.016308              36972              769.822839           249.988227           519.834612     
        9.70               5.016308              37006              747.553669           255.571608           491.982061     
        9.80               5.016308              37099              799.317199           233.101238           566.215961     
        9.90               5.016308              37132              681.812541           215.814868           465.997673     
       10.00               5.016308              37170              701.928786           235.637714           466.291073     
       10.10               5.016308              37276              622.077308           238.840542           383.236766     
       10.20               5.016308              37253              548.323303           213.156517           335.166786     
       10.30               5.016308              37180              533.785733           217.102910           316.682823     
       10.40               5.016308              37232              643.559550           248.664363           394.895187     
       10.50               5.016308              37073              641.535696           267.459431           374.076265     
       10.60               5.016308              37178              640.278606           232.433451           407.845154     
       10.70               5.016308              37124              606.561807           187.151801           419.410006     
       10.80               5.016308              37017              567.267022           148.672181           418.594841     
       10.90               5.016308              36962              539.062957           167.921301           371.141657     
       11.00               5.016308              36768              607.099383           178.008018           429.091365     
       11.10               5.016308              36848              678.555740           142.794468           535.761273     
       11.20               5.016308              36887              623.364260           140.359778           483.004482     
       11.30               5.016308              36810              680.219562           181.992109           498.227453     
       11.40               5.016308              36822              656.612161           192.695414           463.916746     
       11.50               5.016308              36757              694.784030           184.937324           509.846706     
       11.60               5.016308              36737              653.639627           180.136742           473.502885     
       11.70               5.016308              36699              627.402985           200.064631           427.338353     
       11.80               5.016308              36604              611.973564           195.241165           416.732399     
       11.90               5.016308              36568              516.302840           167.738428           348.564412     
       12.00               5.016308              36640              484.623685           148.047892           336.575793     
       12.10               5.016308              36685              546.599349           150.278956           396.320392     
       12.20               5.016308              36822              519.473672           81.089152            438.384520     
       12.30               5.016308              36845              540.648566           106.436731           434.211835     
       12.40               5.016308              36910              484.202277           110.837312           373.364964     
       12.50               5.016308              36860              468.191488           85.509808            382.681679     
       12.60               5.016308              36985              445.636111           109.308382           336.327729     
       12.70               5.016308              36833              524.298733           119.724946           404.573787     
       12.80               5.016308              36705              580.828078           154.937880           425.890198     
       12.90               5.016308              36751              567.681357           143.409319           424.272038     
       13.00               5.016308              36793              652.489750           225.606218           426.883532     
       13.10               5.016308              36822              580.974260           251.965345           329.008915     
       13.20               5.016308              36733              538.312843           208.279428           330.033415     
       13.30               5.016308              36807              584.484372           216.684011           367.800362     
       13.40               5.016308              36823              665.460518           261.976838           403.483680     
       13.50               5.016308              36713              695.370249           225.868678           469.501572     
       13.60               5.016308              36619              566.209067           170.522266           395.686801     
       13.70               5.016308              36586              591.526336           239.422693           352.103643     
       13.80               5.016308              36458              639.605862           256.784671           382.821190     
       13.90               5.016308              36482              540.972951           226.839758           314.133193     
       14.00               5.016308              36574              542.619782           260.071889           282.547893     
       14.10               5.016308              36464              584.340083           244.740359           339.599724     
       14.20               5.016308              36583              727.276496           307.769149           419.507347     
       14.30               5.016308              36548              561.032989           238.704464           322.328526     
       14.40               5.016308              36637              604.092070           243.210832           360.881238     
       14.50               5.016308              36771              668.472856           268.563852           399.909003     
       14.60               5.016308              36927              814.185990           336.007018           478.178972     
       14.70               5.016308              36816              742.133876           266.580886           475.552990     
       14.80               5.016308              36868              665.964236           272.204182           393.760054     
       14.90               5.016308              36917              673.298635           260.039473           413.259162     
       15.00               5.016308              36935              696.950331           237.865695           459.084636     
       15.10               5.016308              36933              687.752115           236.709974           451.042141     
       15.20               5.016308              37042              679.752747           244.843348           434.909399     
       15.30               5.016308              37072              633.492964           220.147850           413.345114     
       15.40               5.016308              37135              600.035099           199.499650           400.535449     
       15.50               5.016308              37158              575.541141           217.207557           358.333584     
       15.60               5.016308              37141              578.512158           236.017700           342.494458     
       15.70               5.016308              37107              551.995145           284.677657           267.317488     
       15.80               5.016308              37065              462.358212           263.953835           198.404377     
       15.90               5.016308              37074              439.009035           237.429488           201.579547     
       16.00               5.016308              37185              411.039405           181.668945           229.370459     
       16.10               5.016308              37203              398.671646           212.684591           185.987055     
       16.20               5.016308              37241              468.099473           184.409963           283.689510     
       16.30               5.016308              37317              396.689442           112.836079           283.853363     
       16.40               5.016308              37287              398.150356           88.257548            309.892808     
       16.50               5.016308              37265              475.929199           133.434774           342.494425     
       16.60               5.016308              37124              371.537996           136.999874           234.538121     
       16.70               5.016308              37187              471.532384           191.318083           280.214301     
       16.80               5.016308              37279              372.955296           175.743404           197.211892     
       16.90               5.016308              37262              532.807828           205.473847           327.333981     
       17.00               5.016308              37282              438.754782           179.954948           258.799834     
       17.10               5.016308              37210              512.441241           195.966730           316.474511     
       17.20               5.016308              37163              477.799186           198.841633           278.957552     
       17.30               5.016308              37089              531.532633           199.093702           332.438931     
       17.40               5.016308              37054              469.812478           192.905858           276.906620     
       17.50               5.016308              37124              559.606687           237.568108           322.038579     
       17.60               5.016308              37184              530.613799           216.805131           313.808668     
       17.70               5.016308              37194              559.535037           223.805637           335.729400     
       17.80               5.016308              37190              528.301539           218.433095           309.868445     
       17.90               5.016308              37154              554.790678           189.978328           364.812350     
       18.00               5.016308              37022              557.199060           238.322436           318.876625     
       18.10               5.016308              36932              585.918917           248.913869           337.005049     
       18.20               5.016308              36675              662.030690           236.600227           425.430463     
       18.30               5.016308              36663              743.167271           268.307109           474.860162     
       18.40               5.016308              36667              754.478656           240.226435           514.252221     
       18.50               5.016308              36779              693.561252           196.192715           497.368537     
       18.60               5.016308              36820              612.958497           210.650416           402.308080     
       18.70               5.016308              36824              627.581457           214.719779           412.861678     
       18.80               5.016308              36722              643.402861           217.271441           426.131420     
       18.90               5.016308              36777              582.617271           156.526878           426.090393     
       19.00               5.016308              36792              629.272574           180.150949           449.121626     
       19.10               5.016308              36850              612.690776           185.105337           427.585439     
       19.20               5.016308              36864              633.492875           214.037470           419.455405     
       19.30               5.016308              36834              609.728092           179.228392           430.499700     
       19.40               5.016308              36653              620.281837           250.210112           370.071725     
       19.50               5.016308              36523              546.415816           134.113239           412.302577     
       19.60               5.016308              36537              561.750596           182.141939           379.608657     
       19.70               5.016308              36462              628.034632           159.168148           468.866484     
       19.80               5.016308              36530              621.659074           149.862369           471.796705     
       19.90               5.016308              36294              492.695307           114.546753           378.148554     
       20.00               5.016308              36320              386.676598           97.647997            289.028601     
       20.10               5.016308              36251              381.504366           111.848383           269.655984     
       20.20               5.016308              36168              361.483868           168.360676           193.123192     
       20.30               5.016308              36194              431.755744           191.903340           239.852405     
       20.40               5.016308              36237              488.503286           183.412058           305.091228     
       20.50               5.016308              36131              520.731113           198.094283           322.636830     
       20.60               5.016308              36219              501.029372           206.080048           294.949324     
       20.70               5.016308              36228              591.903379           230.103962           361.799417     
       20.80               5.016308              36429              600.297847           262.200528           338.097319     
       20.90               5.016308              36408              620.197490           247.031747           373.165743     
       21.00               5.016308              36432              518.835982           193.668011           325.167971     
       21.10               5.016308              36533              574.418219           201.250616           373.167603     
       21.20               5.016308              36640              580.517601           202.816416           377.701185     
       21.30               5.016308              36751              641.669740           212.489208           429.180533     
       21.40               5.016308              36895              613.353424           161.326834           452.026590     
       21.50               5.016308              36949              655.126183           142.156602           512.969580     
       21.60               5.016308              37050              625.887770           225.442517           400.445253     
       21.70               5.016308              37116              653.195931           262.161256           391.034675     
       21.80               5.016308              37259              701.576224           313.964230           387.611994     
       21.90               5.016308              37310              685.223778           305.037499           380.186278     
       22.00               5.016308              37389              634.703859           336.782614           297.921245     
       22.10               5.016308              37510              617.188971           285.692082           331.496889     
       22.20               5.016308              37467              611.203970           284.367823           326.836147     
       22.30               5.016308              37334              524.065741           242.013690           282.052051     
       22.40               5.016308              37474              493.708953           174.489048           319.219905     
       22.50               5.016308              37468              604.476758           166.856536           437.620221     
       22.60               5.016308              37588              580.267861           166.100307           414.167553     
       22.70               5.016308              37519              615.847277           202.441723           413.405553     
       22.80               5.016308              37561              531.747269           186.044403           345.702865     
       22.90               5.016308              37549              474.909782           186.757821           288.151960     
       23.00               5.016308              37510              557.127450           189.213887           367.913564     
       23.10               5.016308              37329              652.669169           234.674437           417.994732     
       23.20               5.016308              37404              708.121334           256.223662           451.897673     
       23.30               5.016308              37351              665.393464           253.336969           412.056496     
       23.40               5.016308              37171              598.278692           231.605424           366.673267     
       23.50               5.016308              37149              544.238968           183.647072           360.591897     
       23.60               5.016308              37127              578.154325           216.548337           361.605988     
       23.70               5.016308              36950              632.852447           246.680350           386.172097     
       23.80               5.016308              37079              576.098277           258.273884           317.824393     
       23.90               5.016308              37071              457.304321           209.740914           247.563408     
       24.00               5.016308              37132              505.868109           272.607792           233.260317     
       24.10               5.016308              37132              529.985045           257.101394           272.883651     
       24.20               5.016308              37131              495.867124           242.065377           253.801747     
       24.30               5.016308              37148              471.356784           214.100980           257.255804     
       24.40               5.016308              37294              482.451640           178.276226           304.175414     
       24.50               5.016308              37141              428.501062           165.655466           262.845596     
       24.60               5.016308              37141              563.402889           194.736527           368.666362     
       24.70               5.016308              37043              534.056203           114.807452           419.248751     
       24.80               5.016308              37067              535.371980           126.397174           408.974806     
       24.90               5.016308              37096              604.404247           191.240098           413.164150     
       25.00               5.016308              37086              569.452410           202.857604           366.594806     
       25.10               5.016308              37110              524.657441           216.073483           308.583957     
       25.20               5.016308              37195              418.010328           174.755120           243.255208     
       25.30               5.016308              37110              450.555128           204.797802           245.757326     
       25.40               5.016308              37106              527.073555           207.117908           319.955647     
       25.50               5.016308              36980              553.295165           241.063661           312.231505     
       25.60               5.016308              37071              512.995232           222.664009           290.331223     
       25.70               5.016308              37026              613.673753           213.419935           400.253818     
       25.80               5.016308              36951              620.586969           227.918883           392.668086     
       25.90               5.016308              36985              552.651212           187.321662           365.329550     
       26.00               5.016308              36894              673.097385           211.335587           461.761798     
       26.10               5.016308              37018              697.489571           209.585942           487.903629     
       26.20               5.016308              36986              690.950177           231.101473           459.848704     
       26.30               5.016308              37073              713.451827           249.776954           463.674872     
       26.40               5.016308              37024              767.387422           244.136079           523.251343     
       26.50               5.016308              36971              682.419075           222.844528           459.574547     
       26.60               5.016308              36968              642.103104           225.038370           417.064734     
       26.70               5.016308              36993              597.753665           197.337943           400.415721     
       26.80               5.016308              36870              661.782086           204.304436           457.477650     
       26.90               5.016308              36983              614.320712           196.175334           418.145378     
       27.00               5.016308              36980              609.477246           200.936411           408.540836     
       27.10               5.016308              36888              520.269362           149.997211           370.272151     
       27.20               5.016308              36853              552.528579           150.283561           402.245018     
       27.30               5.016308              36869              547.421422           211.282370           336.139053     
       27.40               5.016308              36744              538.553436           190.531309           348.022127     
       27.50               5.016308              36730              577.152904           192.262438           384.890466     
       27.60               5.016308              36510              609.741074           212.856295           396.884779     
       27.70               5.016308              36508              647.195237           192.293689           454.901548     
       27.80               5.016308              36467              735.020526           203.832921           531.187605     
       27.90               5.016308              36403              740.100901           230.336128           509.764773     
       28.00               5.016308              36531              786.811626           246.558442           540.253183     
       28.10               5.016308              36519              786.812497           249.865384           536.947113     
       28.20               5.016308              36525              641.835202           175.810496           466.024706     
       28.30               5.016308              36507              581.239601           151.906107           429.333494     
       28.40               5.016308              36445              603.989630           197.280113           406.709517     
       28.50               5.016308              36374              738.070953           236.635166           501.435787     
       28.60               5.016308              36354              698.597925           282.924076           415.673849     
       28.70               5.016308              36287              694.284812           281.719514           412.565298     
       28.80               5.016308              36303              657.533513           270.680597           386.852916     
       28.90               5.016308              36386              660.672865           272.863466           387.809399     
       29.00               5.016308              36200              588.242887           254.115877           334.127010     
       29.10               5.016308              36169              672.662670           261.541158           411.121513     
       29.20               5.016308              36161              670.874412           235.035689           435.838723     
       29.30               5.016308              36279              623.997403           223.413334           400.584069     
       29.40               5.016308              36298              639.897406           196.478857           443.418549     
       29.50               5.016308              36482              563.319108           181.989063           381.330046     
       29.60               5.016308              36522              543.466272           189.840833           353.625439     
       29.70               5.016308              36626              568.241642           139.835259           428.406383     
       29.80               5.016308              36597              523.123281           181.489147           341.634134     
       29.90               5.016308              36610              583.375457           217.310094           366.065364     
       30.00               5.016308              36678              654.665446           256.697760           397.967686     
       30.10               5.016308              36794              680.118919           313.219552           366.899367     
       30.20               5.016308              36874              703.900004           299.948821           403.951183     
       30.30               5.016308              37009              650.079141           280.104346           369.974795     
       30.40               5.016308              37033              628.105476           278.300307           349.805169     
       30.50               5.016308              37188              617.662845           276.093610           341.569236     
       30.60               5.016308              37332              573.057006           220.603139           352.453867     
       30.70               5.016308              37283              645.097584           195.251185           449.846399     
       30.80               5.016308              37135              496.050791           165.680331           330.370460     
       30.90               5.016308              37046              559.460955           159.817256           399.643699     
       31.00               5.016308              37016              656.062818           225.240951           430.821866     
