        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              36746             6207.701026          1010.589803          5197.111223     
        0.10               5.016308              36315             5409.157318           826.619753          4582.537566     
        0.20               5.016308              37016             4376.186231           610.696721          3765.489509     
        0.30               5.016308              37506             3417.721917           464.568570          2953.153348     
        0.40               5.016308              37964             2664.702255           329.930039          2334.772216     
        0.50               5.016308              38328             2333.134311           272.313854          2060.820457     
        0.60               5.016308              38514             1939.563839           215.108190          1724.455649     
        0.70               5.016308              38558             1581.089230           175.552261          1405.536969     
        0.80               5.016308              38595             1348.790055           154.667269          1194.122787     
        0.90               5.016308              38666             1309.457051           170.843559          1138.613492     
        1.00               5.016308              38528             1077.239034           135.023104           942.215931     
        1.10               5.016308              38572              976.783796           112.356826           864.426970     
        1.20               5.016308              38501              995.487991           135.713786           859.774205     
        1.30               5.016308              38057              858.950955           122.155797           736.795158     
        1.40               5.016308              37717              732.737441           102.827849           629.909592     
        1.50               5.016308              37484              721.687649           71.322398            650.365251     
        1.60               5.016308              37227              744.881143           81.272579            663.608564     
        1.70               5.016308              37010              978.916323           110.961903           867.954420     
        1.80               5.016308              36970             1044.778455           94.819243            949.959212     
        1.90               5.016308              36549              836.746506           60.779106            775.967400     
        2.00               5.016308              36423              704.377871            5.151559            699.226312     
        2.10               5.016308              36424              771.208716           21.109524            750.099192     
        2.20               5.016308              36339             1003.953523           31.062783            972.890740     
        2.30               5.016308              36270             1041.903765           49.298568            992.605197     
        2.40               5.016308              36085             1000.368192           37.612680            962.755513     
        2.50               5.016308              35842              932.983620           44.405111            888.578509     
        2.60               5.016308              35951              963.503766           32.897883            930.605883     
        2.70               5.016308              35662              995.310632           36.680012            958.630620     
        2.80               5.016308              35788             1024.587045           17.186436           1007.400609     
        2.90               5.016308              35469             1188.123686           25.840369           1162.283317     
        3.00               5.016308              35376             1143.484299           38.820071           1104.664229     
        3.10               5.016308              35134             1262.241034           69.501580           1192.739454     
        3.20               5.016308              34910             1087.968151           68.945886           1019.022265     
        3.30               5.016308              34922             1090.457482           84.858385           1005.599097     
        3.40               5.016308              34909             1051.826793           64.327799            987.498994     
        3.50               5.016308              34585             1168.114718           49.422558           1118.692160     
        3.60               5.016308              34371             1053.361034           73.260935            980.100099     
        3.70               5.016308              34229              880.737116           51.930160            828.806957     
        3.80               5.016308              34088              881.781524           72.133786            809.647738     
        3.90               5.016308              34143              949.709407           47.005855            902.703552     
        4.00               5.016308              33839              964.721548           36.303445            928.418103     
        4.10               5.016308              33645              945.945761           18.491814            927.453947     
        4.20               5.016308              33625             1169.426496           27.871222           1141.555273     
        4.30               5.016308              33378             1182.633093           43.826084           1138.807009     
        4.40               5.016308              33545             1252.098733           30.569183           1221.529550     
        4.50               5.016308              33388             1373.417614           61.761066           1311.656548     
        4.60               5.016308              32995             1300.649585           51.112679           1249.536905     
        4.70               5.016308              33019             1203.999337           69.072481           1134.926856     
        4.80               5.016308              32961             1297.916677           45.701213           1252.215464     
        4.90               5.016308              32912             1301.048768           33.282756           1267.766012     
        5.00               5.016308              33021             1267.106973           12.030802           1255.076171     
        5.10               5.016308              33094             1269.677933           18.325133           1251.352799     
        5.20               5.016308              32938             1290.006958            5.277165           1284.729792     
        5.30               5.016308              32566             1191.941701           31.469660           1160.472041     
        5.40               5.016308              32512             1181.525342           66.926598           1114.598743     
        5.50               5.016308              32544             1079.179990           43.185384           1035.994606     
        5.60               5.016308              32444             1212.722194           64.819406           1147.902789     
        5.70               5.016308              32337             1010.885745           51.117353            959.768391     
        5.80               5.016308              32161             1043.237778           24.185421           1019.052356     
        5.90               5.016308              32051             1070.963226           35.641326           1035.321900     
        6.00               5.016308              31912             1149.726255           45.587067           1104.139188     
        6.10               5.016308              31729             1233.435175           34.925965           1198.509210     
        6.20               5.016308              31836             1092.379258           69.680429           1022.698829     
        6.30               5.016308              31982             1019.199585           72.315515            946.884071     
        6.40               5.016308              31822              997.579002           54.678738            942.900264     
        6.50               5.016308              32134             1145.569720           43.287566           1102.282154     
        6.60               5.016308              32007             1206.175255           24.594798           1181.580457     
        6.70               5.016308              32005             1258.749794           37.254342           1221.495453     
        6.80               5.016308              32061             1211.049828           40.449271           1170.600557     
        6.90               5.016308              32086             1343.545624           34.570839           1308.974785     
        7.00               5.016308              31816             1345.456871           24.996072           1320.460800     
        7.10               5.016308              31992             1435.599517           24.323429           1411.276088     
        7.20               5.016308              31640             1375.886678           39.705002           1336.181676     
        7.30               5.016308              31464             1460.946463           44.031968           1416.914495     
        7.40               5.016308              31427             1527.212371           80.297366           1446.915005     
        7.50               5.016308              31321             1467.154023           113.241484          1353.912539     
        7.60               5.016308              31252             1157.813007           80.193579           1077.619428     
        7.70               5.016308              31328             1186.317603           81.638166           1104.679437     
        7.80               5.016308              31131             1163.851410           91.367860           1072.483550     
        7.90               5.016308              31043             1053.429374           72.277645            981.151729     
        8.00               5.016308              30848             1073.368318           89.999581            983.368737     
        8.10               5.016308              31082             1164.700463           88.415781           1076.284682     
        8.20               5.016308              30825             1244.749482           84.306157           1160.443326     
        8.30               5.016308              30779             1210.747275           78.791961           1131.955314     
        8.40               5.016308              30681             1099.983554           73.023848           1026.959707     
        8.50               5.016308              30428             1042.094086           84.606144            957.487943     
        8.60               5.016308              30670             1151.728785           95.231135           1056.497650     
        8.70               5.016308              30651             1106.755249           130.734071           976.021178     
        8.80               5.016308              30307             1241.968941           135.199383          1106.769558     
        8.90               5.016308              30532             1088.042190           90.147484            997.894706     
        9.00               5.016308              30225             1150.133966           96.685831           1053.448135     
        9.10               5.016308              30118             1215.252143           44.645761           1170.606382     
        9.20               5.016308              29908             1265.897657           46.503310           1219.394347     
        9.30               5.016308              29760             1185.637556           45.678676           1139.958880     
        9.40               5.016308              29615             1169.545322           39.050937           1130.494385     
        9.50               5.016308              29411             1218.651411           56.888976           1161.762436     
        9.60               5.016308              29459             1197.826714           56.311818           1141.514896     
        9.70               5.016308              29372             1212.916939           60.169569           1152.747370     
        9.80               5.016308              29478             1384.051836           80.838093           1303.213743     
        9.90               5.016308              29243             1377.461541           71.955765           1305.505775     
       10.00               5.016308              29763             1060.551670           81.026044            979.525626     
       10.10               5.016308              29421              992.966662           70.175714            922.790948     
       10.20               5.016308              29568              898.539940           62.427764            836.112177     
       10.30               5.016308              29405              919.631853           34.239352            885.392502     
       10.40               5.016308              29592             1003.517851           41.304580            962.213270     
       10.50               5.016308              29662             1024.647220           77.933257            946.713963     
       10.60               5.016308              29212             1138.365708           73.244805           1065.120904     
       10.70               5.016308              29736             1154.962603           95.070935           1059.891669     
       10.80               5.016308              29246             1201.948278           108.102096          1093.846182     
       10.90               5.016308              29166             1222.055912           98.559820           1123.496092     
       11.00               5.016308              29368             1111.097700           73.026109           1038.071591     
