        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              36746             6311.854993     
        0.10               5.016308              36315             5442.867895     
        0.20               5.016308              37016             4409.002125     
        0.30               5.016308              37506             3474.870137     
        0.40               5.016308              37964             2749.055059     
        0.50               5.016308              38328             2373.397227     
        0.60               5.016308              38514             1960.483199     
        0.70               5.016308              38558             1599.316613     
        0.80               5.016308              38595             1339.278152     
        0.90               5.016308              38666             1297.166700     
        1.00               5.016308              38528             1099.977570     
        1.10               5.016308              38572              936.904702     
        1.20               5.016308              38501              946.714952     
        1.30               5.016308              38057              908.348413     
        1.40               5.016308              37717              772.010557     
        1.50               5.016308              37484              754.171140     
        1.60               5.016308              37227              734.307581     
        1.70               5.016308              37010              900.916272     
        1.80               5.016308              36970              999.685186     
        1.90               5.016308              36549              838.026080     
        2.00               5.016308              36423              809.016200     
        2.10               5.016308              36424              764.801413     
        2.20               5.016308              36339              966.630021     
        2.30               5.016308              36270              956.447036     
        2.40               5.016308              36085              950.815842     
        2.50               5.016308              35842              877.464851     
        2.60               5.016308              35951              920.649226     
        2.70               5.016308              35662             1030.787598     
        2.80               5.016308              35788             1122.666746     
        2.90               5.016308              35469             1246.619555     
        3.00               5.016308              35376             1214.862382     
        3.10               5.016308              35134             1282.371757     
        3.20               5.016308              34910             1034.175988     
        3.30               5.016308              34922             1018.714142     
        3.40               5.016308              34909             1007.846700     
        3.50               5.016308              34585             1136.704161     
        3.60               5.016308              34371             1060.289490     
        3.70               5.016308              34229              909.260372     
        3.80               5.016308              34088              864.211291     
        3.90               5.016308              34143              941.566353     
        4.00               5.016308              33839              929.558269     
        4.10               5.016308              33645             1023.589730     
        4.20               5.016308              33625             1165.267118     
        4.30               5.016308              33378             1102.096569     
        4.40               5.016308              33545             1237.154037     
        4.50               5.016308              33388             1323.221181     
        4.60               5.016308              32995             1207.068677     
        4.70               5.016308              33019             1122.324632     
        4.80               5.016308              32961             1286.369368     
        4.90               5.016308              32912             1262.234127     
        5.00               5.016308              33021             1184.925891     
        5.10               5.016308              33094             1181.109886     
        5.20               5.016308              32938             1257.240192     
        5.30               5.016308              32566             1143.280279     
        5.40               5.016308              32512             1067.160748     
        5.50               5.016308              32544              959.804994     
        5.60               5.016308              32444             1154.098402     
        5.70               5.016308              32337              971.166357     
        5.80               5.016308              32161             1099.874986     
        5.90               5.016308              32051             1064.600968     
        6.00               5.016308              31912             1133.408246     
        6.10               5.016308              31729             1201.103597     
        6.20               5.016308              31836             1053.229008     
        6.30               5.016308              31982              933.150884     
        6.40               5.016308              31822              928.322582     
        6.50               5.016308              32134             1086.013827     
        6.60               5.016308              32007             1160.720893     
        6.70               5.016308              32005             1206.456446     
        6.80               5.016308              32061             1128.607122     
        6.90               5.016308              32086             1174.574570     
        7.00               5.016308              31816             1203.748200     
        7.10               5.016308              31992             1234.986543     
        7.20               5.016308              31640             1137.432963     
        7.30               5.016308              31464             1239.255368     
        7.40               5.016308              31427             1459.076396     
        7.50               5.016308              31321             1401.154073     
        7.60               5.016308              31252             1145.570261     
        7.70               5.016308              31328             1183.406335     
        7.80               5.016308              31131             1139.409190     
        7.90               5.016308              31043             1084.818079     
        8.00               5.016308              30848             1108.860992     
        8.10               5.016308              31082             1132.040917     
        8.20               5.016308              30825             1210.513850     
        8.30               5.016308              30779             1185.881099     
        8.40               5.016308              30681             1112.584948     
        8.50               5.016308              30428             1081.273525     
        8.60               5.016308              30670             1163.889694     
        8.70               5.016308              30651             1067.010303     
        8.80               5.016308              30307             1151.404546     
        8.90               5.016308              30532             1020.339206     
        9.00               5.016308              30225             1110.756723     
        9.10               5.016308              30118             1140.483824     
        9.20               5.016308              29908             1225.997336     
        9.30               5.016308              29760             1125.390108     
        9.40               5.016308              29615             1103.813692     
        9.50               5.016308              29411             1089.450358     
        9.60               5.016308              29459             1071.228098     
        9.70               5.016308              29372             1128.688331     
        9.80               5.016308              29478             1371.272543     
        9.90               5.016308              29243             1365.031044     
       10.00               5.016308              29763             1141.948490     
       10.10               5.016308              29421             1039.456591     
       10.20               5.016308              29568              864.988724     
       10.30               5.016308              29405              904.191645     
       10.40               5.016308              29592              919.413652     
       10.50               5.016308              29662              928.538439     
       10.60               5.016308              29212             1110.783950     
       10.70               5.016308              29736             1089.365892     
       10.80               5.016308              29246             1103.772026     
       10.90               5.016308              29166             1114.262322     
       11.00               5.016308              29368             1089.041625     
       11.10               5.016308              29144             1267.259872     
       11.20               5.016308              29347             1199.152259     
       11.30               5.016308              29193             1141.689010     
       11.40               5.016308              29123             1095.282142     
       11.50               5.016308              29082             1156.450370     
       11.60               5.016308              29139             1297.625634     
       11.70               5.016308              28993             1326.715490     
       11.80               5.016308              28777             1273.524539     
       11.90               5.016308              28383             1198.516118     
       12.00               5.016308              28124             1023.651699     
       12.10               5.016308              28412             1145.381133     
       12.20               5.016308              28068             1090.799779     
       12.30               5.016308              27839             1050.015673     
       12.40               5.016308              27705             1233.210918     
       12.50               5.016308              27645             1146.184945     
       12.60               5.016308              27648             1122.720319     
       12.70               5.016308              27690             1161.613989     
       12.80               5.016308              27840             1053.422640     
       12.90               5.016308              27897             1021.705194     
       13.00               5.016308              28177             1035.078519     
       13.10               5.016308              28393             1142.859401     
       13.20               5.016308              28300             1129.648591     
       13.30               5.016308              28584             1239.268721     
       13.40               5.016308              28155             1182.165847     
       13.50               5.016308              28023             1195.628749     
       13.60               5.016308              28376             1245.154615     
       13.70               5.016308              28519             1319.473245     
       13.80               5.016308              28542             1254.347621     
       13.90               5.016308              28765             1273.567012     
       14.00               5.016308              28746             1265.112602     
       14.10               5.016308              28791             1252.924477     
       14.20               5.016308              28485             1389.329731     
       14.30               5.016308              28375             1421.339690     
       14.40               5.016308              28540             1358.727462     
       14.50               5.016308              28441             1203.124829     
       14.60               5.016308              28370             1201.301226     
       14.70               5.016308              28543             1163.833937     
       14.80               5.016308              28561             1213.389809     
       14.90               5.016308              28501             1153.293989     
       15.00               5.016308              28394             1146.376886     
       15.10               5.016308              28390             1102.889986     
       15.20               5.016308              28262             1124.748107     
       15.30               5.016308              27933              991.321310     
       15.40               5.016308              28059             1132.955226     
