        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              40303             8323.188529          1081.326278          7241.862251     
        0.10               5.016308              39657             7651.672618           906.138831          6745.533787     
        0.20               5.016308              40642             6145.064039           713.241780          5431.822259     
        0.30               5.016308              41152             4811.903801           568.115039          4243.788762     
        0.40               5.016308              41463             4005.848625           423.394643          3582.453982     
        0.50               5.016308              41513             3278.586016           310.440696          2968.145320     
        0.60               5.016308              41404             2945.751651           228.979520          2716.772131     
        0.70               5.016308              41300             2632.243458           186.935328          2445.308130     
        0.80               5.016308              41044             2210.212964           158.314536          2051.898429     
        0.90               5.016308              40943             1965.297101           97.045118           1868.251983     
        1.00               5.016308              40429             1540.763866           91.675929           1449.087938     
        1.10               5.016308              40267             1273.774893           56.838309           1216.936584     
        1.20               5.016308              39881             1422.408991            6.261833           1416.147158     
        1.30               5.016308              39594             1307.355266            5.098863           1302.256404     
        1.40               5.016308              39100             1448.590505           13.894748           1434.695757     
        1.50               5.016308              38673             1503.319781           33.535350           1469.784431     
        1.60               5.016308              38605             1553.299651           27.861796           1525.437855     
        1.70               5.016308              38127             1519.784698           39.190706           1480.593993     
        1.80               5.016308              37899             1904.689047           55.569855           1849.119192     
        1.90               5.016308              37444             1700.893244           56.859931           1644.033313     
        2.00               5.016308              37436             1791.653117           45.417274           1746.235843     
        2.10               5.016308              37152             1793.153230           34.980868           1758.172363     
        2.20               5.016308              36648             1767.592499           46.983462           1720.609036     
        2.30               5.016308              36867             1875.476147           69.060216           1806.415931     
        2.40               5.016308              36530             1722.178601           68.567794           1653.610808     
        2.50               5.016308              36364             1641.928277           62.564878           1579.363399     
        2.60               5.016308              36198             1547.811695           79.557913           1468.253782     
        2.70               5.016308              36203             1489.073804           105.868143          1383.205661     
        2.80               5.016308              36031             1431.776428           84.741549           1347.034879     
        2.90               5.016308              35942             1643.996790           95.387424           1548.609365     
        3.00               5.016308              35917             1506.869532           73.986688           1432.882845     
        3.10               5.016308              36085             1495.814625           64.616513           1431.198111     
        3.20               5.016308              35742             1669.576120           98.393432           1571.182688     
        3.30               5.016308              35535             1700.859053           91.730519           1609.128534     
        3.40               5.016308              35343             1647.771162           59.146589           1588.624572     
        3.50               5.016308              35118             1666.031445           38.717796           1627.313649     
        3.60               5.016308              34933             1605.148991           52.205368           1552.943623     
        3.70               5.016308              34407             1818.225632           43.754958           1774.470674     
        3.80               5.016308              34179             1627.785954           30.733974           1597.051981     
        3.90               5.016308              34052             1844.150651           61.691858           1782.458793     
        4.00               5.016308              34356             1858.600423           69.520330           1789.080093     
        4.10               5.016308              33838             1766.407379           59.946429           1706.460950     
        4.20               5.016308              33732             1876.636478           51.369755           1825.266724     
        4.30               5.016308              33808             1778.832518           57.985232           1720.847286     
        4.40               5.016308              33736             1919.271897           92.045168           1827.226730     
        4.50               5.016308              33561             1963.910986           93.109692           1870.801295     
        4.60               5.016308              33646             1865.794877           72.661628           1793.133250     
        4.70               5.016308              33394             1742.136907           76.414032           1665.722875     
        4.80               5.016308              33247             1714.675687           80.642166           1634.033521     
        4.90               5.016308              32998             1834.327918           75.499916           1758.828002     
        5.00               5.016308              32805             1997.484342           66.363823           1931.120518     
        5.10               5.016308              32519             2099.326660           59.081356           2040.245304     
        5.20               5.016308              32794             1980.107009           35.256241           1944.850768     
        5.30               5.016308              32836             2101.817757           46.815365           2055.002392     
        5.40               5.016308              32993             2071.554621           83.348601           1988.206020     
        5.50               5.016308              32975             2240.550515           95.449963           2145.100553     
        5.60               5.016308              32789             2177.240158           97.674600           2079.565558     
        5.70               5.016308              32869             2323.708868           88.703035           2235.005833     
        5.80               5.016308              32866             2233.046583           110.754587          2122.291996     
        5.90               5.016308              32570             2154.952700           86.022188           2068.930511     
        6.00               5.016308              32445             2033.239586           58.957439           1974.282147     
        6.10               5.016308              31958             1917.597934           92.078712           1825.519222     
        6.20               5.016308              32014             2119.269857           99.736931           2019.532926     
        6.30               5.016308              31936             1854.757433           80.632979           1774.124454     
        6.40               5.016308              32336             1934.199693           92.023024           1842.176669     
        6.50               5.016308              32161             1720.886833           95.353082           1625.533752     
        6.60               5.016308              31749             1890.827527           80.868677           1809.958850     
        6.70               5.016308              31821             1651.210616           97.329232           1553.881384     
        6.80               5.016308              31594             1610.015776           91.325839           1518.689937     
