        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              41494             9426.012653          4264.341269          5161.671384     
        0.10               5.016308              41667             8205.322774          3766.246208          4439.076566     
        0.20               5.016308              42075             6306.357170          2849.576529          3456.780642     
        0.30               5.016308              42463             4974.386245          2376.413723          2597.972521     
        0.40               5.016308              42897             3885.632837          1903.982597          1981.650241     
        0.50               5.016308              43139             3270.066665          1538.176672          1731.889993     
        0.60               5.016308              43393             2717.154688          1392.608037          1324.546651     
        0.70               5.016308              43447             2283.319218          1004.104543          1279.214675     
        0.80               5.016308              43508             1951.761404           860.932101          1090.829302     
        0.90               5.016308              43455             1615.004926           773.816594           841.188333     
        1.00               5.016308              43315             1423.304891           645.065303           778.239587     
        1.10               5.016308              43137             1583.613073           716.515939           867.097134     
        1.20               5.016308              43074             1349.546347           609.693674           739.852674     
        1.30               5.016308              43009             1380.323466           515.895098           864.428368     
        1.40               5.016308              42862             1243.692920           488.846265           754.846655     
        1.50               5.016308              42692             1165.573073           504.645496           660.927578     
        1.60               5.016308              42621             1084.481528           463.675212           620.806316     
        1.70               5.016308              42421             1234.595710           429.707613           804.888096     
        1.80               5.016308              42112             1301.682160           358.239169           943.442991     
        1.90               5.016308              41966             1390.758744           570.810837           819.947907     
        2.00               5.016308              41843             1222.515713           489.704520           732.811193     
        2.10               5.016308              41875             1289.755484           531.416147           758.339337     
        2.20               5.016308              41809             1240.951825           611.069023           629.882802     
        2.30               5.016308              41781             1285.738547           602.652224           683.086324     
        2.40               5.016308              41680             1110.553874           532.024621           578.529252     
        2.50               5.016308              41691             1234.444240           588.841487           645.602753     
        2.60               5.016308              41565             1229.165504           494.210821           734.954684     
        2.70               5.016308              41571             1235.214385           623.098620           612.115765     
        2.80               5.016308              41515             1286.548949           634.326579           652.222370     
        2.90               5.016308              41550             1257.839796           650.472992           607.366804     
        3.00               5.016308              41428             1269.421979           653.669206           615.752773     
        3.10               5.016308              41409             1257.363098           591.995903           665.367195     
        3.20               5.016308              41391             1142.879300           487.264993           655.614307     
        3.30               5.016308              41288             1261.789946           467.224865           794.565081     
        3.40               5.016308              41298             1256.871753           449.820281           807.051473     
        3.50               5.016308              41238             1310.336338           490.075519           820.260819     
        3.60               5.016308              41114             1511.770064           619.821694           891.948370     
        3.70               5.016308              41069             1673.672184           623.390217          1050.281968     
        3.80               5.016308              41022             1755.134008           643.974767          1111.159241     
        3.90               5.016308              41085             1707.858488           522.754814          1185.103674     
        4.00               5.016308              41151             1662.861070           515.815456          1147.045614     
        4.10               5.016308              41274             1570.360850           569.351845          1001.009005     
        4.20               5.016308              41488             1648.313346           665.399346           982.914000     
        4.30               5.016308              41584             1493.013549           632.592443           860.421106     
        4.40               5.016308              41609             1413.287021           596.866750           816.420271     
        4.50               5.016308              41693             1325.425801           523.957813           801.467988     
        4.60               5.016308              41730             1255.229997           508.411748           746.818249     
        4.70               5.016308              41702             1389.216701           495.833897           893.382804     
        4.80               5.016308              41601             1225.656940           483.610295           742.046645     
        4.90               5.016308              41749             1226.055518           513.522991           712.532527     
        5.00               5.016308              41727             1309.809766           539.588841           770.220925     
        5.10               5.016308              41705             1285.413542           548.581182           736.832360     
        5.20               5.016308              41768             1336.281824           596.688985           739.592839     
        5.30               5.016308              41896             1460.326699           638.122134           822.204565     
        5.40               5.016308              41946             1389.045915           683.335089           705.710826     
        5.50               5.016308              41941             1405.094197           690.948035           714.146162     
        5.60               5.016308              42045             1357.592291           715.713872           641.878419     
        5.70               5.016308              42116             1226.623619           523.824560           702.799059     
        5.80               5.016308              42279             1180.188954           539.572946           640.616008     
        5.90               5.016308              42171             1346.586381           512.496225           834.090156     
