        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              16892             2955.375793     
        0.10               5.016308              16699             2493.259334     
        0.20               5.016308              17057             2042.763239     
        0.30               5.016308              17354             1634.536034     
        0.40               5.016308              17644             1322.550088     
        0.50               5.016308              17966             1074.008495     
        0.60               5.016308              18277              948.684446     
        0.70               5.016308              18628              780.121508     
        0.80               5.016308              18753              660.273380     
        0.90               5.016308              19063              587.268715     
        1.00               5.016308              19210              505.574238     
        1.10               5.016308              19299              482.610931     
        1.20               5.016308              19538              418.609859     
        1.30               5.016308              19592              376.868274     
        1.40               5.016308              19757              338.931169     
        1.50               5.016308              19898              380.438852     
        1.60               5.016308              20101              377.587828     
        1.70               5.016308              20242              356.137998     
        1.80               5.016308              20335              328.340090     
        1.90               5.016308              20547              387.836155     
        2.00               5.016308              20440              291.351050     
        2.10               5.016308              20599              305.628911     
        2.20               5.016308              20889              265.844564     
        2.30               5.016308              21081              291.796951     
        2.40               5.016308              21208              309.315529     
        2.50               5.016308              21349              256.783509     
        2.60               5.016308              21140              300.526741     
        2.70               5.016308              21346              324.973584     
        2.80               5.016308              21333              305.324229     
        2.90               5.016308              21294              359.564714     
        3.00               5.016308              21353              349.568070     
        3.10               5.016308              21567              326.359238     
        3.20               5.016308              21488              389.456373     
        3.30               5.016308              21576              338.434627     
        3.40               5.016308              21430              232.483663     
        3.50               5.016308              21646              257.391086     
        3.60               5.016308              21428              378.325407     
        3.70               5.016308              21586              349.189363     
        3.80               5.016308              21691              332.377440     
        3.90               5.016308              21491              300.888654     
        4.00               5.016308              21576              324.588717     
        4.10               5.016308              21711              346.130612     
        4.20               5.016308              21713              329.065169     
        4.30               5.016308              21598              334.334489     
        4.40               5.016308              21779              214.461548     
        4.50               5.016308              21826              232.645715     
        4.60               5.016308              21802              295.911349     
        4.70               5.016308              21599              386.381478     
        4.80               5.016308              21852              354.896448     
        4.90               5.016308              21963              323.542716     
        5.00               5.016308              22199              266.163823     
        5.10               5.016308              22241              290.545819     
        5.20               5.016308              22044              322.634060     
        5.30               5.016308              21850              351.642004     
        5.40               5.016308              22046              344.377411     
        5.50               5.016308              21805              415.961735     
        5.60               5.016308              21905              363.686401     
        5.70               5.016308              22005              346.977942     
        5.80               5.016308              22008              348.420782     
        5.90               5.016308              22116              366.239688     
        6.00               5.016308              22082              398.149060     
        6.10               5.016308              22092              314.646776     
        6.20               5.016308              22098              276.959007     
        6.30               5.016308              22064              221.972094     
        6.40               5.016308              22348              232.394756     
        6.50               5.016308              22046              244.550111     
        6.60               5.016308              22270              243.527961     
        6.70               5.016308              22475              244.057348     
        6.80               5.016308              22189              236.936301     
        6.90               5.016308              22267              230.904355     
        7.00               5.016308              22218              216.195076     
        7.10               5.016308              22342              238.319837     
        7.20               5.016308              22206              261.190859     
        7.30               5.016308              22226              219.531031     
        7.40               5.016308              22341              275.401832     
        7.50               5.016308              22321              293.973729     
        7.60               5.016308              22228              290.392933     
        7.70               5.016308              22359              242.715745     
        7.80               5.016308              22196              300.604645     
        7.90               5.016308              22319              267.034221     
        8.00               5.016308              22175              274.407013     
        8.10               5.016308              22220              300.085552     
        8.20               5.016308              22528              252.300543     
        8.30               5.016308              22538              280.071282     
        8.40               5.016308              22397              302.893020     
        8.50               5.016308              22366              329.202352     
        8.60               5.016308              22298              265.203928     
        8.70               5.016308              22291              301.965726     
        8.80               5.016308              22623              298.367195     
        8.90               5.016308              22641              275.493708     
        9.00               5.016308              22607              305.388296     
        9.10               5.016308              23117              321.956954     
        9.20               5.016308              22778              343.990438     
        9.30               5.016308              22664              372.589771     
        9.40               5.016308              22746              338.108244     
        9.50               5.016308              22700              304.366230     
        9.60               5.016308              22919              343.469607     
        9.70               5.016308              22878              304.820057     
        9.80               5.016308              22731              327.922558     
        9.90               5.016308              23382              290.312228     
       10.00               5.016308              22718              282.157357     
       10.10               5.016308              23049              315.605826     
       10.20               5.016308              22473              240.269149     
       10.30               5.016308              23286              309.068395     
       10.40               5.016308              23003              241.445314     
       10.50               5.016308              22456              247.254556     
       10.60               5.016308              22563              275.421655     
       10.70               5.016308              22324              292.109119     
       10.80               5.016308              22626              325.850648     
       10.90               5.016308              22014              351.294699     
       11.00               5.016308              22085              356.775905     
       11.10               5.016308              21910              352.772751     
       11.20               5.016308              22181              337.861322     
       11.30               5.016308              22426              370.404584     
       11.40               5.016308              22286              383.598862     
       11.50               5.016308              22002              301.989386     
       11.60               5.016308              21962              303.733174     
       11.70               5.016308              22115              289.934881     
       11.80               5.016308              22333              356.592797     
       11.90               5.016308              22439              339.030993     
       12.00               5.016308              22569              309.476860     
       12.10               5.016308              22270              297.405042     
       12.20               5.016308              22185              362.449659     
       12.30               5.016308              22363              368.888857     
       12.40               5.016308              22467              294.542489     
       12.50               5.016308              22465              239.130908     
       12.60               5.016308              22804              218.084275     
       12.70               5.016308              22406              207.138850     
       12.80               5.016308              22238              226.966829     
       12.90               5.016308              22559              253.631870     
       13.00               5.016308              22272              197.124345     
       13.10               5.016308              22790              227.162985     
       13.20               5.016308              22218              273.144256     
       13.30               5.016308              22316              277.226952     
       13.40               5.016308              22404              284.416161     
       13.50               5.016308              22380              249.292449     
       13.60               5.016308              22280              309.598063     
       13.70               5.016308              22609              313.207035     
       13.80               5.016308              22401              190.732144     
       13.90               5.016308              22291              245.844263     
       14.00               5.016308              22681              214.437559     
       14.10               5.016308              22580              245.032690     
       14.20               5.016308              22732              221.839907     
       14.30               5.016308              23027              200.128830     
       14.40               5.016308              22511              192.947975     
       14.50               5.016308              22694              246.279068     
       14.60               5.016308              23515              192.490509     
       14.70               5.016308              22877              193.589867     
       14.80               5.016308              23295              169.251159     
       14.90               5.016308              22982              235.792510     
       15.00               5.016308              22656              279.009856     
       15.10               5.016308              22517              241.324548     
       15.20               5.016308              22342              241.808327     
       15.30               5.016308              22173              218.824106     
       15.40               5.016308              22465              165.078908     
       15.50               5.016308              22419              197.614816     
       15.60               5.016308              22964              214.729825     
       15.70               5.016308              22808              160.513789     
       15.80               5.016308              22718              225.314905     
       15.90               5.016308              22744              206.817732     
       16.00               5.016308              23171              286.119191     
       16.10               5.016308              22998              233.307771     
       16.20               5.016308              22680              257.841921     
       16.30               5.016308              22902              281.307569     
       16.40               5.016308              23326              248.652791     
       16.50               5.016308              23032              231.883318     
       16.60               5.016308              22850              193.926349     
       16.70               5.016308              22855              328.873394     
       16.80               5.016308              23339              301.101580     
       16.90               5.016308              23031              318.698216     
       17.00               5.016308              23575              252.339712     
       17.10               5.016308              23213              229.770409     
       17.20               5.016308              23237              245.607623     
       17.30               5.016308              23480              273.769351     
       17.40               5.016308              23091              254.031358     
       17.50               5.016308              22709              301.714696     
       17.60               5.016308              22645              264.377359     
       17.70               5.016308              23062              270.217946     
       17.80               5.016308              22576              318.597538     
       17.90               5.016308              22695              380.019923     
       18.00               5.016308              22378              313.019280     
       18.10               5.016308              22245              286.334222     
       18.20               5.016308              22180              243.086877     
       18.30               5.016308              22258              166.674477     
       18.40               5.016308              22436              243.144908     
       18.50               5.016308              22699              260.909417     
       18.60               5.016308              22483              329.552132     
       18.70               5.016308              22364              285.957104     
       18.80               5.016308              22333              244.708215     
       18.90               5.016308              22446              323.622326     
       19.00               5.016308              22656              331.229752     
       19.10               5.016308              22389              320.573775     
       19.20               5.016308              22603              343.617002     
       19.30               5.016308              22544              296.949243     
       19.40               5.016308              22165              330.552773     
       19.50               5.016308              22703              372.223481     
       19.60               5.016308              22722              414.047839     
       19.70               5.016308              22300              327.778034     
       19.80               5.016308              22565              287.298522     
       19.90               5.016308              22109              328.966614     
       20.00               5.016308              22007              337.732755     
       20.10               5.016308              22035              288.332310     
       20.20               5.016308              22139              292.719511     
       20.30               5.016308              22375              280.421433     
       20.40               5.016308              21994              258.846967     
       20.50               5.016308              21614              223.357751     
       20.60               5.016308              21938              203.193271     
       20.70               5.016308              22015              232.473601     
       20.80               5.016308              22101              262.454279     
       20.90               5.016308              21880              258.307676     
       21.00               5.016308              21930              295.046822     
       21.10               5.016308              22040              312.433670     
       21.20               5.016308              22158              323.118316     
       21.30               5.016308              22257              330.496661     
       21.40               5.016308              22259              273.899048     
       21.50               5.016308              22098              206.434642     
       21.60               5.016308              22406              271.801168     
       21.70               5.016308              22931              215.836698     
       21.80               5.016308              22620              268.903881     
       21.90               5.016308              22950              301.087957     
       22.00               5.016308              22973              309.864583     
       22.10               5.016308              22832              307.187034     
       22.20               5.016308              23257              305.755886     
       22.30               5.016308              23220              338.041779     
       22.40               5.016308              23089              342.496035     
       22.50               5.016308              23137              288.173053     
       22.60               5.016308              22727              282.710916     
       22.70               5.016308              22692              326.148014     
       22.80               5.016308              22557              321.237095     
       22.90               5.016308              22526              366.900376     
       23.00               5.016308              22641              295.569858     
       23.10               5.016308              22529              273.597294     
       23.20               5.016308              22184              326.244039     
       23.30               5.016308              21931              257.597150     
       23.40               5.016308              22338              264.916276     
       23.50               5.016308              21586              207.634702     
       23.60               5.016308              21533              308.156754     
       23.70               5.016308              21878              335.216451     
       23.80               5.016308              22757              343.910858     
       23.90               5.016308              23232              298.043426     
       24.00               5.016308              22114              270.038416     
       24.10               5.016308              22666              267.159288     
       24.20               5.016308              22312              237.826195     
       24.30               5.016308              22326              336.103421     
       24.40               5.016308              22210              254.549397     
       24.50               5.016308              22265              232.517356     
       24.60               5.016308              22296              232.419454     
       24.70               5.016308              21996              244.308753     
       24.80               5.016308              22429              272.379136     
       24.90               5.016308              21696              217.754139     
       25.00               5.016308              22541              314.896183     
       25.10               5.016308              21401              274.039019     
       25.20               5.016308              21842              310.438135     
       25.30               5.016308              22014              273.198548     
