        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              44587             15581.247950    
        0.10               5.016308              44767             13742.039011    
        0.20               5.016308              45243             10634.110986    
        0.30               5.016308              45519             8504.632078     
        0.40               5.016308              45595             6523.202001     
        0.50               5.016308              45506             5340.827358     
        0.60               5.016308              45328             4472.665157     
        0.70               5.016308              45068             3908.516902     
        0.80               5.016308              44831             3069.757526     
        0.90               5.016308              44691             2511.455064     
        1.00               5.016308              44395             2187.414421     
        1.10               5.016308              44078             1805.992107     
        1.20               5.016308              43830             1956.588563     
        1.30               5.016308              43571             2244.623323     
        1.40               5.016308              43389             2262.460814     
        1.50               5.016308              43200             2112.017513     
        1.60               5.016308              43210             2199.121907     
        1.70               5.016308              43136             2137.876995     
        1.80               5.016308              43062             2314.892593     
        1.90               5.016308              42942             2232.958989     
        2.00               5.016308              42998             2455.104954     
        2.10               5.016308              43018             2739.898839     
        2.20               5.016308              43081             2895.759938     
        2.30               5.016308              42892             2685.677354     
        2.40               5.016308              42937             2482.236719     
        2.50               5.016308              43046             2437.857612     
        2.60               5.016308              43297             2591.543274     
        2.70               5.016308              43449             2981.253529     
        2.80               5.016308              43747             2808.602603     
        2.90               5.016308              43883             2559.166739     
        3.00               5.016308              43870             2298.305920     
        3.10               5.016308              43897             2331.103275     
        3.20               5.016308              43845             2293.448045     
        3.30               5.016308              43688             2154.600050     
        3.40               5.016308              43697             1986.394593     
        3.50               5.016308              43379             2127.943467     
        3.60               5.016308              43094             2129.279379     
        3.70               5.016308              42841             1994.021437     
        3.80               5.016308              42690             2088.848903     
        3.90               5.016308              42586             2342.272876     
        4.00               5.016308              42333             2517.138065     
        4.10               5.016308              42434             2721.991365     
        4.20               5.016308              42690             2583.439910     
        4.30               5.016308              42865             2757.461360     
        4.40               5.016308              43032             2766.570702     
        4.50               5.016308              42929             2660.995193     
        4.60               5.016308              42901             2620.385174     
        4.70               5.016308              43078             2888.680775     
        4.80               5.016308              43369             2757.557156     
        4.90               5.016308              43293             3050.957205     
        5.00               5.016308              43453             2718.289108     
        5.10               5.016308              43515             2705.883602     
        5.20               5.016308              43456             2432.785543     
        5.30               5.016308              43421             2075.183342     
        5.40               5.016308              43371             2238.845354     
        5.50               5.016308              43373             2149.194902     
        5.60               5.016308              43290             2358.277727     
        5.70               5.016308              43259             2543.791792     
        5.80               5.016308              43169             2543.641261     
        5.90               5.016308              43203             2884.126345     
        6.00               5.016308              43118             3149.702623     
        6.10               5.016308              43192             2790.663209     
        6.20               5.016308              43156             2912.853097     
        6.30               5.016308              43095             2276.079961     
        6.40               5.016308              43084             2085.247878     
        6.50               5.016308              43069             2410.032247     
        6.60               5.016308              43156             2568.903518     
        6.70               5.016308              43266             2867.565639     
        6.80               5.016308              43216             2434.258522     
        6.90               5.016308              43252             2606.804716     
        7.00               5.016308              43212             2801.183421     
        7.10               5.016308              43079             2762.906401     
        7.20               5.016308              43022             2458.791806     
        7.30               5.016308              42898             2344.348540     
        7.40               5.016308              42822             2757.514695     
        7.50               5.016308              43044             2714.308050     
        7.60               5.016308              43087             2418.773644     
        7.70               5.016308              43117             2604.292513     
        7.80               5.016308              43169             2402.159787     
        7.90               5.016308              43172             2362.895183     
        8.00               5.016308              43332             2288.719711     
        8.10               5.016308              43346             2505.420845     
        8.20               5.016308              43265             2363.679235     
