        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              28399             3955.273339          2042.347528          1912.925811     
        0.10               5.016308              28324             3370.782005          1733.731709          1637.050296     
        0.20               5.016308              28619             2739.285094          1389.828067          1349.457027     
        0.30               5.016308              29031             2230.142829          1131.083393          1099.059436     
        0.40               5.016308              29437             1724.371620           865.320496           859.051125     
        0.50               5.016308              29791             1390.521609           705.289390           685.232219     
        0.60               5.016308              30132             1234.328830           631.621145           602.707686     
        0.70               5.016308              30374              974.264189           461.415892           512.848297     
        0.80               5.016308              30692              858.138356           382.063101           476.075255     
        0.90               5.016308              30918              732.277709           348.532721           383.744988     
        1.00               5.016308              31229              660.507399           302.111416           358.395983     
        1.10               5.016308              31514              684.839700           307.643695           377.196005     
        1.20               5.016308              31855              585.892146           302.839504           283.052641     
        1.30               5.016308              32059              520.714488           266.685201           254.029287     
        1.40               5.016308              32208              499.979993           233.596294           266.383699     
        1.50               5.016308              32414              456.494728           197.983295           258.511433     
        1.60               5.016308              32684              542.242837           280.583169           261.659668     
        1.70               5.016308              32801              538.845419           291.600639           247.244779     
        1.80               5.016308              32935              484.754402           267.639247           217.115155     
        1.90               5.016308              32990              523.498897           261.394912           262.103985     
        2.00               5.016308              33084              536.244294           229.732877           306.511418     
        2.10               5.016308              33197              435.419772           198.842457           236.577316     
        2.20               5.016308              33386              469.032143           242.380641           226.651502     
        2.30               5.016308              33444              517.249875           262.337517           254.912358     
        2.40               5.016308              33503              495.495000           243.292085           252.202915     
        2.50               5.016308              33562              420.488388           199.325634           221.162755     
        2.60               5.016308              33634              410.682753           208.176724           202.506028     
        2.70               5.016308              33611              378.914040           142.446534           236.467506     
        2.80               5.016308              33724              363.599271           143.375768           220.223503     
        2.90               5.016308              33966              328.426198           100.894827           227.531371     
        3.00               5.016308              33955              351.355899           148.624099           202.731801     
        3.10               5.016308              34178              348.508492           158.326719           190.181772     
        3.20               5.016308              34337              392.107568           144.756176           247.351392     
        3.30               5.016308              34372              399.083246           136.884120           262.199126     
        3.40               5.016308              34384              399.908061           153.787731           246.120331     
        3.50               5.016308              34513              402.696731           146.251017           256.445714     
        3.60               5.016308              34530              461.107601           197.688879           263.418722     
        3.70               5.016308              34640              441.952454           217.406695           224.545758     
        3.80               5.016308              34802              464.255204           178.472839           285.782365     
        3.90               5.016308              34817              445.690134           166.869523           278.820611     
        4.00               5.016308              34767              402.775022           187.160375           215.614648     
        4.10               5.016308              34827              363.356260           197.893273           165.462987     
        4.20               5.016308              34808              421.104150           192.409348           228.694802     
        4.30               5.016308              34769              468.181405           223.508045           244.673360     
        4.40               5.016308              34832              454.371898           264.486342           189.885556     
        4.50               5.016308              34820              516.313102           262.232630           254.080472     
        4.60               5.016308              34709              495.941838           273.861714           222.080124     
        4.70               5.016308              34785              453.044127           247.750884           205.293243     
        4.80               5.016308              34761              493.082527           292.696680           200.385847     
        4.90               5.016308              34924              493.058443           259.394848           233.663595     
        5.00               5.016308              34880              419.268099           248.139345           171.128754     
        5.10               5.016308              35028              453.387360           270.865293           182.522067     
        5.20               5.016308              35069              437.524302           255.849569           181.674733     
        5.30               5.016308              35074              388.829825           265.902752           122.927073     
        5.40               5.016308              35081              444.506254           230.095046           214.411209     
        5.50               5.016308              35066              455.375298           241.580831           213.794467     
        5.60               5.016308              35130              432.685920           229.059474           203.626446     
        5.70               5.016308              35113              402.520965           235.293122           167.227843     
        5.80               5.016308              35173              337.512324           267.773566           69.738758      
        5.90               5.016308              35193              307.461265           225.052240           82.409026      
        6.00               5.016308              35308              380.093859           246.940194           133.153665     
        6.10               5.016308              35420              449.957686           303.756565           146.201121     
        6.20               5.016308              35601              493.143094           352.806128           140.336966     
        6.30               5.016308              35672              475.750607           267.418413           208.332194     
        6.40               5.016308              35686              466.064911           309.216579           156.848332     
        6.50               5.016308              35800              411.902097           285.122767           126.779330     
        6.60               5.016308              35651              464.732084           247.835742           216.896343     
        6.70               5.016308              35604              430.391021           231.064777           199.326245     
        6.80               5.016308              35726              479.739935           221.666903           258.073032     
        6.90               5.016308              35653              430.028093           190.859558           239.168535     
        7.00               5.016308              35642              423.982650           199.245648           224.737003     
        7.10               5.016308              35653              395.473253           215.344915           180.128338     
        7.20               5.016308              35558              415.412954           229.296815           186.116139     
        7.30               5.016308              35591              388.931742           204.901890           184.029851     
        7.40               5.016308              35744              459.987554           229.573956           230.413598     
        7.50               5.016308              35633              378.101192           154.611966           223.489226     
        7.60               5.016308              35753              340.613286           167.412140           173.201145     
        7.70               5.016308              35868              403.937621           198.082179           205.855441     
        7.80               5.016308              35780              338.394337           184.973781           153.420555     
        7.90               5.016308              35832              363.692355           175.636787           188.055568     
        8.00               5.016308              35838              370.423871           184.051780           186.372090     
        8.10               5.016308              35922              411.650778           181.774764           229.876014     
