        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              36760             6290.609738     
        0.10               5.016308              36766             5376.472011     
        0.20               5.016308              37198             4318.286435     
        0.30               5.016308              37577             3388.546832     
        0.40               5.016308              38033             2618.129353     
        0.50               5.016308              38392             2270.401780     
        0.60               5.016308              38758             1766.867794     
        0.70               5.016308              39045             1497.109539     
        0.80               5.016308              39345             1293.127600     
        0.90               5.016308              39518             1185.929754     
        1.00               5.016308              39732             1003.239141     
        1.10               5.016308              39766              872.456556     
        1.20               5.016308              39841              944.295802     
        1.30               5.016308              39851              867.091433     
        1.40               5.016308              39802              702.892370     
        1.50               5.016308              39820              634.820236     
        1.60               5.016308              39656              659.829463     
        1.70               5.016308              39574              794.619904     
        1.80               5.016308              39512              836.535680     
        1.90               5.016308              39429              724.727725     
        2.00               5.016308              39344              641.832274     
        2.10               5.016308              39198              606.331379     
        2.20               5.016308              39236              779.389982     
        2.30               5.016308              39313              813.870467     
        2.40               5.016308              39233              724.649234     
        2.50               5.016308              39253              700.515657     
        2.60               5.016308              39124              669.371089     
        2.70               5.016308              39158              716.641131     
        2.80               5.016308              39176              730.207602     
        2.90               5.016308              39074              924.316431     
        3.00               5.016308              39021              884.576791     
        3.10               5.016308              39079              965.362217     
        3.20               5.016308              38993              824.727858     
        3.30               5.016308              38918              828.497775     
        3.40               5.016308              38911              830.909949     
        3.50               5.016308              38816              924.582787     
        3.60               5.016308              38891              869.154768     
        3.70               5.016308              38673              790.915369     
        3.80               5.016308              38543              770.276509     
        3.90               5.016308              38526              648.414015     
        4.00               5.016308              38242              606.587285     
        4.10               5.016308              37979              665.037152     
        4.20               5.016308              37758              819.893425     
        4.30               5.016308              37684              706.842666     
        4.40               5.016308              37575              817.142297     
        4.50               5.016308              37601              933.066781     
        4.60               5.016308              37595              888.475466     
        4.70               5.016308              37745              901.554284     
        4.80               5.016308              37770              891.631671     
        4.90               5.016308              37739              837.525775     
        5.00               5.016308              37754              791.981759     
        5.10               5.016308              37639              797.339082     
        5.20               5.016308              37656              772.071824     
        5.30               5.016308              37645              788.991675     
        5.40               5.016308              37444              868.680718     
        5.50               5.016308              37474              695.413520     
        5.60               5.016308              37722              817.651311     
        5.70               5.016308              37771              717.080017     
        5.80               5.016308              37762              694.269454     
