        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              45227             17609.681513         7766.877982          9842.803531     
        0.10               5.016308              45523             15945.416704         6999.664003          8945.752701     
        0.20               5.016308              45967             12051.735954         5260.342544          6791.393410     
        0.30               5.016308              46232             9059.234054          4013.777060          5045.456994     
        0.40               5.016308              46215             7078.526872          3219.193139          3859.333733     
        0.50               5.016308              46014             5634.679960          2424.158935          3210.521025     
        0.60               5.016308              45887             4310.087241          1917.113280          2392.973961     
        0.70               5.016308              45657             3479.820554          1325.551295          2154.269259     
        0.80               5.016308              45363             3133.645214          1189.653146          1943.992068     
        0.90               5.016308              45062             3084.221915          1122.403134          1961.818781     
        1.00               5.016308              44856             2861.349140          1082.732022          1778.617118     
        1.10               5.016308              44767             3008.578928          1120.623149          1887.955778     
        1.20               5.016308              44233             2699.907030           862.062719          1837.844311     
        1.30               5.016308              43886             2480.150490           877.726380          1602.424110     
        1.40               5.016308              43558             2508.643824           907.208831          1601.434994     
        1.50               5.016308              43386             2451.283274           865.623397          1585.659877     
        1.60               5.016308              43222             2383.830715           758.838654          1624.992061     
        1.70               5.016308              43028             2538.986068           791.572884          1747.413184     
        1.80               5.016308              43006             2572.579795           816.228330          1756.351464     
        1.90               5.016308              42975             2955.619230          1053.605314          1902.013916     
        2.00               5.016308              42823             3096.648589          1089.391373          2007.257216     
        2.10               5.016308              42907             2891.245450          1018.131473          1873.113978     
        2.20               5.016308              43034             2868.417717          1087.268316          1781.149401     
        2.30               5.016308              43162             2881.435706          1056.851762          1824.583944     
        2.40               5.016308              43145             2620.840283          1123.869247          1496.971037     
        2.50               5.016308              43398             2613.371210          1076.768152          1536.603058     
        2.60               5.016308              43696             2714.600123          1093.442131          1621.157992     
        2.70               5.016308              43927             2447.442192           939.968508          1507.473683     
        2.80               5.016308              44011             2417.580649           981.399848          1436.180801     
        2.90               5.016308              44023             2502.172106           889.784378          1612.387728     
        3.00               5.016308              43906             2454.178203           954.856621          1499.321582     
        3.10               5.016308              43777             2528.326474          1108.991856          1419.334617     
        3.20               5.016308              43712             2803.573073          1294.559149          1509.013924     
        3.30               5.016308              43389             2940.273309          1395.522241          1544.751068     
        3.40               5.016308              43330             2892.174343          1311.427887          1580.746457     
        3.50               5.016308              43464             3003.648111          1274.831631          1728.816479     
        3.60               5.016308              43553             2619.800646          1026.316230          1593.484417     
        3.70               5.016308              43635             2783.405186           954.528980          1828.876206     
        3.80               5.016308              43679             2854.596936          1103.381180          1751.215755     
