        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              41494             9502.309710     
        0.10               5.016308              41667             8302.009168     
        0.20               5.016308              42075             6403.752885     
        0.30               5.016308              42463             5104.141106     
        0.40               5.016308              42897             3977.402754     
        0.50               5.016308              43139             3307.045916     
        0.60               5.016308              43393             2682.333196     
        0.70               5.016308              43447             2259.370439     
        0.80               5.016308              43508             1958.778164     
        0.90               5.016308              43455             1540.280084     
        1.00               5.016308              43315             1413.777195     
        1.10               5.016308              43137             1526.040152     
        1.20               5.016308              43074             1468.079226     
        1.30               5.016308              43009             1487.901608     
        1.40               5.016308              42862             1180.481044     
        1.50               5.016308              42692             1149.430152     
        1.60               5.016308              42621             1024.364745     
        1.70               5.016308              42421             1149.843980     
        1.80               5.016308              42112             1183.151342     
        1.90               5.016308              41966             1226.616307     
        2.00               5.016308              41843             1117.643097     
        2.10               5.016308              41875             1237.576588     
        2.20               5.016308              41809             1172.214308     
        2.30               5.016308              41781             1305.634360     
        2.40               5.016308              41680             1157.163351     
        2.50               5.016308              41691             1177.554146     
        2.60               5.016308              41565             1203.943563     
        2.70               5.016308              41571             1316.125773     
        2.80               5.016308              41515             1293.191791     
        2.90               5.016308              41550             1115.816435     
        3.00               5.016308              41428             1238.360516     
        3.10               5.016308              41409             1166.229659     
        3.20               5.016308              41391             1122.700329     
        3.30               5.016308              41288             1152.319080     
        3.40               5.016308              41298             1280.047668     
        3.50               5.016308              41238             1472.319816     
        3.60               5.016308              41114             1567.914702     
        3.70               5.016308              41069             1652.797924     
        3.80               5.016308              41022             1764.807110     
        3.90               5.016308              41085             1675.803156     
        4.00               5.016308              41151             1747.625724     
        4.10               5.016308              41274             1613.446236     
        4.20               5.016308              41488             1646.499262     
        4.30               5.016308              41584             1536.218504     
        4.40               5.016308              41609             1394.585001     
        4.50               5.016308              41693             1341.026815     
        4.60               5.016308              41730             1248.170066     
        4.70               5.016308              41702             1280.479167     
        4.80               5.016308              41601             1141.770941     
        4.90               5.016308              41749             1160.019316     
        5.00               5.016308              41727             1185.481502     
        5.10               5.016308              41705             1204.195489     
        5.20               5.016308              41768             1302.187992     
        5.30               5.016308              41896             1485.820488     
        5.40               5.016308              41946             1364.871962     
        5.50               5.016308              41941             1309.326126     
        5.60               5.016308              42045             1342.989808     
        5.70               5.016308              42116             1314.040146     
        5.80               5.016308              42279             1226.158557     
        5.90               5.016308              42171             1481.382544     
        6.00               5.016308              42134             1643.604143     
        6.10               5.016308              42032             1626.673717     
        6.20               5.016308              42082             1595.502857     
        6.30               5.016308              41991             1480.060413     
        6.40               5.016308              42029             1423.432660     
        6.50               5.016308              41932             1302.595142     
        6.60               5.016308              41892             1409.495993     
        6.70               5.016308              41721             1361.732636     
        6.80               5.016308              41759             1399.994693     
        6.90               5.016308              41773             1448.560808     
        7.00               5.016308              41666             1454.250743     
        7.10               5.016308              41634             1366.399723     
        7.20               5.016308              41665             1289.523145     
        7.30               5.016308              41668             1103.003455     
        7.40               5.016308              41611             1120.927266     
        7.50               5.016308              41559             1204.813413     
        7.60               5.016308              41405             1143.201869     
        7.70               5.016308              41500             1229.464786     
        7.80               5.016308              41483             1115.957621     
        7.90               5.016308              41467             1017.155806     
        8.00               5.016308              41510             1175.176519     
        8.10               5.016308              41494             1495.929022     
        8.20               5.016308              41535             1511.121333     
        8.30               5.016308              41666             1685.725926     
        8.40               5.016308              41666             1293.506279     
        8.50               5.016308              41611             1309.031826     
        8.60               5.016308              41634             1213.927434     
        8.70               5.016308              41557             1337.040198     
        8.80               5.016308              41455             1445.108483     
        8.90               5.016308              41366             1262.009048     
        9.00               5.016308              41307             1464.170571     
        9.10               5.016308              41327             1587.801639     
        9.20               5.016308              41244             1564.057980     
        9.30               5.016308              41248             1787.951881     
        9.40               5.016308              41306             1476.948555     
        9.50               5.016308              41452             1286.370347     
        9.60               5.016308              41499             1162.433104     
        9.70               5.016308              41554             1305.675185     
        9.80               5.016308              41762             1369.519353     
        9.90               5.016308              41813             1424.081894     
       10.00               5.016308              41904             1336.611936     
       10.10               5.016308              41778             1341.937533     
       10.20               5.016308              41852             1549.797758     
       10.30               5.016308              41762             1514.386920     
       10.40               5.016308              41734             1401.136373     
       10.50               5.016308              41640             1434.900468     
       10.60               5.016308              41303             1257.428740     
       10.70               5.016308              41184             1187.331770     
       10.80               5.016308              41161             1141.150371     
       10.90               5.016308              41121             1098.149451     
       11.00               5.016308              41288             1186.610808     
       11.10               5.016308              41357             1093.847277     
       11.20               5.016308              41581             1470.495612     
       11.30               5.016308              41611             1390.457236     
       11.40               5.016308              41684             1455.924169     
       11.50               5.016308              41702             1260.394419     
       11.60               5.016308              41655             1501.015803     
       11.70               5.016308              41534             1275.366391     
       11.80               5.016308              41577             1299.309213     
       11.90               5.016308              41612             1354.959669     
       12.00               5.016308              41746             1520.053945     
       12.10               5.016308              41813             1475.451860     
       12.20               5.016308              41794             1304.199009     
       12.30               5.016308              41811             1511.210204     
       12.40               5.016308              41718             1483.989331     
       12.50               5.016308              41637             1496.143543     
       12.60               5.016308              41647             1470.110155     
       12.70               5.016308              41576             1409.133249     
       12.80               5.016308              41518             1594.662410     
       12.90               5.016308              41472             1633.000387     
       13.00               5.016308              41554             1538.539573     
       13.10               5.016308              41616             1448.506234     
       13.20               5.016308              41704             1204.867096     
       13.30               5.016308              41589             1202.167682     
       13.40               5.016308              41629             1299.155629     
       13.50               5.016308              41557             1330.555880     
       13.60               5.016308              41771             1315.320616     
       13.70               5.016308              41809             1232.922837     
       13.80               5.016308              41891             1095.691137     
       13.90               5.016308              41785              866.089270     
       14.00               5.016308              41819              889.944135     
