        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              44587             15346.892425         7444.110141          7902.782285     
        0.10               5.016308              44767             13573.379074         6713.221785          6860.157289     
        0.20               5.016308              45243             10486.456040         5147.203113          5339.252927     
        0.30               5.016308              45519             8396.427327          3905.846589          4490.580739     
        0.40               5.016308              45595             6700.719047          3138.231776          3562.487272     
        0.50               5.016308              45506             5514.433717          2740.533042          2773.900675     
        0.60               5.016308              45328             4646.605398          2367.084506          2279.520892     
        0.70               5.016308              45068             4064.605714          2059.159629          2005.446085     
        0.80               5.016308              44831             3414.533346          1735.139614          1679.393732     
        0.90               5.016308              44691             2786.932477          1289.843479          1497.088998     
        1.00               5.016308              44395             2471.103494           975.911908          1495.191586     
        1.10               5.016308              44078             2148.407939           818.854875          1329.553064     
        1.20               5.016308              43830             2218.250750          1122.075627          1096.175123     
        1.30               5.016308              43571             2460.807133          1179.050941          1281.756193     
        1.40               5.016308              43389             2369.346953          1204.349371          1164.997582     
        1.50               5.016308              43200             2285.002012          1192.735958          1092.266054     
        1.60               5.016308              43210             2226.390159          1105.088769          1121.301389     
        1.70               5.016308              43136             2368.331171          1085.223678          1283.107493     
        1.80               5.016308              43062             2561.232496          1247.138030          1314.094466     
        1.90               5.016308              42942             2332.238358          1151.130497          1181.107861     
        2.00               5.016308              42998             2358.117539          1162.986982          1195.130557     
        2.10               5.016308              43018             2724.659784          1403.413261          1321.246523     
        2.20               5.016308              43081             2835.453569          1405.818434          1429.635135     
        2.30               5.016308              42892             2697.166405          1290.298735          1406.867670     
        2.40               5.016308              42937             2646.294388          1257.862722          1388.431665     
        2.50               5.016308              43046             2634.858863          1453.707792          1181.151072     
        2.60               5.016308              43297             2787.942413          1535.849280          1252.093133     
        2.70               5.016308              43449             3018.180555          1433.485714          1584.694841     
        2.80               5.016308              43747             3011.096937          1472.900483          1538.196454     
        2.90               5.016308              43883             2888.319334          1403.492171          1484.827162     
        3.00               5.016308              43870             2518.447161          1273.401333          1245.045828     
        3.10               5.016308              43897             2666.807065          1325.658653          1341.148411     
        3.20               5.016308              43845             2414.144037          1207.269216          1206.874821     
        3.30               5.016308              43688             2246.981128          1137.774660          1109.206468     
        3.40               5.016308              43697             2155.046964          1181.433066           973.613899     
        3.50               5.016308              43379             2246.784793          1174.271343          1072.513449     
        3.60               5.016308              43094             2322.521662          1257.513978          1065.007684     
        3.70               5.016308              42841             2205.765818          1279.672762           926.093055     
        3.80               5.016308              42690             2402.692021          1118.330312          1284.361709     
        3.90               5.016308              42586             2457.497614          1087.095929          1370.401685     
        4.00               5.016308              42333             2626.644783          1424.180703          1202.464080     
        4.10               5.016308              42434             2600.732241          1411.272968          1189.459273     
        4.20               5.016308              42690             2685.411367          1285.865809          1399.545558     
        4.30               5.016308              42865             2724.686994          1160.341265          1564.345729     
        4.40               5.016308              43032             2830.018285          1173.228084          1656.790201     
        4.50               5.016308              42929             2754.455014          1238.289995          1516.165019     
        4.60               5.016308              42901             2788.570563          1271.846296          1516.724267     
        4.70               5.016308              43078             2957.068889          1355.635214          1601.433675     
