        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              44565             15241.607471         5581.100818          9660.506653     
        0.10               5.016308              44774             13544.164766         4876.937945          8667.226821     
        0.20               5.016308              45244             10543.713363         3802.545135          6741.168227     
        0.30               5.016308              45498             8271.256217          3183.884639          5087.371578     
        0.40               5.016308              45479             6600.586272          2458.229915          4142.356357     
        0.50               5.016308              45437             5376.844110          2039.121821          3337.722290     
        0.60               5.016308              45314             4610.838088          1682.503590          2928.334497     
        0.70               5.016308              45076             4074.510338          1512.493997          2562.016341     
        0.80               5.016308              44911             3362.777260          1104.208463          2258.568797     
        0.90               5.016308              44658             2869.079810           819.744489          2049.335321     
        1.00               5.016308              44310             2424.134470           714.500551          1709.633920     
        1.10               5.016308              44060             1937.646049           700.732378          1236.913671     
        1.20               5.016308              43821             2010.630995           692.913964          1317.717031     
        1.30               5.016308              43704             2291.594581           774.294669          1517.299912     
        1.40               5.016308              43631             2212.431527           669.166061          1543.265466     
        1.50               5.016308              43526             2267.114247           682.305667          1584.808580     
        1.60               5.016308              43379             2033.975997           517.147099          1516.828899     
        1.70               5.016308              43150             2269.124905           510.126993          1758.997911     
        1.80               5.016308              42825             2542.557659           619.629814          1922.927846     
        1.90               5.016308              42610             2504.959841           527.070166          1977.889675     
        2.00               5.016308              42299             2309.547777           595.686317          1713.861460     
        2.10               5.016308              42039             2695.529151           740.489814          1955.039337     
        2.20               5.016308              41854             2992.625514           792.434091          2200.191423     
        2.30               5.016308              41999             2991.397024           791.497967          2199.899057     
        2.40               5.016308              42196             3123.841321           639.280252          2484.561069     
        2.50               5.016308              42326             2930.256122           625.386175          2304.869947     
        2.60               5.016308              42266             3095.081457           632.361406          2462.720050     
        2.70               5.016308              42407             3253.776016           761.596106          2492.179910     
        2.80               5.016308              42396             3400.525725           897.854947          2502.670778     
        2.90               5.016308              42530             3494.518105           923.509177          2571.008928     
        3.00               5.016308              42599             3161.392664           884.921740          2276.470924     
        3.10               5.016308              42622             3112.748937           888.940467          2223.808470     
        3.20               5.016308              42443             2915.640234           861.053176          2054.587059     
        3.30               5.016308              42388             2705.899564           829.277428          1876.622136     
        3.40               5.016308              42330             2501.238059           761.089998          1740.148061     
        3.50               5.016308              42303             2631.084042           754.676751          1876.407291     
        3.60               5.016308              42525             2716.117976           813.916148          1902.201828     
        3.70               5.016308              42500             2708.594376           749.928423          1958.665952     
        3.80               5.016308              42444             2698.488631           757.257414          1941.231217     
        3.90               5.016308              42260             2649.009769           649.252719          1999.757050     
        4.00               5.016308              42285             2711.298925           680.770711          2030.528215     
        4.10               5.016308              42329             2550.194061           606.934450          1943.259611     
        4.20               5.016308              42226             2589.434325           627.912138          1961.522187     
        4.30               5.016308              42176             2599.295744           563.590297          2035.705447     
        4.40               5.016308              42172             2667.811755           746.743382          1921.068372     
        4.50               5.016308              42159             2761.577242           788.843464          1972.733778     
        4.60               5.016308              41955             2887.706993           766.707033          2120.999960     
        4.70               5.016308              41838             3164.468680           857.739248          2306.729431     
        4.80               5.016308              41835             3075.563283           808.376364          2267.186919     
        4.90               5.016308              41961             3188.414769           780.251356          2408.163413     
        5.00               5.016308              42010             3118.475782           952.966577          2165.509206     
        5.10               5.016308              42099             3071.676369           904.557140          2167.119229     
        5.20               5.016308              42084             2963.228393           976.805707          1986.422686     
        5.30               5.016308              42143             2631.330324           866.964199          1764.366125     
        5.40               5.016308              42362             2734.117619           912.480962          1821.636657     
        5.50               5.016308              42484             2563.678669           668.740064          1894.938605     
        5.60               5.016308              42596             2541.480189           728.790181          1812.690008     
        5.70               5.016308              42505             2611.719848           795.302855          1816.416992     
        5.80               5.016308              42436             2688.341168           859.648799          1828.692370     
        5.90               5.016308              42381             3108.969436           912.683639          2196.285797     
        6.00               5.016308              42432             3240.408303          1121.644680          2118.763623     
        6.10               5.016308              42361             3061.480712           917.021630          2144.459082     
        6.20               5.016308              42275             3049.267639           895.325871          2153.941768     
        6.30               5.016308              42141             2493.958079           796.017059          1697.941020     
        6.40               5.016308              42016             2511.497464           561.502452          1949.995011     
        6.50               5.016308              41937             2473.281891           718.155056          1755.126835     
        6.60               5.016308              41970             2778.535252           775.720870          2002.814383     
        6.70               5.016308              42109             2662.933741           943.199228          1719.734512     
        6.80               5.016308              42303             2251.167724           799.359098          1451.808626     
        6.90               5.016308              42540             2468.180895           890.956856          1577.224039     
        7.00               5.016308              42547             2430.711283           867.600235          1563.111048     
        7.10               5.016308              42501             2481.778102           761.753575          1720.024527     
        7.20               5.016308              42376             2394.310581           623.161931          1771.148650     
        7.30               5.016308              42166             2477.949270           721.816673          1756.132597     
        7.40               5.016308              42102             2627.607745           675.481310          1952.126435     
        7.50               5.016308              42155             2636.283720           668.828914          1967.454806     
        7.60               5.016308              42059             2413.075647           742.327102          1670.748545     
        7.70               5.016308              42045             2432.036668           843.892362          1588.144306     
        7.80               5.016308              41893             2642.038508           846.197053          1795.841455     
        7.90               5.016308              41937             2786.217331           943.950435          1842.266896     
        8.00               5.016308              41996             2915.819583           911.369218          2004.450365     
        8.10               5.016308              41860             3011.866946           943.624463          2068.242482     
