        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              41497             9329.796857          2139.703726          7190.093131     
        0.10               5.016308              41552             7985.771879          1895.847762          6089.924117     
        0.20               5.016308              41990             6088.499314          1429.571794          4658.927520     
        0.30               5.016308              42336             4868.605898          1073.835894          3794.770004     
        0.40               5.016308              42564             3810.775534           849.202450          2961.573083     
        0.50               5.016308              42630             3165.510575           688.184622          2477.325953     
        0.60               5.016308              42597             2874.795384           527.025960          2347.769424     
        0.70               5.016308              42543             2428.592665           419.473126          2009.119539     
        0.80               5.016308              42360             2075.425362           343.640316          1731.785047     
        0.90               5.016308              42111             1840.222198           240.266531          1599.955668     
        1.00               5.016308              41986             1689.031746           186.534177          1502.497569     
        1.10               5.016308              41774             1797.012033           251.082562          1545.929471     
        1.20               5.016308              41651             1540.040348           232.594697          1307.445651     
        1.30               5.016308              41313             1622.055740           246.347226          1375.708513     
        1.40               5.016308              40982             1530.852276           194.660334          1336.191942     
        1.50               5.016308              40862             1578.514312           170.767350          1407.746962     
        1.60               5.016308              40506             1629.908214           97.860036           1532.048177     
        1.70               5.016308              40283             1786.347328           126.952736          1659.394592     
        1.80               5.016308              40066             1697.025505           117.733858          1579.291647     
        1.90               5.016308              39947             1759.887953           127.582003          1632.305950     
        2.00               5.016308              39824             1639.119837           110.140788          1528.979050     
        2.10               5.016308              39736             1672.572649           114.554108          1558.018541     
        2.20               5.016308              39418             1628.574955           112.762012          1515.812942     
        2.30               5.016308              39223             1835.524530           105.387676          1730.136853     
        2.40               5.016308              39244             1621.442633           129.477168          1491.965464     
        2.50               5.016308              39228             1677.734927           175.512977          1502.221950     
        2.60               5.016308              39081             1698.035491           183.016563          1515.018928     
        2.70               5.016308              38691             1861.871527           185.297517          1676.574010     
        2.80               5.016308              38658             1908.818530           201.528094          1707.290436     
        2.90               5.016308              38595             1964.519949           137.759672          1826.760277     
        3.00               5.016308              38543             1978.637085           148.010136          1830.626949     
        3.10               5.016308              38361             1739.638383           198.497127          1541.141255     
        3.20               5.016308              38299             1696.946930           168.710986          1528.235944     
        3.30               5.016308              38439             1644.876259           217.050682          1427.825578     
        3.40               5.016308              38274             1798.414485           208.466395          1589.948091     
