        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              40334                  1               8991.241159            0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              40534                  1               7301.625540            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              40940                  1               5702.375189            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              41352                  1               4497.347587            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              41576                  1               3536.456070            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              41636                  1               2676.967505            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              41750                  1               2318.857890            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              41619                  1               1875.929168            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              41274                  2               1717.074040            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3               1675.717500           -3.634909            -34.295329            0.000000             0.000000      
        1.00               5.016308              40934                  1               1560.432148            0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              40476                  2               1466.479275           65.909735             0.000000             0.000000             0.000000      
        1.20               5.016308              40250                  3                584.905016           -41.933154          -118.530460           145.175118              nan         
        1.30               5.016308              39998                  1               1486.639511            0.000000             0.000000             0.000000             0.000000      
        1.40               5.016308              39869                  1               1549.902107            0.000000             0.000000             0.000000             0.000000      
        1.50               5.016308              39817                  2               1630.573556           111.969216            0.000000             0.000000             0.000000      
        1.60               5.016308              39917                  1               1503.866946            0.000000             0.000000             0.000000             0.000000      
        1.70               5.016308              39670                  2               1667.656763            0.000000             0.000000             0.000000             0.000000      
        1.80               5.016308              39371                  1               1734.450194           -76.294523           49.964186             0.000000             0.000000      
        1.90               5.016308              39175                  4               1722.014350           -52.589974            0.000000             0.000000             0.000000      
        2.00               5.016308              38785                  2               1765.695193          -126.704487           -75.735908            0.000000             0.000000      
        2.10               5.016308              38624                  1               -789.500382            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              38462                  1               1895.242047            0.000000             0.000000             0.000000             0.000000      
        2.30               5.016308              38393                  1               1894.071799            0.000000             0.000000             0.000000             0.000000      
        2.40               5.016308              38422                  1               1904.942171            0.000000             0.000000             0.000000             0.000000      
        2.50               5.016308              38610                  1               1924.337664            0.000000             0.000000             0.000000             0.000000      
        2.60               5.016308              38385                  1               1902.641845            0.000000             0.000000             0.000000             0.000000      
        2.70               5.016308              38370                  1               1892.350326            0.000000             0.000000             0.000000             0.000000      
        2.80               5.016308              38459                  1               1935.974702            0.000000             0.000000             0.000000             0.000000      
        2.90               5.016308              38608                  1               1965.344692            0.000000             0.000000             0.000000             0.000000      
        3.00               5.016308              38521                  1               1955.593524            0.000000             0.000000             0.000000             0.000000      
        3.10               5.016308              38597                  1               1972.422583            0.000000             0.000000             0.000000             0.000000      
        3.20               5.016308              38501                  1               1946.355517            0.000000             0.000000             0.000000             0.000000      
        3.30               5.016308              38728                  2               1892.870830            0.000000             0.000000             0.000000             0.000000      
        3.40               5.016308              38695                  1               2083.349535            0.000000             0.000000             0.000000             0.000000      
        3.50               5.016308              38828                  1               1988.996610            0.000000             0.000000             0.000000             0.000000      
        3.60               5.016308              38532                  1               2012.784303            0.000000             0.000000             0.000000             0.000000      
        3.70               5.016308              38522                  1               2006.354740            0.000000             0.000000             0.000000             0.000000      
        3.80               5.016308              38616                  2               2042.581094            0.000000             0.000000             0.000000             0.000000      
        3.90               5.016308              38480                  1               1965.811627            0.000000             0.000000             0.000000             0.000000      
        4.00               5.016308              38424                  1               2054.073572            0.000000             0.000000             0.000000             0.000000      
        4.10               5.016308              38462                  1               2075.229670            0.000000             0.000000             0.000000             0.000000      
        4.20               5.016308              38526                  1               2008.897922            0.000000             0.000000             0.000000             0.000000      
        4.30               5.016308              38326                  1               2103.358696            0.000000             0.000000             0.000000             0.000000      
        4.40               5.016308              38401                  1               2112.211961            0.000000             0.000000             0.000000             0.000000      
        4.50               5.016308              38377                  1               2090.031782            0.000000             0.000000             0.000000             0.000000      
        4.60               5.016308              38314                  1               1992.478817            0.000000             0.000000             0.000000             0.000000      
        4.70               5.016308              38166                  2               1970.316587            0.000000             0.000000             0.000000             0.000000      
        4.80               5.016308              38099                  1               1965.021297            0.000000             0.000000             0.000000             0.000000      
        4.90               5.016308              38192                  1               1997.479756            0.000000             0.000000             0.000000             0.000000      
        5.00               5.016308              37872                  2               1945.483588            4.046572             0.000000             0.000000             0.000000      
        5.10               5.016308              37891                  1               1905.497758           -29.837399            0.000000             0.000000             0.000000      
        5.20               5.016308              37600                  1               2116.212850            0.000000             0.000000             0.000000             0.000000      
        5.30               5.016308              37511                  2               2176.518346            0.000000             0.000000             0.000000             0.000000      
        5.40               5.016308              37712                  3               2084.406646            0.000000             0.000000             0.000000             0.000000      
        5.50               5.016308              37516                  1               2151.023010            0.000000             0.000000             0.000000             0.000000      
        5.60               5.016308              37587                  1               2131.407677            0.000000             0.000000             0.000000             0.000000      
        5.70               5.016308              37632                  1               2060.960020            0.000000             0.000000             0.000000             0.000000      
        5.80               5.016308              37739                  1               2144.709631            0.000000             0.000000             0.000000             0.000000      
        5.90               5.016308              37655                  1               2056.518265           -34.281649            0.000000             0.000000             0.000000      
        6.00               5.016308              37526                  1               2190.941013            0.000000             0.000000             0.000000             0.000000      
        6.10               5.016308              37352                  1               2083.237996            0.000000             0.000000             0.000000             0.000000      
        6.20               5.016308              37456                  1               2055.067882            0.000000             0.000000             0.000000             0.000000      
        6.30               5.016308              37164                  3               2180.621768           -17.655682            0.000000             0.000000             0.000000      
        6.40               5.016308              37266                  1               2317.111856            0.000000             0.000000             0.000000             0.000000      
        6.50               5.016308              37287                  1               2171.872345            0.000000             0.000000             0.000000             0.000000      
        6.60               5.016308              37585                  1               2128.065773            0.000000             0.000000             0.000000             0.000000      
        6.70               5.016308              37774                  1               2124.102561           71.434155             0.000000             0.000000             0.000000      
        6.80               5.016308              37811                  1               2189.972905            0.000000             0.000000             0.000000             0.000000      
        6.90               5.016308              38007                  1               2172.776135            0.000000             0.000000             0.000000             0.000000      
        7.00               5.016308              37989                  1               2121.898800            0.000000             0.000000             0.000000             0.000000      
        7.10               5.016308              38007                  1               1145.530720            0.000000             0.000000             0.000000             0.000000      
        7.20               5.016308              38101                  1               1935.754761            0.000000             0.000000             0.000000             0.000000      
        7.30               5.016308              38118                  2               2097.236616            0.000000             0.000000             0.000000             0.000000      
        7.40               5.016308              38081                  1               2037.319931            0.000000             0.000000             0.000000             0.000000      
        7.50               5.016308              37902                  1               2033.490757           33.125563             0.000000             0.000000             0.000000      
        7.60               5.016308              37881                  2               2073.702889            0.000000             0.000000             0.000000             0.000000      
        7.70               5.016308              37660                  1               2143.564001            0.000000             0.000000             0.000000             0.000000      
        7.80               5.016308              37532                  2               2173.019441            0.000000             0.000000             0.000000             0.000000      
        7.90               5.016308              37489                  1               2082.954580            0.000000             0.000000             0.000000             0.000000      
        8.00               5.016308              37753                  1               2028.726166            0.000000             0.000000             0.000000             0.000000      
        8.10               5.016308              37436                  1               1967.556059            0.000000             0.000000             0.000000             0.000000      
        8.20               5.016308              37507                  1               1213.573313            0.000000             0.000000             0.000000             0.000000      
        8.30               5.016308              37241                  1               2102.956144            0.000000             0.000000             0.000000             0.000000      
        8.40               5.016308              37262                  1               2103.755808            0.000000             0.000000             0.000000             0.000000      
        8.50               5.016308              36986                  1               2108.189954            0.000000             0.000000             0.000000             0.000000      
        8.60               5.016308              36632                  1               2089.135877            0.000000             0.000000             0.000000             0.000000      
        8.70               5.016308              36583                  1               2177.248406            0.000000             0.000000             0.000000             0.000000      
        8.80               5.016308              36828                  1                430.577826            0.000000             0.000000             0.000000             0.000000      
        8.90               5.016308              36928                  1                460.116136            0.000000             0.000000             0.000000             0.000000      
        9.00               5.016308              37072                  1                519.470421            0.000000             0.000000             0.000000             0.000000      
        9.10               5.016308              37284                  1                581.828923            0.000000             0.000000             0.000000             0.000000      
        9.20               5.016308              37741                  1               1134.369557            0.000000             0.000000             0.000000             0.000000      
        9.30               5.016308              37877                  1               1367.114622            0.000000             0.000000             0.000000             0.000000      
        9.40               5.016308              38058                  1               2065.620044            0.000000             0.000000             0.000000             0.000000      
        9.50               5.016308              38101                  1               2093.563984            0.000000             0.000000             0.000000             0.000000      
        9.60               5.016308              38267                  1                277.459028            0.000000             0.000000             0.000000             0.000000      
        9.70               5.016308              38376                  1                309.540449            0.000000             0.000000             0.000000             0.000000      
        9.80               5.016308              38533                  1                192.573638           -17.554953            0.000000             0.000000             0.000000      
        9.90               5.016308              38507                  1                375.956836            0.000000             0.000000             0.000000             0.000000      
       10.00               5.016308              38296                  1                293.724273            0.000000             0.000000             0.000000             0.000000      
       10.10               5.016308              38035                  1                363.089532            0.000000             0.000000             0.000000             0.000000      
       10.20               5.016308              37969                  1                359.162366            0.000000             0.000000             0.000000             0.000000      
       10.30               5.016308              37698                  1                385.207834            0.000000             0.000000             0.000000             0.000000      
       10.40               5.016308              37392                  1                162.459930            0.000000             0.000000             0.000000             0.000000      
       10.50               5.016308              37375                  1                187.112917            0.000000             0.000000             0.000000             0.000000      
