        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              41510                  1               9820.079229            0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              41668                  1               8512.879546            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              42238                  1               6635.045003            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              42560                  1               5149.781295            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              42787                  1               4043.342747            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              42828                  1               3273.340166            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              42825                  2               2687.643479            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              42852                  2               2101.449648            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              42665                  2               1844.552197            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              42599                  2               1607.174039            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              42434                  3               1577.860300            0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              42196                  2               1489.566666            0.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              42004                  3               1625.936875            0.000000             0.000000             0.000000             0.000000      
        1.30               5.016308              41737                  2               1595.532532            0.000000             0.000000             0.000000             0.000000      
        1.40               5.016308              41599                  3               1511.864287            0.000000             0.000000             0.000000             0.000000      
        1.50               5.016308              41364                  2               1542.408414           -20.586733            0.000000             0.000000             0.000000      
        1.60               5.016308              41026                  2                15.788112             0.000000             0.000000             0.000000             0.000000      
        1.70               5.016308              40868                  1                281.334108            0.000000             0.000000             0.000000             0.000000      
        1.80               5.016308              40685                  1               1546.065137            0.000000             0.000000             0.000000             0.000000      
        1.90               5.016308              40435                  1               1535.061503            0.000000             0.000000             0.000000             0.000000      
        2.00               5.016308              39969                  2               1663.567758            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              39719                  1               1839.010124            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              39490                  1               1982.673379            0.000000             0.000000             0.000000             0.000000      
        2.30               5.016308              39514                  2               1877.566594            0.000000             0.000000             0.000000             0.000000      
        2.40               5.016308              39698                  1               1934.024886            0.000000             0.000000             0.000000             0.000000      
        2.50               5.016308              39626                  1               1962.419219            0.000000             0.000000             0.000000             0.000000      
        2.60               5.016308              39720                  1               2067.853540            0.000000             0.000000             0.000000             0.000000      
        2.70               5.016308              39810                  1               2072.919925            0.000000             0.000000             0.000000             0.000000      
        2.80               5.016308              39920                  2               2110.336857            0.000000             0.000000             0.000000             0.000000      
        2.90               5.016308              39974                  1               1990.284590            0.000000             0.000000             0.000000             0.000000      
        3.00               5.016308              39986                  1               2033.984076            0.000000             0.000000             0.000000             0.000000      
        3.10               5.016308              40049                  1               2023.967899            0.000000             0.000000             0.000000             0.000000      
        3.20               5.016308              40152                  1               1956.106478            0.000000             0.000000             0.000000             0.000000      
        3.30               5.016308              40181                  1               1817.245792            0.000000             0.000000             0.000000             0.000000      
        3.40               5.016308              40009                  1               1940.292397            0.000000             0.000000             0.000000             0.000000      
        3.50               5.016308              40073                  1               2048.091645            0.000000             0.000000             0.000000             0.000000      
        3.60               5.016308              39910                  1               1984.196193            0.000000             0.000000             0.000000             0.000000      
        3.70               5.016308              39990                  1               1948.389604            0.000000             0.000000             0.000000             0.000000      
        3.80               5.016308              40050                  2               1978.356191            0.000000             0.000000             0.000000             0.000000      
        3.90               5.016308              40164                  1               1960.140869            0.000000             0.000000             0.000000             0.000000      
        4.00               5.016308              40159                  1               2030.005212            0.000000             0.000000             0.000000             0.000000      
        4.10               5.016308              40102                  2               2016.349558            0.000000             0.000000             0.000000             0.000000      
        4.20               5.016308              40152                  1               2039.372506            0.000000             0.000000             0.000000             0.000000      
        4.30               5.016308              40352                  1               2047.360034            0.000000             0.000000             0.000000             0.000000      
        4.40               5.016308              40523                  2               1946.318961            0.000000             0.000000             0.000000             0.000000      
        4.50               5.016308              40479                  1               1974.618691            0.000000             0.000000             0.000000             0.000000      
        4.60               5.016308              40449                  1               1963.738616            0.000000             0.000000             0.000000             0.000000      
        4.70               5.016308              40141                  1               2099.967047            0.000000             0.000000             0.000000             0.000000      
        4.80               5.016308              40223                  2               2018.575677            0.000000             0.000000             0.000000             0.000000      
        4.90               5.016308              40172                  1               2118.612748            0.000000             0.000000             0.000000             0.000000      
        5.00               5.016308              40261                  1               1985.147786            0.000000             0.000000             0.000000             0.000000      
        5.10               5.016308              40261                  1               1897.623834            0.000000             0.000000             0.000000             0.000000      
        5.20               5.016308              40113                  2               2067.692338            0.000000             0.000000             0.000000             0.000000      
        5.30               5.016308              40059                  2               2038.396729          -153.228272            0.000000             0.000000             0.000000      
        5.40               5.016308              40016                  1               1984.372637            0.000000             0.000000             0.000000             0.000000      
        5.50               5.016308              40014                  1               2043.684279            0.000000             0.000000             0.000000             0.000000      
        5.60               5.016308              40058                  1               2101.162724            0.000000             0.000000             0.000000             0.000000      
        5.70               5.016308              40360                  1               1935.054668            0.000000             0.000000             0.000000             0.000000      
        5.80               5.016308              40522                  2               1967.036214            0.000000             0.000000             0.000000             0.000000      
        5.90               5.016308              40495                  1               1919.338448            0.000000             0.000000             0.000000             0.000000      
        6.00               5.016308              40426                  1               1066.709847            0.000000             0.000000             0.000000             0.000000      
        6.10               5.016308              40501                  1               1807.646424            0.000000             0.000000             0.000000             0.000000      
        6.20               5.016308              40593                  3               1821.913900            0.000000             0.000000             0.000000             0.000000      
        6.30               5.016308              40473                  1               1884.439794            0.000000             0.000000             0.000000             0.000000      
        6.40               5.016308              40319                  2               1951.189171            0.000000             0.000000             0.000000             0.000000      
        6.50               5.016308              40178                  1               1983.082332            0.000000             0.000000             0.000000             0.000000      
        6.60               5.016308              40241                  1               2071.503638            0.000000             0.000000             0.000000             0.000000      
        6.70               5.016308              40250                  1                -53.185098            0.000000             0.000000             0.000000             0.000000      
        6.80               5.016308              39911                  1               2209.521657            0.000000             0.000000             0.000000             0.000000      
