        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              43110                  1               12611.541827           0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              43255                  1               10893.078050           0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              43752                  1               8202.763105            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              44159                  1               6682.153525            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              44383                  1               5325.288367            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              44551                  1               4074.229434            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              44536                  1               2973.618737            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              44549                  1               2362.303252            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              44565                  1               1994.765128            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              44360                  1               1787.168435            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              44197                  4               -368.652682           131.981730           -32.960413            0.000000             0.000000      
        1.10               5.016308              43989                  4               1667.435812            0.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              43604                  2               1626.039249            0.000000             0.000000             0.000000             0.000000      
        1.30               5.016308              43379                  1                557.317521           -5.122759             0.000000             0.000000             0.000000      
        1.40               5.016308              43013                  5               1611.503189           114.456130            0.000000             0.000000             0.000000      
        1.50               5.016308              42814                  1               -1806.481376           0.000000             0.000000             0.000000             0.000000      
        1.60               5.016308              42683                  2               1592.319346           -83.479430            0.000000             0.000000             0.000000      
        1.70               5.016308              42564                  4               1666.886361            0.000000             0.000000             0.000000             0.000000      
        1.80               5.016308              42451                  1               1713.587479          -259.236796            0.000000             0.000000             0.000000      
        1.90               5.016308              42366                  1               1748.365189            0.000000             0.000000             0.000000             0.000000      
        2.00               5.016308              42311                  1               1670.822324            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              42207                  2                663.352448            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              42031                  1               1883.206453            0.000000             0.000000             0.000000             0.000000      
        2.30               5.016308              41824                  2               1931.957903            0.000000             0.000000             0.000000             0.000000      
        2.40               5.016308              41968                  2               1916.172868            0.000000             0.000000             0.000000             0.000000      
        2.50               5.016308              42179                  1               1855.560371            0.000000             0.000000             0.000000             0.000000      
        2.60               5.016308              42315                  1               1849.945824            0.000000             0.000000             0.000000             0.000000      
        2.70               5.016308              42508                  1               1886.613389            0.000000             0.000000             0.000000             0.000000      
        2.80               5.016308              42798                  2               1845.796616            0.000000             0.000000             0.000000             0.000000      
        2.90               5.016308              42902                  1               1800.880185            0.000000             0.000000             0.000000             0.000000      
        3.00               5.016308              42693                  1               1818.054199            0.000000             0.000000             0.000000             0.000000      
        3.10               5.016308              42644                  1               1885.335505            0.000000             0.000000             0.000000             0.000000      
        3.20               5.016308              42599                  1               1854.650285            0.000000             0.000000             0.000000             0.000000      
        3.30               5.016308              42536                  2               1847.378079            0.000000             0.000000             0.000000             0.000000      
        3.40               5.016308              42358                  1               1870.906350            0.000000             0.000000             0.000000             0.000000      
        3.50               5.016308              42154                  1               2036.344117           28.397189             0.000000             0.000000             0.000000      
        3.60               5.016308              42213                  1               1997.522333            0.000000             0.000000             0.000000             0.000000      
        3.70               5.016308              42208                  1               2018.811938            0.000000             0.000000             0.000000             0.000000      
        3.80               5.016308              42110                  1               2050.806681            0.000000             0.000000             0.000000             0.000000      
        3.90               5.016308              42193                  1               1974.892944            0.000000             0.000000             0.000000             0.000000      
        4.00               5.016308              42139                  2               2003.352508            0.000000             0.000000             0.000000             0.000000      
        4.10               5.016308              42151                  1               1898.589753            0.000000             0.000000             0.000000             0.000000      
        4.20               5.016308              42115                  1               2089.108441            0.000000             0.000000             0.000000             0.000000      
        4.30               5.016308              42059                  1               1913.540804            0.000000             0.000000             0.000000             0.000000      
        4.40               5.016308              42262                  1               1975.198322            0.000000             0.000000             0.000000             0.000000      
        4.50               5.016308              42329                  1               1939.720504            0.000000             0.000000             0.000000             0.000000      
        4.60               5.016308              42180                  2               1978.915727            0.000000             0.000000             0.000000             0.000000      
        4.70               5.016308              42150                  1               1994.027000            0.000000             0.000000             0.000000             0.000000      
        4.80               5.016308              42207                  1               1988.551639            0.000000             0.000000             0.000000             0.000000      
        4.90               5.016308              42305                  1               1960.977031            0.000000             0.000000             0.000000             0.000000      
        5.00               5.016308              42374                  1               1839.879915            0.000000             0.000000             0.000000             0.000000      
        5.10               5.016308              42589                  1               1809.523054            0.000000             0.000000             0.000000             0.000000      
        5.20               5.016308              42586                  2               1954.831931            0.000000             0.000000             0.000000             0.000000      
        5.30               5.016308              42631                  1               1931.437878            0.000000             0.000000             0.000000             0.000000      
        5.40               5.016308              42531                  2               2003.510976            0.000000             0.000000             0.000000             0.000000      
        5.50               5.016308              42511                  1               2001.915277            0.000000             0.000000             0.000000             0.000000      
        5.60               5.016308              42447                  1               1928.095611            0.000000             0.000000             0.000000             0.000000      
        5.70               5.016308              42551                  1               1835.650441            0.000000             0.000000             0.000000             0.000000      
        5.80               5.016308              42567                  3               1799.947485            0.000000             0.000000             0.000000             0.000000      
