        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              38875                  1               7646.136485            0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              38932                  1               6423.851155            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              39343                  1               4860.578879            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              39795                  2               3776.844169            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              40194                  1               2929.652542            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              40521                  1               2210.257399            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              40865                  2               1767.377215           -1.618564             0.000000             0.000000             0.000000      
        0.70               5.016308              41218                  2               1210.008142            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              41408                  2               -770.878704            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              41632                  1               1027.997330            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              41649                  4                952.309745            0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              41667                  4                874.098532           -65.657634            0.000000             0.000000             0.000000      
        1.20               5.016308              41648                  2                891.591615            0.000000             0.000000             0.000000             0.000000      
        1.30               5.016308              41621                  2                833.778540            0.000000             0.000000             0.000000             0.000000      
        1.40               5.016308              41595                  3                825.657940            0.000000             0.000000             0.000000             0.000000      
        1.50               5.016308              41582                  2                857.888551            0.000000             0.000000             0.000000             0.000000      
        1.60               5.016308              41538                  3                809.720238            0.000000             0.000000             0.000000             0.000000      
        1.70               5.016308              41567                  2                740.602184           -79.403468            0.000000             0.000000             0.000000      
        1.80               5.016308              41554                  1                755.204352           14.115075             0.000000             0.000000             0.000000      
        1.90               5.016308              41412                  2                866.068465            0.000000             0.000000             0.000000             0.000000      
        2.00               5.016308              41367                  2                797.073464            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              41347                  2                832.210456            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              41143                  2                799.664850           -40.127896            0.000000             0.000000             0.000000      
        2.30               5.016308              41199                  3                796.723973           -71.036800           -40.190052           46.358964             0.000000      
        2.40               5.016308              41028                  6                808.378354           116.585690            3.310942             0.000000             0.000000      
        2.50               5.016308              40933                  2                846.228644            0.000000             0.000000             0.000000             0.000000      
        2.60               5.016308              40927                  2                857.943550           -53.596523            0.000000             0.000000             0.000000      
        2.70               5.016308              40890                  2                872.510099           24.647617            -8.784487             0.000000             0.000000      
        2.80               5.016308              40768                  4                890.143818            0.000000             0.000000             0.000000             0.000000      
        2.90               5.016308              40568                  2                902.272738           -52.019831            0.000000             0.000000             0.000000      
        3.00               5.016308              40583                  1                907.432075            0.000000             0.000000             0.000000             0.000000      
        3.10               5.016308              40443                  2                342.342491            0.000000             0.000000             0.000000             0.000000      
        3.20               5.016308              40242                  1                922.147488            0.000000             0.000000             0.000000             0.000000      
        3.30               5.016308              40052                  3                952.252508            0.000000             0.000000             0.000000             0.000000      
        3.40               5.016308              40083                  1                957.611427            0.000000             0.000000             0.000000             0.000000      
        3.50               5.016308              40075                  1                963.370442            0.000000             0.000000             0.000000             0.000000      
        3.60               5.016308              39919                  1                938.346734            0.000000             0.000000             0.000000             0.000000      
        3.70               5.016308              40035                  2                953.039648            0.000000             0.000000             0.000000             0.000000      
        3.80               5.016308              40135                  1                875.253938            0.000000             0.000000             0.000000             0.000000      
