        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              41477                  1               10103.244865           0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              41573                  1               8573.186433            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              42075                  1               6484.629244            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              42481                  1               5086.196958            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              42858                  1               3899.627981            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              43102                  2               3126.669390            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              43371                  1               2344.166822            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              43608                  1               1900.823022            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              43689                  2               1590.971412            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              43690                  2               1362.560891            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              43711                  1               1246.631311            0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              43429                  4               1193.231596            0.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              43335                  1               1197.477142           -31.522947            0.000000             0.000000             0.000000      
        1.30               5.016308              43175                  3               1173.188854          -188.115208            0.000000             0.000000             0.000000      
        1.40               5.016308              42972                  2               1056.345508            0.000000             0.000000             0.000000             0.000000      
        1.50               5.016308              42873                  4               1075.943422            0.000000             0.000000             0.000000             0.000000      
        1.60               5.016308              42685                  1               1076.634700            0.000000             0.000000             0.000000             0.000000      
        1.70               5.016308              42478                  1               1140.913109            0.000000             0.000000             0.000000             0.000000      
        1.80               5.016308              42279                  4               1066.910461           26.047404             0.000000             0.000000             0.000000      
        1.90               5.016308              42132                  4               1099.109774           -47.858531            0.000000             0.000000             0.000000      
        2.00               5.016308              41770                  3               1198.519553            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              41553                  5               1218.193830            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              41453                  2               1284.930870            0.000000             0.000000             0.000000             0.000000      
        2.30               5.016308              41515                  1               1217.232850            0.000000             0.000000             0.000000             0.000000      
        2.40               5.016308              41584                  3               1228.007554            0.000000             0.000000             0.000000             0.000000      
        2.50               5.016308              41571                  2               1197.488129           25.164589             0.000000             0.000000             0.000000      
        2.60               5.016308              41763                  1               1279.849477            0.000000             0.000000             0.000000             0.000000      
        2.70               5.016308              41784                  1               1271.823437            0.000000             0.000000             0.000000             0.000000      
        2.80               5.016308              41786                  1               1218.058420            0.000000             0.000000             0.000000             0.000000      
        2.90               5.016308              41751                  1                124.632100            0.000000             0.000000             0.000000             0.000000      
        3.00               5.016308              41742                  1               1288.945630            0.000000             0.000000             0.000000             0.000000      
        3.10               5.016308              41745                  2               1356.987548            0.000000             0.000000             0.000000             0.000000      
        3.20               5.016308              41595                  2               1309.271584            0.000000             0.000000             0.000000             0.000000      
        3.30               5.016308              41535                  1               1326.858962            0.000000             0.000000             0.000000             0.000000      
        3.40               5.016308              41379                  1               1356.143438            0.000000             0.000000             0.000000             0.000000      
        3.50               5.016308              41376                  2               1320.316202           -76.360251            0.000000             0.000000             0.000000      
        3.60               5.016308              41429                  2               1325.684333            0.000000             0.000000             0.000000             0.000000      
        3.70               5.016308              41365                  1               1250.101448            0.000000             0.000000             0.000000             0.000000      
