        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308                11                   1                -17.124823              nan                0.000000             0.000000             0.000000      
        0.10               5.016308               175                   1                65.297783               nan                0.000000             0.000000             0.000000      
        0.20               5.016308               300                   1                101.995294              nan                0.000000             0.000000             0.000000      
        0.30               5.016308               673                   1                -32.546462              nan                0.000000             0.000000             0.000000      
        0.40               5.016308               577                   0                   nan               30.596371            -7.598289            -19.344047              nan         
        0.50               5.016308               666                   1                59.163123               nan               -3.222561            32.044193             0.000000      
        0.60               5.016308               693                   1                -5.890793               nan                0.000000             0.000000             0.000000      
        0.70               5.016308               896                   1                36.992827               nan                0.000000             0.000000             0.000000      
        0.80               5.016308               980                   1                -47.826272              nan                0.000000             0.000000             0.000000      
        0.90               5.016308               980                   1                -35.887222              nan                0.000000             0.000000             0.000000      
        1.00               5.016308               920                   1                28.666132               nan                0.000000             0.000000             0.000000      
        1.10               5.016308               902                   1                -64.845906              nan               -10.457672            0.000000             0.000000      
        1.20               5.016308               1030                  1                -16.625965              nan                0.000000             0.000000             0.000000      
        1.30               5.016308               1216                  1                28.652059               nan                0.000000             0.000000             0.000000      
        1.40               5.016308               815                   1                 8.642019               nan                0.000000             0.000000             0.000000      
        1.50               5.016308               1115                  1                28.810174               nan                0.000000             0.000000             0.000000      
        1.60               5.016308               1115                  1                -25.781324              nan                0.000000             0.000000             0.000000      
        1.70               5.016308               1856                  1                -13.177728              nan                0.000000             0.000000             0.000000      
        1.80               5.016308               1484                  1                -9.769553               nan                0.000000             0.000000             0.000000      
        1.90               5.016308               1490                  1                20.084109               nan               -21.427651            0.000000             0.000000      
        2.00               5.016308               1265                  1                 4.098351               nan               -2.091176             0.000000             0.000000      
        2.10               5.016308               1114                  1                -33.225266              nan                0.000000             0.000000             0.000000      
        2.20               5.016308               1391                  1                53.037610               nan                0.000000             0.000000             0.000000      
        2.30               5.016308               1318                  1                -13.910604              nan                0.000000             0.000000             0.000000      
        2.40               5.016308               1651                  1                -0.727356               nan                0.000000             0.000000             0.000000      
        2.50               5.016308               1391                  1                37.176653               nan                0.000000             0.000000             0.000000      
        2.60               5.016308               1368                  1                35.072172               nan                4.974618             0.000000             0.000000      
        2.70               5.016308               1276                  1                11.569137               nan                0.000000             0.000000             0.000000      
        2.80               5.016308               1513                  1                48.657752               nan                0.000000             0.000000             0.000000      
        2.90               5.016308               1477                  1                35.848346               nan                0.000000             0.000000             0.000000      
        3.00               5.016308               2600                  1                108.871501              nan                0.000000             0.000000             0.000000      
        3.10               5.016308               1850                  1                51.642508               nan                0.000000             0.000000             0.000000      
        3.20               5.016308               1570                  1                -6.410455               nan                0.000000             0.000000             0.000000      
        3.30               5.016308               1823                  1               -269.538693              nan                0.000000             0.000000             0.000000      
        3.40               5.016308               1578                  1                 5.656796               nan                0.000000             0.000000             0.000000      
        3.50               5.016308               2167                  1                21.856056               nan                0.000000             0.000000             0.000000      
        3.60               5.016308               2148                  1                28.927860               nan                0.000000             0.000000             0.000000      
        3.70               5.016308               1366                  1                -9.184383               nan                0.000000             0.000000             0.000000      
        3.80               5.016308               2013                  1                12.523949               nan                0.000000             0.000000             0.000000      
        3.90               5.016308               1356                  1                62.331908               nan                0.000000             0.000000             0.000000      
        4.00               5.016308               1318                  1                -24.259665              nan                0.000000             0.000000             0.000000      
        4.10               5.016308               1972                  1                30.483767               nan                0.000000             0.000000             0.000000      
        4.20               5.016308               2032                  1                -31.920689              nan                0.000000             0.000000             0.000000      
        4.30               5.016308               2597                  1                -61.246310              nan                0.000000             0.000000             0.000000      
        4.40               5.016308               2203                  1                25.412510               nan                0.000000             0.000000             0.000000      
        4.50               5.016308               2432                  1                44.303018               nan                0.000000             0.000000             0.000000      
        4.60               5.016308               1595                  1                13.720825               nan                0.000000             0.000000             0.000000      
        4.70               5.016308               1747                  0                   nan               16.613356            19.270862            -73.812702              nan         
        4.80               5.016308               2299                  1                -50.988236              nan                0.174646            27.557407            16.006698      
        4.90               5.016308               1475                  1                -21.850262              nan                0.000000             0.000000             0.000000      
        5.00               5.016308               2599                  1                174.409702              nan                0.000000             0.000000             0.000000      
        5.10               5.016308               2204                  1                -73.311434              nan                0.000000             0.000000             0.000000      
        5.20               5.016308               2048                  1                -26.512641              nan                0.000000             0.000000             0.000000      
        5.30               5.016308               2705                  1                -52.664675              nan               -26.401726            0.000000             0.000000      
        5.40               5.016308               2752                  1                 2.460609               nan                0.000000             0.000000             0.000000      
        5.50               5.016308               2591                  1                11.520495               nan                0.000000             0.000000             0.000000      
        5.60               5.016308               2749                  1                31.627803               nan                0.000000             0.000000             0.000000      
        5.70               5.016308               1862                  1                30.400126               nan                0.000000             0.000000             0.000000      
        5.80               5.016308               2753                  1                 7.947458               nan                0.000000             0.000000             0.000000      
        5.90               5.016308               2791                  1                -64.010255              nan                0.000000             0.000000             0.000000      
        6.00               5.016308               2543                  1                -56.361832              nan                7.710363            13.579951             0.000000      
        6.10               5.016308               2343                  1                31.243728               nan                0.000000             0.000000             0.000000      
        6.20               5.016308               3229                  1                69.341819               nan               19.290449             0.000000             0.000000      
        6.30               5.016308               3171                  1                11.462106               nan                0.000000             0.000000             0.000000      
        6.40               5.016308               3893                  1                87.075014               nan               48.776773             0.000000             0.000000      
        6.50               5.016308               2955                  1                87.517511               nan                0.000000             0.000000             0.000000      
        6.60               5.016308               2279                  1                -42.526289              nan                0.000000             0.000000             0.000000      
        6.70               5.016308               1987                  1                145.547229              nan               -28.305302            0.000000             0.000000      
        6.80               5.016308               3839                  1                99.250667               nan                0.000000             0.000000             0.000000      
        6.90               5.016308               2578                  1                -63.624680              nan                0.000000             0.000000             0.000000      
        7.00               5.016308               2621                  1                37.971440               nan                0.000000             0.000000             0.000000      
        7.10               5.016308               4207                  1               -304.128893              nan               -12.276041            0.000000             0.000000      
        7.20               5.016308               3815                  1                -8.271629               nan                0.000000             0.000000             0.000000      
        7.30               5.016308               1990                  1                14.321149               nan                0.000000             0.000000             0.000000      
        7.40               5.016308               3282                  1                11.225777               nan                0.000000             0.000000             0.000000      
        7.50               5.016308               2826                  1                106.112101              nan                0.000000             0.000000             0.000000      
        7.60               5.016308               3465                  1                100.019591              nan                0.000000             0.000000             0.000000      
        7.70               5.016308               1658                  1                -32.701819              nan                0.000000             0.000000             0.000000      
        7.80               5.016308               1883                  1                 2.678560               nan                0.000000             0.000000             0.000000      
        7.90               5.016308               2365                  1                -62.896182              nan               17.686464            -12.490285            0.000000      
        8.00               5.016308               2706                  0                   nan               -0.956595             3.333244            126.413743              nan         
        8.10               5.016308               2138                  1                44.012785               nan                0.000000             0.000000             0.000000      
        8.20               5.016308               2599                  1                49.981123               nan                0.000000             0.000000             0.000000      
        8.30               5.016308               2804                  1                144.780439              nan                0.000000             0.000000             0.000000      
        8.40               5.016308               2658                  1                -42.896734              nan                0.000000             0.000000             0.000000      
        8.50               5.016308               2307                  1                28.090212               nan                0.000000             0.000000             0.000000      
        8.60               5.016308               3546                  1                55.606911               nan                0.000000             0.000000             0.000000      
        8.70               5.016308               3098                  1                -19.871230              nan                0.000000             0.000000             0.000000      
        8.80               5.016308               2889                  1                -10.901371              nan                0.000000             0.000000             0.000000      
        8.90               5.016308               3085                  1                -22.119781              nan                0.000000             0.000000             0.000000      
        9.00               5.016308               4413                  1                -34.536059              nan                0.000000             0.000000             0.000000      
        9.10               5.016308               3232                  1                41.631274               nan                0.000000             0.000000             0.000000      
        9.20               5.016308               2776                  1                12.023102               nan                0.000000             0.000000             0.000000      
        9.30               5.016308               2760                  1                 9.943763               nan                0.000000             0.000000             0.000000      
        9.40               5.016308               2712                  1                10.150176               nan                0.000000             0.000000             0.000000      
        9.50               5.016308               2719                  1                156.360990              nan                0.000000             0.000000             0.000000      
        9.60               5.016308               3010                  1                -10.667355              nan                0.000000             0.000000             0.000000      
        9.70               5.016308               3398                  1                -89.991355              nan                0.000000             0.000000             0.000000      
        9.80               5.016308               3456                  1                32.287633               nan                0.000000             0.000000             0.000000      
        9.90               5.016308               3555                  1                -97.583775              nan               10.412240             0.000000             0.000000      
       10.00               5.016308               2633                  1                28.388228               nan                0.000000             0.000000             0.000000      
       10.10               5.016308               3167                  1                29.576606               nan                0.000000             0.000000             0.000000      
       10.20               5.016308               2375                  1                27.640459               nan                0.000000             0.000000             0.000000      
       10.30               5.016308               2438                  1                111.613498              nan               -1.251934             0.000000             0.000000      
       10.40               5.016308               2353                  1                24.100236               nan                0.000000             0.000000             0.000000      
       10.50               5.016308               1891                  1                -22.301827              nan                0.000000             0.000000             0.000000      
       10.60               5.016308               2044                  1                -83.696833              nan                0.000000             0.000000             0.000000      
       10.70               5.016308               1984                  1                -52.054350              nan                0.000000             0.000000             0.000000      
       10.80               5.016308               2721                  1                -56.164120              nan                0.000000             0.000000             0.000000      
       10.90               5.016308               2178                  1                14.413857               nan                8.821863             0.000000             0.000000      
       11.00               5.016308               2273                  1                -8.483340               nan                0.000000             0.000000             0.000000      
       11.10               5.016308               2263                  1                -39.633272              nan                0.000000             0.000000             0.000000      
       11.20               5.016308               2366                  1                84.325833               nan               10.986226             0.000000             0.000000      
