        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              44899             13656.746326         -330.095379          13986.841706    
        0.10               5.016308              45162             11837.779340         -594.028682          12431.808022    
        0.20               5.016308              45556             9012.764210          -528.522447          9541.286658     
        0.30               5.016308              45818             6914.453591          -261.065754          7175.519345     
        0.40               5.016308              45902             5327.218052          -218.141401          5545.359452     
        0.50               5.016308              45890             4170.502055          -155.830861          4326.332916     
        0.60               5.016308              45674             3063.848757          -444.255671          3508.104429     
        0.70               5.016308              45412             2682.098402          -230.967526          2913.065929     
        0.80               5.016308              45145             2617.706277           71.457765           2546.248513     
        0.90               5.016308              44799             2031.569984          -296.476866          2328.046851     
        1.00               5.016308              44598             1790.964419          -454.764025          2245.728444     
        1.10               5.016308              44202             1598.383673          -660.452142          2258.835815     
        1.20               5.016308              43809             1984.826130          -236.480081          2221.306210     
        1.30               5.016308              43468             1620.581967          -654.486600          2275.068567     
        1.40               5.016308              43329             1452.664913          -993.632275          2446.297188     
        1.50               5.016308              43107             1277.878539          -1085.152252         2363.030791     
        1.60               5.016308              43173             1419.461445          -1017.289821         2436.751266     
        1.70               5.016308              43251             1954.107018          -502.421156          2456.528174     
        1.80               5.016308              43266             2207.560773          -197.704004          2405.264776     
        1.90               5.016308              43071             2262.235938          -136.237199          2398.473137     
        2.00               5.016308              42824             2580.305718           78.767269           2501.538449     
        2.10               5.016308              42549             2480.954517           25.014544           2455.939973     
        2.20               5.016308              42403             2314.057515          -186.616347          2500.673862     
        2.30               5.016308              42343             1958.178293          -567.464222          2525.642516     
        2.40               5.016308              42416             2339.192440          -187.457898          2526.650339     
        2.50               5.016308              42270             2333.631857          -155.691242          2489.323099     
        2.60               5.016308              41485             2530.182500           -1.443790           2531.626290     
        2.70               5.016308              40607             2553.299085          -113.964560          2667.263645     
        2.80               5.016308              40200             2954.036361           164.604188          2789.432173     
        2.90               5.016308              39974             3596.331968           682.078439          2914.253529     
        3.00               5.016308              35921             3426.198588           511.015693          2915.182895     
        3.10               5.016308              36164             3721.711256           917.977296          2803.733960     
        3.20               5.016308              36369             4196.881823          1321.885678          2874.996145     
        3.30               5.016308              36287             4450.961873          1577.054546          2873.907328     
        3.40               5.016308              36546             4368.969777          1590.109691          2778.860086     
        3.50               5.016308              37235             4567.780543          1715.016904          2852.763640     
        3.60               5.016308              37939             4323.683718          1499.075148          2824.608571     
        3.70               5.016308              38732             4187.964753          1532.168775          2655.795979     
        3.80               5.016308              39493             4009.225831          1473.027018          2536.198813     
        3.90               5.016308              40051             3923.038136          1538.905698          2384.132437     
        4.00               5.016308              40566             4070.615128          1755.488363          2315.126764     
        4.10               5.016308              41100             4246.201163          1985.771976          2260.429187     
        4.20               5.016308              41460             3546.510079          1452.947753          2093.562326     
        4.30               5.016308              41785             3900.232337          1925.733427          1974.498910     
        4.40               5.016308              42182             3740.362292          1827.354909          1913.007383     
        4.50               5.016308              42306             3777.158717          1835.644868          1941.513849     
        4.60               5.016308              42297             3797.726615          1873.415031          1924.311584     
        4.70               5.016308              42667             3585.040343          1654.082905          1930.957438     
        4.80               5.016308              43058             3507.282955          1667.527371          1839.755584     
        4.90               5.016308              43227             3527.230330          1762.171761          1765.058570     
        5.00               5.016308              43321             3434.837469          1763.847186          1670.990283     
        5.10               5.016308              43415             3284.004136          1545.807804          1738.196333     
        5.20               5.016308              43374             3567.770489          1759.985179          1807.785310     
        5.30               5.016308              43275             3140.052978          1376.675227          1763.377751     
        5.40               5.016308              43286             3078.469273          1298.885124          1779.584150     
        5.50               5.016308              43324             2998.053950          1242.470919          1755.583031     
        5.60               5.016308              43157             3159.295093          1532.507225          1626.787868     
        5.70               5.016308              42788             3172.701022          1488.029900          1684.671122     
        5.80               5.016308              42740             3144.760392          1486.098462          1658.661931     
        5.90               5.016308              42902             3596.704761          1867.637890          1729.066870     
        6.00               5.016308              43024             3740.657875          1900.388956          1840.268918     
        6.10               5.016308              43148             3757.560576          2021.864324          1735.696252     
        6.20               5.016308              43372             3398.133624          1674.938445          1723.195179     
        6.30               5.016308              43322             2984.701780          1411.686403          1573.015377     
        6.40               5.016308              43429             2870.245643          1170.838601          1699.407042     
        6.50               5.016308              43544             2730.141767          1010.307381          1719.834386     
        6.60               5.016308              43528             2226.179883           503.920902          1722.258981     
        6.70               5.016308              43612             2131.090890           589.318986          1541.771904     
        6.80               5.016308              43459             2381.769671           659.610767          1722.158905     
        6.90               5.016308              43245             2972.942904          1194.939359          1778.003545     
        7.00               5.016308              43157             3001.758162          1243.235234          1758.522928     
        7.10               5.016308              42960             3166.391307          1330.892835          1835.498473     
        7.20               5.016308              42938             2872.829094          1080.947667          1791.881427     
        7.30               5.016308              43084             3081.778201          1172.958327          1908.819874     
        7.40               5.016308              43005             2990.503576          1088.109236          1902.394340     
        7.50               5.016308              42780             2753.472428           962.699049          1790.773380     
