        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              44899             13848.454572    
        0.10               5.016308              45162             12223.968758    
        0.20               5.016308              45556             9419.052999     
        0.30               5.016308              45818             7221.716737     
        0.40               5.016308              45902             5682.354153     
        0.50               5.016308              45890             4570.689844     
        0.60               5.016308              45674             3363.623534     
        0.70               5.016308              45412             2833.254210     
        0.80               5.016308              45145             2867.913320     
        0.90               5.016308              44799             2441.506967     
        1.00               5.016308              44598             2217.543155     
        1.10               5.016308              44202             1793.109661     
        1.20               5.016308              43809             2076.544200     
        1.30               5.016308              43468             1580.242440     
        1.40               5.016308              43329             1651.345899     
        1.50               5.016308              43107             1631.837919     
        1.60               5.016308              43173             1932.673258     
        1.70               5.016308              43251             2127.149477     
        1.80               5.016308              43266             2237.725033     
        1.90               5.016308              43071             2132.267329     
        2.00               5.016308              42824             2621.303358     
        2.10               5.016308              42549             2489.273344     
        2.20               5.016308              42403             2265.772507     
        2.30               5.016308              42343             2106.314187     
        2.40               5.016308              42416             2141.693679     
        2.50               5.016308              42270             2303.350612     
        2.60               5.016308              41485             2697.119554     
        2.70               5.016308              40607             2844.391409     
        2.80               5.016308              40200             3094.657502     
        2.90               5.016308              39974             3555.628422     
        3.00               5.016308              35921             3579.053552     
        3.10               5.016308              36164             3874.019103     
        3.20               5.016308              36369             4512.809659     
        3.30               5.016308              36287             4613.124652     
        3.40               5.016308              36546             4653.921206     
        3.50               5.016308              37235             4862.729552     
        3.60               5.016308              37939             4716.665682     
        3.70               5.016308              38732             4393.845295     
        3.80               5.016308              39493             4482.684292     
        3.90               5.016308              40051             4285.073190     
        4.00               5.016308              40566             4257.217419     
        4.10               5.016308              41100             4368.491648     
        4.20               5.016308              41460             3554.190143     
        4.30               5.016308              41785             3736.338322     
        4.40               5.016308              42182             3463.852529     
        4.50               5.016308              42306             3565.424995     
        4.60               5.016308              42297             3662.447322     
        4.70               5.016308              42667             3537.651784     
        4.80               5.016308              43058             3561.384169     
        4.90               5.016308              43227             3569.662901     
        5.00               5.016308              43321             3216.556169     
        5.10               5.016308              43415             2928.423102     
        5.20               5.016308              43374             3429.427804     
        5.30               5.016308              43275             3043.346893     
        5.40               5.016308              43286             2995.196824     
        5.50               5.016308              43324             3019.100785     
        5.60               5.016308              43157             3110.952467     
        5.70               5.016308              42788             3023.938964     
        5.80               5.016308              42740             2679.469895     
        5.90               5.016308              42902             3136.557460     
        6.00               5.016308              43024             3351.345121     
        6.10               5.016308              43148             3263.703272     
        6.20               5.016308              43372             3081.767607     
        6.30               5.016308              43322             3127.392651     
        6.40               5.016308              43429             2836.410958     
        6.50               5.016308              43544             2772.092333     
        6.60               5.016308              43528             2171.572128     
        6.70               5.016308              43612             2180.205794     
        6.80               5.016308              43459             2278.004448     
        6.90               5.016308              43245             2845.205123     
        7.00               5.016308              43157             3008.437640     
        7.10               5.016308              42960             3181.433605     
        7.20               5.016308              42938             2816.569502     
        7.30               5.016308              43084             2914.943983     
        7.40               5.016308              43005             3403.171064     
        7.50               5.016308              42780             2782.378853     
        7.60               5.016308              42668             2529.416512     
        7.70               5.016308              42695             2526.537107     
        7.80               5.016308              42963             2574.398966     
        7.90               5.016308              43114             3172.745951     
        8.00               5.016308              43237             2911.425012     
        8.10               5.016308              43286             2658.499491     
        8.20               5.016308              43281             2571.794367     
        8.30               5.016308              43393             2570.652799     
        8.40               5.016308              43555             2593.308483     
        8.50               5.016308              43572             3187.260448     
