        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              36505             2135.236494          -134.968197          2270.204691     
        0.10               5.016308              36569             1582.254964          -255.284849          1837.539813     
        0.20               5.016308              36898             1192.471842          -279.002858          1471.474700     
        0.30               5.016308              37190             1021.321604          -156.609442          1177.931046     
        0.40               5.016308              37490              805.311531          -163.842277           969.153808     
        0.50               5.016308              37758              672.037152          -144.778879           816.816032     
        0.60               5.016308              37986              394.809115          -308.907393           703.716508     
        0.70               5.016308              38162              258.900453          -345.246754           604.147207     
        0.80               5.016308              38219              285.983741          -218.362308           504.346049     
        0.90               5.016308              38303              -40.512365          -507.957832           467.445468     
        1.00               5.016308              38426              28.545075           -408.424363           436.969438     
        1.10               5.016308              38565              -43.757901          -475.028756           431.270855     
        1.20               5.016308              38670              -52.545436          -455.259819           402.714382     
        1.30               5.016308              38767             -433.869620          -823.271635           389.402015     
        1.40               5.016308              38674             -675.319654          -1073.244544          397.924890     
        1.50               5.016308              38527             -828.181340          -1206.081369          377.900029     
        1.60               5.016308              38175             -722.954324          -1099.580031          376.625707     
        1.70               5.016308              38163             -652.898029          -1021.358779          368.460749     
        1.80               5.016308              37785             -908.809696          -1246.772089          337.962393     
        1.90               5.016308              36327             -764.937212          -1107.362553          342.425341     
        2.00               5.016308              35924             -754.549145          -1096.229851          341.680707     
        2.10               5.016308              26503              153.893346          -182.441287           336.334633     
        2.20               5.016308              24505             -415.220146          -757.935908           342.715761     
        2.30               5.016308              20530             -717.110580          -1042.312472          325.201892     
        2.40               5.016308              11795             -385.846008          -666.749408           280.903400     
        2.50               5.016308              11780             -353.804819          -653.667813           299.862994     
        2.60               5.016308               8200              289.371472           -28.590032           317.961504     
        2.70               5.016308               8169              445.983978           130.115233           315.868746     
        2.80               5.016308               7823              516.082675           199.841653           316.241022     
        2.90               5.016308               7601              574.106665           254.110789           319.995876     
        3.00               5.016308               7475              574.679656           245.992833           328.686823     
        3.10               5.016308               7431              490.964231           186.192007           304.772224     
        3.20               5.016308               7341              543.689144           225.493813           318.195330     
        3.30               5.016308               7301              519.404804           202.062059           317.342745     
        3.40               5.016308               9305              157.708881           308.026425          -150.317544     
        3.50               5.016308               8568              566.217031           480.133731           86.083300      
        3.60               5.016308               8656              702.257872           563.352385           138.905487     
        3.70               5.016308               8767              718.368588           527.048539           191.320049     
        3.80               5.016308               8902              730.501165           644.749965           85.751200      
        3.90               5.016308               9247              646.933295           555.658522           91.274773      
        4.00               5.016308               9381              728.006060           594.735095           133.270966     
        4.10               5.016308               9573              845.151705           591.282802           253.868904     
        4.20               5.016308               9793              821.518125           536.510027           285.008099     
        4.30               5.016308               9986              850.175083           624.151987           226.023095     
        4.40               5.016308              10106              777.291000           579.674469           197.616531     
        4.50               5.016308              10384              800.492897           602.861565           197.631332     
        4.60               5.016308              10698              813.820157           657.837931           155.982227     
        4.70               5.016308              11358              789.501612           716.233464           73.268149      
        4.80               5.016308              11666             -270.581856           -40.364831          -230.217025     
        4.90               5.016308              11405              896.107594           721.128483           174.979110     
        5.00               5.016308              11721              840.566741           697.313472           143.253269     
        5.10               5.016308              11884              806.641177           678.329159           128.312017     
        5.20               5.016308              12044              696.852486           598.673365           98.179121      
        5.30               5.016308              12089              626.615727           559.867177           66.748550      
        5.40               5.016308              12324              690.262217           592.264787           97.997430      
        5.50               5.016308              12370              717.107741           623.425133           93.682608      
        5.60               5.016308              12572              802.670153           661.090381           141.579772     
        5.70               5.016308              12701              871.251356           698.060057           173.191300     
        5.80               5.016308              12849              812.121193           644.740004           167.381189     
        5.90               5.016308              13036              875.178767           680.840896           194.337871     
        6.00               5.016308              13091              883.276411           679.634471           203.641940     
        6.10               5.016308              13173              842.483640           673.662682           168.820959     
