        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              44198             9304.167056          -315.849439          9620.016495     
        0.10               5.016308              44355             7415.218863          -797.540224          8212.759088     
        0.20               5.016308              44648             5617.701392          -788.690280          6406.391672     
        0.30               5.016308              44980             4405.056403          -445.731447          4850.787849     
        0.40               5.016308              45146             3502.421932          -284.141227          3786.563159     
        0.50               5.016308              45117             2648.221149          -281.668881          2929.890030     
        0.60               5.016308              45072             1838.172764          -524.035783          2362.208547     
        0.70               5.016308              44987             1580.525955          -390.793344          1971.319299     
        0.80               5.016308              44860             1623.917365           -25.347910          1649.265275     
        0.90               5.016308              44647             1081.838430          -373.368580          1455.207010     
        1.00               5.016308              44262              910.889337          -479.799885          1390.689222     
        1.10               5.016308              44060              75.941458           -1296.024659         1371.966117     
        1.20               5.016308              43807              33.460302           -1252.704298         1286.164600     
        1.30               5.016308              43107             -1816.655760         -3086.038357         1269.382597     
        1.40               5.016308              42441             -2391.757537         -3723.780186         1332.022649     
        1.50               5.016308              41911             -2797.056017         -4119.629781         1322.573763     
        1.60               5.016308              19011             -2558.154695         -3317.493732          759.339036     
        1.70               5.016308              18477             -1821.262691         -2397.443278          576.180587     
        1.80               5.016308              20121             -1465.278373         -2132.699910          667.421537     
        1.90               5.016308              18270             -990.627226          -1755.172290          764.545063     
        2.00               5.016308              17913             -952.001539          -1769.958874          817.957335     
        2.10               5.016308              12853             -401.642582          -1006.287253          604.644671     
        2.20               5.016308              13010              -95.500442          -761.465608           665.965166     
        2.30               5.016308              18393             -624.845357          -1295.897641          671.052284     
        2.40               5.016308              18757             -472.004482          -1035.052314          563.047832     
        2.50               5.016308              18887             -231.481769          -740.527314           509.045545     
        2.60               5.016308              18793             -795.419366          -1187.198024          391.778657     
        2.70               5.016308              11089             2833.754315          1787.306851          1046.447465     
        2.80               5.016308              10961             2858.265971          1759.415272          1098.850698     
        2.90               5.016308              10690             2717.386458          1754.253733           963.132726     
        3.00               5.016308              11041             3235.284936          2350.148122           885.136814     
        3.10               5.016308              11635             3321.421711          2466.767276           854.654435     
        3.20               5.016308              12224             3580.532071          2535.675286          1044.856785     
        3.30               5.016308              12659             3489.030373          2491.236783           997.793590     
        3.40               5.016308              13083             3212.957549          2307.715581           905.241968     
        3.50               5.016308              13438             3222.602742          2263.993241           958.609501     
        3.60               5.016308              14007             3249.916306          2353.984079           895.932227     
        3.70               5.016308              14685             3241.782051          2307.657228           934.124823     
        3.80               5.016308              20167             2299.921827          1536.036562           763.885265     
        3.90               5.016308              20780             2805.507688          1937.343111           868.164577     
        4.00               5.016308              21139             2996.089157          2022.523628           973.565530     
        4.10               5.016308              21612             2938.310353          1941.845642           996.464711     
        4.20               5.016308              22157             2814.053675          1736.659722          1077.393953     
        4.30               5.016308              22584             2819.203370          1903.074864           916.128505     
        4.40               5.016308              22897             2701.968997          1821.708841           880.260156     
        4.50               5.016308              23093             2448.928931          1540.968361           907.960570     
        4.60               5.016308              23211             2012.416231          1250.421988           761.994244     
        4.70               5.016308              23441             1975.936413          1178.867115           797.069297     
        4.80               5.016308              23551             2239.192404          1470.825155           768.367248     
        4.90               5.016308              23539             2141.349000          1374.613398           766.735602     
        5.00               5.016308              23605             2590.475760          1808.952361           781.523398     
        5.10               5.016308              23559             2640.192545          1833.237334           806.955211     
        5.20               5.016308              23629             2627.817949          1982.486908           645.331041     
        5.30               5.016308              23433             2496.008801          1896.905838           599.102964     
        5.40               5.016308              23001             2212.758498          1472.376078           740.382420     
        5.50               5.016308              22813             2503.467754          1697.727466           805.740288     
        5.60               5.016308              22914             2459.122492          1613.378242           845.744250     
        5.70               5.016308              23098             2662.295742          1718.170485           944.125257     
        5.80               5.016308              23274             2472.745951          1520.104690           952.641261     
        5.90               5.016308              23235             2178.770345          1339.195620           839.574725     
        6.00               5.016308              23443             2458.017087          1665.213237           792.803850     
        6.10               5.016308              23665             2264.383321          1658.821312           605.562009     
        6.20               5.016308              23725             2148.439424          1616.142902           532.296522     
        6.30               5.016308              41740             1276.800033           878.108722           398.691311     
        6.40               5.016308              41620              997.298165           512.321114           484.977051     
        6.50               5.016308              41539             2009.459855          1274.789536           734.670319     
        6.60               5.016308              41334             2393.093123          1684.253318           708.839806     
        6.70               5.016308              41342             2293.690719          1596.575716           697.115002     
        6.80               5.016308              41111             2480.636863          1524.666598           955.970265     
        6.90               5.016308              41167             2465.232517          1615.714240           849.518277     
        7.00               5.016308              41156             2794.742440          1816.908508           977.833932     
        7.10               5.016308              41420             2587.350163          1806.133780           781.216383     
        7.20               5.016308              41506             2558.309379          1834.445797           723.863582     
        7.30               5.016308              41733             2424.197885          1704.407933           719.789951     
        7.40               5.016308              41788             2422.370815          1607.859370           814.511445     
        7.50               5.016308              41899             2154.355995          1507.103689           647.252306     
        7.60               5.016308              41928             1880.292865          1287.809934           592.482932     
        7.70               5.016308              42134             2298.560156          1696.223144           602.337013     
        7.80               5.016308              42323             2111.395590          1374.185248           737.210342     
        7.90               5.016308              42232             2067.897337          1417.500124           650.397213     
        8.00               5.016308              42196             1814.684946          1200.143697           614.541249     
        8.10               5.016308              41957             2106.381108          1328.307988           778.073121     
        8.20               5.016308              41884             2267.712983          1435.506009           832.206975     
        8.30               5.016308              41840             2455.754639          1544.010772           911.743867     
        8.40               5.016308              41924             2087.877210          1186.552724           901.324485     
        8.50               5.016308              42108             2113.486510          1169.907986           943.578524     
        8.60               5.016308              42233             2359.548093          1380.166987           979.381105     
        8.70               5.016308              42064             2376.017230          1338.513533          1037.503698     
        8.80               5.016308              41995             2567.818884          1577.434135           990.384749     
        8.90               5.016308              42029             2725.237251          1670.629760          1054.607491     
        9.00               5.016308              42034             2973.509917          1613.591429          1359.918488     
        9.10               5.016308              42126             3141.753405          1793.992366          1347.761039     
        9.20               5.016308              42215             2743.352989          1498.035536          1245.317453     
        9.30               5.016308              42195             2952.885036          1812.466528          1140.418507     
        9.40               5.016308              42232             3205.601889          2040.323259          1165.278629     
        9.50               5.016308              42340             2868.151330          1716.677287          1151.474043     
        9.60               5.016308              42123             2853.228380          1654.995185          1198.233196     
        9.70               5.016308              42122             3001.366097          1885.128374          1116.237722     
        9.80               5.016308              42217             2965.310830          1955.925979          1009.384851     
        9.90               5.016308              42112             2943.208663          1752.639681          1190.568982     
       10.00               5.016308              42111             2785.584066          1735.734749          1049.849318     
       10.10               5.016308              41888             2784.491984          1771.397410          1013.094574     
       10.20               5.016308              41912             2654.569432          1565.951681          1088.617752     
       10.30               5.016308              42039             2398.958686          1352.401381          1046.557305     
       10.40               5.016308              42020             2666.955710          1513.117715          1153.837995     
       10.50               5.016308              42019             2848.226576          1726.188004          1122.038573     
       10.60               5.016308              41851             2896.224358          1804.013735          1092.210624     
       10.70               5.016308              41910             2758.002206          1761.591876           996.410330     
       10.80               5.016308              41890             2971.494087          2045.028275           926.465812     
       10.90               5.016308              41724             2956.111306          1976.096180           980.015125     
       11.00               5.016308              41723             3117.295188          2128.076798           989.218390     
       11.10               5.016308              42052             3342.990456          2106.655505          1236.334951     
       11.20               5.016308              42269             3213.742702          2127.820853          1085.921849     
       11.30               5.016308              42179             3010.768876          1912.051137          1098.717739     
       11.40               5.016308              42052             3136.583404          2095.629031          1040.954373     
       11.50               5.016308              42051             2953.571453          1946.965340          1006.606112     
       11.60               5.016308              42124             2413.582674          1464.665352           948.917323     
       11.70               5.016308              42014             2115.114727          1148.699425           966.415302     
       11.80               5.016308              41916             2269.584965          1361.681108           907.903857     
       11.90               5.016308              41944             2503.308506          1474.050207          1029.258299     
       12.00               5.016308              41905             2667.134986          1543.341831          1123.793155     
       12.10               5.016308              41789             2289.199690          1296.989525           992.210165     
       12.20               5.016308              41851             2375.096113          1439.118280           935.977833     
       12.30               5.016308              41952             2556.845760          1641.229689           915.616070     
       12.40               5.016308              41996             2473.494713          1644.940504           828.554209     
       12.50               5.016308              41782             2773.383131          1820.531122           952.852009     
       12.60               5.016308              41843             2587.977420          1762.663167           825.314252     
       12.70               5.016308              41831             2639.497395          1748.339341           891.158054     
       12.80               5.016308              41860             2689.394083          1800.100510           889.293573     
       12.90               5.016308              41891             2559.637507          1653.937967           905.699540     
       13.00               5.016308              41909             2537.037372          1570.370370           966.667003     
       13.10               5.016308              41842             2679.167683          1569.802204          1109.365479     
       13.20               5.016308              42014             2545.132918          1695.207067           849.925852     
       13.30               5.016308              42027             2788.420744          1965.958039           822.462705     
       13.40               5.016308              42171             2463.443605          1712.750736           750.692869     
       13.50               5.016308              42226             2620.187812          1804.531402           815.656410     
       13.60               5.016308              42210             2817.825470          1868.467049           949.358421     
       13.70               5.016308              42099             2858.264421          1949.624333           908.640089     
       13.80               5.016308              42170             2725.325400          1763.256378           962.069022     
       13.90               5.016308              42344             2811.853111          1838.513993           973.339118     
       14.00               5.016308              42282             2878.375458          1820.113713          1058.261745     
       14.10               5.016308              42184             2715.185654          1667.529630          1047.656024     
       14.20               5.016308              42197             2582.636911          1641.457863           941.179049     
       14.30               5.016308              42000             2833.030208          1826.269947          1006.760261     
       14.40               5.016308              41753             3086.582149          2035.157318          1051.424832     
       14.50               5.016308              41578             2695.145141          1756.296862           938.848279     
