        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              43208             8996.626149     
        0.10               5.016308              43433             7611.723714     
        0.20               5.016308              43801             6086.007873     
        0.30               5.016308              44159             4786.659235     
        0.40               5.016308              44430             3866.867533     
        0.50               5.016308              44598             3157.295506     
        0.60               5.016308              44659             2350.886193     
        0.70               5.016308              44667             2029.363957     
        0.80               5.016308              44667             1908.573896     
        0.90               5.016308              44505             1382.490579     
        1.00               5.016308              44193             1287.284228     
        1.10               5.016308              44007              866.629074     
        1.20               5.016308              43810             1134.010634     
        1.30               5.016308              43564              825.287763     
        1.40               5.016308              43245              339.300481     
        1.50               5.016308              42932              -63.022525     
        1.60               5.016308              42518             -433.981839     
        1.70               5.016308              42061             -775.058724     
        1.80               5.016308              42033             -597.399297     
        1.90               5.016308              41884             -816.131379     
        2.00               5.016308              41650             -521.619729     
        2.10               5.016308              41274             -354.679752     
        2.20               5.016308              40858             -455.732183     
        2.30               5.016308              39892              -75.029757     
        2.40               5.016308              39606              232.450198     
        2.50               5.016308              33654             1110.303498     
        2.60               5.016308              33736             1223.116857     
        2.70               5.016308              33741             1373.488817     
        2.80               5.016308              25974              520.601493     
        2.90               5.016308              25941              928.185028     
        3.00               5.016308              17900             1372.821454     
        3.10               5.016308              17711             1885.533836     
        3.20               5.016308              17916             2164.967080     
        3.30               5.016308              18172             2096.165772     
        3.40               5.016308              18397             1923.785016     
        3.50               5.016308              18604             1881.651091     
        3.60               5.016308              18703             2257.730795     
        3.70               5.016308              18772             1924.311742     
        3.80               5.016308              18833             1930.506274     
        3.90               5.016308              18952             1873.607328     
        4.00               5.016308              18979             1976.892418     
        4.10               5.016308              16090             2044.989860     
        4.20               5.016308              16330             2086.486132     
        4.30               5.016308              16671             2058.087760     
        4.40               5.016308              16925             2005.807309     
        4.50               5.016308              17116             1969.319114     
        4.60               5.016308              19563             1772.910911     
        4.70               5.016308              19473             1760.314291     
        4.80               5.016308              17736             1901.492443     
        4.90               5.016308              17950             1778.085223     
        5.00               5.016308              18082             1980.873276     
        5.10               5.016308              18248             1984.856264     
        5.20               5.016308              18384             2095.011781     
        5.30               5.016308              18549             1838.847843     
        5.40               5.016308              18822             1782.141293     
        5.50               5.016308              18921             1599.406427     
        5.60               5.016308              19175             1477.571643     
        5.70               5.016308              19396             1734.133522     
        5.80               5.016308              19599             1836.667546     
        5.90               5.016308              19806             1834.794210     
        6.00               5.016308              19946             1959.681368     
        6.10               5.016308              20192             1766.109584     
        6.20               5.016308              20320             1634.476336     
        6.30               5.016308              20488             1518.987532     
        6.40               5.016308              20838             1654.971580     
        6.50               5.016308              21092             1605.508825     
        6.60               5.016308              21315             1681.748885     
        6.70               5.016308              21568             1451.035526     
        6.80               5.016308              21625             1512.416750     
        6.90               5.016308              21707             1275.265393     
        7.00               5.016308              21693             1211.478880     
        7.10               5.016308              21589             1095.896541     
        7.20               5.016308              21574             1049.901121     
        7.30               5.016308              21570              938.235695     
        7.40               5.016308              21554             1077.463926     
        7.50               5.016308              21765             1251.611402     
        7.60               5.016308              21976             1277.997730     
        7.70               5.016308              22110             1268.271214     
        7.80               5.016308              22210             1553.024629     
        7.90               5.016308              35323             1984.768483     
        8.00               5.016308              35319             1797.357406     
        8.10               5.016308              35330             2053.125970     
        8.20               5.016308              35487             1897.982960     
        8.30               5.016308              35701             2217.720538     
        8.40               5.016308              35933             2387.337223     
        8.50               5.016308              36140             2163.053053     
        8.60               5.016308              36188             2027.781605     
        8.70               5.016308              36381             1989.251026     
        8.80               5.016308              36606             1987.907976     
        8.90               5.016308              36865             2056.000824     
        9.00               5.016308              37010             1903.214608     
        9.10               5.016308              37128             1963.547418     
        9.20               5.016308              37173             2019.008470     
        9.30               5.016308              37396             1944.524556     
        9.40               5.016308              37496             2198.801893     
        9.50               5.016308              37482             2134.381022     
        9.60               5.016308              37456             2068.351267     
        9.70               5.016308              37187             2276.214315     
        9.80               5.016308              37270             2382.930434     
        9.90               5.016308              37672             2537.563304     
       10.00               5.016308              37694             2584.496219     
       10.10               5.016308              38057             2599.275392     
       10.20               5.016308              38488             2724.980844     
       10.30               5.016308              38878             2654.001863     
       10.40               5.016308              39205             2586.361667     
       10.50               5.016308              39451             2421.839565     
       10.60               5.016308              39922             2361.696447     
       10.70               5.016308              40306             2457.172996     
       10.80               5.016308              40815             2498.714178     
       10.90               5.016308              41284             2535.472011     
       11.00               5.016308              41549             2468.947130     
       11.10               5.016308              41784             2496.923120     
       11.20               5.016308              41942             2380.811583     
       11.30               5.016308              42143             2316.443704     
       11.40               5.016308              42072             2185.109863     
       11.50               5.016308              42202             2347.738026     
       11.60               5.016308              42325             2209.122638     
       11.70               5.016308              42572             2132.280399     
       11.80               5.016308              42499             2060.390923     
       11.90               5.016308              42371             1905.553208     
       12.00               5.016308              42428             1951.999737     
       12.10               5.016308              42572             2030.580519     
       12.20               5.016308              42590             2207.879180     
       12.30               5.016308              42616             2432.297076     
       12.40               5.016308              42578             2487.864274     
       12.50               5.016308              42589             2559.499663     
       12.60               5.016308              42728             2643.214515     
       12.70               5.016308              42612             2052.473347     
       12.80               5.016308              42649             1925.521729     
       12.90               5.016308              42609             2186.713344     
       13.00               5.016308              42458             2269.698223     
       13.10               5.016308              42398             2173.746924     
       13.20               5.016308              42522             2002.877562     
       13.30               5.016308              42514             1926.219677     
       13.40               5.016308              42351             2057.521124     
       13.50               5.016308              42260             2250.342322     
       13.60               5.016308              42236             2069.128901     
       13.70               5.016308              42356             2114.403947     
       13.80               5.016308              42331             2013.482294     
       13.90               5.016308              42320             2057.879136     
       14.00               5.016308              42209             1969.965602     
       14.10               5.016308              42358             1923.281484     
       14.20               5.016308              42378             2043.727591     
       14.30               5.016308              42378             2309.488875     
       14.40               5.016308              42549             2302.389694     
       14.50               5.016308              42452             2095.548185     
       14.60               5.016308              42339             2139.991762     
       14.70               5.016308              42152             2075.819474     
       14.80               5.016308              42216             2076.167249     
       14.90               5.016308              42126             2007.356677     
       15.00               5.016308              42130             2347.814142     
       15.10               5.016308              42095             2254.495977     
       15.20               5.016308              42161             2420.402203     
