        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              42631             6785.635898          -247.440465          7033.076363     
        0.10               5.016308              42805             5387.169262          -550.929554          5938.098816     
        0.20               5.016308              43141             4226.043110          -457.861500          4683.904610     
        0.30               5.016308              43408             3447.557171          -190.571011          3638.128182     
        0.40               5.016308              43629             2713.955671          -143.574336          2857.530007     
        0.50               5.016308              43754             2115.122385          -125.709559          2240.831944     
        0.60               5.016308              43811             1510.103427          -295.416562          1805.519989     
        0.70               5.016308              43759             1427.869165           -77.795533          1505.664698     
        0.80               5.016308              43749             1403.249904           145.477499          1257.772405     
        0.90               5.016308              43646              847.050703          -282.667558          1129.718261     
        1.00               5.016308              43562              788.887649          -326.828942          1115.716592     
        1.10               5.016308              43433              642.234703          -425.424878          1067.659581     
        1.20               5.016308              43243              929.883175           -43.183410           973.066586     
        1.30               5.016308              43123              554.247528          -360.670143           914.917671     
        1.40               5.016308              42768              647.675527          -294.884686           942.560214     
        1.50               5.016308              42360              901.770119           -42.936259           944.706378     
        1.60               5.016308              41857              777.110534          -180.192688           957.303222     
        1.70               5.016308              41331              779.416943          -190.524900           969.941843     
        1.80               5.016308              40855              591.345223          -372.966675           964.311898     
        1.90               5.016308              40894              293.160909          -705.175486           998.336394     
        2.00               5.016308              40143              523.693626          -495.924204          1019.617830     
        2.10               5.016308              24238             -1002.445380         -1617.158366          614.712986     
        2.20               5.016308              15043              997.938684           162.518203           835.420481     
        2.30               5.016308              14786             1451.344155           617.435315           833.908840     
        2.40               5.016308              14623             2077.662238          1263.480673           814.181565     
        2.50               5.016308              15551             1065.864592          1065.568912            0.295680      
        2.60               5.016308              14485             2154.227862          1360.293043           793.934819     
        2.70               5.016308              15850             1623.295637          1386.579636           236.716001     
        2.80               5.016308              19153             1742.197240          1496.027525           246.169714     
        2.90               5.016308              19554             1744.401075          1425.404594           318.996481     
        3.00               5.016308              16923             2018.495805          1565.603156           452.892649     
        3.10               5.016308              17316             1949.631048          1432.016943           517.614104     
        3.20               5.016308              17437             1791.631448          1368.186804           423.444644     
        3.30               5.016308              20302             1486.670174          1153.281981           333.388193     
        3.40               5.016308              17363             2091.972351          1631.597766           460.374585     
        3.50               5.016308              17234             1943.423189          1406.483098           536.940091     
        3.60               5.016308              17157             2133.095308          1557.989273           575.106035     
        3.70               5.016308              17181             1895.447473          1350.596971           544.850502     
        3.80               5.016308              17342             2120.063867          1501.269463           618.794404     
        3.90               5.016308              17376             1809.735454          1132.765730           676.969724     
        4.00               5.016308              17293             1697.602346          1092.690325           604.912021     
        4.10               5.016308              17614             1673.401666          1117.445388           555.956278     
        4.20               5.016308              18922             2277.258270          1599.621354           677.636916     
        4.30               5.016308              19289             2399.268858          1573.148760           826.120098     
        4.40               5.016308              19489             2350.773922          1480.280156           870.493766     
        4.50               5.016308              19815             2277.640652          1488.720657           788.919995     
        4.60               5.016308              20226             2343.181456          1490.718912           852.462545     
        4.70               5.016308              20459             2275.927188          1470.549574           805.377615     
        4.80               5.016308              20391             2355.440551          1568.749223           786.691329     
        4.90               5.016308              20293             2384.290958          1670.086140           714.204818     
        5.00               5.016308              19944             2405.132074          1664.001371           741.130702     
        5.10               5.016308              20318             2266.467395          1469.546110           796.921285     
        5.20               5.016308              20525             2212.426393          1341.269589           871.156804     
        5.30               5.016308              20527             1895.813307          1089.454934           806.358373     
        5.40               5.016308              20630             1984.418970          1209.808879           774.610091     
        5.50               5.016308              20735             1962.836857          1190.491368           772.345489     
        5.60               5.016308              20760             1942.070436          1116.198544           825.871892     
        5.70               5.016308              20829             1997.329387          1225.131731           772.197656     
        5.80               5.016308              20860             2152.060821          1401.662177           750.398644     
        5.90               5.016308              20789             1804.764507          1163.972378           640.792129     
        6.00               5.016308              20622             1959.711457          1196.596446           763.115011     
        6.10               5.016308              20376             1491.239402          1006.804167           484.435235     
        6.20               5.016308              20481             1634.981250          1104.366680           530.614571     
        6.30               5.016308              20497             1502.778779           939.684713           563.094066     
        6.40               5.016308              20603             1154.314706           662.494705           491.820001     
        6.50               5.016308              20684             1416.866419           851.899422           564.966997     
        6.60               5.016308              20781             1601.173094          1067.990262           533.182833     
        6.70               5.016308              20755             1638.821292          1091.186958           547.634334     
        6.80               5.016308              20849             2036.246792          1386.609735           649.637057     
        6.90               5.016308              20908             1706.851148          1105.805147           601.046001     
        7.00               5.016308              21008             1788.876014          1040.784035           748.091980     
        7.10               5.016308              21232             1732.836056          1068.802073           664.033984     
        7.20               5.016308              21169             1515.701191           871.824512           643.876679     
        7.30               5.016308              21227             1514.153618           919.772871           594.380747     
        7.40               5.016308              21403             1693.698367          1072.474157           621.224210     
        7.50               5.016308              21347             1754.437966          1149.930942           604.507024     
        7.60               5.016308              21366             1722.811759          1263.169440           459.642318     
        7.70               5.016308              21307             1845.454500          1335.078536           510.375964     
        7.80               5.016308              21402             1866.096173          1343.273579           522.822594     
        7.90               5.016308              21390             1864.432141          1323.045601           541.386540     
        8.00               5.016308              21540             1955.918642          1383.949554           571.969088     
        8.10               5.016308              21660             1848.222911          1279.816511           568.406400     
        8.20               5.016308              21604             1950.347740          1317.129665           633.218076     
        8.30               5.016308              21521             1930.915820          1269.259709           661.656111     
        8.40               5.016308              21704             2228.531270          1476.354520           752.176749     
        8.50               5.016308              21777             1915.884721          1225.452412           690.432309     
        8.60               5.016308              21830             1834.661013          1173.306290           661.354723     
        8.70               5.016308              21954             1983.681907          1313.993081           669.688826     
        8.80               5.016308              22031             1578.112104          1080.836018           497.276086     
        8.90               5.016308              21989             1575.190000          1094.820951           480.369050     
        9.00               5.016308              40889             1014.574620           554.918017           459.656603     
        9.10               5.016308              41149             1066.685798           704.179658           362.506140     
        9.20               5.016308              21751             1591.267999           963.261113           628.006886     
        9.30               5.016308              21751             1705.337365          1075.444012           629.893354     
        9.40               5.016308              21757             1477.031009          1030.626951           446.404058     
        9.50               5.016308              21768             1594.994289          1180.356522           414.637767     
        9.60               5.016308              21784             1647.457397          1190.160077           457.297320     
        9.70               5.016308              21777             1516.951343          1004.890615           512.060729     
        9.80               5.016308              21859             1473.335167          1052.497542           420.837624     
        9.90               5.016308              21876             1523.446943          1032.000277           491.446667     
       10.00               5.016308              21968             1418.594438           914.471168           504.123270     
       10.10               5.016308              22142             1526.098556          1007.439612           518.658943     
       10.20               5.016308              22240             1458.856408           978.914163           479.942245     
       10.30               5.016308              22362             1531.677566          1115.948983           415.728583     
       10.40               5.016308              22432             1582.828965          1116.706754           466.122211     
