        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              45365             18314.649323         -273.516740          18588.166062    
        0.10               5.016308              45710             16287.332985         -557.326753          16844.659739    
        0.20               5.016308              46158             12263.969689         -479.837190          12743.806879    
        0.30               5.016308              46442             9387.421506          -226.178950          9613.600456     
        0.40               5.016308              46354             7224.493543          -234.657229          7459.150771     
        0.50               5.016308              46265             5797.130694           -49.774765          5846.905459     
        0.60               5.016308              45964             4392.566479          -362.968229          4755.534708     
        0.70               5.016308              45575             3804.336228          -172.167424          3976.503652     
        0.80               5.016308              45257             3598.198725           112.828029          3485.370696     
        0.90               5.016308              44974             2845.484233          -321.635428          3167.119660     
        1.00               5.016308              44579             2757.763273          -466.529941          3224.293214     
        1.10               5.016308              44216             2562.567489          -680.933963          3243.501452     
        1.20               5.016308              43919             2993.792822          -148.460011          3142.252833     
        1.30               5.016308              43883             2406.833566          -691.389524          3098.223091     
        1.40               5.016308              44017             2871.113295          -480.071000          3351.184296     
        1.50               5.016308              44074             2942.242736          -331.644670          3273.887406     
        1.60               5.016308              43991             3286.010578           -92.737290          3378.747869     
        1.70               5.016308              43889             3540.260245           77.323736           3462.936509     
        1.80               5.016308              43970             3273.472081           -83.027520          3356.499602     
        1.90               5.016308              43734             2948.479238          -364.063437          3312.542675     
        2.00               5.016308              43673             3212.957224          -271.474315          3484.431539     
        2.10               5.016308              43541             3444.531565           69.249775           3375.281789     
        2.20               5.016308              43435             3013.829752          -295.608540          3309.438292     
        2.30               5.016308              43255             3119.523448          -189.313100          3308.836548     
        2.40               5.016308              43316             3460.805827           -97.893505          3558.699332     
        2.50               5.016308              43299             3363.613716          -200.367420          3563.981137     
        2.60               5.016308              43313             3103.590264          -403.986034          3507.576298     
        2.70               5.016308              43221             3127.618741          -412.847986          3540.466727     
        2.80               5.016308              43047             3012.288146          -497.905329          3510.193475     
        2.90               5.016308              43061             3272.143894          -455.522780          3727.666674     
        3.00               5.016308              43201             3556.880435          -334.562772          3891.443207     
        3.10               5.016308              43394             3750.410347           -70.522332          3820.932679     
        3.20               5.016308              43354             3726.919227           -27.574958          3754.494185     
