        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              41923             8193.843714          -186.561223          8380.404937     
        0.10               5.016308              42148             7109.965222          -264.782725          7374.747948     
        0.20               5.016308              42641             5702.508553          -274.145623          5976.654175     
        0.30               5.016308              43146             4576.122691          -100.823178          4676.945869     
        0.40               5.016308              43573             3613.624945          -110.047692          3723.672637     
        0.50               5.016308              43924             2931.041351           -14.615424          2945.656775     
        0.60               5.016308              44099             2239.189777          -176.422554          2415.612331     
        0.70               5.016308              44215             2048.592837           -45.827140          2094.419977     
        0.80               5.016308              44251             1892.951988           101.112360          1791.839629     
        0.90               5.016308              44221             1402.832445          -154.729131          1557.561576     
        1.00               5.016308              44085             1340.375280          -163.119002          1503.494282     
        1.10               5.016308              43857             1229.986695          -225.572093          1455.558789     
        1.20               5.016308              43694             1354.918903           -24.312377          1379.231280     
        1.30               5.016308              43440             1028.173539          -283.515692          1311.689231     
        1.40               5.016308              43382             1191.468115          -221.043271          1412.511386     
        1.50               5.016308              43271             1218.382582          -161.312876          1379.695458     
        1.60               5.016308              43109             1355.956430           -16.805066          1372.761495     
        1.70               5.016308              42987             1477.278718           129.150021          1348.128696     
        1.80               5.016308              42885             1425.858304           123.280447          1302.577857     
        1.90               5.016308              42676             1308.938288           -32.594595          1341.532883     
        2.00               5.016308              42491             1352.962838           -37.492942          1390.455780     
        2.10               5.016308              42351             1635.703037           248.570480          1387.132556     
        2.20               5.016308              42132             1362.697884           -90.206691          1452.904576     
        2.30               5.016308              42051             1403.708670           -57.103834          1460.812504     
        2.40               5.016308              41963             1413.049501           -80.214422          1493.263923     
        2.50               5.016308              41900             1448.102819           -88.628759          1536.731578     
        2.60               5.016308              41927             1238.208268          -272.022054          1510.230322     
        2.70               5.016308              42049             1238.456457          -294.915367          1533.371824     
        2.80               5.016308              41950             1252.766309          -255.048738          1507.815047     
        2.90               5.016308              42084             1158.898199          -334.049753          1492.947952     
        3.00               5.016308              42140             1222.938780          -301.366160          1524.304940     
        3.10               5.016308              42200             1270.561652          -211.789385          1482.351037     
        3.20               5.016308              42230             1337.587119          -144.881294          1482.468413     
        3.30               5.016308              42201             1416.474965          -144.925907          1561.400872     
        3.40               5.016308              42208             1274.898803          -294.929345          1569.828148     
        3.50               5.016308              42238             1523.589512           -5.399609           1528.989121     
