        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              38509             2510.721576          -161.342638          2672.064214     
        0.10               5.016308              38588             1723.567959          -426.721830          2150.289788     
        0.20               5.016308              38907              913.704923          -772.716999          1686.421922     
        0.30               5.016308              39148              747.072540          -573.406602          1320.479142     
        0.40               5.016308              39341              414.685600          -668.677970          1083.363570     
        0.50               5.016308              39525              297.726203          -579.311018           877.037221     
        0.60               5.016308              39765              35.610139           -680.188440           715.798579     
        0.70               5.016308              39822             -178.318742          -786.724406           608.405664     
        0.80               5.016308              39927               5.541035           -497.958887           503.499921     
        0.90               5.016308              40005             -143.694273          -590.220163           446.525890     
        1.00               5.016308              40132             -367.804814          -782.125526           414.320712     
        1.10               5.016308              40131             -855.529030          -1257.184817          401.655787     
        1.20               5.016308              40227             -1330.362336         -1707.569818          377.207482     
        1.30               5.016308              40199             -1783.010231         -2141.309985          358.299754     
        1.40               5.016308              39788             -1484.761740         -1862.067365          377.305625     
        1.50               5.016308              39423             -1564.099314         -1931.399393          367.300078     
        1.60               5.016308              38220             -1477.098140         -1826.611681          349.513540     
        1.70               5.016308              29968             -1489.654945         -1756.846120          267.191175     
        1.80               5.016308              29711             -1672.249461         -1912.379234          240.129773     
        1.90               5.016308              29439             -1891.138059         -2135.454016          244.315957     
        2.00               5.016308              13559              173.667053           26.635942            147.031111     
        2.10               5.016308              13348              279.442699           123.762831           155.679868     
        2.20               5.016308              13439              256.043745           94.451347            161.592397     
        2.30               5.016308              25906             -668.177153          -856.381024           188.203872     
        2.40               5.016308              30472              583.144367           471.977775           111.166592     
        2.50               5.016308              17684              217.055243           459.569108          -242.513865     
        2.60               5.016308              18001              175.323815           416.108450          -240.784635     
        2.70               5.016308              18115              382.814055           678.964820          -296.150765     
        2.80               5.016308              21012              558.236697           764.102375          -205.865679     
        2.90               5.016308              23819              439.089915           582.572890          -143.482975     
        3.00               5.016308              25620              246.136553           469.960436          -223.823883     
        3.10               5.016308              25062              263.997185           480.863994          -216.866809     
        3.20               5.016308              25172              334.369385           531.649740          -197.280355     
        3.30               5.016308              27090              268.142564           465.736355          -197.593791     
        3.40               5.016308              27565              294.768384           529.050272          -234.281888     
        3.50               5.016308              26384              248.649506           500.957069          -252.307564     
        3.60               5.016308              28802              169.046423           433.008418          -263.961996     
        3.70               5.016308              30683              280.936808           495.531956          -214.595148     
        3.80               5.016308              31038              170.272276           412.463070          -242.190794     
        3.90               5.016308              31897              221.889443           444.631256          -222.741813     
        4.00               5.016308              32585              217.286695           475.388036          -258.101341     
        4.10               5.016308              33302              347.152621           651.324940          -304.172320     
        4.20               5.016308              33779              88.458213            360.859242          -272.401030     
        4.30               5.016308              34159              169.585651           447.607824          -278.022173     
        4.40               5.016308              34922              207.935859           445.418661          -237.482801     
        4.50               5.016308              35824              183.105156           419.069218          -235.964062     
        4.60               5.016308              36553              143.976711           361.125304          -217.148593     
        4.70               5.016308              37294              41.987022            252.769349          -210.782327     
        4.80               5.016308              37872              62.547154            234.616570          -172.069416     
        4.90               5.016308              38396               9.159236            253.401511          -244.242275     
        5.00               5.016308              38677              14.925906            280.531481          -265.605575     
        5.10               5.016308              39027              71.921338            335.062965          -263.141627     
        5.20               5.016308              39382              -57.328430           161.717922          -219.046352     
        5.30               5.016308              39446              -41.101792           228.023248          -269.125040     
        5.40               5.016308              39449             -105.940647           126.584955          -232.525602     
        5.50               5.016308              39335             -117.820641           40.458982           -158.279623     
        5.60               5.016308              39488             -202.857896            4.093741           -206.951637     
        5.70               5.016308              39444             -102.135214           87.401113           -189.536327     
        5.80               5.016308              39696             -103.089667           93.341180           -196.430848     
        5.90               5.016308              39668              -54.464995           107.593737          -162.058732     
        6.00               5.016308              39656              -44.581838           107.770058          -152.351896     
        6.10               5.016308              39650              -91.273223           38.327735           -129.600958     
        6.20               5.016308              39563             -155.200211           -14.749898          -140.450314     
        6.30               5.016308              39542              -82.810074            3.937314            -86.747388     
        6.40               5.016308              39483              -53.294326           25.542684            -78.837011     
        6.50               5.016308              39406              -6.491048            40.844070            -47.335119     
        6.60               5.016308              39260              -29.855756           24.957831            -54.813587     
        6.70               5.016308              39281              -39.988081           45.516858            -85.504939     
        6.80               5.016308              39369               2.616657            126.749467          -124.132810     
        6.90               5.016308              39414              89.105698            244.977633          -155.871935     
        7.00               5.016308              39324              50.897741            194.964626          -144.066885     
