        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              38517             3854.085550          -132.679342          3986.764893     
        0.10               5.016308              38657             3144.529593          -225.345335          3369.874928     
        0.20               5.016308              38991             2527.639545          -193.988029          2721.627573     
        0.30               5.016308              39387             2099.197041           -96.123514          2195.320555     
        0.40               5.016308              39631             1757.644586           -62.442189          1820.086775     
        0.50               5.016308              40027             1443.951430           -31.677322          1475.628752     
        0.60               5.016308              40329             1073.701450          -160.877612          1234.579062     
        0.70               5.016308              40585             1004.087170           -51.219849          1055.307019     
        0.80               5.016308              40676              981.767859           80.084684            901.683176     
        0.90               5.016308              40837              699.879088          -116.541672           816.420761     
        1.00               5.016308              40956              654.767294          -120.494761           775.262054     
        1.10               5.016308              40986              558.215194          -187.370267           745.585462     
        1.20               5.016308              40998              683.729679           -32.542724           716.272403     
        1.30               5.016308              40987              404.869949          -287.749414           692.619363     
        1.40               5.016308              40989              508.325247          -232.410016           740.735263     
        1.50               5.016308              40901              575.182674          -154.728764           729.911438     
        1.60               5.016308              40749              629.242164          -103.491270           732.733434     
        1.70               5.016308              40779              697.372021           -42.317145           739.689166     
        1.80               5.016308              40798              640.317236           -53.070776           693.388012     
        1.90               5.016308              40959              636.647266           -52.225570           688.872836     
        2.00               5.016308              40860              670.365177           -19.981818           690.346995     
        2.10               5.016308              40855              817.362321           162.922292           654.440029     
        2.20               5.016308              40971              638.881313           -31.083998           669.965312     
        2.30               5.016308              40917              568.343159          -109.603849           677.947008     
        2.40               5.016308              40936              523.299003          -154.842958           678.141960     
        2.50               5.016308              40734              458.621419          -163.498469           622.119887     
        2.60               5.016308              40466              447.255270          -213.521491           660.776761     
        2.70               5.016308              40249              463.405294          -233.355334           696.760628     
        2.80               5.016308              39806              454.086468          -259.079599           713.166067     
        2.90               5.016308              39440              527.497785          -197.907185           725.404970     
        3.00               5.016308              39109              566.297070          -163.673191           729.970260     
