        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              44193             13309.605702    
        0.10               5.016308              44458             11925.834121    
        0.20               5.016308              44895             9294.120903     
        0.30               5.016308              45316             7084.375561     
        0.40               5.016308              45489             5689.870931     
        0.50               5.016308              45494             4755.724079     
        0.60               5.016308              45469             3536.279205     
        0.70               5.016308              45247             3022.672296     
        0.80               5.016308              45026             2793.775443     
        0.90               5.016308              44721             2280.569737     
        1.00               5.016308              44386             2320.241256     
        1.10               5.016308              44202             2093.364178     
        1.20               5.016308              44025             2205.184587     
        1.30               5.016308              43764             1694.738866     
        1.40               5.016308              43491             1796.027192     
        1.50               5.016308              43341             1988.683516     
        1.60               5.016308              43208             2205.924754     
        1.70               5.016308              43209             2501.959264     
        1.80               5.016308              43277             2487.500107     
        1.90               5.016308              43436             2400.876942     
        2.00               5.016308              43578             2603.858104     
        2.10               5.016308              43635             2553.837333     
        2.20               5.016308              43561             2008.104927     
        2.30               5.016308              43392             2111.090157     
        2.40               5.016308              42869             2206.858506     
        2.50               5.016308              42731             2320.391806     
        2.60               5.016308              42601             2397.427291     
        2.70               5.016308              42471             2265.949373     
        2.80               5.016308              42276             2194.921061     
        2.90               5.016308              42401             2387.194253     
        3.00               5.016308              42456             2566.594412     
        3.10               5.016308              42524             2524.591548     
        3.20               5.016308              42514             2905.838695     
        3.30               5.016308              42488             3045.543682     
        3.40               5.016308              42521             2757.644256     
        3.50               5.016308              42701             2826.406575     
        3.60               5.016308              42872             2916.013572     
        3.70               5.016308              43094             2703.989662     
        3.80               5.016308              43270             2533.419440     
        3.90               5.016308              43468             2279.678312     
        4.00               5.016308              43503             2358.400377     
        4.10               5.016308              43428             2409.074498     
        4.20               5.016308              43510             2444.068460     
        4.30               5.016308              43615             2385.148078     
        4.40               5.016308              43624             2263.557407     
        4.50               5.016308              43538             2275.937831     
        4.60               5.016308              43431             2645.138600     
        4.70               5.016308              43207             2627.946986     
        4.80               5.016308              43216             2442.359278     
        4.90               5.016308              43205             2289.025173     
        5.00               5.016308              43303             2207.635654     
        5.10               5.016308              43375             2192.629383     
        5.20               5.016308              43221             2415.463429     
        5.30               5.016308              43111             2173.425945     
        5.40               5.016308              43037             2375.909123     
        5.50               5.016308              42966             2661.928218     
        5.60               5.016308              43041             2715.092836     
        5.70               5.016308              43081             2541.205086     
        5.80               5.016308              42859             2633.387514     
        5.90               5.016308              42645             2840.438952     
        6.00               5.016308              42492             2689.756192     
        6.10               5.016308              42551             2517.683969     
        6.20               5.016308              42806             2666.137640     
        6.30               5.016308              42950             2865.226748     
        6.40               5.016308              42992             3326.778349     
        6.50               5.016308              43093             3151.947063     
        6.60               5.016308              43343             2539.376497     
        6.70               5.016308              43360             2533.787388     
        6.80               5.016308              43265             2758.012058     
        6.90               5.016308              43109             2583.119641     
