        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              41910             1350.974842          -329.773632          1680.748475     
        0.10               5.016308              41876              433.991223          -818.620988          1252.612212     
        0.20               5.016308              41723             -942.052222          -1849.028244          906.976022     
        0.30               5.016308              41713             -2494.808542         -3145.676493          650.867951     
        0.40               5.016308              40685             -4061.773260         -4537.902514          476.129254     
        0.50               5.016308              31849             -3836.163005         -4062.544202          226.381197     
        0.60               5.016308              33358             3180.442327          3385.113683          -204.671356     
        0.70               5.016308              34571             3862.815383          4042.269676          -179.454293     
        0.80               5.016308              35421             3985.224491          4145.516854          -160.292362     
        0.90               5.016308              37082             3736.433976          3887.865604          -151.431629     
        1.00               5.016308              38566             3465.678855          3621.670393          -155.991537     
        1.10               5.016308              40620             2109.144309          2247.490354          -138.346045     
        1.20               5.016308              42223             1557.608771          1670.354183          -112.745412     
        1.30               5.016308              43177             1114.716736          1211.467617           -96.750881     
        1.40               5.016308              43049              416.946453           512.810951           -95.864497     
        1.50               5.016308              42573              483.398620           581.811514           -98.412894     
        1.60               5.016308              41881              344.128996           429.051877           -84.922881     
        1.70               5.016308              41040              342.638921           444.008534          -101.369614     
        1.80               5.016308              40931              731.965725           824.316508           -92.350783     
        1.90               5.016308              40461              663.462477           721.191476           -57.728999     
        2.00               5.016308              40052              327.544936           364.735995           -37.191059     
        2.10               5.016308              39680              462.827855           468.567600           -5.739745      
        2.20               5.016308              38934              731.748015           747.698434           -15.950419     
        2.30               5.016308              39065              901.981395           896.888087            5.093308      
        2.40               5.016308              29643             2578.998370          2549.903500           29.094871      
        2.50               5.016308              28736             2860.864410          2860.803774            0.060636      
        2.60               5.016308              28420             2874.952687          2838.361297           36.591391      
        2.70               5.016308              28767             2534.062430          2522.537087           11.525343      
        2.80               5.016308              36897             2309.705755          2315.079380           -5.373625      
        2.90               5.016308              37141             2240.121735          2272.490805           -32.369071     
        3.00               5.016308              37466             2578.864823          2592.379482           -13.514659     
        3.10               5.016308              37249             2540.698430          2499.583714           41.114715      
        3.20               5.016308              36929             2578.103757          2515.037152           63.066605      
        3.30               5.016308              29228             2583.344848          2517.176904           66.167944      
        3.40               5.016308              36889             2596.276744          2557.150828           39.125916      
        3.50               5.016308              37155             2827.758864          2771.084431           56.674433      
        3.60               5.016308              36881             2632.097205          2576.465408           55.631797      
        3.70               5.016308              30047             2222.751241          2154.986461           67.764781      
        3.80               5.016308              29846             2490.993636          2442.338416           48.655219      
        3.90               5.016308              30251             2525.837087          2486.037778           39.799309      
        4.00               5.016308              30225             2930.787349          2880.002725           50.784624      
        4.10               5.016308              30759             2973.829884          2922.615028           51.214856      
        4.20               5.016308              30844             2569.119901          2523.659935           45.459967      
        4.30               5.016308              30972             2834.653596          2777.655131           56.998466      
        4.40               5.016308              30819             2816.721642          2781.603192           35.118451      
        4.50               5.016308              34268             2556.751209          2518.671340           38.079869      
        4.60               5.016308              31821             3054.007363          2991.619103           62.388260      
        4.70               5.016308              31490             3311.981481          3267.891746           44.089735      
        4.80               5.016308              31568             3208.008108          3198.320056            9.688052      
        4.90               5.016308              31631             3464.697433          3468.772567           -4.075134      
        5.00               5.016308              31804             3496.780245          3493.099637            3.680607      
        5.10               5.016308              32057             3663.025998          3638.182684           24.843314      
        5.20               5.016308              32571             3691.463036          3634.730485           56.732550      
        5.30               5.016308              32845             3413.293261          3361.580682           51.712579      
        5.40               5.016308              33143             3314.554926          3262.543130           52.011796      
        5.50               5.016308              33342             3045.130872          2972.132207           72.998665      
        5.60               5.016308              33382             2988.591469          2895.460388           93.131081      
        5.70               5.016308              33103             3031.003293          2933.033224           97.970069      
        5.80               5.016308              33053             2866.473865          2781.602930           84.870935      
        5.90               5.016308              33011             2856.750973          2742.040236           114.710736     
        6.00               5.016308              32799             2974.708448          2866.010530           108.697917     
        6.10               5.016308              32238             2981.426688          2861.015460           120.411228     
        6.20               5.016308              32318             3064.274162          2941.073054           123.201108     
        6.30               5.016308              31866             2747.218617          2640.400045           106.818572     
        6.40               5.016308              31789             2878.390750          2770.087504           108.303246     
        6.50               5.016308              31796             2830.927549          2715.514723           115.412826     
        6.60               5.016308              31201             2997.557783          2889.820510           107.737274     
        6.70               5.016308              31118             2976.844874          2895.246988           81.597886      
        6.80               5.016308              31212             2943.327629          2875.076062           68.251568      
        6.90               5.016308              30997             2996.512784          2974.942495           21.570289      
        7.00               5.016308              31279             2686.828718          2652.041048           34.787670      
        7.10               5.016308              31131             2871.129431          2810.695747           60.433684      
        7.20               5.016308              31204             2897.042608          2844.169093           52.873516      
        7.30               5.016308              31204             2978.558933          2932.608379           45.950555      
        7.40               5.016308              31010             2971.288110          2933.194007           38.094103      
        7.50               5.016308              30843             2917.044162          2846.601145           70.443017      
        7.60               5.016308              30781             2959.060198          2893.657997           65.402201      
