        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              43749             7366.282973     
        0.10               5.016308              43850             5366.822200     
        0.20               5.016308              44147             4116.372292     
        0.30               5.016308              44372             3172.919994     
        0.40               5.016308              44474             2249.355901     
        0.50               5.016308              44573             1863.534261     
        0.60               5.016308              44566             1344.442215     
        0.70               5.016308              44490             1282.164964     
        0.80               5.016308              44441             1109.796583     
        0.90               5.016308              44274              263.424123     
        1.00               5.016308              44142              -5.938569      
        1.10               5.016308              43665             -208.578449     
        1.20               5.016308              43243             -169.999492     
        1.30               5.016308              42501             -379.137013     
        1.40               5.016308              41727             -1583.412836    
        1.50               5.016308              31017             -2017.349286    
        1.60               5.016308              20552             1177.701595     
        1.70               5.016308              10153             1202.967144     
        1.80               5.016308               7788             3296.877779     
        1.90               5.016308              14041             -354.889997     
        2.00               5.016308              11724             2414.732184     
        2.10               5.016308              12259             2897.732986     
        2.20               5.016308              13117             2855.702343     
        2.30               5.016308              14210             2805.916482     
        2.40               5.016308              14629             2741.486560     
        2.50               5.016308              16999             2871.718399     
        2.60               5.016308              14950             2806.887251     
        2.70               5.016308              15362             2935.040348     
        2.80               5.016308              15847             3266.338783     
        2.90               5.016308              16650             2960.966660     
        3.00               5.016308              17523             3102.633729     
        3.10               5.016308              18153             3038.105141     
        3.20               5.016308              18824             2908.273859     
        3.30               5.016308              19375             2738.652219     
        3.40               5.016308              19595             2614.184408     
        3.50               5.016308              19936             2480.723147     
        3.60               5.016308              20272             2211.474703     
        3.70               5.016308              20394             2101.215992     
        3.80               5.016308              20365             2270.896578     
        3.90               5.016308              20439             2216.558990     
        4.00               5.016308              39080             2020.767386     
        4.10               5.016308              39218             2084.908831     
        4.20               5.016308              39412             2278.481328     
        4.30               5.016308              39317             2445.366408     
        4.40               5.016308              39482             2351.681281     
        4.50               5.016308              39535             2039.275225     
        4.60               5.016308              39553             2145.144778     
        4.70               5.016308              39801             1935.908582     
        4.80               5.016308              40102             2167.004612     
        4.90               5.016308              40173             1762.760498     
        5.00               5.016308              40287             1241.301455     
        5.10               5.016308              40312              792.896637     
        5.20               5.016308              40388             1071.957244     
