        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              28090              550.336010           -68.538778           618.874788     
        0.10               5.016308              28567              491.638569          -111.354454           602.993022     
        0.20               5.016308              29079              473.132525           -92.591965           565.724490     
        0.30               5.016308              29520              481.344598           -38.731670           520.076268     
        0.40               5.016308              30023              495.445240           -24.650867           520.096107     
        0.50               5.016308              30337              490.255877           -0.991519            491.247396     
        0.60               5.016308              30530              402.694742           -87.639838           490.334580     
        0.70               5.016308              30914              443.095021           -47.635643           490.730663     
        0.80               5.016308              31168              500.091380           10.419081            489.672298     
        0.90               5.016308              31339              399.220391           -88.266854           487.487246     
        1.00               5.016308              31587              387.853010          -106.285281           494.138290     
        1.10               5.016308              31776              328.800025          -154.209069           483.009094     
        1.20               5.016308              31941              445.007122           -39.181517           484.188639     
        1.30               5.016308              32114              352.458275          -114.618800           467.077075     
        1.40               5.016308              32194              371.715768          -111.115975           482.831743     
        1.50               5.016308              32297              374.481611          -110.400375           484.881985     
        1.60               5.016308              32485              403.912587           -85.915317           489.827904     
        1.70               5.016308              32659              484.618539           -17.863676           502.482216     
        1.80               5.016308              32756              436.943057           -47.109155           484.052212     
        1.90               5.016308              32826              432.906315           -52.378693           485.285008     
        2.00               5.016308              33012              418.214509           -56.135919           474.350428     
        2.10               5.016308              33244              504.047770           48.466050            455.581720     
        2.20               5.016308              33333              411.822427           -55.299650           467.122078     
        2.30               5.016308              33371              377.416622           -76.069523           453.486146     
        2.40               5.016308              33253              386.324118           -71.933884           458.258002     
        2.50               5.016308              33429              371.372486           -80.197241           451.569728     
        2.60               5.016308              33496              324.843873          -107.607437           432.451310     
        2.70               5.016308              33548              396.137597           -64.076174           460.213771     
        2.80               5.016308              33630              403.083683           -64.812996           467.896679     
        2.90               5.016308              33636              362.478473           -99.588037           462.066510     
        3.00               5.016308              33735              355.140763           -97.670138           452.810901     
        3.10               5.016308              33772              418.902472           -37.267042           456.169514     
        3.20               5.016308              34066              482.176550           21.037046            461.139503     
        3.30               5.016308              34161              483.150823           39.303415            443.847408     
        3.40               5.016308              34379              411.882080           -11.908129           423.790209     
        3.50               5.016308              34438              425.908518            3.410561            422.497956     
        3.60               5.016308              34494              438.064854           22.847219            415.217635     
        3.70               5.016308              34589              434.362646           -0.835992            435.198639     
        3.80               5.016308              34682              418.169329           -43.318349           461.487678     
        3.90               5.016308              34807              358.703821           -91.295659           449.999480     
        4.00               5.016308              34851              396.774907           -48.706859           445.481767     
        4.10               5.016308              35014              364.681686           -79.647332           444.329018     
        4.20               5.016308              35157              387.863328           -18.389952           406.253280     
        4.30               5.016308              35268              391.943413           -15.442080           407.385493     
        4.40               5.016308              35382              351.518408           -56.098239           407.616648     
        4.50               5.016308              35256              336.927847           -79.720450           416.648297     
        4.60               5.016308              35115              368.358721           -37.984797           406.343518     
        4.70               5.016308              35063              362.937008           -53.094033           416.031041     
        4.80               5.016308              35134              266.421045          -121.532400           387.953445     
        4.90               5.016308              35047              220.479812          -156.406865           376.886677     
        5.00               5.016308              35101              272.013677          -129.314230           401.327907     
        5.10               5.016308              35048              285.793866          -131.700098           417.493964     
        5.20               5.016308              35141              312.673372          -100.577328           413.250700     
        5.30               5.016308              35084              296.119048          -126.406498           422.525547     
        5.40               5.016308              35203              389.392717           -51.358059           440.750776     
        5.50               5.016308              35252              384.242866           -41.976828           426.219694     
        5.60               5.016308              35333              339.862897           -61.758957           401.621854     
        5.70               5.016308              35220              321.295765           -86.676191           407.971956     
        5.80               5.016308              35174              344.395378           -73.497218           417.892596     
        5.90               5.016308              35258              434.975777           -0.648011            435.623789     
        6.00               5.016308              35334              422.297844           -1.183578            423.481422     
        6.10               5.016308              35356              380.971031           -46.503490           427.474522     
        6.20               5.016308              35510              398.531226           -18.864576           417.395802     
        6.30               5.016308              35502              382.695960           -2.503590            385.199550     
        6.40               5.016308              35577              386.474848           -3.505615            389.980462     
        6.50               5.016308              35601              382.654074            7.178582            375.475492     
        6.60               5.016308              35583              333.554764           -49.369345           382.924109     
        6.70               5.016308              35684              361.258286           -25.270325           386.528611     
        6.80               5.016308              35759              396.611960            4.661486            391.950474     
        6.90               5.016308              35796              430.080128           39.073748            391.006380     
        7.00               5.016308              35832              439.653383           35.969341            403.684042     
        7.10               5.016308              35862              433.094819            9.744467            423.350352     
        7.20               5.016308              35892              366.506491           -46.478091           412.984582     
        7.30               5.016308              35782              381.233159           -40.768084           422.001243     
        7.40               5.016308              35734              422.486215           -10.127598           432.613812     
        7.50               5.016308              35756              328.183443           -82.535783           410.719227     
        7.60               5.016308              35846              395.527804           -20.139385           415.667188     
        7.70               5.016308              35916              376.695580           -48.382530           425.078110     
        7.80               5.016308              35939              403.048735           -13.683923           416.732658     
        7.90               5.016308              35973              437.972676           24.792050            413.180625     
        8.00               5.016308              35940              433.367484           23.701922            409.665562     
        8.10               5.016308              35926              372.221679           -38.599750           410.821429     
        8.20               5.016308              35781              283.164188          -107.105387           390.269575     
        8.30               5.016308              35840              187.658512          -202.807265           390.465777     
        8.40               5.016308              35725              203.139416          -172.585737           375.725153     
        8.50               5.016308              35779              258.767376          -121.303547           380.070923     
        8.60               5.016308              35764              265.204163          -137.199132           402.403295     
        8.70               5.016308              35749              381.619669           -20.347150           401.966820     
        8.80               5.016308              35826              368.865574           -35.524849           404.390423     
        8.90               5.016308              35777              332.332944           -59.818161           392.151105     
        9.00               5.016308              35819              340.909373           -84.667571           425.576944     
        9.10               5.016308              35720              182.326516          -241.615142           423.941658     
        9.20               5.016308              35793              235.087857          -167.404723           402.492580     
        9.30               5.016308              35829              185.177215          -208.379267           393.556483     
        9.40               5.016308              35902              158.650686          -244.896696           403.547382     
        9.50               5.016308              35894              112.899706          -274.178067           387.077773     
        9.60               5.016308              35918              53.594473           -341.683511           395.277985     
        9.70               5.016308              35857              120.156018          -267.986342           388.142360     
        9.80               5.016308              35982              128.451624          -244.920840           373.372464     
