      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         42651             1               1              6647           18354         94.161009        1.216715       611.180966      399.659987      32.266163        2.282035          753      
      0.10          5.016308         42696             1               1              6380           18145         91.591220        2.384943       594.909385      433.342241      30.377556        7.012550          701      
      0.10          5.016308         42696             1               4              369              0            5.302671        2.221200       40.523849        0.000000        5.302671        2.221200           11      
      0.10          5.016308         42696             1               5              369              0            4.642710        1.422925       37.589696        0.000000        4.642710        1.422925           11      
      0.20          5.016308         42807             1               1              5362           18450         97.859355       32.741957       607.415514      83.439809       89.119730       37.054763          703      
      0.20          5.016308         42807             1               2              1667             0           16.408334        2.190302       111.289426       0.000000       16.408334        2.190302           51      
      0.20          5.016308         42807             1               3              345              0            4.597507        2.061806       40.579954        0.000000        4.597507        2.061806           12      
      0.30          5.016308         42792             1               1             15697           18756         98.236241       24.362917       618.212831      326.436880      64.694148       39.840731          996      
      0.40          5.016308         42785             1               1             21162           19080         99.413384       39.960220       658.248163      50.757647       91.382076       40.183685          1175     
      0.50          5.016308         42475             2               2             21757           19335         104.145295      27.851100       660.710691      63.168051       94.317231       28.454123          1257     
      0.60          5.016308         42048             1               1             21527           18549         96.364748       43.773213       672.821465      20.461438       93.255626       44.511136          1266     
      0.70          5.016308         41494             1               1             19254           12020         116.924365      33.658472       379.813422      273.286035      84.320180       51.235999          1042     
      0.80          5.016308         40490             1               1             19814           11657         107.647595      34.292600       609.828846      240.944786      78.826560       50.780881          1141     
      0.90          5.016308         40982             1               1             17964           11288         45.966543        1.605723       12.813806       90.840427       31.951475        3.115102          1027     
      0.90          5.016308         40982             1               2               0              409          15.940939        8.192399       63.147665        6.688350       14.895875        8.708017           13      
      1.00          5.016308         26479             1               1             19344           16896         101.561073      31.242545       635.371910      241.902798      72.910112       42.626907          1260     
      1.10          5.016308         41141             1               1             18317           18161         80.389130       31.304656       618.342736      311.198656      45.442662       42.111132          1238     
      1.10          5.016308         41141             1               2              170             119           4.678542        2.141274       39.345169        0.000000        4.678542        2.141274           10      
      1.20          5.016308         23174             1               1             18131           19095         100.112569       7.333947       108.726866      60.760927       90.666343        8.363226          1190     
      1.20          5.016308         23174             1               2              133              8           11.444708        5.021236       104.623163       0.000000       11.444708        5.021236           30      
      1.30          5.016308         23187             1               1             18150           19433         55.551027       17.073915       267.314730      107.300044      40.414574       21.301988          1208     
      1.40          5.016308         23212             1               1             18145           19330         91.407102       37.124123      1170.398421      57.816678       82.414156       38.167183          1143     
      1.50          5.016308         40938             2               2             17969           16839         97.161430       33.497023      1163.991038      264.988213      62.736238       44.646266          1052     
      1.50          5.016308         40938             2               1              163              29           9.396416        1.780971       66.953563        0.000000        9.396416        1.780971           67      
      1.60          5.016308         22436             1               1             17807           16144         104.470219      42.870156       880.702449      243.562140      83.601878       52.786715          1099     
      1.70          5.016308         39889             2               2             16521           14612         98.496273       42.042388       897.061640      302.117543      59.602406       54.732521          992      
      1.80          5.016308         21339             1               1             17330           14966         85.046998       38.110034       680.375870      158.068832      62.767210       42.587351          1115     
      1.90          5.016308         21355             1               1             18394           15798         83.497103       33.482469       889.384597      135.855022      64.316735       38.830623          1300     
      2.00          5.016308         36973             1               1             18213           15995         97.508169       28.331170      1266.381413      308.917349      59.410667       43.592051          1251     
      2.10          5.016308         34631             1               1             15189           12371         134.706398      28.481856       394.647785      309.099996      95.392188       43.036255          810      
      2.10          5.016308         34631             1               2              1093            1050         21.004709        3.788642       145.471462      50.490707       12.983889        3.950158           72      
      2.20          5.016308         21112             1               1             17260           14414         88.267440       36.621260       899.132445      139.380095      67.685884       40.909280          1011     
      2.20          5.016308         21112             1               5               70             139           5.141547        2.031421       50.531213        0.000000        5.141547        2.031421           13      
      2.20          5.016308         21112             1               6               57              85           7.902810        1.685145       57.105783        0.000000        7.902810        1.685145           24      
      2.30          5.016308         21353             1               1             15435           11968         58.726607       20.077049       424.255129      160.724134      36.157048       24.533140          828      
      2.30          5.016308         21353             1               3              1113            1072         22.128779        4.735111       174.346270       0.000000       22.128779        4.735111           81      
      2.30          5.016308         21353             1               2               73              47          10.292561        1.938664       73.108803        0.000000       10.292561        1.938664           26      
      2.40          5.016308         21491             1               1             16339           12597         84.533356       35.402063       963.844398      136.058590      64.634370       39.947727          909      
      2.40          5.016308         21491             1               6              839             821          18.817960        3.322059       132.769197       0.000000       18.817960        3.322059           63      
      2.40          5.016308         21491             1               2              313             229          21.233811        4.051442       154.354150       0.000000       21.233811        4.051442           78      
      2.40          5.016308         21491             1               4               68             110           9.744437        3.861173       86.959249        0.000000        9.744437        3.861173           22      
      2.50          5.016308         35141             1               1             16570           12543         110.970347      29.722350       718.247978      329.737235      69.608613       46.842824          941      
      2.50          5.016308         35141             1               5              641             621          16.435388        1.864815       112.862836       0.000000       16.435388        1.864815           52      
      2.60          5.016308         32785             1               1             16310           12050         109.112975      51.723137      1405.188912      125.404817      90.067552       54.864315          863      
      2.60          5.016308         32785             1               2               98             174           7.260535        3.099163       85.176526        0.000000        7.260535        3.099163           23      
      2.60          5.016308         32785             1               3               44              64           4.719352        1.473760       37.075501        0.000000        4.719352        1.473760           11      
      2.70          5.016308         33357             1               1             16462           11782         83.281828       37.271653       798.117219      144.709578      61.630564       40.485434          884      
      2.80          5.016308         33758             3               3             15308           10510         84.544508       37.801405       794.154885      157.934029      61.124259       41.746585          789      
      2.80          5.016308         33758             3               1              1423            1516         28.625672        9.699583       232.689798       0.000000       28.625672        9.699583          148      
      2.90          5.016308         34248             1               1             17459           13171         86.324148       27.966649       785.515931      150.399790      63.964708       31.103203          1083     
      3.00          5.016308         34520             3               3             15658           10443         90.978082       34.445289       611.383962      366.354740      46.774869       54.628120          792      
      3.00          5.016308         34520             3               1              720             800          17.929875        2.731542       125.860392       0.000000       17.929875        2.731542           60      
      3.00          5.016308         34520             3               2              112             195           5.907332        1.032952       38.829949        0.000000        5.907332        1.032952           30      
      3.10          5.016308         34520             5               5             16196           11048         90.603048       34.392331       621.874829      360.859123      45.988649       54.947179          885      
      3.10          5.016308         34520             5               2              448             492          13.867510        4.918641       114.407664       0.000000       13.867510        4.918641           38      
      3.10          5.016308         34520             5               4               67              98           6.781223        1.178502       44.390860        0.000000        6.781223        1.178502           17      
      3.20          5.016308         34689             2               2             15742           10096         90.165191       35.324518       615.035704      378.694965      44.705146       56.535294          789      
      3.20          5.016308         34689             2               1              315             381          20.352187        7.734116       173.553307       0.000000       20.352187        7.734116           66      
      3.30          5.016308         35063             1               1             16490           10713         109.479776      29.600842      1321.270076      391.063852      63.489732       50.975412          896      
      3.40          5.016308         35380             5               5             16566           10933         93.501850       35.345492       610.626027      368.506529      48.430563       56.109662          880      
      3.40          5.016308         35380             5               2              112             157           5.619882        1.924907       43.899903        0.000000        5.619882        1.924907           37      
      3.50          5.016308         35467             3               3             15993           10288         89.663158       35.586897       611.903560      389.827184      43.465223       56.836187          777      
      3.50          5.016308         35467             3               1               35              86          54.317150       27.977098       398.864154       0.000000       54.317150       27.977098           13      
      3.60          5.016308         35654             1               1             16129           10699         90.130851       34.647162       633.297838      397.617150      42.766153       56.804625          783      
      3.70          5.016308         35807             1               1             15496            9950         90.508802       33.682060       645.972839      420.541205      41.133101       56.623106          741      
      3.80          5.016308         36141             1               1             15550            9787         87.975437       34.609461       654.538480      446.484239      36.571487       58.514846          734      
      3.90          5.016308         36105             1               1             16060           10230         88.892026       34.384836       670.077721      450.513627      38.387575       59.107267          781      
      4.00          5.016308         36324             1               1             16261           10119         88.324008       34.281611       701.349215      429.018686      37.829532       57.981412          792      
      4.10          5.016308         36189             2               2             17026           10945         90.865975       33.815941       610.220953      418.376164      42.304006       56.470234          851      
      4.20          5.016308         36291             2               2             16455           10281         88.218945       35.323572       606.671284      442.325404      37.704826       58.467153          790      
      4.30          5.016308         36296             2               2             16548           10540         87.699051       35.413495       604.446846      445.502198      36.521898       59.229138          818      
      4.40          5.016308         36491             1               1             16046           10187         88.209637       34.647450       593.418198      474.721804      34.660614       59.300082          792      
      4.50          5.016308         36340             1               1             15256            9098         81.068972       34.714995       613.085624      706.369696       7.872791       69.607326          719      
      4.60          5.016308         36322             1               1             16216           10158         88.491522       34.667889       599.005440      455.801375      37.034542       57.835753          772      
      4.70          5.016308         36142             1               1             15975           10266         80.154317       34.870595       605.829593      670.311373      10.894914       66.868580          783      
      4.80          5.016308         36147             1               1             15395            9756         80.694787       34.955307       622.101171      686.062633      10.814372       66.910219          738      
      4.90          5.016308         36063             1               1             15642           10003         83.301303       32.802757       629.523458      226.563241      54.778431       42.151793          748      
      5.00          5.016308         35966             1               1             16750           11359         77.772507       30.728058      1338.734580      193.512324      51.461923       39.416926          836      
      5.10          5.016308         35555             1               1             15838           10373         80.290014       32.521141       792.730367      194.864378      53.312136       40.782145          756      
      5.20          5.016308         35680             1               1             16657           11342         86.172270       31.381568       626.555962      188.715708      61.576282       40.098713          863      
      5.30          5.016308         35687             1               1             16215           11004         86.990354       31.407300       614.194838      217.429652      60.780030       40.517274          809      
      5.40          5.016308         35697             1               1             16975           11784         90.392832       29.624342       607.233132      171.549521      67.252092       37.257088          899      
      5.50          5.016308         35730             1               1             17020           12382         88.869384       30.160639       591.521928      172.388270      65.985646       38.719644          881      
      5.60          5.016308         35305             1               1             16899           12415         86.940117       31.150761       608.184223      184.096601      63.002766       40.447311          896      
      5.70          5.016308         35608             3               3             16519           11977         89.883597       29.559253       595.122151      173.488896      66.679024       37.598436          858      
      5.80          5.016308         35596             2               2             16788           12118         89.181379       29.473426       603.642906      164.452422      67.982146       37.616532          878      
      5.90          5.016308         35409             1               1             16311           11749         92.223127       27.927326       590.425585      134.240742      73.936570       33.554780          860      
      6.00          5.016308         24096             1               1             16096           11749         87.492262       29.619474       590.908246      163.160169      66.675820       37.876377          837      
      6.10          5.016308         35030             1               1             15946           11508         77.994524       32.202240       806.144694      160.507283      57.482860       40.478434          823      
      6.20          5.016308         35196             1               1             16351           11820         95.665613       27.465597       671.272623      95.309222       81.207112       28.968541          847      
      6.30          5.016308         34377             1               1             16265           11939         88.862621       27.310943       683.950395      384.544796      41.939857       48.010959          849      
      6.40          5.016308         34467             1               1             15521           11359         90.982000       28.507348       693.037455      381.545264      43.494342       48.714498          805      
      6.50          5.016308         34213             1               1             15527           11279         91.934199       28.689147       690.646182      386.164977      44.650720       49.357170          799      
      6.60          5.016308         23962             1               1             15225           11354         93.291075       29.061601       699.293424      362.666303      47.279799       48.038944          796      
      6.70          5.016308         33467             2               2             15109           11413         86.860433       27.311667       674.291946      364.978605      40.661669       46.385071          815      
      6.80          5.016308         33767             1               1             15089           10917         83.557155       25.965260       770.142440      370.434989      36.657174       45.211120          782      
      6.90          5.016308         33461             1               1             14061            9742         82.376050       33.087649       715.087089      373.941391      34.474375       52.018649          684      
      7.00          5.016308         33559             1               1             15040           10755         85.344512       25.972979       765.353035      372.697043      38.132212       44.689776          768      
      7.10          5.016308         33464             1               1             14606           10274         84.438133       29.150732       661.932601      369.079060      36.843641       47.015850          739      
      7.20          5.016308         33185             1               1             14142            9700         84.054372       26.265096       737.366443      358.720587      36.157886       43.460977          693      
      7.30          5.016308         33347             1               1             13735            9361         84.434150       26.028647       719.210696      376.117873      34.912593       43.611438          679      
      7.40          5.016308         33562             1               1             15160           10707         81.771882       29.166279       588.560498      351.146160      35.281119       46.060679          799      
      7.50          5.016308         33795             1               1             14692           10222         86.156515       24.648538       722.805110      379.598192      37.218135       42.307345          758      
      7.60          5.016308         33828             1               1             14343           10131         86.426540       25.111958       722.293427      365.150415      38.045906       41.578025          740      
      7.70          5.016308         33910             1               1             15059           10816         80.697278       29.422650       634.581327      360.764595      33.134091       45.137722          807      
