      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         41138             1               1              7052           16879         93.141219        1.452061       604.564936      409.675855      30.954463        3.157878          727      
      0.10          5.016308         41281             1               1              6838           16808         87.784749        1.760381       575.574094      377.213505      29.828011        3.102102          663      
      0.20          5.016308         41728             1               1              6557           17250         86.738302        1.728377       575.134106      367.983695      29.688751        3.059837          653      
      0.30          5.016308         42053             1               1              5119           17718         87.713084        2.574979       589.622722      385.600563      28.339258        3.777466          641      
      0.40          5.016308         42409             2               2              4276           18147         89.239854        2.059402       592.661084      394.172034      28.055457        3.633750          651      
      0.50          5.016308         42749             3               3              3058           18480         92.751886        8.868948       685.695825      416.748240      29.138943       10.976571          643      
      0.60          5.016308         42907             2               2              1586           18321         91.838799        2.864327       637.436646      443.353308      24.844213        5.326552          627      
      0.70          5.016308         43108             4               4              926            18000         91.548611        2.046285       614.003710      461.719339      22.593980        4.631691          587      
      0.80          5.016308         43125             1               1              516            17266         92.151728        2.079623       620.328986      468.835323      21.020399        4.658017          567      
      0.90          5.016308         43131             2               2              190            16890         93.853429        3.099623       646.477107      475.820093      21.111294        5.314629          579      
      1.00          5.016308         43106             3               3              270            16889         95.556111        6.806244       701.208685      482.159328      22.366852        9.204581          594      
      1.10          5.016308         42936             5               5              293            16856         93.484897        2.988753       633.046346      479.636470      20.390504        5.471446          566      
      1.10          5.016308         42936             5               1               0              149          10.933967        4.903775       92.548229        0.000000       10.933967        4.903775           35      
      1.20          5.016308         42891             2               2              291            16890         97.909220        9.828518       704.200467      490.123780      24.413934       12.373232          604      
      1.20          5.016308         42891             2               1               0              214          14.660871        2.350623       99.984790        0.000000       14.660871        2.350623           49      
      1.30          5.016308         42902             2               2              174            15705         94.098603        2.053752       617.702734      509.966340      18.844942        4.936453          539      
      1.40          5.016308         42925             3               3              537            17120         95.117133        3.666878       640.510331      507.694011      22.064880        7.813542          602      
      1.40          5.016308         42925             3               1               0              101           9.960863        4.299559       99.580935        0.000000        9.960863        4.299559           25      
      1.50          5.016308         42805             2               2              214            16142         94.675615        4.318330       643.683499      507.143948      19.758219        7.376489          560      
      1.50          5.016308         42805             2               4               0              115           9.706705        2.507643       78.535426        0.000000        9.706705        2.507643           24      
      1.60          5.016308         42565             5               5              112            15845         93.982563        3.548134       635.091954      501.748274      18.674750        6.508769          533      
      1.60          5.016308         42565             5               7              452              0            6.367587        0.767855       40.575058        0.000000        6.367587        0.767855           12      
      1.70          5.016308         42494             3               3              2064           15936         93.905640        3.676871       618.092746      545.934332      21.628685       12.638908          582      
      1.80          5.016308         42379             1               1              114            14184         93.076836        3.058054       618.873512      519.516702      15.477478        6.689630          474      
      1.80          5.016308         42379             1               3              549              58           7.318423        2.964337       66.725518        0.000000        7.318423        2.964337           17      
      1.90          5.016308         42262             1               1              2415           15540         94.428522        4.992361       635.925160      603.527438      22.634210       14.282253          595      
      1.90          5.016308         42262             1               4              389              0            4.735531        1.631674       44.199545        0.000000        4.735531        1.631674           11      
      2.00          5.016308         42094             2               2              7184           16735         96.403597        6.395078       675.728045      666.220390      34.529586       25.173134          775      
      2.10          5.016308         41928             1               1              8858           16749         97.448418        7.740525       737.152346      722.344602      37.435307       27.517974          827      
      2.20          5.016308         41648             4               4             13016           16880         96.150400        5.505940       572.961807      662.185079      40.915183       24.424278          929      
      2.30          5.016308         41390             1               1             15455           17326         95.117233       29.276206       925.235026      552.909015      43.508146       45.896992          1061     
      2.40          5.016308         41131             1               1             15014           16127         94.405959        4.970936       527.266828      642.963280      39.039041       24.699026          945      
      2.50          5.016308         40738             2               2             15585           15946         94.022969        5.588365       509.188030      647.123706      40.757537       24.780486          950      
      2.60          5.016308         40498             2               2             15928           15531         94.159292        5.833155       68.253939       653.919154      21.161256       13.422796          957      
      2.60          5.016308         40498             2               3               28             156           9.391995        2.718265       86.302148        0.000000        9.391995        2.718265           25      
      2.70          5.016308         40194             2               2             17273           16742         94.920071       37.206720       741.232520      50.757647       86.888763       37.430185          1091     
      2.70          5.016308         40194             2               5               18             159           9.529993        1.430305       64.003597        0.000000        9.529993        1.430305           25      
      2.80          5.016308         39891             2               2             16570           16281         100.175953      40.473031       702.922501      83.206845       87.447651       41.760501          1046     
      2.90          5.016308         39472             2               2             15500           15863         93.433924       11.588862       774.666328      546.076270      41.719126       30.123620          993      
      2.90          5.016308         39472             2               5               20             127           7.402278        2.946946       65.925704        0.000000        7.402278        2.946946           16      
      3.00          5.016308         39321             1               1             16005           16302         96.750829       11.650032       716.008878      509.915685      47.401317       30.176976          1060     
      3.10          5.016308         32312             1               1             15616           15987         93.512028       34.822291       930.147191      50.757647       85.480719       35.045757          1018     
      3.20          5.016308         32247             2               2             15239           15952         87.488210       26.684577      1323.892499      535.943959      35.879314       46.464552          1020     
      3.30          5.016308         32346             1               1             13894           14881         96.410246       35.379546       860.692541      83.319736       84.387933       38.647605          926      
      3.40          5.016308         32278             2               2             12120           14878         84.366459       15.614694       657.608599      635.017381      28.626202       35.573697          880      
      3.50          5.016308         32428             1               1             12246           14952         85.791538       20.193181       988.262586      563.402071      30.816850       40.665240          887      
      3.60          5.016308         32544             1               1             13643           15865         90.738683       18.798104       877.713814      548.704714      37.098011       39.055984          983      
      3.70          5.016308         32741             2               2             13152           15769         91.001263       45.584964       488.925762      48.603873       83.445778       46.265350          954      
      3.80          5.016308         32870             1               1             13299           15965         99.639584       17.758966       491.755560      561.521743      45.657230       38.441525          987      
      3.90          5.016308         33180             2               2             13034           16052         83.958632       28.049487       320.073860      576.653803      28.450493       48.541257          999      
      4.00          5.016308         33471             1               1             12913           16039         129.613920      16.497246       236.485757      102.345590      114.826542      18.706992          977      
      4.10          5.016308         33771             1               1             10183           13009         86.942908       17.468359       735.145283      594.250542      30.490802       38.030946          775      
      4.10          5.016308         33771             1               3              2099            2825         34.253094        3.254679       231.997845      84.211445       21.427268        5.392763          165      
      4.20          5.016308         34048             1               1             10730           13470         87.426142       17.959211       700.094694      567.996922      31.253310       38.634138          795      
      4.20          5.016308         34048             1               2              2131            2895         32.507215        4.168836       212.612416      63.013274       23.001178        5.876195          156      
      4.30          5.016308         34277             1               1             10696           13527         79.909253       11.254220       347.341773      561.861919      23.509653       32.619508          798      
      4.30          5.016308         34277             1               2              2004            2770         33.507059        5.359670       219.517996      82.988159       21.209074        8.253461          155      
      4.40          5.016308         34346             2               2             10756           13979         89.106734       18.487962       740.804534      551.662612      33.147196       39.697785          828      
      4.40          5.016308         34346             2               3              2151            3025         71.831080       32.630479       738.317305       0.000000       71.831080       32.630479          168      
      4.50          5.016308         34479             1               1             13750           16896         100.845601      20.622786       227.128163      600.324221      45.126522       41.765513          1019     
      4.60          5.016308         34611             1               1             10136           13295         87.322683       18.223868       717.915513      645.851806      28.891332       38.825545          761      
      4.60          5.016308         34611             1               2              1938            2767         32.131193        4.619005       212.237573      47.986900       24.624406        5.237788          152      
      4.70          5.016308         35072             1               1              9218           13123         88.489814       18.185404       726.299108      644.688781      28.313990       39.273798          744      
      4.70          5.016308         35072             1               2              1871            2602         32.964197        4.557684       234.892272      74.167584       21.525275        6.231537          154      
      4.80          5.016308         35285             2               2             11760           16909         100.350018      20.308143       232.712389      600.166464      41.906543       41.180840          962      
      4.90          5.016308         35327             2               2             11448           16704         100.777615      21.386142       235.214887      597.947823      41.529161       42.737392          933      
      5.00          5.016308         35524             1               1              8861           13717         88.264698       20.861100       749.979607      601.918291      27.365867       42.118962          753      
      5.00          5.016308         35524             1               2              1916            2705         31.274896        4.980696       213.235230       0.000000       31.274896        4.980696          146      
      5.10          5.016308         35604             1               1              9204           14091         90.899793       19.821015       750.427773      591.836632      30.441954       41.178214          798      
      5.10          5.016308         35604             1               3              1881            2658         73.792496       33.100538       723.667151       0.000000       73.792496       33.100538          146      
      5.20          5.016308         35988             1               1              7795           12953         89.227249       18.378876       720.268488      682.387734      24.964426       38.696771          698      
      5.20          5.016308         35988             1               2              1548            2236         28.727963        5.203885       190.314674      84.365239       16.354728        8.110346          114      
      5.30          5.016308         36157             1               1              9945           15727         98.872911       16.331865       800.942140      663.026671      35.368341       36.674242          901      
      5.40          5.016308         36386             1               1              9164           15685         87.314347       28.084354      1443.188638      647.115746      22.732232       48.798120          866      
      5.50          5.016308         36512             1               1              7759           13196         90.846733       19.876332       795.028217      670.835408      26.609129       41.357143          731      
      5.50          5.016308         36512             1               2              1628            2400         29.578041        3.568220       200.679831       0.000000       29.578041        3.568220          134      
      5.60          5.016308         36583             1               1              7582           12902         89.187481       20.078022       765.364684      666.259810      23.658620       41.661341          684      
      5.60          5.016308         36583             1               2              1529            2283         27.861194        3.912509       193.366057       0.000000       27.861194        3.912509          120      
      5.70          5.016308         36732             1               1              8476           13255         89.435062       19.953933       752.795110      675.423184      24.772508       41.696228          726      
      5.70          5.016308         36732             1               2              1415            2148         27.048616        3.125852       179.340286       0.000000       27.048616        3.125852          114      
      5.80          5.016308         36811             1               1              9376           13851         91.363297       19.943317       775.008546      578.909069      27.657845       42.001522          803      
      5.80          5.016308         36811             1               2              1351            2055         26.316674        2.283885       175.450857       0.000000       26.316674        2.283885          112      
      5.90          5.016308         36950             2               2              9061           13565         88.752871       20.317750       769.249302      659.937519      25.933280       42.735498          740      
      5.90          5.016308         36950             2               3              1352            2078         77.010319       34.745781       703.102394       0.000000       77.010319       34.745781          115      
      6.00          5.016308         36898             1               1              9035           13343         89.772255       20.322354       766.542975      665.823922      26.460576       43.218402          732      
      6.00          5.016308         36898             1               2              1312            2000         26.274478        2.263123       179.533149       0.000000       26.274478        2.263123          110      
      6.10          5.016308         36980             1               1             10156           13824         89.483860       27.499589       770.573409      480.893219      44.060979       50.895202          803      
      6.10          5.016308         36980             1               2              1279            1954         26.457411        2.278280       173.749100       0.000000       26.457411        2.278280          110      
      6.20          5.016308         37033             1               1              9365           13510         90.070128       21.036852       775.083411      649.208724      26.016370       43.115624          763      
      6.20          5.016308         37033             1               2              1302            1966         26.774355        3.445266       178.237440       0.000000       26.774355        3.445266          114      
      6.30          5.016308         37107             2               2              9450           13464         90.864659       21.157572       778.659787      653.902894      26.555668       44.031585          792      
      6.30          5.016308         37107             2               3              1333            2004         29.128422        4.303346       201.383090       0.000000       29.128422        4.303346          129      
      6.40          5.016308         37295             1               1              9312           13213         92.783449       19.635312       750.098821      665.994969      28.596182       42.980758          774      
      6.40          5.016308         37295             1               2              1304            1884         25.944374        3.797866       176.724384       0.000000       25.944374        3.797866          111      
      6.50          5.016308         37399             2               2              9887           13358         92.891266       20.834297       761.955548      648.668857      29.182216       44.771715          789      
      6.50          5.016308         37399             2               3              1232            1819         25.473402        3.584817       174.644752       0.000000       25.473402        3.584817          103      
      6.60          5.016308         37446             2               2              9454           12924         90.825539       22.589252       754.084514      506.635218      32.037557       38.138410          712      
      6.60          5.016308         37446             2               4              1206            1748         25.218403        3.103428       167.893564       0.000000       25.218403        3.103428          100      
      6.70          5.016308         37424             2               2             11804           15323         94.113554       23.595608       842.116877      464.956950      37.246209       38.947105          897      
      6.80          5.016308         37554             1               1              9670           12839         92.880810       23.771030       743.324788      473.043813      34.166298       38.813048          739      
      6.80          5.016308         37554             1               2              1150            1636         24.698297        3.977802       166.831559       0.000000       24.698297        3.977802           97      
      6.90          5.016308         37616             1               1              9578           12822         93.270160       24.513513       796.665532      487.583542      34.061169       39.595720          752      
      6.90          5.016308         37616             1               2              1122            1562         24.055832        3.061272       158.560565       0.000000       24.055832        3.061272           92      
      7.00          5.016308         37785             1               1              9980           13287         94.196796       22.376131       775.253410      480.388381      35.986832       37.365940          804      
      7.00          5.016308         37785             1               3              1129            1555         23.989598        3.382014       164.711922       0.000000       23.989598        3.382014           95      
      7.10          5.016308         37893             3               3              9791           13158         93.863470       22.865428       775.425584      506.785598      34.989710       38.234805          781      
      7.10          5.016308         37893             3               4              1126            1554         24.423154        2.256956       163.140581       0.000000       24.423154        2.256956           96      
      7.20          5.016308         38102             1               1             10137           13735         87.491738       10.037309       158.503300      468.613756      29.580681       24.607502          861      
      7.20          5.016308         38102             1               2              1078            1497         23.530046        2.726528       157.475663       0.000000       23.530046        2.726528           90      
      7.30          5.016308         38428             1               1              9139           12457         94.394880       24.340837       751.147436      483.331001      33.516518       38.902460          727      
      7.30          5.016308         38428             1               2              991             1360         21.290993        1.681630       142.864220       0.000000       21.290993        1.681630           77      
      7.40          5.016308         38754             1               1              9334           12599         93.891597       25.025477       825.660605      496.985748      32.562957       40.154091          729      
      7.40          5.016308         38754             1               2              936             1310         20.966998        2.016500       139.008683       0.000000       20.966998        2.016500           73      
      7.50          5.016308         38952             1               1              9836           13194         71.556707       22.389606       534.016566      474.859872      11.649572       36.732993          779      
      7.50          5.016308         38952             1               3              878             1170         19.812898        2.527786       132.145301       0.000000       19.812898        2.527786           67      
      7.60          5.016308         39089             1               1              9336           12712         91.706524       23.324549       788.727928      663.404797      23.123217       48.600788          758      
      7.60          5.016308         39089             1               2              775             1020         20.008451        6.243230       162.511053       0.000000       20.008451        6.243230           64      
      7.70          5.016308         39176             1               1              9058           12383         93.325145       21.913560       756.398145      643.005328      24.559095       46.929048          739      
      7.70          5.016308         39176             1               2              745             923          17.585007        2.336215       132.289542       0.000000       17.585007        2.336215           57      
      7.80          5.016308         39231             1               1              9360           12651         96.412148       25.210055       842.233564      462.319870      35.648770       38.803300          768      
      7.80          5.016308         39231             1               2              729             975          19.098448        1.945863       125.056050       0.000000       19.098448        1.945863           63      
      7.90          5.016308         39304             2               2              9550           12844         97.481613       26.129536       756.407336      464.492243      37.118425       39.382459          766      
      7.90          5.016308         39304             2               3              681             893          17.651085        1.944477       120.309487       0.000000       17.651085        1.944477           56      
      8.00          5.016308         39602             2               2              9394           12641         98.344147       26.117625       744.746785      467.625029      37.588753       39.355906          760      
      8.00          5.016308         39602             2               3              508             627          13.662737        2.425646       91.895954        0.000000       13.662737        2.425646           36      
      8.10          5.016308         39592             1               1              8768           12072         95.885107       26.906603       755.908060      457.998572      33.946298       39.439373          681      
      8.10          5.016308         39592             1               3              248             331           9.848915        3.487635       66.261219        9.341938        8.434402        3.879778           19      
      8.10          5.016308         39592             1               2               54              76           7.862290        1.825065       56.646701        0.000000        7.862290        1.825065           17      
      8.20          5.016308         39573             1               1              8362           11536         95.116178       24.578027       779.033263      480.415013      31.255548       37.256115          678      
      8.20          5.016308         39573             1               2              308             425          10.319058        1.157901       68.679705        0.000000       10.319058        1.157901           26      
      8.30          5.016308         39790             1               1              9366           12852         100.417367      22.750196       781.955658      481.660621      36.622956       35.876817          823      
      8.40          5.016308         39972             1               1             10108           13016         99.127805       22.379667       764.191173      404.150518      49.890432       30.895227          871      
      8.40          5.016308         39972             1               3               85             152           3.879786        1.803623       32.276819        0.000000        3.879786        1.803623           10      
      8.50          5.016308         40316             1               1             10007           12076         95.409802       22.661622       775.281304      492.678604      44.845460       36.142086          752      
      8.50          5.016308         40316             1               2               79             136           9.704558        2.803290       74.084686        0.000000        9.704558        2.803290           23      
      8.60          5.016308         40490             1               1             10896           12845         101.158174      26.457424       790.100458      495.126749      40.068395       41.220379          834      
      8.70          5.016308         40649             1               1             10685           12288         97.526897       29.133867      1264.753766      728.779341      26.889317       53.818546          789      
      8.80          5.016308         40995             2               2             10633           12061         93.345942       23.793228       772.063046      704.057732      21.729931       49.068879          743      
      8.90          5.016308         41136             1               1             11240           12628         98.653484       25.917468       785.553638      524.442505      37.209464       43.767300          795      
      9.00          5.016308         41318             4               4             11443           12819         100.179714      26.161230       760.019679      534.762500      38.488541       44.109542          828      
      9.10          5.016308         41538             1               1             11495           12831         103.618532      12.996772       345.229881      689.390582      31.708085       38.363679          823      
      9.20          5.016308         41380             1               1             11392           12963         95.727531       21.718806       740.909707      679.278116      25.231443       46.441297          802      
      9.30          5.016308         41175             1               1             11001           12740         95.419283       32.279266      1292.855214      686.403826      24.686410       56.565262          748      
      9.40          5.016308         41057             1               1             11091           12801         96.800643       35.991512      1809.494397      718.047912      26.368921       59.680096          799      
      9.50          5.016308         41091             1               1             11662           12844         95.185046       30.694327      1286.142234      559.504420      32.011176       49.434845          805      
      9.60          5.016308         40923             1               1             11353           12246         95.057855       23.330646       784.682667      678.326746      23.104827       47.738604          776      
      9.70          5.016308         40838             1               1             11808           12743         88.602405       25.678396       815.829213      674.398765      17.494257       50.756262          862      
      9.80          5.016308         40659             1               1             11473           12647         83.763348        8.853089       322.499940      666.113005      12.654254       34.504126          823      
      9.90          5.016308         40493             1               1              9908           11296         93.157554       24.755426       765.076890      688.171231      20.367522       50.818153          679      
     10.00          5.016308         40250             1               1             10907           12385         99.206361       34.211952      1282.091674      669.304815      26.485665       60.291789          793      
     10.10          5.016308         40216             1               1             10762           12284         95.653193       25.043294       816.166850      654.342138      23.288123       50.774624          776      
     10.20          5.016308         40267             1               1             10377           11909         94.547184       25.253497       798.622149      671.922792      21.091098       50.926582          750      
     10.30          5.016308         40354             1               1             10161           11840         95.729690       25.605161       778.625361      661.494733      22.281165       51.469823          728      
     10.40          5.016308         40411             1               1             10324           12013         97.180960       30.960472      1304.656246      645.665564      23.731445       56.998963          738      
     10.50          5.016308         40376             1               1             10256           12066         95.352189       32.471398      1297.740730      646.794613      21.779170       58.422732          734      
     10.60          5.016308         40567             1               1             10237           11874         95.634968       25.972065       743.894950      661.261710      21.635499       52.399658          726      
     10.70          5.016308         40687             1               1             10364           12074         97.815120       35.175702      1298.438490      652.457037      23.520863       62.006702          749      
     10.80          5.016308         40762             1               1             10211           12135         97.379173       25.743853       778.414531      652.248960      22.736600       52.516529          762      
     10.90          5.016308         40700             1               1              9677           11486         93.695362       32.038313      1266.510611      648.511570      18.427571       58.935929          692      
     11.00          5.016308         40802             1               1              9658           11725         95.324233       25.941714       771.086706      635.755450      20.714072       52.180174          699      
     11.10          5.016308         40858             1               1              8904           10928         88.679805       30.546685       549.823433      660.923115      11.095913       58.053272          662      
     11.20          5.016308         40952             1               1              9291           11547         96.079642       26.705292       764.271887      657.339335      19.056732       54.394976          725      
     11.30          5.016308         41080             1               1              9641           12017         97.582003       26.898489       797.325583      640.300728      21.968166       53.556119          769      
     11.40          5.016308         41086             2               2              8995           11431         96.804060       26.447823       764.182578      645.738417      20.200087       53.229052          678      
     11.50          5.016308         41125             1               1              9474           12086         97.625160       27.212779       791.721517      649.022332      21.667550       54.256712          734      
     11.60          5.016308         41058             1               1              9436           11925         95.931637       26.787701       768.248269      654.956399      19.742763       53.502166          697      
     11.70          5.016308         41080             2               2              9307           11770         96.984602       26.286885       763.768972      662.000727      20.666390       53.887982          713      
     11.80          5.016308         41123             2               2             10177           12452         98.266154       26.807354       835.570595      646.417418      24.001466       54.606401          768      
     11.80          5.016308         41123             2               1               80             120          13.585729        4.517238       104.461351       0.000000       13.585729        4.517238           39      
     11.90          5.016308         41184             1               1              9478           11902         96.023661       26.908047       766.084395      627.237772      21.230646       53.901773          703      
     12.00          5.016308         41188             1               1              9177           11644         95.814705       26.522255       758.000817      641.797168      19.966559       53.166420          675      
     12.10          5.016308         41223             2               2              9655           11964         96.654010       26.488365       774.131535      642.455557      22.170220       53.443817          712      
     12.10          5.016308         41223             2               1               52             101          10.386545        3.147054       74.321015        0.000000       10.386545        3.147054           24      
     12.10          5.016308         41223             2               3               47              81           9.416860        1.484382       62.076658        0.000000        9.416860        1.484382           21      
     12.20          5.016308         41143             1               1              9826           12039         97.146056       26.331663       758.530294      632.377712      22.199726       52.471152          759      
     12.30          5.016308         40972             1               1              9600           11722         90.962318       13.636405       439.468524      659.206810      13.301345       41.456602          758      
     12.40          5.016308         40841             1               1              9649           11956         95.393360       26.407654       803.240210      622.111521      20.291215       51.903368          733      
     12.50          5.016308         40859             1               1              9354           11500         96.137939       25.639972       770.720726      647.415268      20.884689       51.131225          702      
     12.60          5.016308         41057             2               2              9577           11909         97.952531       26.065369       787.624338      644.078200      23.139674       51.068241          734      
     12.70          5.016308         41153             2               2              9718           12007         97.204010       26.350150       785.974150      649.881407      21.951484       51.597833          731      
     12.80          5.016308         41178             1               1              9897           12374         98.195706       25.648074       792.957174      648.704187      23.352785       51.425592          767      
     12.90          5.016308         41168             2               2             10143           12240         96.591409       25.446257       764.679519      671.952351      23.051712       50.599774          754      
     12.90          5.016308         41168             2               1               75             101          13.087401        6.192454       124.617501       0.000000       13.087401        6.192454           33      
     13.00          5.016308         41135             1               1             10050           12049         96.921958       25.507022       765.583423      668.998342      21.775144       51.063464          736      
     13.10          5.016308         41408             1               1             10061           12318         97.324470       26.102492       749.118237      632.440761      23.704425       51.376850          752      
     13.10          5.016308         41408             1               3               59             114           6.744106        2.182325       48.171299        0.000000        6.744106        2.182325           31      
