      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         39987             1               1              7428           15900         92.794976        1.431227       602.065430      421.152174      30.684715        4.054861          721      
      0.10          5.016308         40184             1               1              6873           15673         86.648983        1.397770       569.011278      378.375902      28.277606        2.820053          629      
      0.20          5.016308         40681             1               1              6588           16394         87.074842        1.809646       580.306854      370.659863      29.803826        3.257996          658      
      0.30          5.016308         41128             1               1              5506           17006         88.399080        3.418401       604.597225      384.289046      29.354472        4.988348          664      
      0.40          5.016308         41639             1               1              4025           17516         89.584447        3.761524       608.123517      403.457406      27.871434        5.951697          650      
      0.50          5.016308         41989             1               1              3516           17882         90.450946        3.226938       617.583615      411.949484      27.354111        5.574255          656      
      0.60          5.016308         42333             1               1              2152           17860         91.367759        2.284055       608.211348      444.037732      25.226114        5.233180          626      
      0.70          5.016308         42624             1               1              1119           17734         92.091351        2.215678       608.962457      453.610273      23.471977        4.722760          607      
      0.80          5.016308         42813             1               1              354            16316         92.181159        2.918030       610.238579      482.501573      19.777644        6.164871          545      
      0.90          5.016308         42910             2               2              185            16442         93.705237        2.759000       626.801845      481.140324      20.627740        5.106836          567      
      1.00          5.016308         43073             1               1              123            16214         93.781433        2.766938       626.861678      483.265574      19.893022        4.986156          555      
      1.10          5.016308         43023             2               2              141            16342         93.498398        2.464072       620.749950      484.811147      19.657220        5.184148          549      
      1.20          5.016308         42918             3               3              271            17024         94.603734        4.440230       673.723803      490.804185      21.545263        6.727899          580      
      1.30          5.016308         42808             2               2              117            16209         95.301947        7.797869       685.406826      496.122064      20.940689       10.403762          558      
      1.40          5.016308         42656             3               3              440            17062         84.611311       22.513418       486.581446      483.861396      11.646478       25.034067          602      
      1.50          5.016308         42440             2               2              512            17035         97.104310        7.702967       729.710516      489.547487      24.210167       10.154685          621      
      1.60          5.016308         42354             2               2              357            15811         93.158005        2.719054       616.470690      494.065673      18.903030        5.486789          533      
      1.70          5.016308         42288             3               3              276            16342         86.093070       25.977454       561.784528      493.809296      11.973379       28.857635          600      
      1.80          5.016308         42284             2               2              382            16708         96.801203        6.258630       699.932922      500.922720      22.942148        9.635761          619      
      1.80          5.016308         42284             2               1               0              118           9.324459        2.582507       72.058605        0.000000        9.324459        2.582507           22      
      1.90          5.016308         42244             2               2              142            15382         93.224967        3.195662       625.617679      506.390748      17.670958        6.414257          520      
      2.00          5.016308         42314             1               1              341            16285         95.582009        3.954255       647.722289      498.703237      21.037676        6.824980          593      
      2.10          5.016308         42355             1               1              410            15790         95.071331        3.774507       653.173363      514.904413      19.867186        7.795859          567      
      2.20          5.016308         42290             3               3              340            15265         94.196917        3.428584       645.463061      506.267368      18.355329        7.131169          534      
      2.30          5.016308         42298             2               2              395            15198         94.389329        4.269420       643.702906      518.411969      18.499639        8.269034          536      
      2.40          5.016308         42223             3               3              626            15796         94.312407        2.990018       633.640764      503.102609      19.486905        6.459300          556      
      2.40          5.016308         42223             3               4               0              103           7.463624        1.773824       50.687302        0.000000        7.463624        1.773824           19      
      2.50          5.016308         41980             4               4              1052           16610         97.869313        9.455070       729.277932      502.679859      24.498655       13.214874          640      
      2.60          5.016308         41705             3               3              1292           15934         92.536983        7.687848       638.640283      490.085808      19.537833       11.595493          566      
      2.60          5.016308         41705             3               2               0              128          10.295916        1.597437       69.836791        0.000000       10.295916        1.597437           26      
      2.70          5.016308         41516             1               1              1374           16089         92.795857        3.562865       623.017221      492.808497      20.625586        7.300438          568      
      2.80          5.016308         41315             1               1              1289           15922         93.943849        5.453944       662.507542      497.265208      21.426473        9.688856          585      
      2.80          5.016308         41315             1               3               1              155           9.660091        2.719172       70.180723        0.000000        9.660091        2.719172           24      
      2.90          5.016308         41153             2               2              1399           15346         92.169378        3.618957       614.904297      493.321137      19.555609        8.009254          543      
      2.90          5.016308         41153             2               3               2              131           7.247402        1.991681       60.043354        0.000000        7.247402        1.991681           20      
      3.00          5.016308         41071             1               1              1492           15293         92.980642        4.798090       631.256263      505.686423      20.564766        9.326803          561      
      3.10          5.016308         41025             1               1              1528           15105         93.033645        4.261153       630.571077      493.126372      20.280740        9.146577          561      
      3.20          5.016308         40946             3               3              1839           15398         93.245219        4.893325       664.269199      496.724101      21.086238       10.041142          583      
      3.20          5.016308         40946             3               1               0              144          73.790495       39.630571       601.192592       0.000000       73.790495       39.630571           27      
      3.30          5.016308         40812             1               1              1766           15553         94.583658        5.898352       672.704482      491.096255      22.427200       10.624667          615      
      3.40          5.016308         40768             1               1              1860           15131         92.818146        4.601041       647.167335      502.141758      20.584295        9.788420          572      
      3.50          5.016308         40797             1               1              1470           14684         91.892970        4.310510       612.395051      501.843059      18.751115        9.116558          532      
