      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         44899             1               1             11293           20391         94.248120        1.519921       611.115289      449.052835      38.698557        6.011926          885      
      0.00          5.016308         44899             1               2              427              0            3.896981        1.850687       31.442451        0.000000        3.896981        1.850687           10      
      0.00          5.016308         44899             1               3              427              0            3.896981        1.850687       31.442451        0.000000        3.896981        1.850687           10      
      0.10          5.016308         45162             1               1              7413           20415         84.431557        1.223865       550.145476      335.433234      32.215573        2.636876          658      
      0.20          5.016308         45556             1               1              7492           20984         85.394513        1.808936       556.842153      342.054236      32.954313        3.400261          679      
      0.30          5.016308         45818             1               1              5759           21284         86.106866        1.540767       571.610352      359.441232      30.558458        2.961148          656      
      0.40          5.016308         45902             1               1              4481           21327         86.939736        1.582944       570.720458      377.991481      28.771443        3.425231          641      
      0.50          5.016308         45890             1               1              3718           21284         88.091492        2.103499       575.717481      394.007681      28.083852        4.006605          640      
      0.60          5.016308         45674             1               1              2550           20944         89.709687        3.126923       598.680347      427.142273      26.681945        6.351788          639      
      0.70          5.016308         45412             4               4              1699           20359         90.324009        5.082258       618.507966      435.977792      25.424061        8.034554          617      
      0.80          5.016308         45145             2               2              425            18671         91.307311        6.081148       642.376093      453.321043      22.334184        8.767808          574      
      0.80          5.016308         45145             2               1               0              104          60.392714       37.376458      1110.311330       0.000000       60.392714       37.376458           37      
      0.90          5.016308         44799             3               3              109            17627         90.414051        2.629567       603.254513      467.357586      19.631558        5.224820          526      
      0.90          5.016308         44799             3               2               0              182          79.136657       39.210220       660.753437       0.000000       79.136657       39.210220           56      
      1.00          5.016308         44598             1               1               60            16693         89.634576        2.287028       603.742176      470.986055      17.703574        5.107655          490      
      1.10          5.016308         44202             2               2              471            17799         91.579266        5.016051       655.372090      468.358556      21.303444        8.331432          554      
      1.20          5.016308         43809             3               3              669            17562         90.582465        3.536825       620.778007      470.008481      20.827691        6.603534          539      
      1.30          5.016308         43468             2               2              789            16935         90.173324        2.462545       593.908610      479.500671      20.037827        6.436235          536      
      1.40          5.016308         43329             1               1              1278           17426         93.565221       10.231560       664.323924      465.529898      24.558784       14.178214          605      
      1.50          5.016308         43107             1               1              1302           16996         89.941166        4.141234       626.097083      466.211307      21.118391        8.308632          547      
      1.60          5.016308         43173             2               2              1440           16804         90.868647        3.484222       608.526782      480.060573      21.545781        8.557421          565      
      1.70          5.016308         43251             2               2              1528           16267         90.641742        4.754995       618.100423      497.402262      20.452441       11.123780          548      
      1.70          5.016308         43251             2               3              401              0            4.870116        1.660979       40.345859        0.000000        4.870116        1.660979           11      
      1.80          5.016308         43266             2               2              1493           16544         90.942505        4.903933       611.519586      508.744759      20.810067       12.336384          555      
      1.80          5.016308         43266             2               3              2352             0           17.847173        4.070886       123.510676       0.000000       17.847173        4.070886           55      
      1.90          5.016308         43071             1               1              1807           16245         90.090716        5.546590       618.267402      513.349716      20.052247       13.625814          538      
      1.90          5.016308         43071             1               2              3987             7           24.053140        4.238401       169.664163       0.000000       24.053140        4.238401           95      
      2.00          5.016308         42824             1               1              2209           16457         90.297349        4.383175       617.314659      509.158076      20.932533       12.094089          553      
      2.00          5.016308         42824             1               2              4786             6           27.774918        3.525719       187.853291       0.000000       27.774918        3.525719          120      
      2.10          5.016308         42549             2               2              2854           16845         91.734231        5.088779       632.960873      495.857235      22.960059       13.245479          604      
      2.10          5.016308         42549             2               4              5961             16          32.049096        3.094081       220.925418       0.000000       32.049096        3.094081          155      
      2.20          5.016308         42403             3               3              8388           16214         90.809574        8.292088       630.886953      723.931401      29.157861       27.383552          707      
      2.30          5.016308         42343             1               1              9576           17000         91.006857       11.654119       645.215245      544.582731      30.813040       28.973940          754      
      2.40          5.016308         42416             1               1              9481           16365         92.747435       15.637574       658.737324      505.953261      33.505899       32.341369          763      
      2.50          5.016308         42270             2               2             10655           16623         93.312472       15.693802       641.254674      507.267799      34.790492       34.059858          798      
      2.60          5.016308         41485             2               2             11421           17248         82.922871       10.938159       250.777212      497.816317      26.958894       27.675536          863      
      2.60          5.016308         41485             2               3               32              78           7.172383        2.044433       50.370578        0.000000        7.172383        2.044433           16      
      2.70          5.016308         40607             1               1             10739           16038         91.573506       10.378299       643.219526      556.071539      34.377233       27.408113          814      
      2.80          5.016308         40200             1               1             11397           16928         88.064146       17.341572       815.386924      499.917349      33.178601       33.789347          856      
      2.90          5.016308         39974             1               1             10225           16385         86.641715       19.017698       804.260714      478.234081      31.186412       35.695101          785      
      3.00          5.016308         35921             1               1              9124           16075         88.346072       16.802178       784.263037      556.961391      29.272480       35.232174          776      
      3.10          5.016308         36164             1               1              8678           15695         88.351313       16.441252       758.052552      580.283563      27.797533       33.859779          742      
      3.20          5.016308         36369             1               1              9085           15662         87.841915       14.786900       803.107856      492.205446      30.284530       31.313188          752      
      3.30          5.016308         36287             1               1              8858           15649         92.512883       14.545588       774.219931      494.992990      35.141557       31.050547          796      
      3.40          5.016308         36546             1               1              8452           16008         88.556895       15.373199       719.192392      470.622503      31.148611       31.298764          741      
      3.50          5.016308         37235             1               1              8471           15895         87.702239       16.180532       773.468236      485.012942      29.753390       33.182332          723      
      3.60          5.016308         37939             1               1              8093           14920         87.070547       15.138358       742.220636      496.068913      27.110436       32.864900          672      
      3.70          5.016308         38732             1               1              7667           15045         88.988516       14.385941       766.926422      495.529178      28.027977       31.018802          700      
      3.80          5.016308         39493             1               1              7274           14922         91.288781       12.371471       696.759890      505.808306      28.736581       28.911306          696      
      3.90          5.016308         40051             1               1              7337           14757         89.151393       13.295216       725.181281      509.688897      25.495502       29.682688          685      
      4.00          5.016308         40566             1               1              7362           14464         90.771796       10.368966       726.134915      513.750830      26.533386       26.706168          694      
      4.10          5.016308         41100             1               1              7103           13939         77.232785       26.890430       604.903256      517.341912      12.405001       43.195070          659      
      4.20          5.016308         41460             1               1              6973           13397         90.830882       10.002737       687.056957      520.946050      24.562225       26.547350          656      
      4.30          5.016308         41785             1               1              6815           13409         92.958769       12.729868       709.612664      514.978970      25.734720       29.653333          682      
      4.40          5.016308         42182             1               1              6342           12815         88.172289       14.558493       627.937351      511.084765      20.255099       31.213129          566      
      4.50          5.016308         42306             1               1              6490           13004         88.334077       14.969523       634.265608      516.737120      20.551886       31.547793          565      
