      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         41910             1               1              7296           17589         93.279443        1.564404       604.467137      421.120028      32.011576        4.521970          742      
      0.10          5.016308         41876             1               1              8515           17701         94.221763        2.029500       612.383168      479.235793      33.460216        8.182618          796      
      0.10          5.016308         41876             1               3              310              0            4.573422        1.557161       35.035661        0.000000        4.573422        1.557161           10      
      0.20          5.016308         41723             1               1             14521           18043         97.850305       12.535473       630.220250      438.846223      49.840461       23.787998          1008     
      0.20          5.016308         41723             1               2              286              0            4.401489        2.636203       35.425614        0.000000        4.401489        2.636203           10      
      0.30          5.016308         41713             1               1             20674           18578         103.119183      20.573016       655.531743      252.057076      77.232125       30.217125          1225     
      0.40          5.016308         40685             1               1             22757           17837         21.271998        3.410342       29.477611       102.819003       6.595595        7.953174          1362     
      0.50          5.016308         31849             1               1             22204           14924          9.945835        5.032697       34.449472        0.000000        9.945835        5.032697          1282     
      0.60          5.016308         33358             1               1             22585           13984         110.682452      15.110952       273.186638      93.173004       98.489924       19.793353          1453     
      0.70          5.016308         34571             3               3             14163           11150         100.266091      37.437662       785.335012      112.680021      85.872433       45.677583          950      
      0.70          5.016308         34571             3               1              2080             0           15.493547        5.974659       99.705881       60.678186        7.556766       10.298878           74      
      0.70          5.016308         34571             3               5               89             194           7.929927        0.752836       19.825996       13.349868        5.815627        0.941497           10      
      0.80          5.016308         35421             1               1             19280           12361         99.364779       34.934029      1779.763719      339.693453      70.243521       48.379001          1358     
      0.90          5.016308         37082             2               2             17559           12571         108.088637      21.622419       413.315669      349.753552      71.977575       37.261483          1380     
      0.90          5.016308         37082             2               1              922              11          19.038120        4.806107       136.833854       0.000000       19.038120        4.806107           63      
      1.00          5.016308         38566             1               1             19667           14652         129.634525      23.755540       429.677832      170.641698      109.229903      35.227529          1730     
      1.10          5.016308         40620             1               1             18828           16381         116.512894       8.438055       245.134962      286.318274      88.278159       19.310157          1607     
      1.20          5.016308         42223             1               1             18089           17632         93.598712       34.797235       846.066176      259.929772      66.535427       45.568758          1126     
      1.30          5.016308         43177             1               1             16594           15201         94.202740       36.848101       786.967327      157.993324      73.557578       43.362839          926      
      1.40          5.016308         43049             1               1             18605           17242         83.328186       29.748097       561.716203      140.485739      64.432193       35.454895          1054     
      1.50          5.016308         42573             1               1             19876           18284         89.358663       34.185513       953.900619      127.018452      71.338265       39.838962          1103     
      1.60          5.016308         41881             2               2             18555           16763         91.374190       33.092857      1068.962144      200.069353      68.479045       42.151921          1075     
      1.70          5.016308         41040             2               2             20156           18244         86.357800       33.256669       736.570760      124.627403      69.396486       38.814349          1301     
      1.80          5.016308         40931             1               1             20461           19773         95.437213       34.123756      1124.452015      50.757647       87.405905       34.347222          1441     
      1.80          5.016308         40931             1               2              115              4           13.714269        3.572772       100.058818       0.000000       13.714269        3.572772           38      
      1.90          5.016308         40461             1               1             18357           16420         80.263707       32.989281       893.080915      175.457549      57.367945       41.256647          1050     
      1.90          5.016308         40461             1               3               95              47           9.237071        2.960219       84.671121        0.000000        9.237071        2.960219           33      
      2.00          5.016308         40052             1               1             18255           17106         89.638038       35.289912      1044.034598      220.802688      63.534530       46.533822          1058     
      2.10          5.016308         39680             3               3             18697           17140         92.701392       34.963024      1246.387124      235.491080      64.978908       47.505640          1160     
      2.20          5.016308         38934             1               1             17195           15376         69.607140        6.817909       80.818453        0.000000       69.607140        6.817909          975      
      2.30          5.016308         39065             1               1             18037           16346         94.874360       29.125380      1449.895293      479.947415      46.414870       50.589371          1069     
      2.40          5.016308         29643             1               1             17218           15161         115.846749      11.342867       151.543156      312.167442      77.356618       25.776303          990      
      2.50          5.016308         28736             1               1             17364           15616         98.613115       20.773850       467.479956      300.426790      61.609389       35.110078          1050     
      2.50          5.016308         28736             1               2              437             292          26.240943        3.398257       192.668297       0.000000       26.240943        3.398257          112      
      2.50          5.016308         28736             1               3               75              63          15.272924        8.024754       131.676509       0.000000       15.272924        8.024754           31      
      2.60          5.016308         28420             6               6             11940           10496         78.884802       21.988498       623.968842      420.988791      29.971957       44.061167          681      
      2.60          5.016308         28420             6               2              4462            3675         42.676951        7.137858       291.172858      111.763151      26.153124       10.427633          267      
      2.60          5.016308         28420             6               3              143              97          12.331038        3.074113       89.470830        0.000000       12.331038        3.074113           32      
      2.60          5.016308         28420             6               8               89              46           9.201546        1.731515       65.246147        0.000000        9.201546        1.731515           21      
      2.60          5.016308         28420             6               1              104              12          71.899717       40.684063       553.213466       0.000000       71.899717       40.684063           30      
      2.70          5.016308         28767             1               1             15834           13689         98.567840       19.212424       435.242490      423.097458      49.832194       39.840178          896      
      2.70          5.016308         28767             1               3               68              75          53.788296       27.017391       391.143230       0.000000       53.788296       27.017391           15      
      2.80          5.016308         36897             2               2             15484           13395         84.112612       24.410235       859.719420      457.070022      32.222338       44.461976          874      
      2.80          5.016308         36897             2               4               59              55           8.353179        1.839655       56.002308        0.000000        8.353179        1.839655           17      
      2.90          5.016308         37141             1               1             15063           12928         86.088281       23.324757       847.346102      430.477597      33.811866       42.964699          836      
      3.00          5.016308         37466             1               1             15282           12995         91.577924       29.140357      1334.366736      422.972270      40.175379       47.886188          848      
      3.10          5.016308         37249             1               1             15104           13048         123.997249       6.412157       72.052667       433.448917      72.380852       23.712299          861      
      3.20          5.016308         36929             1               1             14728           12640         86.105073       22.280410       857.308196      399.157916      35.754589       39.013090          832      
      3.30          5.016308         29228             2               2             14977           12781         78.080175       17.250480       561.771244      403.312890      28.146589       34.299010          832      
      3.30          5.016308         29228             2               3              119             109          13.331989        2.660748       101.826282       0.000000       13.331989        2.660748           37      
      3.30          5.016308         29228             2               5               57              65           4.307571        0.357564       27.228872        0.000000        4.307571        0.357564           21      
      3.40          5.016308         36889             1               1             14865           12768         91.540659       28.899441      1211.765719      380.373267      41.236943       45.413337          820      
      3.40          5.016308         36889             1               2              113              56           6.877459        0.813222       44.959992        0.000000        6.877459        0.813222           39      
      3.50          5.016308         37155             1               1             14677           12510         90.444760       21.006669       756.936249      394.050351      38.846749       38.734086          818      
      3.60          5.016308         36881             2               2             14873           12327         89.792192       21.205309       557.997915      398.765921      38.761547       38.469437          822      
      3.70          5.016308         30047             1               1             14957           12147         88.164738       20.866333       782.258092      400.522242      36.903089       37.772493          810      
      3.70          5.016308         30047             1               7               67              57           9.463569        2.616277       92.519034        0.000000        9.463569        2.616277           26      
      3.80          5.016308         29846             3               3             15204           12438         69.314370       26.978424       508.898182      392.407810      18.468393       44.418132          838      
      3.80          5.016308         29846             3               1              181              98          18.378658        3.921036       143.319315       0.000000       18.378658        3.921036           72      
      3.80          5.016308         29846             3               7               79              82          14.796621        6.877777       140.771714       0.000000       14.796621        6.877777           29      
      3.80          5.016308         29846             3               5               75              68           7.661806        2.923006       80.391482        0.000000        7.661806        2.923006           26      
      3.80          5.016308         29846             3               6               53              51          57.321045       25.391053       399.634366       0.000000       57.321045       25.391053           15      
      3.90          5.016308         30251             3               3             14651           11894         89.047420       21.207080       880.866564      399.354548      37.606621       38.168758          825      
      3.90          5.016308         30251             3               5               90             112          11.216368        3.089675       90.202968        0.000000       11.216368        3.089675           33      
      3.90          5.016308         30251             3               1               78              45           1.647962        0.016264       10.349405        0.000000        1.647962        0.016264           31      
      3.90          5.016308         30251             3               2               50              70           6.801875        3.416341       56.713186        0.000000        6.801875        3.416341           18      
      4.00          5.016308         30225             4               4             11203            8855         80.115359       17.515819       568.984286      391.547307      28.552474       34.466976          585      
      4.00          5.016308         30225             4               1              3051            2574         35.856501        4.287517       240.569753       0.000000       35.856501        4.287517          194      
      4.00          5.016308         30225             4               2              224             325          17.991503        7.702925       153.685823       0.000000       17.991503        7.702925           54      
      4.00          5.016308         30225             4               5               87             126          10.429537        2.741283       71.577492        0.000000       10.429537        2.741283           27      
      4.10          5.016308         30759             3               3             14098           11232         99.995482        7.206676       160.672721      370.858495      48.783679       22.856308          787      
      4.20          5.016308         30844             4               4             11188            8704         80.466190       17.820235       579.079257      375.906447      28.608082       33.851478          588      
      4.20          5.016308         30844             4               1              2565            1912         77.821397       36.821614       723.830344       0.000000       77.821397       36.821614          142      
      4.30          5.016308         30972             7               7             11696            9248         82.301605       18.401859       600.819708      379.430632      31.874320       34.278261          625      
      4.30          5.016308         30972             7               2              2558            2179         31.606362        8.348532       243.146591       0.000000       31.606362        8.348532          175      
      4.30          5.016308         30972             7               5              105             160           6.841790        1.729434       46.528116        0.000000        6.841790        1.729434           34      
      4.40          5.016308         30819             4               4             11539            8652         81.631297       18.920615       593.458944      390.324808      29.843255       34.363383          596      
      4.40          5.016308         30819             4               1              1973            1506          7.672614        2.794788       54.914357        0.000000        7.672614        2.794788          121      
      4.40          5.016308         30819             4               3               92             142           4.335149        1.729296       31.722536        0.000000        4.335149        1.729296           10      
      4.50          5.016308         34268             3               3             13422           10335         89.801255       21.167525       782.675272      387.589893      37.618359       36.780951          745      
      4.50          5.016308         34268             3               2              126             209          10.122648        5.412701       92.234128        0.000000       10.122648        5.412701           33      
      4.50          5.016308         34268             3               1               98              63          29.492140       15.093281       226.174549       0.000000       29.492140       15.093281           36      
      4.60          5.016308         31821             2               2             13616           10961         143.826649       8.065022       138.532405      381.010935      92.993956       23.608324          815      
      4.60          5.016308         31821             2               1              156             158          54.490012       26.076543       489.879866       0.000000       54.490012       26.076543           53      
      4.60          5.016308         31821             2               4               74              76           6.815245        1.372170       45.401301        0.000000        6.815245        1.372170           19      
      4.70          5.016308         31490             2               2             12649            9763         133.899451       2.667332       64.224983       397.968836      82.886342       17.821870          718      
      4.70          5.016308         31490             2               1              641             854           7.190997        2.703770       58.869509        0.000000        7.190997        2.703770           72      
      4.80          5.016308         31568             3               3             12605            9456         88.095950       20.263123       708.305304      401.349368      36.830422       35.408220          688      
      4.80          5.016308         31568             3               5              148             205           6.499899        3.089351       54.136962        0.000000        6.499899        3.089351           13      
      4.80          5.016308         31568             3               2              188             144          59.151585       37.408843      1131.353104       0.000000       59.151585       37.408843           44      
      4.90          5.016308         31631             3               3             12238            8793         82.324961       15.384529       622.104176      401.747325      30.171574       30.734161          621      
      4.90          5.016308         31631             3               2              136              84          12.919017        3.659671       95.650542        0.000000       12.919017        3.659671           32      
      5.00          5.016308         31804             4               4             12448            8831         80.734417       15.351200       573.841968      396.432880      29.092609       31.103056          613      
      5.00          5.016308         31804             4               7               49              55           4.389278        0.834570       29.142446        0.000000        4.389278        0.834570           10      
      5.10          5.016308         32057             2               2             12140            8452         80.387553       14.444252       572.482363      412.810297      27.501821       29.374738          594      
      5.10          5.016308         32057             2               1               65             110           7.770847        3.074080       66.896189        0.000000        7.770847        3.074080           19      
      5.20          5.016308         32571             1               1             12159            8785         82.269854       14.817229       570.674835      389.035045      29.781247       28.725395          619      
      5.30          5.016308         32845             4               4             12735            9053         82.408515       14.812773       563.812290      393.656199      30.322199       28.920218          640      
      5.30          5.016308         32845             4               3               91             140          10.841746        4.846107       97.268592        0.000000       10.841746        4.846107           26      
      5.30          5.016308         32845             4               1               79             115           8.373743        4.060722       73.144769        0.000000        8.373743        4.060722           30      
      5.40          5.016308         33143             3               3             12835            8933         83.809454       14.548838       602.188447      395.802625      30.782219       28.432863          653      
      5.40          5.016308         33143             3               2               69              88          10.360731        5.019636       104.957199       0.000000       10.360731        5.019636           26      
      5.40          5.016308         33143             3               4               49              84           8.141887        1.172991       53.686151        0.000000        8.141887        1.172991           18      
      5.50          5.016308         33342             2               2             12669            8799         83.010186       14.657626       580.378025      411.281823      29.308891       28.764824          633      
      5.60          5.016308         33382             3               3             12246            8388         82.616781       13.211813       577.464812      398.512104      28.191827       26.341137          614      
      5.70          5.016308         33103             4               4             12930            9370         129.652475       6.895170       85.885664       394.824089      75.794497       19.824869          745      
      5.70          5.016308         33103             4               1               76             116           7.713265        1.432014       52.860315        0.000000        7.713265        1.432014           29      
      5.70          5.016308         33103             4               7               40              73           7.867668        0.727432       50.631113        0.000000        7.867668        0.727432           16      
      5.80          5.016308         33053             2               2             12217            8251         82.572059       12.565660       576.085012      405.270733      27.943821       24.899275          610      
      5.80          5.016308         33053             2               4               52             112           6.234763        1.580953       47.667157        0.000000        6.234763        1.580953           22      
      5.80          5.016308         33053             2               5               83              68          12.338932        5.026203       92.703490        0.000000       12.338932        5.026203           28      
      5.90          5.016308         33011             5               5             13024            8890         83.229366       12.793632       581.497774      395.422149      31.389092       24.748951          647      
      5.90          5.016308         33011             5               7               81             158          10.134385        2.911639       74.679590        0.000000       10.134385        2.911639           24      
      5.90          5.016308         33011             5               1              114             105          14.717107        4.758491       115.671881       0.000000       14.717107        4.758491           42      
      5.90          5.016308         33011             5               8               88             112           7.281943        3.546221       62.559151        0.000000        7.281943        3.546221           27      
      5.90          5.016308         33011             5               2               43             100           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           13      
      6.00          5.016308         32799             2               2             12654            8757         82.026396       11.115221       557.657729      376.764038      29.976126       22.039692          641      
      6.00          5.016308         32799             2               1               75             126          11.764481        2.665731       80.108103        0.000000       11.764481        2.665731           29      
      6.10          5.016308         32238             2               2             12901            9312         84.156871       11.590213       651.062364      383.318349      32.653549       23.052838          715      
      6.10          5.016308         32238             2               4               79              82          10.813436        4.500119       100.091857       0.000000       10.813436        4.500119           29      
      6.20          5.016308         32318             2               2             11790            8049         79.346272       10.628134       559.981262      385.486198      26.934793       22.245050          567      
      6.20          5.016308         32318             2               3              100             157          10.521324        2.425626       76.363407        0.000000       10.521324        2.425626           26      
      6.20          5.016308         32318             2               5               59             106           8.523446        1.401045       58.170640        0.000000        8.523446        1.401045           21      
      6.30          5.016308         31866             1               1             12066            7784         79.145479       10.303253       547.541656      384.186976      27.332333       21.049652          570      
      6.30          5.016308         31866             1               2              131             151          12.629059        5.471718       114.282592       0.000000       12.629059        5.471718           36      
      6.30          5.016308         31866             1               4               66              95           6.967378        2.621531       53.822156        0.000000        6.967378        2.621531           15      
      6.30          5.016308         31866             1               3               53              64           5.906445        2.439285       51.036574        0.000000        5.906445        2.439285           13      
      6.40          5.016308         31789             1               1             11764            7726         79.340063       10.738176       548.745910      386.801349      26.986171       22.235416          571      
      6.40          5.016308         31789             1               2               54             111           7.140874        1.919440       54.572376        0.000000        7.140874        1.919440           17      
