      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         44198             1               1              6341           19710         94.157516        1.427185       611.141442      395.636101      32.650611        2.363952          759      
      0.10          5.016308         44355             1               1              6756           19705         86.695223        1.288673       565.121295      359.525140      31.156785        2.110767          668      
      0.20          5.016308         44648             1               1              6656           20133         87.269011        1.695174       577.677800      355.359005      32.080036        2.818204          688      
      0.30          5.016308         44980             1               1              6138           20525         88.717643        1.666228       591.705000      364.354168      32.295620        3.226690          703      
      0.40          5.016308         45146             1               1              4991           20688         89.386322        1.460074       582.838003      384.209355      30.397952        3.452092          684      
      0.50          5.016308         45117             1               1              4159           20657         89.545167        1.685464       583.270617      405.044475      28.607600        4.244923          663      
      0.60          5.016308         45072             1               1              2190           20305         90.791362        2.017887       594.185259      435.561433      25.920659        4.831552          633      
      0.70          5.016308         44987             1               1              809            19258         91.610979        2.518669       627.862380      462.652447      22.928558        5.271757          605      
      0.80          5.016308         44860             2               2              305            17898         91.786861        2.234319       609.741552      480.699334      20.334233        5.106623          550      
      0.90          5.016308         44647             3               3              256            17031         92.838426        4.098586       672.832294      490.593651      19.324658        6.542774          552      
      1.00          5.016308         44262             1               1              2835           17442         54.189119       13.206742       207.570503      219.052413      31.712239       22.002330          675      
      1.00          5.016308         44262             1               3              1629             0           14.269150        2.083779       94.272308        0.000000       14.269150        2.083779           38      
      1.10          5.016308         44060             3               3             10774           17413         75.355971       13.797248       151.123588      553.413671       7.958824       38.071965          829      
      1.20          5.016308         43807             3               3             18189           17921         94.316342        2.726646       689.833362      625.735774      37.329750       22.343675          1014     
      1.30          5.016308         43107             1               1             20036           18418         67.406091       21.772228       266.892669      499.013954      35.795223       35.303808          1119     
      1.40          5.016308         42441             1               1             19178           17172         111.797289       4.296008       79.693999       91.616705       99.105354        9.040366          1140     
      1.50          5.016308         41911             1               1             22928           18763         61.059529       23.282734       178.237869      72.566706       51.366081       26.800094          1364     
      1.60          5.016308         19011             1               1             21831           17752         63.555642       21.722960       395.469169      33.895726       58.280319       22.552510          1254     
      1.70          5.016308         18477             1               1             20033           16959         96.692778       35.016095      1502.889719      161.086170      74.765853       42.101358          1223     
      1.80          5.016308         20121             1               1             20544           18364         72.482574       28.667513      1125.263902      46.298577       65.196006       29.453047          1341     
      1.80          5.016308         20121             1               3               35              81           7.591120        1.396868       50.267281        0.000000        7.591120        1.396868           17      
      1.90          5.016308         18270             1               1             19912           18403         97.650020       35.700690      1410.647598      140.524555      78.387877       40.650489          1373     
      1.90          5.016308         18270             1               2              421             683          17.032684        7.360529       136.928399       0.000000       17.032684        7.360529           49      
      2.00          5.016308         17913             1               1             19546           18218         93.036173       40.214357      1290.691647      122.704176      76.027802       44.015664          1324     
      2.00          5.016308         17913             1               2              287             494          10.375463        3.462959       91.426017        0.000000       10.375463        3.462959           33      
      2.10          5.016308         12853             1               1             19509           18118         101.303695      40.560115       873.654912      90.457493       87.389019       41.765187          1260     
      2.20          5.016308         13010             1               1             16193           13090         117.850706      40.179354       873.411215      106.055687      103.421468      44.288797          1032     
      2.20          5.016308         13010             1               2              3790            5795         51.418241       20.991320       481.092252       0.000000       51.418241       20.991320          329      
      2.30          5.016308         18393             3               3             11181            8644         44.025582       13.450841       339.957970      50.490707       36.004761       13.612357          647      
