      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         42631             1               1              6648           18287         94.032164        1.270788       611.223783      399.659987      32.137318        2.336108          750      
      0.10          5.016308         42805             1               1              6739           18199         87.838006        1.436021       573.978996      369.483409      30.433104        2.804759          670      
      0.20          5.016308         43141             1               1              6531           18695         87.970150        1.415528       577.657025      364.207715      31.267397        2.783848          683      
      0.30          5.016308         43408             1               1              5975           19063         89.037879        1.654309       582.581784      376.759440      31.075111        3.364262          690      
      0.40          5.016308         43629             1               1              5032           19264         89.574414        1.720284       587.881229      393.254124      29.565835        3.812332          677      
      0.50          5.016308         43754             2               2              3871           19426         90.398851        2.006634       596.554943      416.155949      28.012084        4.385332          663      
      0.60          5.016308         43811             2               2              3211           19242         90.826321        1.901359       603.844781      441.503064      26.376490        5.646121          649      
      0.70          5.016308         43759             3               3              1634           18588         92.116320        2.289230       609.147704      464.173135      24.002512        6.073919          615      
      0.80          5.016308         43749             2               2              346            17157         92.807306        3.612177       619.655201      489.366050      20.543435        6.485377          561      
      0.90          5.016308         43646             3               3              341            16895         93.365107        2.823492       622.418019      485.152517      20.247766        5.504345          575      
      0.90          5.016308         43646             3               5               0              119           7.322707        3.134085       70.200769        0.000000        7.322707        3.134085           26      
      1.00          5.016308         43562             1               1              1029           16841         94.482344        6.603663       654.475278      551.049555      22.744522       15.951256          585      
      1.10          5.016308         43433             2               2              4917           17415         94.899476        3.778855       80.814190       668.105917      29.257829       11.893445          703      
      1.10          5.016308         43433             2               6              460              0            5.801923        2.043663       46.618326        0.000000        5.801923        2.043663           12      
      1.20          5.016308         43243             2               2              9120           17414         95.707149        3.454560       50.757647       649.838800      22.105474        9.134618          822      
      1.20          5.016308         43243             2               3              2137             0           16.699431        3.290283       122.869969       0.000000       16.699431        3.290283           52      
      1.30          5.016308         43123             2               2             18439           17786         94.380555        3.233602       50.757647       649.290461      14.589705        8.923930          1028     
      1.40          5.016308         42768             1               1             18203           17750         96.549066       14.554926       637.487683      454.596144      49.365889       38.449763          1044     
      1.50          5.016308         42360             1               1             15609           13421         87.852691        5.874474       74.929150       454.440014      30.316895       29.924111          898      
      1.60          5.016308         41857             1               1             20330           16731         100.663019      40.076947       679.103636      126.952584      84.675931       45.967875          1147     
      1.70          5.016308         41331             1               1             18809           16801         91.376585       24.382092       864.943249      414.225415      48.124794       43.000119          1132     
      1.80          5.016308         40855             1               1             19983           17500         93.466983       28.878964      1507.246042      308.269413      59.417881       43.953038          1194     
      1.90          5.016308         40894             1               1             20764           18507         78.795737       26.973649       900.807506      227.595882      51.219405       39.671871          1296     
      1.90          5.016308         40894             1               2               29             111           7.900157        2.965432       91.701300        0.000000        7.900157        2.965432           20      
      1.90          5.016308         40894             1               4               5               98           7.751617        3.328257       61.834131        0.000000        7.751617        3.328257           14      
      2.00          5.016308         40143             1               1             19480           17899         75.138091       27.785931      1167.258961      242.448123      46.079637       41.795522          1199     
      2.10          5.016308         24238             1               1             18034           17716         103.685499      38.657954       909.055223      58.604185       94.644026       39.919070          1162     
      2.20          5.016308         15043             1               1             18477           18426         100.347629      36.776855      1779.418158      293.958076      64.455890       54.350567          1259     
      2.30          5.016308         14786             1               1             15492           13482         81.308169       37.067827      1709.818983      49.694844       73.418762       37.311157          925      
      2.30          5.016308         14786             1               3              1663            3241         36.707869       13.662288       312.954371      77.249399       24.940555       15.214850          171      
      2.40          5.016308         14623             1               1             16935           14088         117.037581      23.799944      1261.038654      68.207160       106.407025      24.559634          991      
      2.40          5.016308         14623             1               2              1434            3184         34.063963       15.150206       299.051886      52.045501       26.362143       17.201663          154      
      2.50          5.016308         15551             1               1             17080           14623         60.925891       21.134520       480.421036      151.642034      39.302467       26.379809          1048     
      2.50          5.016308         15551             1               2              1174            2720         30.231696       13.208898       197.209638      46.298577       22.945127       13.994432          130      
      2.60          5.016308         14485             4               4              9046            3723         61.354302       19.247395       510.556114      264.678735      29.410188       34.723903          427      
      2.60          5.016308         14485             4               2              6421            9476         74.903665       33.571339       620.045469      103.432424      60.147506       37.026507          517      
      2.60          5.016308         14485             4               5              1407            3144         33.494491       12.017279       258.647471       0.000000       33.494491       12.017279          149      
      2.60          5.016308         14485             4               3              1252            1786         24.705547        2.702143       165.170268       0.000000       24.705547        2.702143          100      
      2.70          5.016308         15850             2               2              8105           11647         80.296761       32.247763       728.574570      68.608385       69.885336       34.151655          675      
