      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         36510             1               1              7227           12651         90.658651        1.014720       585.892511      419.349372      27.211172        2.957212          646      
      0.10          5.016308         36520             1               1              6500           12627         90.527495        1.810335       587.576138      442.776185      25.922169        4.627682          628      
      0.20          5.016308         36780             1               1              5842           12937         91.872433        1.577866       614.756400      462.922709      25.102929        4.671839          630      
      0.30          5.016308         36920             1               1             12728           13460         94.432809        6.598558       618.586219      493.313238      38.762544       16.061234          871      
      0.30          5.016308         36920             1               2              648              0            7.994335        2.605788       73.278592        0.000000        7.994335        2.605788           18      
      0.40          5.016308         37082             2               2             20646           13808         96.226644        1.732458       280.014963      628.491437      63.905697       14.065414          1126     
      0.50          5.016308         37072             1               1             24031           14388         100.809924      21.964032       659.154497      88.295431       88.104344       25.441715          1278     
      0.60          5.016308         37377             1               1             22605           13960         101.433174      21.323287       661.905936      130.871336      83.896309       26.567726          1224     
      0.70          5.016308         37629             1               1             23462           11317         81.759621       41.421548       530.581912      80.227152       70.112439       44.524426          1196     
      0.80          5.016308         37860             1               1             23358           12946         94.543675       41.342111       688.347879      49.914930       86.986203       42.737342          1296     
      0.90          5.016308         37976             1               1             23487           12925         96.277589       37.791044       724.574976      134.175832      81.165396       44.224996          1310     
      1.00          5.016308         38414             1               1             19649           10379         72.576456       21.641463       181.029851      42.658350       66.440800       23.750020          1101     
      1.10          5.016308         38657             1               1             18457           13849         96.971991       43.555828       755.670541      63.613416       87.711687       46.460115          1136     
      1.20          5.016308         38721             1               1             20319           14692         115.790149      13.639735       152.733317      51.396675       108.143170      15.538593          1359     
      1.30          5.016308         26975             1               1             17215           11848         75.208159        9.288137       80.456454       64.791506       66.529695       13.323384          1128     
      1.40          5.016308         25426             1               1             18808           13837         77.724328       38.382648       550.335422      128.212320      62.720676       43.746192          1324     
      1.50          5.016308         28070             1               1             19251           15203         79.267946       30.261985       656.703380      82.077805       67.438390       33.101525          1434     
      1.60          5.016308         28968             2               2             10340           13453         81.291290       39.000639       375.562918      81.404179       70.870659       45.001484          1026     
      1.60          5.016308         28968             2               1              6759             3           26.651888        8.450696       155.082070      107.702567      10.236078       10.237132          218      
      1.70          5.016308         29701             1               1             17149           14419         39.414415        5.654664       265.137654      112.314141      22.169313        6.818961          1268     
      1.80          5.016308         30321             1               1             18783           15633         67.674927       31.191493       453.647874      106.337958      51.057370       32.079101          1454     
      1.80          5.016308         30321             1               2              132              14          10.383743        4.574660       86.306815        0.000000       10.383743        4.574660           23      
      1.90          5.016308         31282             1               1             19179           16042         80.265102       22.443961       411.206940      101.972853      64.501010       24.465587          1559     
      2.00          5.016308         31829             1               1             16901           14669         87.156884       35.761568       662.777894      106.377187      70.983536       37.761880          1198     
      2.00          5.016308         31829             1               2              408              40          16.198727        3.521945       120.904371       0.000000       16.198727        3.521945           71      
      2.10          5.016308         32760             1               1             17429           15156         70.201956       29.454940       812.337398      98.362313       54.916584       30.784777          1213     
      2.20          5.016308         33535             1               1             19397           18395         84.128086       31.597032       931.888563      97.473284       69.216674       33.296468          1463     
      2.30          5.016308         34111             2               2             13200           17439         80.943428       31.558826       333.451286      206.881577      54.233945       41.391455          1045     
      2.30          5.016308         34111             2               1              5714             46          47.165007       15.904096       374.789134      103.191370      31.256977       17.440873          301      
      2.40          5.016308         34831             1               1             19366           18720         37.257594        5.897904       280.281023      93.671817       22.860829        7.328331          1411     
      2.50          5.016308         35269             2               2             14335           19276         101.936056      34.130741      1028.300968      147.130608      82.162836       41.225194          1124     
      2.50          5.016308         35269             2               1              5137             48          47.263569       18.440405       349.691034      88.892325       33.560369       19.837469          250      
      2.60          5.016308         35348             3               3             14060           17679         90.106888       45.991943      1100.468993      167.544839      67.719357       53.931600          1041     
      2.60          5.016308         35348             3               1              4986             43          44.296077       15.176060       389.858445      71.538749       33.148910       16.500253          261      
      2.60          5.016308         35348             3               2              110              13           8.553293        2.490899       61.369014        0.000000        8.553293        2.490899           25      
      2.70          5.016308         36052             1               1             20632           19620         101.817451      21.123706       473.447371      541.033887      31.680173       62.475207          1568     
      2.80          5.016308         36195             2               2             14520           17648         93.065523       37.930639       938.129191      184.755528      67.869030       47.805349          1023     
      2.80          5.016308         36195             2               1              4468             43          38.937160       10.226960       239.926819      57.261637       29.907176       10.837701          228      
      2.90          5.016308         36722             3               3             14508           16984         87.337889       40.836450       937.620164      197.329779      61.636659       51.037571          1037     
      2.90          5.016308         36722             3               1              3837             20          31.708710       10.915173       238.870830      63.962733       21.674431       11.755165          161      
      2.90          5.016308         36722             3               5              100              6            7.611548        3.735309       71.161297        0.000000        7.611548        3.735309           20      
      3.00          5.016308         37001             2               2             15204           18137         46.563504        6.397760       73.650536       235.579882      18.085787       19.468131          1075     
      3.00          5.016308         37001             2               1              3953             50          37.676779       12.260354       312.902253      44.057669       30.690518       12.650313          207      
      3.00          5.016308         37001             2               3              222              6           77.792390       37.693971       698.773127       0.000000       77.792390       37.693971           57      
      3.10          5.016308         37174             2               2             15884           17912         59.687468       16.518297       392.989627      188.562690      35.651669       27.060888          1161     
      3.10          5.016308         37174             2               1              3228             38          23.043265        2.196186       150.067009       0.000000       23.043265        2.196186          143      
      3.10          5.016308         37174             2               3              282              23          21.411737        7.244340       167.255691       0.000000       21.411737        7.244340           77      
      3.20          5.016308         37608             2               2             15423           17568         93.427390       38.064391       808.023028      235.152916      66.439614       49.500177          1048     
      3.20          5.016308         37608             2               1              3539             53          32.322726        6.194308       247.696658       0.000000       32.322726        6.194308          214      
      3.20          5.016308         37608             2               3              262              79          18.465055        2.842859       136.249614       0.000000       18.465055        2.842859           62      
      3.30          5.016308         37711             2               2             15656           17331         90.109405       34.953199      1236.253405      188.139380      66.084648       49.167487          1039     
      3.30          5.016308         37711             2               1              2075             3           16.121997        8.948851       87.043093       12.813806       14.272007        9.862738           59      
      3.30          5.016308         37711             2               3              193              12          15.398282        4.464460       113.488042       0.000000       15.398282        4.464460           43      
      3.30          5.016308         37711             2               4               88              22          10.727505        1.662213       73.099936        0.000000       10.727505        1.662213           26      
      3.40          5.016308         37993             2               2             16224           18463         93.357010       40.840722       837.441443      87.052770       80.525309       43.986126          1126     
      3.40          5.016308         37993             2               1              2917             85          46.331552       14.595091       397.836871      56.215331       37.795831       16.195366          282      
      3.50          5.016308         38226             3               3             14392           14173         34.416637       11.726712       218.631138      187.505094      11.177499       25.300063          904      
      3.50          5.016308         38226             3               1              1935             21          20.253845        9.081946       227.270159       0.000000       20.253845        9.081946          103      
      3.50          5.016308         38226             3               2              112              11           9.493147        3.252096       80.689245        0.000000        9.493147        3.252096           23      
      3.60          5.016308         38249             2               2             15254           15286         66.164266       23.781405       235.260025      118.278052      50.305336       29.375000          987      
      3.60          5.016308         38249             2               1              2815            126          37.629892       11.465468       416.489261       0.000000       37.629892       11.465468          314      
      3.70          5.016308         38583             1               1             19434           17477         111.828809       8.690304       99.164349       60.760927       102.382583       9.719583          1513     
      3.80          5.016308         38655             2               2             15990           15222         140.451022      13.481062       647.011295      826.874020      31.432461       26.166003          995      
      3.80          5.016308         38655             2               1              1211            102          35.739405       13.064797       367.494426       0.000000       35.739405       13.064797          236      
      3.90          5.016308         38998             2               2             16541           16295         95.799710       41.622447       795.695117      60.760927       86.353484       42.651726          1050     
      3.90          5.016308         38998             2               1              1616             91          32.119175        7.811965       310.158336       0.000000       32.119175        7.811965          270      
      4.00          5.016308         39260             2               2             16201           15011         88.419318       24.968651       790.277656      539.496729      24.000952       64.195701          988      
      4.00          5.016308         39260             2               1              809              28          91.414192       34.784393       753.482435       0.000000       91.414192       34.784393          125      
      4.10          5.016308         39684             2               2             15692           13776         132.715077      17.904681       551.782587      782.746137      22.442466       28.703428          927      
      4.10          5.016308         39684             2               1              639              40           2.177897        0.396825       13.937662        0.000000        2.177897        0.396825          142      
      4.20          5.016308         39871             1               1             16279           14024         136.840977      17.411821       541.379266      777.934849      28.443629       28.452679          973      
      4.30          5.016308         40091             2               2             17133           14953         91.965019       25.625644       794.766330      591.267919      27.785624       54.922639          1049     
      4.40          5.016308         40410             1               1             16628           13507         91.080385       24.808073       791.065717      595.239001      23.570881       54.918138          988      
      4.50          5.016308         40545             2               2             17283           13828         117.099883       5.192747       51.314312       594.493392      49.273325       35.777502          1062     
      4.50          5.016308         40545             2               3              107              68          14.769159        4.366034       115.884097       0.000000       14.769159        4.366034           41      
      4.60          5.016308         40636             2               2             17708           14260         95.769264       24.800032       913.237587      478.673031      40.429125       44.593042          1073     
      4.70          5.016308         40823             1               1             18264           14540         104.052443      29.432616      1096.928081      448.327117      51.186444       46.903877          1213     
      4.70          5.016308         40823             1               5               84              65           5.610139        1.483737       38.049163        0.000000        5.610139        1.483737           34      
      4.80          5.016308         40908             3               3             17791           13727         91.245136       39.751210       953.398878      60.760927       81.798910       40.780489          1090     
      4.90          5.016308         40928             3               3             17907           14227         65.476769        8.699096       102.283976      50.757647       57.445461        8.922562          1149     
      4.90          5.016308         40928             3               2               76              58           9.390849        4.323376       83.439911        0.000000        9.390849        4.323376           22      
      5.00          5.016308         40862             2               2             17470           13588         92.446997       38.542434      1024.377329      50.757647       84.415689       38.765899          1116     
      5.00          5.016308         40862             2               1              153              42          19.370388        6.050279       154.844327       0.000000       19.370388        6.050279           67      
      5.00          5.016308         40862             2               3               81              76           7.065454        0.651519       45.340963        0.000000        7.065454        0.651519           32      
      5.10          5.016308         40918             2               2             17524           13345         96.602938       38.429023       932.107294      50.757647       88.571630       38.652489          1091     
      5.10          5.016308         40918             2               1              100              27          12.760507        5.180923       114.229005       0.000000       12.760507        5.180923           33      
      5.10          5.016308         40918             2               8               53              67           8.866158        3.783653       76.515372        0.000000        8.866158        3.783653           17      
      5.20          5.016308         40617             2               2             17266           13170         80.073150       17.204579       239.462733      50.757647       72.041842       17.428044          1046     
      5.20          5.016308         40617             2               4               52              60           8.563457        4.032423       90.810708        0.000000        8.563457        4.032423           22      
      5.30          5.016308         40480             1               1             16838           13151         93.006157       23.426570       831.811567      492.377527      34.438607       43.675605          980      
      5.30          5.016308         40480             1               4               62              59           9.897606        3.260888       75.022019        0.000000        9.897606        3.260888           23      
      5.40          5.016308         40350             1               1             16207           12145         90.084986       22.996642       767.190053      500.476362      31.928068       40.594851          879      
      5.40          5.016308         40350             1               3              126              96          14.198909        4.017780       103.687114       0.000000       14.198909        4.017780           41      
