      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         33368             1               1              7936           10052         89.184832        1.476104       578.699031      422.718022      26.189549        4.249164          620      
      0.10          5.016308         33573             1               1              6880            9404         85.762224        1.349954       556.811945      411.679900      22.137419        2.787262          536      
      0.20          5.016308         33963             1               1              6392           10155         87.750155        2.091424       587.876066      418.438274      23.997237        3.869904          583      
      0.30          5.016308         34348             1               1              5931           10907         90.308427        2.905218       612.411266      420.566841      25.952090        4.791446          635      
      0.40          5.016308         34679             1               1              4987           11380         90.748722        3.327442       609.857917      430.861414      24.875955        5.365547          621      
      0.50          5.016308         35018             1               1              4297           11600         90.883127        4.306857       636.414272      442.031272      23.697750        6.705540          599      
      0.60          5.016308         35205             1               1              3679           11831         90.601766        4.402101       626.522162      448.280251      22.193628        6.647913          596      
      0.70          5.016308         35413             1               1              3570           11980         91.469183        3.064593       634.967095      458.694204      22.488551        5.696330          593      
      0.70          5.016308         35413             1               2               0              102           5.737023        1.283345       39.261609        0.000000        5.737023        1.283345           11      
      0.80          5.016308         35624             3               3              3528           12502         94.432047        5.609921       659.499108      455.337608      25.462190        8.356962          637      
      0.80          5.016308         35624             3               2               0              237          73.181799       40.976557       584.534183       0.000000       73.181799       40.976557           25      
      0.80          5.016308         35624             3               5               0              118           6.560227        0.977390       43.574324        0.000000        6.560227        0.977390           13      
      0.90          5.016308         35909             1               1              2832           12636         94.774126        4.958203       688.760100      465.201875      24.359062        6.973398          627      
      1.00          5.016308         36046             2               2              2856           12711         89.626207       14.723946       674.453478      468.624447      18.887949       17.592736          631      
      1.10          5.016308         36211             2               2              3602           12838         95.714592        6.064053       698.318429      481.046066      25.709233       10.658925          656      
      1.10          5.016308         36211             2               1               0              115           4.722525        1.808565       45.414647        0.000000        4.722525        1.808565           11      
      1.10          5.016308         36211             2               3               0              115           6.118063        2.915999       61.822153        0.000000        6.118063        2.915999           15      
      1.20          5.016308         36279             2               2              8613           13885         102.562899      20.536626       822.085390      378.276247      64.842176       35.132504          897      
      1.20          5.016308         36279             2               3               0              252          10.862899        1.777918       73.715459        0.000000       10.862899        1.777918           26      
      1.30          5.016308         36387             2               2             11961           13944         96.370105       21.477688       722.669647      310.823755      63.231727       34.756450          981      
      1.30          5.016308         36387             2               3               0              176           4.300479        1.231828       31.362273        0.000000        4.300479        1.231828           18      
      1.30          5.016308         36387             2               9               0              105           7.883738        3.474286       62.018397        0.000000        7.883738        3.474286           13      
      1.40          5.016308         36435             2               2             13486           13396         101.812051      32.947171       798.997371      97.740192       87.877714       35.140786          979      
      1.40          5.016308         36435             2               4               0              337           9.786575        3.962368       84.812185        0.000000        9.786575        3.962368           35      
      1.40          5.016308         36435             2               3               0              159          30.905099       13.317963       229.137589       0.000000       30.905099       13.317963           19      
      1.40          5.016308         36435             2               8               0              108           5.117286        1.125611       33.975293        0.000000        5.117286        1.125611           10      
      1.50          5.016308         36426             2               2             13832           13373         107.573841       9.246434       131.190035      488.565369      56.612339       24.430165          989      
      1.50          5.016308         36426             2               7              1214             0           12.599161        2.587725       85.899992        0.000000       12.599161        2.587725           32      
      1.50          5.016308         36426             2               1               0              470          17.571483        6.004430       140.696606       0.000000       17.571483        6.004430           53      
      1.60          5.016308         36545             5               5             17624           13012         100.527246      35.788533       728.980769      83.384298       90.188222       41.680913          1048     
      1.60          5.016308         36545             5               2               0              236          11.831967        2.193857       87.412829        0.000000       11.831967        2.193857           30      
      1.60          5.016308         36545             5               4               0              234          10.808543        3.465338       81.996154        0.000000       10.808543        3.465338           25      
      1.60          5.016308         36545             5               10              0              142           7.985742        2.660121       58.941893        0.000000        7.985742        2.660121           18      
      1.60          5.016308         36545             5               1               0              111           3.312680        0.661285       21.645232        0.000000        3.312680        0.661285           12      
      1.70          5.016308         36534             3               3             16549           12317         70.484226       31.095205       577.656931      39.033757       64.728886       32.738687          1009     
      1.70          5.016308         36534             3               4               0              160           6.522810        2.909288       64.818445        0.000000        6.522810        2.909288           18      
      1.80          5.016308         36634             2               2             18592           12566         72.721111       23.331744       352.064199      51.972852       65.943348       27.372651          1076     
      1.80          5.016308         36634             2               1               0              141           7.746801        4.045281       81.254434        0.000000        7.746801        4.045281           16      
      1.80          5.016308         36634             2               4               0              120           6.594450        2.848176       55.954500        0.000000        6.594450        2.848176           15      
      1.90          5.016308         36475             3               3             18195           11244         91.496509       39.131893       851.352851      43.617460       85.891653       42.383053          998      
      2.00          5.016308         36275             3               3             19683           11794         80.620785       15.011984       351.121021      306.585597      48.081472       30.189606          1085     
      2.10          5.016308         36197             3               3             17377           11059         89.578598       16.744305       900.292930      369.844746      53.931008       29.933197          994      
      2.10          5.016308         36197             3               4               4              118           4.951459        1.715588       42.054465        0.000000        4.951459        1.715588           12      
      2.20          5.016308         36031             3               3             19354           13484         90.360489       23.361974       902.886414      239.557067      60.992804       35.271397          1177     
      2.20          5.016308         36031             3               1               0              118           4.601768        1.836045       44.357264        0.000000        4.601768        1.836045           14      
      2.20          5.016308         36031             3               5               16              98          70.234808       41.064617       564.342161       0.000000       70.234808       41.064617           12      
      2.20          5.016308         36031             3               2               0              111           6.122942        0.993978       40.884889        0.000000        6.122942        0.993978           12      
      2.30          5.016308         35707             2               2             17586           12257         95.114047       14.059412      1039.014628      417.571286      56.454847       27.709345          1073     
      2.30          5.016308         35707             2               3               31             176           4.160012        1.041683       30.736425        0.000000        4.160012        1.041683           10      
      2.30          5.016308         35707             2               1               4              169           7.940504        3.192766       66.768651        0.000000        7.940504        3.192766           19      
      2.40          5.016308         32742             1               1             18588           12229         117.252489       3.792016       51.482833       348.609226      82.327089       18.454676          1118     
      2.50          5.016308         32612             4               4             19905           12344         81.092023       16.869570       507.133035      341.121704      48.578748       31.773509          1139     
      2.50          5.016308         32612             4               1               4              254          11.493238        3.054214       83.988527        0.000000       11.493238        3.054214           30      
      2.50          5.016308         32612             4               5               42             176           9.186852        1.760762       60.887236        0.000000        9.186852        1.760762           20      
      2.60          5.016308         32494             3               3             20906           13170         99.341358       17.177712       880.515736      155.587205      77.833167       22.144997          1240     
      2.60          5.016308         32494             3               6               15             319           5.790177        2.714958       50.322330        0.000000        5.790177        2.714958           37      
      2.60          5.016308         32494             3               7               21             227          10.336589        4.657825       127.206707       0.000000       10.336589        4.657825           23      
      2.70          5.016308         32509             2               2             20243           13430         101.946815      18.623915       917.839212      166.134985      79.211374       24.000098          1248     
      2.80          5.016308         32395             1               1             21187           13768         89.471487       29.254669       859.164309      132.113631      70.065385       31.959061          1309     
      2.90          5.016308         32651             1               1             19045           11702         92.432879       26.717847       993.444331      178.028835      67.654076       33.637556          1102     
      2.90          5.016308         32651             1               4              112             464           9.301026        2.169493       65.528641        0.000000        9.301026        2.169493           22      
      3.00          5.016308         26855             2               2             20610           14097         92.713664       27.999663      1236.691865      152.249400      70.800003       31.205616          1271     
      3.10          5.016308         26795             1               1             20150           14091         95.489921       26.170368      1132.205009      172.278717      73.342505       34.520960          1270     
      3.20          5.016308         26791             1               1             19045           11914         93.584128       32.957672      1087.280152      56.205060       84.969799       33.984931          1130     
      3.20          5.016308         26791             1               2              387             796          14.273228        1.838989       101.499116       0.000000       14.273228        1.838989           40      
      3.20          5.016308         26791             1               3              270             587          13.736140        2.643099       93.508605        0.000000       13.736140        2.643099           39      
      3.30          5.016308         26983             1               1             18966           12544         91.177040       21.087413      1160.182335      317.078823      59.361028       35.490136          1159     
      3.30          5.016308         26983             1               3              346             937          15.853035        1.829627       104.545500       0.000000       15.853035        1.829627           48      
      3.30          5.016308         26983             1               2              255             514          12.268512        2.817268       101.523610       0.000000       12.268512        2.817268           32      
      3.40          5.016308         27007             1               1             18207           11476         112.504880      10.207391       270.654197      296.182203      79.829617       24.456488          1077     
      3.40          5.016308         27007             1               3              671             1606         13.925024        5.194316       122.213564       0.000000       13.925024        5.194316           96      
      3.40          5.016308         27007             1               2              453             869          16.687598        2.246476       115.641491       0.000000       16.687598        2.246476           52      
      3.50          5.016308         26969             2               2             19442           13608         94.206277       13.276633       132.767106      269.160657      63.106699       26.646276          1227     
      3.50          5.016308         26969             2               3              476             966          19.168761        3.667345       141.607069       0.000000       19.168761        3.667345           64      
      3.60          5.016308         29459             2               2             20465           15793         101.913526      29.845481      1244.266220      141.891732      80.938191       33.687850          1423     
      3.60          5.016308         29459             2               5               23             205           8.128990        4.017857       69.724127        0.000000        8.128990        4.017857           22      
      3.60          5.016308         29459             2               6               29             142           7.666455        1.969099       52.599890        0.000000        7.666455        1.969099           16      
      3.60          5.016308         29459             2               3               25             123           6.028404        1.857782       43.764710        0.000000        6.028404        1.857782           13      
      3.70          5.016308         23573             2               2             18015           12643         90.913687       22.173000      1059.069295      303.767729      57.970801       36.062106          1137     
      3.70          5.016308         23573             2               3              590             1239         20.568585        1.706186       144.059431       0.000000       20.568585        1.706186           74      
      3.70          5.016308         23573             2               4              470             945          18.248406        2.751054       135.842134       0.000000       18.248406        2.751054           62      
      3.80          5.016308         20858             1               1             18354           14305         86.842310       20.649047      1137.689685      311.835266      55.964723       33.584477          1210     
      3.90          5.016308         20775             4               4             18531           13669         83.344072       30.216958      1386.071164      278.405597      52.703899       42.756478          1242     
      3.90          5.016308         20775             4               2              427             941          17.089205        2.521929       120.481997       0.000000       17.089205        2.521929           53      
      3.90          5.016308         20775             4               5               21             117           5.307514        1.783844       45.592156        0.000000        5.307514        1.783844           12      
      4.00          5.016308         23194             2               2             17497           12023         92.873205       22.638266      1079.285471      285.481194      60.614708       36.248954          1115     
      4.00          5.016308         23194             2               3              701             1695         25.789363        6.061726       180.677649       0.000000       25.789363        6.061726          103      
      4.00          5.016308         23194             2               1              427             995          16.946463        4.901797       125.464636       0.000000       16.946463        4.901797           56      
      4.10          5.016308         21572             5               5             16565            9737         89.115220       23.796819       828.176572      262.600513      59.631506       36.208937          979      
      4.10          5.016308         21572             5               3              1074            2232         28.335269       13.014342       250.264361       0.000000       28.335269       13.014342          137      
      4.10          5.016308         21572             5               6              601             1463         21.752245        3.859916       159.480387       0.000000       21.752245        3.859916           81      
