    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         40081.044       29165.945        306.381         306.381        30011.624       29895.166       23041.901      21975028.792      2311.852        2311.852      21969720.528    21974686.512       524.1           36759     
     0.100         43387.260       472150.631       706.522         706.522        463572.639      468568.157      19688.689      87077132.383     350803.702      350803.702     89249041.034    88513890.410       534.2           36965     
     0.200         43836.896       422168.762       3376.035        3376.035       430835.899      429878.366      19230.163     103295150.207     382344.120      382344.120    101999135.517   103029486.982       537.6           37335     
     0.300         43440.607       382834.045      -3376.997       -3376.997       377706.368      376893.210      19439.738      99014463.827     140129.425      140129.425     94496053.277    96895387.977       601.8           37735     
     0.400         42966.839       354948.365      -1646.568       -1646.568       364306.023      357980.626      19979.555      88445257.516     79058.156       79058.156      84521047.543    86562210.686       589.4           38137     
     0.500         42280.955       330852.694       5121.356        5121.356       339561.597      340328.501      20401.246      79003915.239    -166489.516     -166489.516     75795722.703    77233329.455       662.7           38523     
     0.600         41804.646       335033.453      -8661.332       -8661.332       332447.206      325078.998      20772.132      70790660.677     63345.759       63345.759      68251853.658    69584602.927       696.5           38699     
     0.700         41551.885       317558.471      -7907.042       -7907.042       316263.812      309004.099      21046.486      64617623.462    -311592.245     -311592.245     62706544.053    63350491.513       698.7           38764     
     0.800         41300.394       320342.017       1591.691        1591.691       320640.263      322082.831      21268.763      60035194.704    -377117.004     -377117.004     57775567.650    58528264.173       687.5           38743     
     0.900         40987.936       315841.837      -5866.599       -5866.599       324653.280      314380.960      21427.533      55478187.400    -521556.577     -521556.577     53955788.773    54195431.509       746.1           38724     
     1.000         40816.465       336618.730       343.941         343.941        343075.859      340191.235      21529.145      52469184.127    -586693.517     -586693.517     51074100.221    51184948.657       773.1           38628     
     1.100         40798.682       351909.443       658.093         658.093        350754.743      351990.185      21507.552      49983327.598    -389125.419     -389125.419     48591640.555    48898358.658       786.7           38488     
     1.200         40713.582       358806.586       4940.130        4940.130       352262.447      360474.646      21599.004      48139845.093    -528916.943     -528916.943     47271694.535    47176852.871       768.6           38441     
     1.300         40693.259       365206.653        61.226          61.226        372335.629      368832.367      21579.951      46535143.613     -4892.154       -4892.154      45279429.234    45902394.269       774.3           38258     
