    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         40063.262       26548.699         -6.827          -6.827        27209.063       26872.054       23072.385      21987909.611      3376.445        3376.445      21983321.187    21988991.844       513.9           36779     
     0.100         43901.674       392245.505      -9229.566       -9229.566       388188.296      380987.335      19352.098      78291542.545    -363438.602     -363438.602     78739993.433    78152329.387       502.6           36820     
     0.200         44343.688       369352.696       1945.292        1945.292       373289.510      373266.395      18845.305     102875204.293    -422349.944     -422349.944    101865446.620   101947975.513       508.3           37179     
     0.300         43830.545       355770.540      -3683.815       -3683.815       353186.354      350794.632      19227.622      97537818.902    -128815.644     -128815.644     95969005.899    96624596.757       548.9           37642     
     0.400         43091.314       314773.061       1113.716        1113.716       321076.925      319038.709      19957.962      85604694.593     28551.849       28551.849      84329200.204    84995499.247       548.9           38195     
     0.500         42296.196       294367.502       3476.546        3476.546       288432.914      294876.754      20642.576      74468417.685    -133036.695     -133036.695     73703410.794    73952877.544       596.2           38654     
     0.600         41670.009       277516.439       -12.692         -12.692        275143.632      276317.344      21156.989      65173128.178     -23398.390      -23398.390     65308661.536    65217496.468       615.3           38975     
     0.700         41150.516       270733.490      -1216.595       -1216.595       261201.238      264750.769      21728.560      58411013.672     -90094.962      -90094.962     58890494.555    58560659.152       612.0           39323     
     0.800         40568.784       257079.166       926.419         926.419        255870.578      257401.291      22171.844      53364904.512    -115322.986     -115322.986     53315182.207    53224720.373       630.0           39624     
     0.900         40185.197       235594.914       961.118         961.118        231650.215      234583.682      22674.826      49365221.391    -239758.043     -239758.043     49212011.212    49048858.258       604.1           39865     
     1.000         39755.884       231640.825      -3771.447       -3771.447       231727.110      227912.521      23049.522      46341408.280    -420776.817     -420776.817     46161970.072    45830912.359       613.1           40164     
     1.100         39439.615       217876.125      -2147.850       -2147.850       233637.015      223608.719      23365.791      43359098.723    -437374.802     -437374.802     43280267.207    42882308.164       612.0           40299     
     1.200         39038.246       209046.119      -3389.493       -3389.493       215866.043      209066.588      23650.306      41237347.728    -139213.200     -139213.200     41133878.764    41046400.045       641.3           40504     
     1.300         38805.808       207060.470       -148.360        -148.360       200153.812      203458.781      23910.688      39477832.582    -108234.952     -108234.952     39085517.972    39173440.325       634.5           40602     
     1.400         38384.116       196544.467       4491.180        4491.180       195981.709      200754.268      24196.473      37616278.970     209496.238      209496.238     37133379.803    37584325.625       666.1           40771     
     1.500         38125.004       196264.556      -2436.157       -2436.157       201951.746      196671.994      24384.456      36303099.555     232466.359      232466.359     36001673.601    36384852.937       697.6           40876     
     1.600         38008.150       212754.944       1174.885        1174.885       206234.377      210669.546      24497.500      35008455.137     212944.233      212944.233     35035650.323    35234996.963       695.4           40808     
     1.700         38079.278       210537.584       -905.648        -905.648       221252.087      214989.187      24554.657      34081625.170      2801.549        2801.549      34159120.225    34123174.246       663.8           40647     
