    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         37930.670        6644.453        -129.052        -129.052        7455.832        6921.091       25146.549      43975920.071     12909.701       12909.701      43959868.659    43980804.066       531.9           43110     
     0.100         43513.006       169503.452       1203.649        1203.649       177854.773      174882.762      19738.225     241417105.832    1068022.617     1068022.617    239838031.072   241695591.069       498.1           43255     
     0.200         43260.245       135630.479      -2966.114       -2966.114       142109.552      135903.901      19866.511     250361321.677    -864843.420     -864843.420    243399706.787   246015670.812       521.8           43752     
     0.300         42451.155       124966.513       4192.556        4192.556       119896.957      126624.291      20577.798     212884165.542    -873650.067     -873650.067    206404001.090   208770433.249       545.5           44159     
     0.400         41800.836       112291.209       1473.779        1473.779       105916.604      110577.685      21155.719     180509827.844    -485729.259     -485729.259    177378373.310   178458371.318       570.3           44383     
     0.500         41226.725       109274.113       1443.543        1443.543       101854.514      107007.857      21778.096     153758596.541    -963207.048     -963207.048    151276276.563   151554229.504       565.8           44551     
     0.600         40765.658       103766.682       -841.093        -841.093       97365.130       99724.812       22213.759     132179257.231    -1255746.948    -1255746.948   130102506.517   129885134.926       568.0           44536     
     0.700         40279.189       113169.631       2847.936        2847.936       116279.379      117572.442      22622.749     116232110.256    -685962.479     -685962.479    115390783.047   115125484.173       581.5           44549     
     0.800         39868.928       111225.909       3008.382        3008.382       109928.929      113585.801      22925.047     105628587.574    -518140.186     -518140.186    104848597.216   104720452.209       623.2           44565     
     0.900         39660.623       114678.407       4618.840        4618.840       110787.362      117351.724      23074.925      97342269.251    -101696.085     -101696.085     95717350.159    96428113.620       635.6           44360     
     1.000         39556.470       127006.539       -987.221        -987.221       115518.651      120275.374      23189.239      91567794.970     203587.579      203587.579     89598004.929    90786487.529       625.5           44197     
     1.100         39358.325       145937.213      -7015.394       -7015.394       144266.721      138086.573      23205.751      86824064.233     416567.681      416567.681     85243983.515    86450591.555       686.4           43989     
     1.200         39570.442       159357.600      -2356.260       -2356.260       167005.684      160825.382      23097.788      84413194.249     153591.439      153591.439     82834559.885    83777468.506       637.9           43604     
     1.300         39616.167       182964.019       1338.150        1338.150       172606.137      179123.228      23091.437      82022945.877     -68789.886      -68789.886     80222328.602    81053847.354       630.0           43379     
     1.400         39758.425       187036.931      -1356.870       -1356.870       195688.015      190005.603      22951.720      79765437.200     374150.084      374150.084     78104861.758    79309299.563       632.3           43013     
     1.500         39813.041       215212.631      -2399.881       -2399.881       204104.763      207258.815      22884.402      77922820.596     188916.299      188916.299     76690290.150    77495471.672       651.4           42814     
     1.600         39863.848       207377.711       141.012         141.012        205677.237      206668.486      22856.458      76510001.479     482327.377      482327.377     75767120.790    76620888.512       635.6           42683     
     1.700         39790.179       221643.200       1605.140        1605.140       219430.014      222141.747      22819.624      76063112.760     218622.034      218622.034     74428193.984    75464275.406       661.6           42564     
     1.800         39882.900       213719.386      -5719.417       -5719.417       221076.492      211678.522      22776.438      76298567.574     53272.585       53272.585      73695560.812    75050336.778       643.5           42451     
