    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         41596.340       45661.102        -349.019        -349.019       45111.712       45037.389       21619.326      17113778.225      171.326         171.326       17109733.151    17111927.014       507.2           33698     
     0.100         44813.646       577365.596       -319.506        -319.506       583559.332      580142.958      18445.206      56272527.696     125847.006      125847.006     56289934.067    56407077.888       493.6           33667     
     0.200         45350.922       539594.878       1609.815        1609.815       541895.479      542354.993      17906.660      74062397.103    -227264.171     -227264.171     74227262.785    73917565.773       509.4           34044     
     0.300         44889.855       491871.993       942.921         942.921        502297.546      498027.690      18255.953      73021070.849    -190631.331     -190631.331     71952256.602    72296032.394       538.7           34514     
     0.400         44229.374       474010.402      -4713.743       -4713.743       469349.752      466966.334      18776.717      65637465.702     107523.796      107523.796     64200352.581    65026432.938       577.0           34967     
     0.500         43633.671       460187.424       -200.912        -200.912       449426.565      454606.082      19297.481      58052339.972     147998.367      147998.367     56694094.558    57521215.632       588.3           35334     
     0.600         43039.238       432643.706       2522.790        2522.790       427834.523      432761.904      19870.321      51688076.700      -190.283        -190.283      50602573.400    51145134.767       592.8           35721     
     0.700         42508.312       422427.950      -1710.064       -1710.064       405173.213      412090.518      20397.436      46323266.224     173571.560      173571.560     45648690.400    46159549.872       589.4           36071     
     0.800         41974.847       398381.440       415.498         415.498        399886.424      399549.431      20854.692      42078933.357     69713.506       69713.506      41614094.031    41916227.200       625.5           36345     
     0.900         41539.183       405415.441       236.259         236.259        389460.464      397674.212      21182.392      38600735.119     -70665.807      -70665.807     38174289.884    38316846.695       655.9           36507     
     1.000         41169.568       390461.826      -2999.398       -2999.398       396781.521      390622.276      21458.016      35791053.923     -60260.403      -60260.403     35752363.817    35711448.467       668.3           36638     
     1.100         40959.992       385015.424       3551.697        3551.697       386393.051      389255.935      21814.930      34026719.542    -309119.770     -309119.770     33457521.083    33433000.542       617.6           36779     
     1.200         40618.320       366721.840      -2235.172       -2235.172       359673.782      360962.639      22108.336      32626108.196    -311847.988     -311847.988     31813995.400    31908203.811       657.0           37010     
     1.300         40242.354       355712.640      -6657.692       -6657.692       349846.014      346121.635      22371.258      31300738.724    -354451.513     -354451.513     30658735.391    30625285.544       661.6           37230     
     1.400         40034.048       346572.151       3983.183        3983.183       354049.870      354294.193      22613.858      30011844.618    -448788.289     -448788.289     29744273.533    29429270.787       646.9           37351     
     1.500         40009.916       365116.287      -3050.053       -3050.053       364936.482      361976.331      22678.636      29029224.251    -259038.107     -259038.107     28815172.991    28663160.513       637.9           37279     
     1.600         39611.087       351284.497       2797.916        2797.916       356609.866      356745.098      22803.112      28072589.480     17897.687       17897.687      28047622.022    28078003.438       714.5           37381     
     1.700         39720.320       354250.749       -680.300        -680.300       349217.071      351053.610      23011.417      27794992.485     -69490.957      -69490.957     27449284.494    27552647.532       652.5           37462     
     1.800         39329.112       324171.309      -3778.345       -3778.345       325023.711      320819.165      23187.969      27239766.769    -158345.698     -158345.698     27181709.729    27052392.551       697.6           37712     
     1.900         39221.149       334501.225      -2270.655       -2270.655       334197.069      332078.491      23279.420      26832811.635    -106868.949     -106868.949     27098616.530    26858845.133       690.9           37838     
     2.000         39005.222       313447.804       4210.611        4210.611       316667.324      319268.175      23406.436      26623729.961     -58649.591      -58649.591     26790495.199    26648462.989       714.5           37915     
     2.100         38909.960       320891.120       2338.211        2338.211       326588.114      326077.828      23449.621      26577709.800    -146904.422     -146904.422     26475101.057    26379501.007       741.6           37946     
     2.200         39036.976       341685.346       -124.257        -124.257       332475.094      336955.963      23431.839      26621384.981     87886.985       87886.985      26467999.191    26632579.071       702.1           37824     
     2.300         39152.560       329400.704       3951.472        3951.472       325189.402      331246.525      23309.904      26907054.962     100540.374      100540.374     26643409.858    26875772.784       708.9           37770     
     2.400         39207.177       336019.644      -4795.746       -4795.746       336016.235      331222.193      23257.827      26890570.703     19587.511       19587.511      26822252.278    26875999.002       721.3           37737     
     2.500         39005.222       326797.650      -2188.364       -2188.364       331779.534      327100.228      23278.150      26878813.498     -32270.057      -32270.057     26640297.150    26727285.267       745.0           37833     
     2.600         38996.331       336096.446       5587.796        5587.796       331915.167      339593.602      23281.960      26567417.684     -9782.804       -9782.804      26405574.809    26476713.443       763.0           37777     
     2.700         38963.307       337756.901      -3501.655       -3501.655       326296.929      328525.260      23332.767      26192971.271     -16779.588      -16779.588     26167745.204    26163578.650       761.9           37761     
     2.800         38965.847       339952.355      -1636.912       -1636.912       328244.120      332461.325      23335.307      25824435.896     -93557.972      -93557.972     25636608.613    25636964.283       755.1           37673     
     2.900         39073.811       355559.698       1725.066        1725.066       342584.524      350797.177      23215.912      25608878.422    -140542.125     -140542.125     25600492.165    25464143.168       741.6           37517     
     3.000         38948.065       341595.977       2717.745        2717.745       346344.600      346688.034      23196.860      25684579.355    -122777.681     -122777.681     25586689.716    25512856.854       827.2           37546     
     3.100         39185.584       352025.781       4694.974        4694.974       356509.042      358962.386      23204.481      26017596.311     -32584.436      -32584.436     25780466.424    25866446.932       724.7           37475     
     3.200         39339.273       371380.238       -78.074         -78.074        366358.566      368791.328      23115.570      26123939.144     121424.449      121424.449     25926326.886    26146557.464       706.6           37385     
     3.300         39261.794       349274.637      -2992.293       -2992.293       359102.451      351196.251      23148.594      26199409.991     -71582.065      -71582.065     25954579.715    26005412.788       713.4           37451     
     3.400         39129.697       349976.282      -3105.651       -3105.651       366774.606      355269.792      23133.352      26176914.807     51807.529       51807.529      25926589.482    26103559.674       757.4           37507     
     3.500         39071.270       347391.097       1236.447        1236.447       344670.812      347267.402      23109.219      26081170.083     -9967.404       -9967.404      26147805.522    26104520.398       776.5           37527     
     3.600         39075.081       353277.960      -6662.790       -6662.790       351201.109      345576.744      23130.812      25714741.700     143748.635      143748.635     25729878.502    25866058.736       766.4           37466     
     3.700         38888.368       348145.904       2491.790        2491.790       345723.218      349426.351      22999.986      25544799.337      4084.664        4084.664      25622383.378    25587676.022       853.1           37470     
     3.800         39255.443       377034.089       4628.187        4628.187       374764.923      380527.693      22810.732      25835145.757     44794.184       44794.184      25447214.425    25685974.275       792.3           37175     
