    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         38640.687       13662.191        -100.682        -100.682       14395.101       13927.964       24446.693      31133058.081      8999.925        8999.925      31117168.154    31134113.043       528.6           40356     
     0.100         43342.805       266341.474       3547.517        3547.517       270994.293      272215.401      19860.160     133988854.907    1079653.652     1079653.652    134436425.040   135292293.626       504.9           40425     
     0.200         43619.699       227810.990       2395.756        2395.756       234746.936      233674.719      19579.455     162163730.191     428956.733      428956.733    162217541.278   162619592.467       507.2           40877     
     0.300         42880.468       210936.929       945.474         945.474        208071.813      210449.845      20201.832     141816673.116     802611.814      802611.814    142979331.698   143200614.221       542.1           41303     
     0.400         42077.730       177855.656       3060.406        3060.406       178296.947      181136.707      20910.579     121467755.762     394566.672      394566.672    122150772.242   122203830.674       570.3           41756     
     0.500         41333.418       160733.039      -4395.572       -4395.572       157966.071      154953.983      21604.084     105448317.471     578707.080      578707.080    105795813.489   106200772.560       577.0           42204     
     0.600         40740.255       162150.499       3904.812        3904.812       166168.039      168064.081      22216.299      92377163.896     987906.958      987906.958     92373219.092    93363098.452       559.0           42472     
     0.700         40126.770       153289.621      -2797.613       -2797.613       156167.855      151931.125      22714.201      82494834.755     945367.162      945367.162     82369373.070    83377471.075       593.9           42719     
     0.800         39722.860       152496.468       534.559         534.559        142257.507      147911.547      23144.784      75221218.401     704368.105      704368.105     74916214.327    75773084.469       586.0           42869     
     0.900         39287.197       136767.415       -463.561        -463.561       135564.032      135702.163      23485.185      69109919.848     278761.136      278761.136     68703034.035    69185238.077       622.1           42934     
     1.000         38983.629       139950.619      -3439.962       -3439.962       136933.399      135002.047      23787.482      63977718.566     221009.471      221009.471     63337092.804    63878415.156       626.6           42987     
     1.100         38719.437       147044.990       1070.473        1070.473       139860.611      144523.274      24016.111      59869506.273    -129324.374     -129324.374     58810980.973    59210919.249       628.9           42999     
     1.200         38551.776       148249.916      -5791.581       -5791.581       147024.162      141845.458      24150.747      56897657.963     -23067.916      -23067.916     55837577.237    56344549.684       640.1           42971     
     1.300         38301.556       144298.713      -1933.422       -1933.422       150306.960      145369.415      24386.996      53957143.690     76910.756       76910.756      52881812.714    53496388.957       643.5           42919     
     1.400         38193.592       158817.229      -1252.961       -1252.961       153343.838      154827.573      24456.855      50965478.503     816724.633      816724.633     49645498.574    51122213.171       654.8           42687     
     1.500         38067.847       160613.328       3452.051        3452.051       161009.398      164263.414      24604.193      48502038.020     668876.395      668876.395     47992433.115    48916111.962       653.7           42570     
     1.600         37989.097       167500.937      -6362.955       -6362.955       161565.877      158170.453      24611.814      46273153.721     426818.121      426818.121     46691444.762    46909117.362       680.7           42369     
     1.700         38205.024       194604.987       -928.985        -928.985       191047.679      191897.349      24319.678      45704464.409     309966.085      309966.085     45228421.548    45776409.063       689.7           41937     
     1.800         38103.411       190825.826       -50.281         -50.281        181417.511      186071.387      24308.246      45165989.642     101974.915      101974.915     44811166.985    45090553.229       723.5           41850     
     1.900         38368.874       203462.734      -1735.716       -1735.716       200481.145      200236.224      24120.263      45369524.424     -1222.878       -1222.878      45477101.193    45422089.931       693.1           41635     
