    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         39134.778       18739.247        -375.489        -375.489       19090.951       18539.610       23967.845      26669815.916     -2980.256       -2980.256      26677800.642    26670828.023       525.2           38893     
     0.100         43280.567       344582.029       4915.903        4915.903       354761.647      354587.741      19893.184     111426274.305    -1498258.061    -1498258.061   110858205.163   109643981.673       513.9           38976     
     0.200         43542.219       302175.535      -2729.759       -2729.759       312121.136      304418.576      19526.109     133226752.491    -1564548.873    -1564548.873   130441878.513   130269766.629       555.6           39449     
     0.300         43053.209       276674.514       620.088         620.088        282058.526      279986.608      19990.986     123759295.817    -660113.860     -660113.860    117212839.784   119825953.940       547.7           39887     
     0.400         42416.861       249984.748      -3079.256       -3079.256       260733.784      252280.010      20566.367     106553535.937    -831552.171     -831552.171    103508983.263   104199707.430       571.4           40260     
     0.500         41783.053       235543.752       2776.997        2776.997       238022.990      239560.367      21131.586      93787793.923    -969052.482     -969052.482     91486366.885    91668027.922       583.8           40588     
     0.600         41255.939       224600.204       -497.753        -497.753       226733.197      225168.948      21621.866      83271823.430    -714616.383     -714616.383     81217207.909    81529899.287       593.9           40788     
     0.700         40686.909       220077.076      -3196.500       -3196.500       218950.299      216317.187      21996.562      74814963.154    -591058.750     -591058.750     72792790.768    73212818.211       651.4           40949     
     0.800         40469.712       236905.578       3467.889        3467.889       230290.904      237066.131      22329.343      68092038.353    -263388.338     -263388.338     66612134.769    67088698.223       621.0           40964     
     0.900         40135.661       229205.022       3718.875        3718.875       227757.157      232199.964      22566.863      62908619.078    -294250.003     -294250.003     61019608.415    61669863.743       657.0           41018     
     1.000         39792.719       220849.973      -1879.135       -1879.135       228942.255      223016.979      22836.136      58823680.465    -395522.014     -395522.014     57103798.414    57568217.426       659.3           41050     
     1.100         39594.574       224714.339      -3664.198       -3664.198       231399.730      224392.837      22999.986      55146568.925    -479897.923     -479897.923     53806350.053    53996561.566       676.2           40964     
     1.200         39565.361       243959.535       6660.666        6660.666       247814.058      252547.462      22940.288      53170788.684    -433809.047     -433809.047     51701941.813    52002556.202       706.6           40806     
     1.300         39465.019       254071.542       2521.209        2521.209       250837.770      254975.865      22961.881      51124233.658    -515640.611     -515640.611     50075959.622    50084456.030       714.5           40691     
     1.400         39682.215       267465.450       3023.255        3023.255       266759.231      270135.596      22870.430      50209484.075    -446172.228     -446172.228     48498430.745    48907785.182       678.5           40344     
     1.500         39607.276       277760.529      -2215.621       -2215.621       270585.796      271957.541      22908.534      49272241.796    -425531.459     -425531.459     47339130.642    47880154.760       714.5           40269     
     1.600         39579.333       292911.914      -2556.450       -2556.450       298574.955      293186.984      22827.244      48073030.593    -424898.107     -424898.107     46864723.409    47043978.894       726.9           40166     
     1.700         39656.812       308320.592       4819.100        4819.100       298305.574      308132.182      22749.765      48352661.433    -456387.706     -456387.706     46614235.426    47027060.723       724.7           39970     
     1.800         39720.320       322531.644       -866.243        -866.243       324115.371      322457.265      22655.773      48109721.623    -226682.742     -226682.742     46562512.785    47109434.462       754.0           39812     
     1.900         39806.691       316891.629      -9819.345       -9819.345       327625.218      312439.079      22289.968      49134518.962    -281028.833     -281028.833     47236095.163    47904278.230       804.7           39626     
     2.000         40258.866       333962.908       3100.976        3100.976       336610.137      338387.499      22249.323      50139654.705    -321445.235     -321445.235     48104222.419    48800493.327       688.6           39428     
     2.100         40079.774       330530.199      -2198.680       -2198.680       323310.751      324721.795      22286.158      49863417.651    -240731.491     -240731.491     47748972.507    48565463.588       729.2           39542     
     2.200         40110.258       340850.482       -375.237        -375.237       331490.346      335795.177      22302.670      49157281.272    -252513.263     -252513.263     47235883.829    47944069.288       725.8           39477     
     2.300         39950.218       321176.423       9251.324        9251.324       328412.456      334045.764      22367.448      47792568.216    -164761.635     -164761.635     47115065.026    47289054.986       745.0           39546     
     2.400         39917.194       330213.518      -4869.496       -4869.496       330261.834      325368.180      22416.984      47731963.824     360186.123      360186.123     47027641.713    47739988.891       747.2           39571     
     2.500         39908.303       329164.966      -6960.344       -6960.344       328628.637      321936.457      22361.097      47137026.872     341141.564      341141.564     47196768.527    47508039.263       767.5           39506     
     2.600         39932.436       325518.553       7518.476        7518.476       333746.374      337150.939      22350.936      47603932.542     348018.618      348018.618     47316060.359    47808015.068       754.0           39575     
     2.700         39929.896       337634.836       3807.560        3807.560       319033.528      332141.741      22411.903      48421721.257     125602.701      125602.701     47786036.447    48229481.553       741.6           39635     
     2.800         39863.848       340374.726       3087.527        3087.527       331495.293      339022.536      22330.613      48131333.786     20116.609       20116.609      47530724.278    47851145.641       792.3           39550     
     2.900         39924.815       331138.554       1462.164        1462.164       325919.024      329990.954      22115.957      48695390.336     -14587.208      -14587.208     47470441.845    48068328.883       829.5           39364     
     3.000         40295.701       363334.137       2288.174        2288.174       359319.174      363614.829      22007.994      48560105.916     142790.282      142790.282     47952884.277    48399285.379       745.0           39074     
     3.100         40368.100       359346.098       1291.056        1291.056       367329.284      364628.748      21894.950      49071155.973     141256.532      141256.532     48548150.744    48950909.891       752.8           38988     
     3.200         40355.398       352200.419       5962.948        5962.948       368191.708      366159.011      21753.963      49702402.205     698419.203      698419.203     48861880.566    49980560.588       799.1           38991     
     3.300         40351.587       375738.506      -4318.010       -4318.010       360940.627      364021.557      21741.261      50258524.368     776916.967      776916.967     49666132.210    50739245.256       792.3           39011     
     3.400         40535.760       376293.063       3024.875        3024.875       370790.523      376566.668      21592.653      50810131.720     627414.867      627414.867     49745833.019    50905397.237       806.9           38804     
     3.500         40647.534       400360.248      -2255.425       -2255.425       390802.312      393325.855      21465.637      51537112.132     828833.586      828833.586     49454356.918    51324568.111       814.8           38632     
     3.600         40866.001       407105.236       -226.121        -226.121       399545.255      403099.125      21541.847      50669700.431     434814.766      434814.766     49555729.656    50547529.809       716.8           38529     
     3.700         40811.384       401029.613       5652.475        5652.475       406406.855      409370.709      21390.698      51178335.253     346261.767      346261.767     49907981.975    50889420.381       788.9           38533     
     3.800         40867.271       389387.732      -2833.260       -2833.260       397877.866      390799.539      21485.960      51672433.902     453735.995      453735.995     50789438.619    51684672.255       726.9           38642     
     3.900         40907.916       381553.666       2214.478        2214.478       372826.094      379404.358      21549.468      52986945.476     442103.993      442103.993     51374704.153    52622928.808       698.7           38786     
     4.000         40840.598       381634.816      -2329.313       -2329.313       383113.715      380044.953      21560.899      53083222.568     422944.205      422944.205     52190498.787    53059804.883       726.9           38903     
     4.100         40756.767       354327.588       4074.771        4074.771       376356.567      369416.849      21745.072      52908081.014     352556.145      352556.145     51821069.566    52717131.435       697.6           39047     
     4.200         40495.115       348279.565      -3912.961       -3912.961       349379.696      344916.669      21836.523      52918061.404     164824.108      164824.108     51580612.551    52414161.085       747.2           39227     
     4.300         40577.675       352482.549       5334.125        5334.125       354250.578      358700.689      21927.974      53060546.783     657643.270      657643.270     51976835.282    53176334.302       690.9           39292     
     4.400         40439.228       326240.329       2031.023        2031.023       322101.042      326201.709      22039.748      53209277.924     666929.186      666929.186     52052757.578    53297946.937       695.4           39480     
     4.500         40314.753       313373.408      -5791.000       -5791.000       307111.725      304451.566      22067.691      52977604.424     815754.390      815754.390     52014238.467    53311675.836       731.4           39586     
     4.600         40262.677       310715.377       3047.705        3047.705       319266.698      318038.743      22057.530      53387218.809     736399.001      736399.001     52307215.167    53583615.989       751.7           39654     
     4.700         40253.785       323243.760      -1056.805       -1056.805       321304.223      321217.187      22173.114      53241575.237     476786.377      476786.377     51838732.257    53016940.124       721.3           39705     
     4.800         40195.358       330366.149      -1182.427       -1182.427       334414.856      331208.076      22237.892      52660917.160     915048.072      915048.072     51452356.888    52971685.096       704.4           39687     
