    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         38165.649        8405.114        244.437         244.437         8663.679        8778.834       24962.377      39737168.421      8592.867        8592.867      39714064.956    39734209.556       524.1           42306     
     0.100         43248.813       195163.962       1013.833        1013.833       202591.383      199891.506      19975.744     205504157.275    1011615.367     1011615.367    203615352.319   205571370.164       501.5           42487     
     0.200         43238.652       177639.934      -4836.806       -4836.806       177207.755      172587.039      19884.293     220496913.624    2220302.219     2220302.219    212793731.593   218865624.827       534.2           42917     
     0.300         42476.559       147291.899       -844.658        -844.658       145010.959      145306.771      20546.044     188721478.281    1977584.100     1977584.100    181903660.392   187290153.436       550.0           43311     
     0.400         41741.138       145841.274       2247.401        2247.401       147541.267      148938.671      21168.421     159964340.695     976061.576      976061.576    155638684.027   158777573.937       586.0           43615     
     0.500         41257.209       135139.974      -1896.716       -1896.716       144076.331      137711.436      21665.052     137505343.827     645370.935      645370.935    134638023.557   136717054.628       598.4           43663     
     0.600         40738.985       142475.005      -3091.901       -3091.901       142774.618      139532.910      22051.179     120840215.316    1112982.529     1112982.529    117473081.403   120269630.888       619.9           43729     
     0.700         40402.394       137267.996      -1343.427       -1343.427       143999.816      139290.479      22419.524     107802664.269     744533.522      744533.522    104463294.067   106877512.690       614.2           43727     
     0.800         40023.887       142951.624        -7.062          -7.062        131203.735      137070.618      22644.342      98399534.221     284428.476      284428.476     95732089.272    97350240.223       654.8           43698     
     0.900         39889.251       147631.558       2473.854        2473.854       149827.257      151203.261      22759.926      91800620.318     791507.700      791507.700     89320940.678    91352288.198       659.3           43494     
     1.000         39843.525       162548.901       3482.146        3482.146       167291.670      168402.432      22771.358      87471836.651     449735.215      449735.215     84278614.195    86324960.638       660.4           43206     
     1.100         39858.767       185050.651      -1213.456       -1213.456       183787.988      183205.863      22767.547      83833159.710     -28468.679      -28468.679     80639483.387    82207852.869       670.6           42945     
     1.200         39948.948       202852.018       1117.532        1117.532       192201.948      198644.515      22681.177      81216701.411      6671.372        6671.372      78205784.402    79717914.279       660.4           42682     
     1.300         40097.556       226064.628       1545.565        1545.565       224336.972      226746.365      22541.459      79625842.636     354457.131      354457.131     76392504.800    78363630.848       661.6           42391     
     1.400         40082.314       235280.633      -7472.114       -7472.114       237478.391      228907.397      22561.782      78139954.419     -85642.789      -85642.789     74860999.751    76414834.296       655.9           42257     
     1.500         40055.641       225601.713       -607.520        -607.520       219802.380      222094.526      22593.536      76498480.751     -37626.017      -37626.017     72531265.780    74477247.248       645.8           42199     
     1.600         39862.577       221231.858      -7785.316       -7785.316       231082.857      218372.041      22617.669      74286531.202      3564.926        3564.926      71298900.554    72796280.804       692.0           42164     
     1.700         39999.754       241816.996      -4775.011       -4775.011       257082.684      244674.829      22536.379      73167135.563     385736.859      385736.859     71055049.598    72496829.440       703.3           41966     
     1.800         40186.467       271067.066       719.431         719.431        268129.742      270317.835      22373.799      73597609.843     525942.898      525942.898     70921413.549    72785454.594       674.0           41689     
