        tauB               sizeBin             clust_size          interface_id            bub_id               r_min                r_max                align               num_dens              press        
        0.70               5.016308              35413                  1                    1                28.636364            31.818182             0.114011             0.040210             0.458444      
        0.70               5.016308              35413                  1                    1                31.818182            35.000000             0.261177             0.007415             0.193658      
        0.70               5.016308              35413                  1                    2                 0.000000             3.400000             0.184160             0.176966             3.258991      
        0.70               5.016308              35413                  1                    2                 3.400000             6.800000            -0.115269             0.193819            -2.234137      
        0.70               5.016308              35413                  1                    2                 6.800000            10.200000            -0.127360             0.182022            -2.318228      
        0.70               5.016308              35413                  1                    2                10.200000            13.600000            -0.100095             0.083065            -0.831441      
        0.70               5.016308              35413                  1                    2                13.600000            17.000000            -0.279649             0.036517            -1.021186      
        0.80               5.016308              35624                  3                    3                 0.000000             3.176471             0.063935             2.647264            18.010908      
        0.80               5.016308              35624                  3                    3                 3.176471             6.352941             0.131089             2.487048            32.994769      
        0.80               5.016308              35624                  3                    3                 6.352941             9.529412             0.168988             2.282507            38.583806      
        0.80               5.016308              35624                  3                    3                 9.529412            12.705882             0.212286             1.481906            31.458833      
        0.80               5.016308              35624                  3                    3                12.705882            15.882353             0.282436             0.288329             8.143440      
        0.80               5.016308              35624                  3                    3                15.882353            19.058824             0.157366             0.103102             1.622474      
        0.80               5.016308              35624                  3                    3                19.058824            22.235294             0.103974             0.131830             1.370686      
        0.80               5.016308              35624                  3                    3                22.235294            25.411765             0.079994             0.168522             1.348068      
        0.80               5.016308              35624                  3                    3                25.411765            28.588235             0.060119             0.136829             0.822604      
        0.80               5.016308              35624                  3                    3                28.588235            31.764706             0.175002             0.069979             1.224649      
        0.80               5.016308              35624                  3                    3                31.764706            34.941176             0.008115             0.011760             0.009543      
        0.80               5.016308              35624                  3                    3                34.941176            38.117647             0.092531             0.008836             0.081756      
        0.80               5.016308              35624                  3                    3                38.117647            41.294118             0.294426             0.004069             0.119799      
        0.80               5.016308              35624                  3                    3                41.294118            44.470588             0.322144             0.005515             0.177660      
        0.80               5.016308              35624                  3                    3                44.470588            47.647059             0.511588             0.004581             0.234363      
        0.80               5.016308              35624                  3                    3                47.647059            50.823529            -0.084391             0.002963            -0.025001      
        0.80               5.016308              35624                  3                    3                50.823529            54.000000             0.191009             0.002517             0.048074      
        0.80               5.016308              35624                  3                    2                 0.000000             3.069767             0.141878             0.929994            13.194555      
        0.80               5.016308              35624                  3                    2                 3.069767             6.139535            -0.081647             0.123999            -1.012417      
        0.80               5.016308              35624                  3                    2                 6.139535             9.209302             0.665654             0.031886             2.122471      
        0.80               5.016308              35624                  3                    2                 9.209302            12.279070             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                12.279070            15.348837             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                15.348837            18.418605             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                18.418605            21.488372             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                21.488372            24.558140             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                24.558140            27.627907             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                27.627907            30.697674             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                30.697674            33.767442             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                33.767442            36.837209             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                36.837209            39.906977             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                39.906977            42.976744             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                42.976744            46.046512             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                46.046512            49.116279             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                49.116279            52.186047             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                52.186047            55.255814             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                55.255814            58.325581             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                58.325581            61.395349             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                61.395349            64.465116             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                64.465116            67.534884             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                67.534884            70.604651             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                70.604651            73.674419             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                73.674419            76.744186             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                76.744186            79.813953             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                79.813953            82.883721             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                82.883721            85.953488             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                85.953488            89.023256             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                89.023256            92.093023             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                92.093023            95.162791             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                95.162791            98.232558             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                98.232558            101.302326            0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                101.302326           104.372093            0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                    2                104.372093           107.441860            0.182230             0.002696             0.049123      
        0.80               5.016308              35624                  3                    2                107.441860           110.511628            0.152197             0.007859             0.119613      
        0.80               5.016308              35624                  3                    2                110.511628           113.581395            0.019615             0.006552             0.012851      
        0.80               5.016308              35624                  3                    2                113.581395           116.651163            0.277517             0.005669             0.157311      
        0.80               5.016308              35624                  3                    2                116.651163           119.720930            0.286823             0.006211             0.178159      
        0.80               5.016308              35624                  3                    2                119.720930           122.790698            0.200244             0.006054             0.121232      
        0.80               5.016308              35624                  3                    2                122.790698           125.860465           -0.193970             0.012466            -0.241794      
        0.80               5.016308              35624                  3                    2                125.860465           128.930233            0.218042             0.009604             0.209409      
        0.80               5.016308              35624                  3                    2                128.930233           132.000000            0.328990             0.005002             0.164549      
        0.80               5.016308              35624                  3                    5                 0.000000             3.500000            -0.130669             0.639080            -8.350804      
        0.80               5.016308              35624                  3                    5                 3.500000             7.000000             0.143780             0.229413             3.298515      
        0.80               5.016308              35624                  3                    5                 7.000000            10.500000             0.174799             0.191724             3.351322      
        0.80               5.016308              35624                  3                    5                10.500000            14.000000            -0.040797             0.087786            -0.358143      
        0.90               5.016308              35909                  1                    1                 0.000000             3.250000             0.058725             2.766642            15.290140      
        0.90               5.016308              35909                  1                    1                 3.250000             6.500000             0.114351             2.140813            25.253503      
        0.90               5.016308              35909                  1                    1                 6.500000             9.750000             0.179764             2.308105            41.252620      
        0.90               5.016308              35909                  1                    1                 9.750000            13.000000             0.248971             0.969646            24.141386      
        0.90               5.016308              35909                  1                    1                13.000000            16.250000             0.302607             0.199679             6.042416      
        0.90               5.016308              35909                  1                    1                16.250000            19.500000             0.194360             0.141805             2.756108      
        0.90               5.016308              35909                  1                    1                19.500000            22.750000             0.069840             0.163398             1.141179      
        0.90               5.016308              35909                  1                    1                22.750000            26.000000             0.116707             0.124166             1.449103      
        0.90               5.016308              35909                  1                    1                26.000000            29.250000             0.002993             0.077915             0.023317      
        0.90               5.016308              35909                  1                    1                29.250000            32.500000             0.139933             0.043160             0.603947      
        0.90               5.016308              35909                  1                    1                32.500000            35.750000             0.176576             0.024508             0.432756      
        0.90               5.016308              35909                  1                    1                35.750000            39.000000             0.101799             0.017893             0.182151      
        0.90               5.016308              35909                  1                    1                39.000000            42.250000             0.034531             0.009179             0.031696      
        0.90               5.016308              35909                  1                    1                42.250000            45.500000             0.148651             0.003900             0.057972      
        0.90               5.016308              35909                  1                    1                45.500000            48.750000             0.159987             0.004456             0.071288      
        0.90               5.016308              35909                  1                    1                48.750000            52.000000             0.131003             0.002322             0.030421      
        1.00               5.016308              36046                  2                    2                 0.000000             3.333333             0.041335             3.255841            13.480147      
        1.00               5.016308              36046                  2                    2                 3.333333             6.666667             0.049927             1.599468             7.680343      
        1.00               5.016308              36046                  2                    2                 6.666667            10.000000             0.086943             1.939096            16.318570      
        1.00               5.016308              36046                  2                    2                10.000000            13.333333             0.038806             1.032798             4.006251      
        1.00               5.016308              36046                  2                    2                13.333333            16.666667             0.070252             0.177033             1.243686      
        1.00               5.016308              36046                  2                    2                16.666667            20.000000             0.036919             0.160680             0.593215      
        1.00               5.016308              36046                  2                    2                20.000000            23.333333             0.107017             0.152824             1.635470      
        1.00               5.016308              36046                  2                    2                23.333333            26.666667             0.130500             0.132783             1.732824      
        1.00               5.016308              36046                  2                    2                26.666667            30.000000             0.139806             0.082971             1.159983      
        1.00               5.016308              36046                  2                    2                30.000000            33.333333             0.045973             0.046085             0.211868      
        1.00               5.016308              36046                  2                    2                33.333333            36.666667             0.127353             0.021176             0.269679      
        1.00               5.016308              36046                  2                    2                36.666667            40.000000            -0.073611             0.003385            -0.024915      
        1.10               5.016308              36211                  2                    2                 0.000000             3.125000             0.081806             2.769767            23.765816      
        1.10               5.016308              36211                  2                    2                 3.125000             6.250000             0.111158             2.317670            25.142571      
        1.10               5.016308              36211                  2                    2                 6.250000             9.375000             0.148258             2.373076            34.498518      
        1.10               5.016308              36211                  2                    2                 9.375000            12.500000             0.134694             1.059077            13.203670      
        1.10               5.016308              36211                  2                    2                12.500000            15.625000             0.112727             0.321659             2.845081      
        1.10               5.016308              36211                  2                    2                15.625000            18.750000             0.084671             0.166566             1.175738      
        1.10               5.016308              36211                  2                    2                18.750000            21.875000             0.125972             0.241210             2.777865      
        1.10               5.016308              36211                  2                    2                21.875000            25.000000             0.157511             0.174815             2.753522      
        1.10               5.016308              36211                  2                    2                25.000000            28.125000             0.123542             0.119740             1.479291      
        1.10               5.016308              36211                  2                    2                28.125000            31.250000             0.135674             0.066891             0.907536      
        1.10               5.016308              36211                  2                    2                31.250000            34.375000             0.105540             0.042619             0.449800      
        1.10               5.016308              36211                  2                    2                34.375000            37.500000             0.098412             0.027728             0.272880      
        1.10               5.016308              36211                  2                    2                37.500000            40.625000             0.038560             0.011835             0.045635      
        1.10               5.016308              36211                  2                    2                40.625000            43.750000             0.171754             0.004585             0.078743      
        1.10               5.016308              36211                  2                    2                43.750000            46.875000             0.077150             0.005185             0.040004      
        1.10               5.016308              36211                  2                    2                46.875000            50.000000             0.910580             0.000719             0.065451      
