        tauB               sizeBin             clust_size          interface_id            bub_id               r_min                r_max                align               num_dens              press        
        0.00               5.016308              38490                  1                    1                 0.000000             3.333333             0.118076             3.816472            -5.886257      
        0.00               5.016308              38490                  1                    1                 3.333333             6.666667             0.374614             1.925730            -11.030486     
        0.00               5.016308              38490                  1                    1                 6.666667            10.000000             0.430029             3.319918             6.247539      
        0.00               5.016308              38490                  1                    1                10.000000            13.333333             0.527793             3.809991             5.900988      
        0.00               5.016308              38490                  1                    1                13.333333            16.666667             0.356155             0.323762             0.677735      
        0.00               5.016308              38490                  1                    1                16.666667            20.000000             0.112699             0.199210             1.233534      
        0.00               5.016308              38490                  1                    1                20.000000            23.333333             0.437011             0.111208             0.000000      
        0.00               5.016308              38490                  1                    1                23.333333            26.666667             0.283439             0.251199             0.000000      
        0.00               5.016308              38490                  1                    1                26.666667            30.000000             0.077627             0.256151             0.000000      
        0.00               5.016308              38490                  1                    1                30.000000            33.333333            -0.034220             0.171074             0.000000      
        0.00               5.016308              38490                  1                    1                33.333333            36.666667             0.023902             0.079089             0.000000      
        0.00               5.016308              38490                  1                    1                36.666667            40.000000            -0.015889             0.025038             0.000000      
