        tauB               sizeBin             clust_size          interface_id            bub_id               r_min                r_max                align               num_dens              press        
        0.60               5.016308              30530                  2                    2                16.538462            19.846154             0.081897             0.103044             0.843897      
        0.60               5.016308              30530                  2                    2                19.846154            23.153846             0.069004             0.091845             0.633773      
        0.60               5.016308              30530                  2                    2                23.153846            26.461538             0.149440             0.105691             1.579438      
        0.60               5.016308              30530                  2                    2                26.461538            29.769231             0.098348             0.118705             1.167440      
        0.60               5.016308              30530                  2                    2                29.769231            33.076923             0.093641             0.105445             0.987400      
        0.60               5.016308              30530                  2                    2                33.076923            36.384615             0.164327             0.074630             1.226376      
        0.60               5.016308              30530                  2                    2                36.384615            39.692308             0.084464             0.052619             0.444442      
        0.60               5.016308              30530                  2                    2                39.692308            43.000000             0.243565             0.012560             0.305923      
        0.60               5.016308              30530                  2                    1                 0.000000             4.000000            -0.170647             0.591007            -10.085378     
        0.60               5.016308              30530                  2                    1                 4.000000             8.000000            -0.055147             0.235132            -1.296688      
        0.60               5.016308              30530                  2                    1                 8.000000            12.000000            -0.218983             0.125827            -2.755407      
        0.60               5.016308              30530                  2                    1                12.000000            16.000000            -0.347985             0.035406            -1.232075      
        0.70               5.016308              30914                  1                    1                 0.000000             3.142857             0.046797             2.546900            11.918712      
        0.70               5.016308              30914                  1                    1                 3.142857             6.285714             0.147901             2.487668            36.792973      
        0.70               5.016308              30914                  1                    1                 6.285714             9.428571             0.224663             2.035106            45.721391      
        0.70               5.016308              30914                  1                    1                 9.428571            12.571429             0.226992             0.803707            18.243481      
        0.70               5.016308              30914                  1                    1                12.571429            15.714286             0.213008             0.265861             5.663070      
        0.70               5.016308              30914                  1                    1                15.714286            18.857143             0.202647             0.124657             2.526139      
        0.70               5.016308              30914                  1                    1                18.857143            22.000000             0.112233             0.133807             1.501762      
        0.70               5.016308              30914                  1                    1                22.000000            25.142857             0.108433             0.127402             1.381459      
        0.70               5.016308              30914                  1                    1                25.142857            28.285714             0.100200             0.098241             0.984376      
        0.70               5.016308              30914                  1                    1                28.285714            31.428571             0.156788             0.045682             0.716237      
        0.70               5.016308              30914                  1                    1                31.428571            34.571429             0.098244             0.038749             0.380684      
        0.70               5.016308              30914                  1                    1                34.571429            37.714286             0.033086             0.016999             0.056244      
        0.70               5.016308              30914                  1                    1                37.714286            40.857143             0.056877             0.007803             0.044380      
        0.70               5.016308              30914                  1                    1                40.857143            44.000000             0.313898             0.003973             0.124711      
        0.80               5.016308              31168                  1                    1                 0.000000             3.125000             0.041005             2.416802             9.910004      
        0.80               5.016308              31168                  1                    1                 3.125000             6.250000             0.088445             2.668262            23.599354      
        0.80               5.016308              31168                  1                    1                 6.250000             9.375000             0.223218             2.203769            49.192149      
        0.80               5.016308              31168                  1                    1                 9.375000            12.500000             0.265961             1.145027            30.453301      
        0.80               5.016308              31168                  1                    1                12.500000            15.625000             0.205937             0.272145             5.604463      
        0.80               5.016308              31168                  1                    1                15.625000            18.750000             0.167181             0.132796             2.220110      
        0.80               5.016308              31168                  1                    1                18.750000            21.875000             0.058362             0.134527             0.785129      
        0.80               5.016308              31168                  1                    1                21.875000            25.000000             0.124389             0.133093             1.655531      
        0.80               5.016308              31168                  1                    1                25.000000            28.125000             0.139762             0.115783             1.618203      
        0.80               5.016308              31168                  1                    1                28.125000            31.250000             0.119903             0.081125             0.972722      
        0.80               5.016308              31168                  1                    1                31.250000            34.375000             0.112149             0.042239             0.473702      
        0.80               5.016308              31168                  1                    1                34.375000            37.500000             0.108924             0.033390             0.363698      
        0.80               5.016308              31168                  1                    1                37.500000            40.625000             0.223351             0.010475             0.233955      
        0.80               5.016308              31168                  1                    1                40.625000            43.750000             0.087816             0.008917             0.078302      
        0.80               5.016308              31168                  1                    1                43.750000            46.875000             0.053117             0.009812             0.052118      
        0.80               5.016308              31168                  1                    1                46.875000            50.000000             0.019177             0.007989             0.015321      
        0.90               5.016308              31339                  2                    2                 0.000000             3.250000             0.069526             2.764408            19.219895      
        0.90               5.016308              31339                  2                    2                 3.250000             6.500000             0.133255             2.069395            27.575656      
        0.90               5.016308              31339                  2                    2                 6.500000             9.750000             0.204545             1.958948            40.069220      
        0.90               5.016308              31339                  2                    2                 9.750000            13.000000             0.254821             1.005320            25.617672      
        0.90               5.016308              31339                  2                    2                13.000000            16.250000             0.155206             0.185008             2.871436      
        0.90               5.016308              31339                  2                    2                16.250000            19.500000             0.139193             0.169444             2.358546      
        0.90               5.016308              31339                  2                    2                19.500000            22.750000             0.061767             0.121348             0.749533      
        0.90               5.016308              31339                  2                    2                22.750000            26.000000             0.191563             0.095607             1.831485      
        0.90               5.016308              31339                  2                    2                26.000000            29.250000             0.140049             0.093659             1.311681      
        0.90               5.016308              31339                  2                    2                29.250000            32.500000             0.144670             0.066627             0.963889      
        0.90               5.016308              31339                  2                    2                32.500000            35.750000             0.142883             0.031400             0.448645      
        0.90               5.016308              31339                  2                    2                35.750000            39.000000             0.155865             0.024852             0.387356      
        0.90               5.016308              31339                  2                    2                39.000000            42.250000             0.025905             0.019153             0.049615      
        0.90               5.016308              31339                  2                    2                42.250000            45.500000             0.086580             0.027713             0.239942      
        0.90               5.016308              31339                  2                    2                45.500000            48.750000             0.178190             0.017158             0.305743      
        0.90               5.016308              31339                  2                    2                48.750000            52.000000             0.071998             0.006305             0.045394      
        0.90               5.016308              31339                  2                    3                 0.000000             3.750000             0.044247             0.276784             1.224692      
        0.90               5.016308              31339                  2                    3                 3.750000             7.500000            -0.166878             0.287036            -4.790001      
        0.90               5.016308              31339                  2                    3                 7.500000            11.250000            -0.047358             0.242955            -1.150583      
        0.90               5.016308              31339                  2                    3                11.250000            15.000000             0.458758             0.050524             2.317835      
        1.00               5.016308              31587                  3                    3                 0.000000             3.117647             0.033083             2.626774             8.690134      
        1.00               5.016308              31587                  3                    3                 3.117647             6.235294             0.099593             2.280876            22.716021      
        1.00               5.016308              31587                  3                    3                 6.235294             9.352941             0.211369             2.179518            46.068333      
        1.00               5.016308              31587                  3                    3                 9.352941            12.470588             0.248115             1.323651            32.841695      
        1.00               5.016308              31587                  3                    3                12.470588            15.588235             0.290395             0.475694            13.813911      
        1.00               5.016308              31587                  3                    3                15.588235            18.705882             0.179881             0.218005             3.921500      
        1.00               5.016308              31587                  3                    3                18.705882            21.823529             0.158255             0.171906             2.720489      
        1.00               5.016308              31587                  3                    3                21.823529            24.941176             0.092533             0.149324             1.381733      
        1.00               5.016308              31587                  3                    3                24.941176            28.058824             0.118688             0.110846             1.315618      
        1.00               5.016308              31587                  3                    3                28.058824            31.176471             0.102025             0.092503             0.943767      
        1.00               5.016308              31587                  3                    3                31.176471            34.294118             0.199163             0.070386             1.401825      
        1.00               5.016308              31587                  3                    3                34.294118            37.411765             0.175376             0.032853             0.576160      
        1.00               5.016308              31587                  3                    3                37.411765            40.529412             0.237186             0.029677             0.703892      
        1.00               5.016308              31587                  3                    3                40.529412            43.647059             0.086143             0.032528             0.280207      
        1.00               5.016308              31587                  3                    3                43.647059            46.764706             0.052712             0.024708             0.130238      
        1.00               5.016308              31587                  3                    3                46.764706            49.882353             0.250908             0.007246             0.181811      
        1.00               5.016308              31587                  3                    3                49.882353            53.000000            -0.080251             0.002106            -0.016901      
        1.00               5.016308              31587                  3                    4                 0.000000             3.050633             0.059774             0.858036             5.128837      
        1.00               5.016308              31587                  3                    4                 3.050633             6.101266             0.040604             0.442018             1.794784      
        1.00               5.016308              31587                  3                    4                 6.101266             9.151899            -0.106205             0.088404            -0.938888      
        1.00               5.016308              31587                  3                    4                 9.151899            12.202532            -0.189153             0.196865            -3.723766      
        1.00               5.016308              31587                  3                    4                12.202532            15.253165             0.028433             0.291790             0.829642      
        1.00               5.016308              31587                  3                    4                15.253165            18.303797             0.017196             0.144188             0.247951      
        1.00               5.016308              31587                  3                    4                18.303797            21.354430            -0.059738             0.076003            -0.454029      
        1.00               5.016308              31587                  3                    4                21.354430            24.405063            -0.329238             0.001733            -0.057070      
        1.00               5.016308              31587                  3                    4                24.405063            27.455696             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                27.455696            30.506329             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                30.506329            33.556962             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                33.556962            36.607595             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                36.607595            39.658228             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                39.658228            42.708861             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                42.708861            45.759494             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                45.759494            48.810127             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                48.810127            51.860759             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                51.860759            54.911392             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                54.911392            57.962025             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                57.962025            61.012658             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                61.012658            64.063291             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                64.063291            67.113924             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                67.113924            70.164557             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                70.164557            73.215190             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                73.215190            76.265823             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                76.265823            79.316456             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                79.316456            82.367089             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                82.367089            85.417722             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                85.417722            88.468354             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                88.468354            91.518987             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                91.518987            94.569620             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                94.569620            97.620253             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                97.620253            100.670886            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                100.670886           103.721519            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                103.721519           106.772152            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                106.772152           109.822785            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                109.822785           112.873418            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                112.873418           115.924051            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                115.924051           118.974684            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                118.974684           122.025316            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                122.025316           125.075949            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                125.075949           128.126582            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                128.126582           131.177215            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                131.177215           134.227848            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                134.227848           137.278481            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                137.278481           140.329114            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                140.329114           143.379747            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                143.379747           146.430380            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                146.430380           149.481013            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                149.481013           152.531646            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                152.531646           155.582278            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                155.582278           158.632911            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                158.632911           161.683544            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                161.683544           164.734177            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                164.734177           167.784810            0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                    4                167.784810           170.835443            0.000000             0.000000             0.000000      
