        tauB               sizeBin             clust_size          interface_id            bub_id               r_min                r_max                align               num_dens              press        
        0.30               5.016308              41128                  1                    1                35.444444            38.666667             0.318994             0.018272             1.165749      
        0.30               5.016308              41128                  1                    1                38.666667            41.888889             0.273501             0.009040             0.494509      
        0.30               5.016308              41128                  1                    1                41.888889            45.111111             0.604312             0.006550             0.791596      
        0.30               5.016308              41128                  1                    1                45.111111            48.333333             0.629112             0.003378             0.425048      
        0.30               5.016308              41128                  1                    1                48.333333            51.555556             0.523280             0.003271             0.342282      
        0.30               5.016308              41128                  1                    1                51.555556            54.777778            -0.072119             0.002377            -0.034288      
        0.30               5.016308              41128                  1                    1                54.777778            58.000000             0.459438             0.001537             0.141261      
        0.40               5.016308              41639                  1                    1                 0.000000             3.125000             0.161815             3.849120            124.568955     
        0.40               5.016308              41639                  1                    1                 3.125000             6.250000             0.241135             3.067881            147.954714     
        0.40               5.016308              41639                  1                    1                 6.250000             9.375000             0.325987             3.619932            236.010165     
        0.40               5.016308              41639                  1                    1                 9.375000            12.500000             0.316548             2.932279            185.641653     
        0.40               5.016308              41639                  1                    1                12.500000            15.625000             0.354184             0.944108            66.877652      
        0.40               5.016308              41639                  1                    1                15.625000            18.750000             0.338701             0.101497             6.875460      
        0.40               5.016308              41639                  1                    1                18.750000            21.875000             0.352017             0.103652             7.297473      
        0.40               5.016308              41639                  1                    1                21.875000            25.000000             0.292027             0.149002             8.702501      
        0.40               5.016308              41639                  1                    1                25.000000            28.125000             0.272255             0.137942             7.511099      
        0.40               5.016308              41639                  1                    1                28.125000            31.250000             0.234959             0.081357             3.823101      
        0.40               5.016308              41639                  1                    1                31.250000            34.375000             0.306015             0.044196             2.704905      
        0.40               5.016308              41639                  1                    1                34.375000            37.500000             0.264546             0.021098             1.116289      
        0.40               5.016308              41639                  1                    1                37.500000            40.625000             0.196993             0.009735             0.383540      
        0.40               5.016308              41639                  1                    1                40.625000            43.750000             0.093177             0.006281             0.117051      
        0.40               5.016308              41639                  1                    1                43.750000            46.875000             0.355723             0.003043             0.216469      
        0.40               5.016308              41639                  1                    1                46.875000            50.000000             0.116121             0.002108             0.048948      
        0.50               5.016308              41989                  1                    1                 0.000000             3.166667             0.137958             3.497992            96.515315      
        0.50               5.016308              41989                  1                    1                 3.166667             6.333333             0.219908             3.077070            135.334415     
        0.50               5.016308              41989                  1                    1                 6.333333             9.500000             0.293978             3.509122            206.321207     
        0.50               5.016308              41989                  1                    1                 9.500000            12.666667             0.250321             3.221221            161.267753     
        0.50               5.016308              41989                  1                    1                12.666667            15.833333             0.226525             0.509207            23.069624      
        0.50               5.016308              41989                  1                    1                15.833333            19.000000             0.363083             0.104123             7.561072      
        0.50               5.016308              41989                  1                    1                19.000000            22.166667             0.497647             0.142101            14.143206      
        0.50               5.016308              41989                  1                    1                22.166667            25.333333             0.300869             0.136907             8.238197      
        0.50               5.016308              41989                  1                    1                25.333333            28.500000             0.161537             0.117208             3.786659      
        0.50               5.016308              41989                  1                    1                28.500000            31.666667             0.207403             0.070274             2.915018      
        0.50               5.016308              41989                  1                    1                31.666667            34.833333            -0.039877             0.039599            -0.315814      
        0.50               5.016308              41989                  1                    1                34.833333            38.000000             0.296811             0.011053             0.656112      
        0.50               5.016308              41989                  1                    1                38.000000            41.166667             0.174597             0.006676             0.233127      
        0.50               5.016308              41989                  1                    1                41.166667            44.333333             0.442402             0.001723             0.152409      
        0.50               5.016308              41989                  1                    1                44.333333            47.500000             0.238354             0.001668             0.079532      
        0.50               5.016308              41989                  1                    1                47.500000            50.666667             0.354152             0.005257             0.372347      
        0.50               5.016308              41989                  1                    1                50.666667            53.833333             0.237481             0.002747             0.130467      
        0.50               5.016308              41989                  1                    1                53.833333            57.000000             0.775641             0.001143             0.177376      
        0.60               5.016308              42333                  1                    1                 0.000000             3.272727             0.161908             3.763942            121.882742     
        0.60               5.016308              42333                  1                    1                 3.272727             6.545455             0.208434             2.613344            108.942132     
        0.60               5.016308              42333                  1                    1                 6.545455             9.818182             0.245583             3.059945            150.293807     
        0.60               5.016308              42333                  1                    1                 9.818182            13.090909             0.240658             2.449937            117.919413     
        0.60               5.016308              42333                  1                    1                13.090909            16.363636             0.267021             0.122814             6.558802      
        0.60               5.016308              42333                  1                    1                16.363636            19.636364             0.433003             0.091473             7.921644      
        0.60               5.016308              42333                  1                    1                19.636364            22.909091             0.246947             0.157372             7.772525      
        0.60               5.016308              42333                  1                    1                22.909091            26.181818             0.202710             0.119939             4.862552      
        0.60               5.016308              42333                  1                    1                26.181818            29.454545             0.052927             0.089944             0.952088      
        0.60               5.016308              42333                  1                    1                29.454545            32.727273             0.274290             0.034036             1.867130      
        0.60               5.016308              42333                  1                    1                32.727273            36.000000             0.244175             0.010983             0.536370      
        0.70               5.016308              42624                  1                    1                 0.000000             3.166667             0.142100             3.349171            95.183604      
        0.70               5.016308              42624                  1                    1                 3.166667             6.333333             0.174688             2.946638            102.948337     
        0.70               5.016308              42624                  1                    1                 6.333333             9.500000             0.241786             3.290776            159.132557     
        0.70               5.016308              42624                  1                    1                 9.500000            12.666667             0.233360             1.683917            78.591837      
        0.70               5.016308              42624                  1                    1                12.666667            15.833333             0.179109             0.184428             6.606530      
        0.70               5.016308              42624                  1                    1                15.833333            19.000000             0.293319             0.139331             8.173687      
        0.70               5.016308              42624                  1                    1                19.000000            22.166667             0.236690             0.160613             7.603133      
        0.70               5.016308              42624                  1                    1                22.166667            25.333333             0.118331             0.130286             3.083369      
        0.70               5.016308              42624                  1                    1                25.333333            28.500000             0.186040             0.060982             2.269030      
        0.70               5.016308              42624                  1                    1                28.500000            31.666667             0.063318             0.029028             0.367602      
        0.70               5.016308              42624                  1                    1                31.666667            34.833333             0.297247             0.006094             0.362273      
        0.70               5.016308              42624                  1                    1                34.833333            38.000000            -0.102847             0.001818            -0.037404      
        0.80               5.016308              42813                  1                    1                 0.000000             3.363636             0.135235             3.736675            101.065524     
        0.80               5.016308              42813                  1                    1                 3.363636             6.727273             0.201613             2.033972            82.015165      
        0.80               5.016308              42813                  1                    1                 6.727273            10.090909             0.226221             2.863245            129.545188     
        0.80               5.016308              42813                  1                    1                10.090909            13.454545             0.252772             0.455630            23.034091      
        0.80               5.016308              42813                  1                    1                13.454545            16.818182             0.290401             0.179835            10.444840      
        0.80               5.016308              42813                  1                    1                16.818182            20.181818             0.134324             0.115563             3.104578      
        0.80               5.016308              42813                  1                    1                20.181818            23.545455             0.146704             0.077695             2.279637      
        0.80               5.016308              42813                  1                    1                23.545455            26.909091             0.181724             0.035007             1.272313      
        0.80               5.016308              42813                  1                    1                26.909091            30.272727             0.143657             0.025400             0.729783      
        0.80               5.016308              42813                  1                    1                30.272727            33.636364             0.066863             0.013378             0.178906      
        0.80               5.016308              42813                  1                    1                33.636364            37.000000            -0.208082             0.002929            -0.121877      
        0.90               5.016308              42910                  2                    2                 0.000000             3.300000             0.101094             3.613304            73.056767      
        0.90               5.016308              42910                  2                    2                 3.300000             6.600000             0.179785             2.304018            82.845496      
        0.90               5.016308              42910                  2                    2                 6.600000             9.900000             0.229817             2.441558            112.222194     
        0.90               5.016308              42910                  2                    2                 9.900000            13.200000             0.248336             0.716244            35.573829      
        0.90               5.016308              42910                  2                    2                13.200000            16.500000             0.385019             0.184093            14.175830      
        0.90               5.016308              42910                  2                    2                16.500000            19.800000             0.121041             0.178047             4.310174      
        0.90               5.016308              42910                  2                    2                19.800000            23.100000             0.084600             0.109695             1.856036      
        0.90               5.016308              42910                  2                    2                23.100000            26.400000             0.065845             0.066528             0.876106      
        0.90               5.016308              42910                  2                    2                26.400000            29.700000             0.174503             0.020969             0.731831      
        0.90               5.016308              42910                  2                    2                29.700000            33.000000             0.308002             0.007333             0.451712      
        1.00               5.016308              43073                  1                    1                 0.000000             3.200000             0.102218             3.287213            67.202645      
        1.00               5.016308              43073                  1                    1                 3.200000             6.400000             0.149740             2.717633            81.387403      
        1.00               5.016308              43073                  1                    1                 6.400000             9.600000             0.239805             2.600446            124.720102     
        1.00               5.016308              43073                  1                    1                 9.600000            12.800000             0.232316             0.490816            22.804884      
        1.00               5.016308              43073                  1                    1                12.800000            16.000000             0.328392             0.183069            12.023668      
        1.00               5.016308              43073                  1                    1                16.000000            19.200000             0.246579             0.195597             9.646038      
        1.00               5.016308              43073                  1                    1                19.200000            22.400000             0.141422             0.126301             3.572341      
        1.00               5.016308              43073                  1                    1                22.400000            25.600000             0.067407             0.079493             1.071674      
        1.00               5.016308              43073                  1                    1                25.600000            28.800000             0.191421             0.033107             1.267488      
        1.00               5.016308              43073                  1                    1                28.800000            32.000000             0.101363             0.008449             0.171294      
        1.10               5.016308              43023                  2                    2                 0.000000             3.333333             0.101101             3.604809            72.890060      
        1.10               5.016308              43023                  2                    2                 3.333333             6.666667             0.159135             2.144060            68.238901      
        1.10               5.016308              43023                  2                    2                 6.666667            10.000000             0.234511             2.427918            113.874561     
        1.10               5.016308              43023                  2                    2                10.000000            13.333333             0.247773             0.664201            32.914237      
        1.10               5.016308              43023                  2                    2                13.333333            16.666667             0.279522             0.244672            13.678232      
        1.10               5.016308              43023                  2                    2                16.666667            20.000000             0.118994             0.152552             3.630540      
        1.10               5.016308              43023                  2                    2                20.000000            23.333333             0.117598             0.092650             2.179098      
        1.10               5.016308              43023                  2                    2                23.333333            26.666667             0.093930             0.041052             0.771210      
        1.10               5.016308              43023                  2                    2                26.666667            30.000000             0.094411             0.029086             0.549200      
        1.10               5.016308              43023                  2                    2                30.000000            33.333333             0.117324             0.005115             0.120025      
        1.10               5.016308              43023                  2                    2                33.333333            36.666667             0.499804             0.002889             0.288804      
        1.10               5.016308              43023                  2                    2                36.666667            40.000000            -0.216592             0.001200            -0.051989      
        1.20               5.016308              42918                  3                    3                 0.000000             3.333333             0.071496             3.867677            55.304529      
        1.20               5.016308              42918                  3                    3                 3.333333             6.666667             0.166737             1.974668            65.850111      
        1.20               5.016308              42918                  3                    3                 6.666667            10.000000             0.210192             2.628953            110.516844     
        1.20               5.016308              42918                  3                    3                10.000000            13.333333             0.311394             0.441974            27.525613      
        1.20               5.016308              42918                  3                    3                13.333333            16.666667             0.309056             0.220819            13.649048      
        1.20               5.016308              42918                  3                    3                16.666667            20.000000             0.239428             0.231571            11.088913      
        1.20               5.016308              42918                  3                    3                20.000000            23.333333             0.064122             0.144942             1.858788      
        1.20               5.016308              42918                  3                    3                23.333333            26.666667            -0.053815             0.052059            -0.560309      
        1.20               5.016308              42918                  3                    3                26.666667            30.000000             0.006123             0.016408             0.020092      
        1.20               5.016308              42918                  3                    3                30.000000            33.333333            -0.234424             0.008293            -0.388826      
        1.20               5.016308              42918                  3                    3                33.333333            36.666667            -0.130156             0.006853            -0.178396      
        1.20               5.016308              42918                  3                    3                36.666667            40.000000             0.278171             0.001470             0.081789      
        1.30               5.016308              42808                  2                    2                 0.000000             3.166667             0.086674             3.398347            58.909489      
        1.30               5.016308              42808                  2                    2                 3.166667             6.333333             0.125417             2.543620            63.802484      
        1.30               5.016308              42808                  2                    2                 6.333333             9.500000             0.232265             2.213992            102.846556     
        1.30               5.016308              42808                  2                    2                 9.500000            12.666667             0.305514             0.586242            35.821011      
        1.30               5.016308              42808                  2                    2                12.666667            15.833333             0.343809             0.243564            16.747943      
        1.30               5.016308              42808                  2                    2                15.833333            19.000000             0.261809             0.194242            10.170860      
        1.30               5.016308              42808                  2                    2                19.000000            22.166667             0.103252             0.118043             2.437631      
        1.30               5.016308              42808                  2                    2                22.166667            25.333333            -0.010058             0.064420            -0.129593      
        1.30               5.016308              42808                  2                    2                25.333333            28.500000            -0.050144             0.019218            -0.192739      
        1.30               5.016308              42808                  2                    2                28.500000            31.666667             0.040165             0.009045             0.072662      
        1.30               5.016308              42808                  2                    2                31.666667            34.833333            -0.206261             0.004360            -0.179870      
        1.30               5.016308              42808                  2                    2                34.833333            38.000000             0.135803             0.001531             0.041571      
        1.30               5.016308              42808                  2                    2                38.000000            41.166667            -0.033017             0.001109            -0.007326      
        1.30               5.016308              42808                  2                    2                41.166667            44.333333             0.708321             0.001789             0.253450      
        1.30               5.016308              42808                  2                    2                44.333333            47.500000            -0.396080             0.002426            -0.192181      
        1.30               5.016308              42808                  2                    2                47.500000            50.666667             0.324505             0.004032             0.261697      
        1.30               5.016308              42808                  2                    2                50.666667            53.833333             0.184329             0.001957             0.072129      
        1.30               5.016308              42808                  2                    2                53.833333            57.000000             0.136419             0.001584             0.043208      
        1.40               5.016308              42656                  3                    3                 0.000000             3.266667            -0.000486             3.157675            -0.306993      
        1.40               5.016308              42656                  3                    3                 3.266667             6.533333             0.046945             1.981882            18.607784      
        1.40               5.016308              42656                  3                    3                 6.533333             9.800000             0.154004             2.169085            66.809421      
        1.40               5.016308              42656                  3                    3                 9.800000            13.066667             0.062231             1.768033            22.005214      
        1.40               5.016308              42656                  3                    3                13.066667            16.333333             0.061690             0.579836             7.154028      
        1.40               5.016308              42656                  3                    3                16.333333            19.600000             0.198901             0.853655            33.958510      
        1.40               5.016308              42656                  3                    3                19.600000            22.866667             0.180684             0.268034             9.685871      
        1.40               5.016308              42656                  3                    3                22.866667            26.133333            -0.015790             0.151316            -0.477846      
        1.40               5.016308              42656                  3                    3                26.133333            29.400000            -0.028193             0.068049            -0.383701      
        1.40               5.016308              42656                  3                    3                29.400000            32.666667             0.082995             0.014960             0.248318      
        1.40               5.016308              42656                  3                    3                32.666667            35.933333            -0.163339             0.008091            -0.264305      
        1.40               5.016308              42656                  3                    3                35.933333            39.200000            -0.281363             0.004971            -0.279742      
        1.40               5.016308              42656                  3                    3                39.200000            42.466667            -0.319539             0.003102            -0.198254      
        1.40               5.016308              42656                  3                    3                42.466667            45.733333             0.000000             0.000000             0.000000      
        1.40               5.016308              42656                  3                    3                45.733333            49.000000            -0.341633             0.001237            -0.084523      
        1.50               5.016308              42440                  2                    2                 0.000000             3.187500             0.069562             3.075440            42.786861      
        1.50               5.016308              42440                  2                    2                 3.187500             6.375000             0.132044             2.915960            77.006867      
        1.50               5.016308              42440                  2                    2                 6.375000             9.562500             0.216303             2.493927            107.888636     
        1.50               5.016308              42440                  2                    2                 9.562500            12.750000             0.276329             0.764169            42.232367      
        1.50               5.016308              42440                  2                    2                12.750000            15.937500             0.397274             0.177261            14.084255      
        1.50               5.016308              42440                  2                    2                15.937500            19.125000             0.234016             0.203332             9.516579      
        1.50               5.016308              42440                  2                    2                19.125000            22.312500             0.121158             0.153912             3.729542      
        1.50               5.016308              42440                  2                    2                22.312500            25.500000            -0.044593             0.089797            -0.800861      
        1.50               5.016308              42440                  2                    2                25.500000            28.687500             0.052443             0.040544             0.425253      
        1.50               5.016308              42440                  2                    2                28.687500            31.875000            -0.091156             0.020255            -0.369270      
        1.50               5.016308              42440                  2                    2                31.875000            35.062500            -0.092677             0.010310            -0.191109      
        1.50               5.016308              42440                  2                    2                35.062500            38.250000            -0.302205             0.011399            -0.688977      
