      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         36508           17617             0              451              0             12348            1496            7356           12679            654              0               0               0       
      0.10          5.016308         36833           18526             0              411              0             12600            1625            6447           12427            565              0               0               0       
      0.20          5.016308         37471           18444             0              384              0             11601            1601            6529           13426            616              0               0               0       
      0.30          5.016308         38086           19302             0              399              0             10912            1575            5671           14115            627              0               0               0       
      0.40          5.016308         38696           19815             0              414              0              9816            1487            5158           15036            675              0              175              25      
      0.50          5.016308         39245           21784             2              463              0              9424            1503            3189           15601            635              0               0               0       
      0.60          5.016308         39819           23137            117             502              0              8862            1477            1836           16048            622              0               0               0       
      0.70          5.016308         40389           24019            443             536              0              8625            1491            954            15959            574              0               0               0       
      0.80          5.016308         40662           24360            689             556              0              8031            1432            613            16169            592              0              138              21      
      0.90          5.016308         41014           24644            957             575              0              7786            1427            329            16149            572              0              135              27      
      1.00          5.016308         41326           24762            1300            590              0              7534            1415            211            16193            596              0               0               0       
      1.10          5.016308         41525           24593            1188            589              0              7101            1367            380            16603            622              0              135              23      
      1.20          5.016308         41701           24700            1564            604              0              7093            1383            273            16370            614              0               0               0       
      1.30          5.016308         41812           24674            1445            604              0              6996            1396            299            16586            601              0               0               0       
      1.40          5.016308         41932           24838            1873            621              0              6961            1392            135            16193            588              0               0               0       
      1.50          5.016308         41950           24768            1750            619              0              6919            1396            205            16250            567              0              108              19      
      1.60          5.016308         41995           24775            1527            614              0              7019            1424            198            16481            563              0               0               0       
      1.70          5.016308         41936           24722            1944            622              0              7137            1431            251            15946            548              0               0               0       
      1.80          5.016308         41994           24610            1917            618              0              7092            1425            363            16018            558              0               0               0       
      1.90          5.016308         41965           24587            1766            614              0              6990            1397            386            16271            590              0               0               0       
      2.00          5.016308         41861           24543            2050            620              0              7227            1430            430            15750            551              0               0               0       
      2.10          5.016308         41728           24431            1456            605              0              7288            1434            542            16283            562              0               0               0       
      2.20          5.016308         41685           24543            1975            620              0              7327            1431            430            15725            550              0               0               0       
      2.30          5.016308         41748           24560            1687            614              0              7108            1393            413            16232            594              0               0               0       
      2.40          5.016308         41775           24625            1992            624              0              7247            1417            348            15788            560              0               0               0       
      2.50          5.016308         41834           24645            2073            627              0              7336            1441            328            15618            533              0               0               0       
      2.60          5.016308         41759           24324            1790            613              0              6941            1356            649            16296            632              0               0               0       
      2.70          5.016308         41832           24488            2234            628              0              7206            1409            485            15587            564              0               0               0       
      2.80          5.016308         41781           24609            2564            639              0              7404            1439            364            15059            523              0               0               0       
