      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         43238           18471             0              433              0              6225            1425            6502           18802            743              0               0               0       
      0.10          5.016308         43550           17673             0              311              0              6117            1651            7300           18910            639              0               0               0       
      0.20          5.016308         44147           18647             0              325              0              5371            1639            6326           19656            637              0               0               0       
      0.30          5.016308         44658           18978             0              341              0              4802            1608            5995           20225            652              0               0               0       
      0.40          5.016308         44944           19539             0              361              0              4506            1579            5434           20521            661              0               0               0       
      0.50          5.016308         45089           21184             35             403              0              4418            1561            3789           20574            637              0               0               0       
      0.60          5.016308         45178           24087            521             479              0              4229            1522            886            20277            600              0               0               0       
      0.70          5.016308         45084           23829            1087            496              0              4318            1518            1144           19622            587              0               0               0       
      0.80          5.016308         45027           24808            2269            549              0              4435            1510            165            18323            542              0               0               0       
      0.90          5.016308         44897           24963            3676            591              0              4621            1513             10            16730            497              0               0               0       
      1.00          5.016308         44532           24905            2481            570              0              4818            1487             68            17728            544              0               0               0       
      1.10          5.016308         44240           24780            2355            570              0              5056            1478            193            17616            553              0               0               0       
      1.20          5.016308         44070           24945            3041            591              0              5310            1504             28            16676            506              0               0               0       
      1.30          5.016308         44035           24794            2584            580              0              5343            1495            179            17100            526              0               0               0       
      1.40          5.016308         43815           24835            2599            582              0              5509            1501            138            16919            518              0               0               0       
      1.50          5.016308         43801           24836            2846            588              0              5620            1508            137            16561            505              0               0               0       
      1.60          5.016308         43665           24574            2225            567              0              5685            1495            399            17117            539              0               0               0       
      1.70          5.016308         43678           24668            2503            574              0              5352            1428            305            17172            599              0               0               0       
      1.80          5.016308         43663           24642            2390            570              0              5711            1504            331            16926            527              0               0               0       
      1.90          5.016308         43498           24552            2320            566              0              5674            1484            421            17033            551              0               0               0       
      2.00          5.016308         43504           24666            2567            573              0              5832            1511            307            16628            517              0               0               0       
      2.10          5.016308         43411           24461            2034            557              0              5670            1464            512            17323            580              0               0               0       
      2.20          5.016308         43507           24575            2122            562              0              5760            1493            398            17145            546              0               0               0       
      2.30          5.016308         43449           24434            2327            564              0              5739            1484            539            16961            553              0               0               0       
      2.40          5.016308         43449           24566            2742            577              0              5882            1505            407            16403            519              0               0               0       
      2.50          5.016308         43288           24276            2144            558              0              5935            1493            697            16948            550              0               0               0       
      2.60          5.016308         43157           24286            2104            559              0              6106            1501            687            16817            541              0               0               0       
      2.70          5.016308         42841           24327            1697            552              0              6257            1492            646            17073            557              0               0               0       
      2.80          5.016308         42893           24395            2257            565              0              6443            1523            578            16327            513              0               0               0       
      2.90          5.016308         43067           24448            3195            586              2              6338            1526            523            15494            489              0               0               0       
      3.00          5.016308         43170           24420            3113            583              2              6060            1497            551            15854            521              0               0               0       
      3.10          5.016308         43240           24341            2475            568              2              5972            1496            630            16580            537              0               0               0       
      3.20          5.016308         43396           24477            2384            568              2              5832            1490            494            16811            543              0               0               0       
      3.30          5.016308         43636           24620            2960            584              2              5670            1488            351            16397            529              0               0               0       
      3.40          5.016308         43447           24588            2936            584              2              5945            1520            383            16146            497              0               0               0       
      3.50          5.016308         43587           24514            2629            576              2              5749            1491            457            16649            534              0               0               0       
      3.60          5.016308         43558           24556            2863            584              2              5707            1489            415            16457            528              0               0               0       
      3.70          5.016308         43518           24420            2435            572              2              5663            1474            551            16929            555              0               0               0       
      3.80          5.016308         43550           24358            3163            586              2              5849            1508            613            16015            507              0               0               0       
      3.90          5.016308         43384           24362            2874            580              3              6017            1506            608            16136            515              0               0               0       
      4.00          5.016308         43309           24159            2574            569              8              5936            1486            806            16517            546              0               0               0       
      4.10          5.016308         43372           24339            2918            581              17             5925            1495            617            16184            525              0               0               0       
      4.20          5.016308         43458           24196            2712            575              19             5785            1474            758            16530            552              0               0               0       
      4.30          5.016308         43425           24179            2684            573              27             5879            1502            767            16464            526              0               0               0       
      4.40          5.016308         43382           24144            2642            571              47             5819            1486            782            16566            544              0               0               0       
      4.50          5.016308         43407           24019            2425            562              45             5921            1504            909            16681            535              0               0               0       
      4.60          5.016308         43432           24378            2983            582              47             5896            1518            548            16148            501              0               0               0       
      4.70          5.016308         43509           24152            2418            565              50             5641            1468            771            16968            568              0               0               0       
      4.80          5.016308         43461           24371            2780            575              48             5946            1514            554            16301            512              0               0               0       
      4.90          5.016308         43379           24295            2171            560              43             5964            1512            635            16892            529              0               0               0       
      5.00          5.016308         43227           23754            1846            540              44             5957            1499            1175           17224            562              0               0               0       
      5.10          5.016308         42959           23775            1639            534              47             6212            1513            1151           17176            554              0               0               0       
      5.20          5.016308         42833           23718            1605            531              44             6267            1495            1211           17155            575              0               0               0       
      5.30          5.016308         42903           23924            2080            546              43             6236            1502            1006           16711            553              0               0               0       
      5.40          5.016308         42980           23953            2157            548              40             6154            1496            980            16716            557              0               0               0       
      5.50          5.016308         43023           23656            1992            537              40             6256            1519            1277           16779            545              0               0               0       
      5.60          5.016308         43114           23673            2093            539              38             5899            1474            1262           17035            588              0               0               0       
      5.70          5.016308         43274           23913            2475            552              45             5929            1496            1015           16623            553              0               0               0       
      5.80          5.016308         43387           24005            2639            557              52             5803            1489            916            16585            555              0               0               0       
      5.90          5.016308         43525           24118            2936            567              51             5752            1506            804            16339            528              0               0               0       
      6.00          5.016308         43644           24031            2457            557              50             5460            1460            892            17110            584              0               0               0       
      6.10          5.016308         43753           24066            2693            563              55             5408            1472            852            16926            566              0               0               0       
      6.20          5.016308         43858           24066            2538            559              63             5430            1496            844            17059            546              0               0               0       
      6.30          5.016308         43622           24119            2733            565              62             5672            1521            792            16622            515              0               0               0       
      6.40          5.016308         43637           24196            3135            575              60             5637            1499            717            16255            527              0               0               0       
