      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         41902           17668             0              422              0              7458            1437            7305           17569            742              0               0               0       
      0.10          5.016308         42532           17708             0              298              0              7081            1706            7265           17946            597              0               0               0       
      0.20          5.016308         43539           18061             0              305              0              5906            1675            6912           19121            621              0               0               0       
      0.30          5.016308         44421           19325             0              335              0              5130            1646            5648           19897            620              0               0               0       
      0.40          5.016308         44810           19867             0              354              0              4688            1620            5106           20339            627              0               0               0       
      0.50          5.016308         45153           21677             14             396              0              4294            1590            3296           20719            615              0               0               0       
      0.60          5.016308         45324           22702            211             429              0              4100            1556            2271           20716            616              0               0               0       
      0.70          5.016308         45225           24177            1031            482              0              4242            1559            796            19754            560              0               0               0       
      0.80          5.016308         45131           24871            2309            530              0              4292            1538            102            18426            533              0               0               0       
      0.90          5.016308         44954           24767            2307            534              0              4558            1546            206            18162            521              0               0               0       
      1.00          5.016308         44886           24791            2386            540              0              4457            1510            182            18184            551              0               0               0       
      1.10          5.016308         44674           24793            2403            545              0              4771            1534            180            17853            522              0               0               0       
      1.20          5.016308         44436           24749            2499            548              0              4866            1516            224            17662            537              0               0               0       
      1.30          5.016308         44186           24848            3278            568              0              5217            1549            125            16532            484              0               0               0       
      1.40          5.016308         44154           24750            2573            552              0              5195            1520            223            17259            529              0               0               0       
      1.50          5.016308         44017           24721            2356            547              0              5376            1547            252            17295            507              0               0               0       
      1.60          5.016308         43959           24350            2141            533              0              5477            1540            623            17409            528              0               0               0       
      1.70          5.016308         43921           24362            1854            525              0              5409            1534            611            17764            542              0               0               0       
      1.80          5.016308         43895           24703            2617            546              0              5529            1555            270            16881            500              0               0               0       
      1.90          5.016308         44053           24812            2651            549              0              5309            1526            161            17067            526              0               0               0       
      2.00          5.016308         44307           24821            2704            552              0              5026            1511            152            17297            538              0               0               0       
      2.10          5.016308         44563           24821            2908            556              0              4878            1533            152            17241            512              0               0               0       
      2.20          5.016308         44625           24804            3331            565              0              4612            1503            169            17084            533              0               0               0       
      2.30          5.016308         44623           24756            2856            556              0              4867            1539            217            17304            506              0               0               0       
      2.40          5.016308         44456           24914            3624            576              0              5075            1555             59            16328            470              0               0               0       
      2.50          5.016308         44238           24868            2726            558              0              5140            1528            105            17161            515              0               0               0       
      2.60          5.016308         44101           24808            3331            570              0              5348            1546            165            16348            485              0               0               0       
      2.70          5.016308         44025           24529            2830            554              0              5303            1521            444            16894            526              0               0               0       
      2.80          5.016308         44003           24376            2379            541              0              5272            1521            597            17376            539              0               0               0       
      2.90          5.016308         43868           24527            2681            550              0              5492            1542            446            16854            509              0               0               0       
      3.00          5.016308         43921           24482            2990            555              0              5426            1536            491            16611            510              0               0               0       
      3.10          5.016308         44142           24432            2998            553              0              5273            1538            541            16756            510              0               0               0       
      3.20          5.016308         44062           24694            2889            555              0              5394            1551            279            16744            495              0               0               0       
      3.30          5.016308         44001           24590            2462            544              0              5474            1554            383            17091            503              0               0               0       
      3.40          5.016308         43822           24431            2535            543              0              5530            1542            542            16962            516              0               0               0       
      3.50          5.016308         43744           24365            2582            543              0              5671            1552            608            16774            506              0               0               0       
      3.60          5.016308         43634           24304            2136            532              0              5582            1521            669            17309            548              0               0               0       
      3.70          5.016308         43416           24280            2132            530              0              5853            1553            693            17042            518              0               0               0       
      3.80          5.016308         43415           24425            2564            541              0              5977            1563            548            16486            497              0               0               0       
      3.90          5.016308         43554           24450            2847            547              0              5786            1546            523            16394            508              0               0               0       
      4.00          5.016308         43635           24498            2509            540              0              5741            1561            475            16777            500              0               0               0       
      4.10          5.016308         43658           24362            2104            530              0              5652            1538            611            17271            533              0               0               0       
      4.20          5.016308         43648           24392            2361            535              0              5756            1555            581            16910            511              0               0               0       
      4.30          5.016308         43788           24153            1850            519              0              5511            1518            820            17666            564              0               0               0       
      4.40          5.016308         43572           24247            1916            522              0              5657            1539            726            17454            540              0               0               0       
      4.50          5.016308         43663           24279            2187            528              0              5796            1562            694            17044            511              0               0               0       
      4.60          5.016308         43661           24640            2281            540              0              5620            1530            333            17126            531              0               0               0       
      4.70          5.016308         43747           24303            2067            531              0              5624            1543            670            17336            527              0               0               0       
      4.80          5.016308         43714           24231            2119            531              0              5647            1539            742            17261            531              0               0               0       
      4.90          5.016308         43684           24200            2262            533              0              5606            1527            773            17159            541              0               0               0       
      5.00          5.016308         43775           24126            2334            532              0              5395            1505            847            17298            564              0               0               0       
      5.10          5.016308         43924           24244            2225            532              0              5394            1531            729            17408            538              0               0               0       
      5.20          5.016308         43943           24353            2582            541              0              5446            1546            620            16999            514              0               0               0       
      5.30          5.016308         43871           24128            2549            536              0              5510            1549            845            16968            516              0               0               0       
      5.40          5.016308         43942           24406            2926            551              0              5327            1513            567            16774            537              0               0               0       
      5.50          5.016308         43970           24234            2834            547              0              5425            1542            739            16768            512              0               0               0       
      5.60          5.016308         44051           24441            2552            545              0              5320            1532            532            17155            524              0               0               0       
      5.70          5.016308         44105           24428            2622            545              0              5335            1542            545            17070            514              0               0               0       
      5.80          5.016308         43929           24361            2402            539              0              5503            1542            612            17122            520              0               0               0       
      5.90          5.016308         43722           24268            2327            535              0              5576            1526            705            17124            540              0               0               0       
      6.00          5.016308         43686           24446            2536            543              0              5696            1542            527            16795            516              0               0               0       
      6.10          5.016308         43586           24311            2228            532              0              5873            1572            662            16926            497              0               0               0       
      6.20          5.016308         43550           24180            2175            525              0              5792            1560            793            17060            516              0               0               0       
      6.30          5.016308         43785           24210            2127            524              1              5632            1551            762            17268            526              0               0               0       
      6.40          5.016308         43992           24248            2127            526              0              5304            1539            725            17596            536              0               0               0       
      6.50          5.016308         43952           24293            2298            532              2              5379            1548            678            17350            521              0               0               0       
      6.60          5.016308         44132           24385            2647            542              1              5246            1545            587            17134            514              0               0               0       
      6.70          5.016308         44212           24554            3295            559              3              5236            1543            416            16496            499              0               0               0       
      6.80          5.016308         44314           24221            2778            542              2              5057            1528            750            17192            531              0               0               0       
      6.90          5.016308         44278           24232            3008            547              6              4982            1515            735            17037            539              0               0               0       
      7.00          5.016308         44294           24138            2687            538              6              5094            1528            829            17246            535              0               0               0       
      7.10          5.016308         44100           23622            2303            520              8              5260            1534            1343           17464            547              0               0               0       
      7.20          5.016308         44062           24273            2806            544              8              5364            1549            692            16857            508              0               0               0       
      7.30          5.016308         44129           24284            2927            548              10             5283            1541            679            16817            512              0               0               0       
      7.40          5.016308         44079           23926            2866            539              18             5217            1522            1029           16944            540              0               0               0       
      7.50          5.016308         43887           24195            3323            556              19             5514            1553            759            16190            492              0               0               0       
      7.60          5.016308         43991           24190            2852            547              17             5412            1539            766            16763            515              0               0               0       
      7.70          5.016308         43933           23816            2557            534              21             5338            1530            1136           17132            537              0               0               0       
      7.80          5.016308         43872           24168            3447            559              28             5577            1562            777            16003            480              0               0               0       
      7.90          5.016308         43686           23994            2956            544              32             5714            1555            947            16357            502              0               0               0       
      8.00          5.016308         43707           24032            2934            543              32             5677            1555            909            16416            503              0               0               0       
      8.10          5.016308         43766           23981            2547            534              33             5604            1542            959            16876            525              0               0               0       
      8.20          5.016308         43958           24001            3448            551              31             5419            1541            941            16160            509              0               0               0       
      8.30          5.016308         43934           23872            2775            536              35             5430            1534            1066           16822            531              0               0               0       
      8.40          5.016308         43867           23809            3062            540              35             5442            1545            1129           16523            516              0               0               0       
      8.50          5.016308         43880           23715            2362            524              38             5380            1529            1220           17285            548              0               0               0       
      8.60          5.016308         43915           23883            3156            544              67             5459            1550            1023           16412            507              0               0               0       
      8.70          5.016308         43963           23871            3221            545              63             5293            1529            1039           16513            527              0               0               0       
      8.80          5.016308         43780           23783            2261            523              84             5407            1527            1106           17359            551              0               0               0       
      8.90          5.016308         43656           23784            2220            522              89             5482            1534            1100           17325            545              0               0               0       
      9.00          5.016308         43653           24000            2435            530              91             5519            1533            882            17073            538              0               0               0       
      9.10          5.016308         43711           24080            2713            538              86             5528            1547            807            16786            516              0               0               0       
      9.20          5.016308         43833           23890            2830            537              97             5382            1538            986            16815            526              0               0               0       
      9.30          5.016308         43848           23849            2623            531              97             5400            1546            1027           17004            524              0               0               0       
      9.40          5.016308         43837           23935            2648            533             105             5353            1544            933            17026            524              0               0               0       
      9.50          5.016308         43813           23686            2624            528             108             5381            1541            1179           17022            532              0               0               0       
      9.60          5.016308         43780           23838            2766            535             110             5428            1535            1025           16833            531              0               0               0       
      9.70          5.016308         43945           23880            3344            548             115             5310            1533            978            16373            520              0               0               0       
      9.80          5.016308         44112           23913            3411            550             126             5192            1542            934            16424            509              0               0               0       
      9.90          5.016308         44279           23822            2934            537             130             5031            1532            1021           17062            532              0               0               0       
     10.00          5.016308         44162           23874            3133            542             133             5166            1558            966            16728            501              0               0               0       
