      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         39989           17315             0              426              0              9190            1448            7658           15837            727              0               0               0       
      0.10          5.016308         40305           18288             0              368              0              9192            1616            6685           15835            617              0               0               0       
      0.20          5.016308         40932           18825             0              358              0              8314            1597            6148           16713            646              0               0               0       
      0.30          5.016308         41597           19070             0              367              0              7618            1578            5903           17409            656              0               0               0       
      0.40          5.016308         42136           20632             0              406              0              7121            1568            4341           17906            627              0               0               0       
      0.50          5.016308         42612           21360             12             429              0              6625            1534            3613           18390            638              0               0               0       
      0.60          5.016308         42922           23464            212             486              0              6264            1492            1509           18551            623              0               0               0       
      0.70          5.016308         43094           24614            1109            539              0              6044            1470            359            17874            592              0               0               0       
      0.80          5.016308         43330           24714            1678            562              0              5885            1458            259            17464            581              0               0               0       
      0.90          5.016308         43519           24950            2661            597              0              5784            1476             23            16582            528              0               0               0       
      1.00          5.016308         43493           24874            1985            587              0              5641            1436             99            17401            578              0               0               0       
      1.10          5.016308         43484           24961            3309            623              0              5946            1488             12            15772            490              0               0               0       
      1.20          5.016308         43365           24880            2326            604              0              5719            1413             93            16880            561              0              102              23      
      1.30          5.016308         43226           24867            2646            615              0              5861            1427            106            16520            559              0               0               0       
      1.40          5.016308         43229           24857            2472            613              0              5790            1407            116            16765            581              0               0               0       
      1.50          5.016308         43165           24888            2420            615              0              6065            1448             85            16542            538              0               0               0       
      1.60          5.016308         43029           24875            2241            610              0              6012            1412             98            16642            551              0              132              28      
      1.70          5.016308         42964           24644            1929            597              0              6200            1442            329            16898            562              0               0               0       
      1.80          5.016308         42871           24765            2125            604              0              6223            1432            208            16679            565              0               0               0       
      1.90          5.016308         42743           24559            1754            591              0              6330            1435            414            16943            575              0               0               0       
      2.00          5.016308         42695           24387            1621            584              0              6407            1421            586            16999            596              0               0               0       
      2.10          5.016308         42654           24561            2037            597              0              6761            1477            412            16229            527              0               0               0       
      2.20          5.016308         42517           24667            2086            601              0              6536            1439            306            16405            561              0               0               0       
      2.30          5.016308         42330           24645            2180            604              0              6838            1469            328            16009            528              0               0               0       
      2.40          5.016308         42338           24641            2363            608              0              6963            1479            332            15701            514              0               0               0       
      2.50          5.016308         42258           24324            1780            588              0              6721            1425            649            16385            558              0              141              30      
      2.60          5.016308         42265           24252            1579            582              0              6908            1455            721            16540            564              0               0               0       
      2.70          5.016308         42109           24617            2330            608              0              6880            1436            356            15817            557              0               0               0       
      2.80          5.016308         42193           24694            1988            603              0              6929            1452            279            16110            546              0               0               0       
      2.90          5.016308         42073           24486            1158            578              0              7000            1456            487            16869            567              0               0               0       
      3.00          5.016308         41954           24364            1321            579              0              7099            1451            609            16607            571              0               0               0       
      3.10          5.016308         42026           24581            1805            595              0              7088            1445            392            16134            561              0               0               0       
      3.20          5.016308         42065           24572            1988            599              0              7041            1450            401            15998            552              0               0               0       
      3.30          5.016308         41957           24491            2021            598              0              7227            1472            482            15779            531              0               0               0       
      3.40          5.016308         41965           24667            2672            616              0              7398            1499            306            14957            486              0               0               0       
      3.50          5.016308         41957           24370            1994            594              0              7229            1466            603            15804            541              0               0               0       
      3.60          5.016308         41888           24461            1968            595              1              7220            1463            511            15839            543              0               0               0       
      3.70          5.016308         41900           24560            2446            609              3              7276            1475            410            15305            517              0               0               0       
      3.80          5.016308         41923           24574            2307            607              5              7218            1477            394            15502            517              0               0               0       
