      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         36504           17585             0              450              0             12354            1495            7388           12673            656              0               0               0       
      0.10          5.016308         36713           18437             0              429              0             12671            1598            6536           12356            574              0               0               0       
      0.20          5.016308         37226           18809             0              416              0             11850            1561            6164           13177            624              0               0               0       
      0.30          5.016308         37716           19453             0              426              0             11273            1557            5520           13754            618              0               0               0       
      0.40          5.016308         38168           19855             0              437              0             10674            1512            5118           14353            652              0               0               0       
      0.50          5.016308         38489           20715             0              462              0              9977            1437            4258           15050            702              0               0               0       
      0.60          5.016308         38871           22329             37             507              0              9812            1457            2644           15178            637              0               0               0       
      0.70          5.016308         39229           23224            144             537              0              9248            1425            1749           15494            622              0              141              17      
      0.80          5.016308         39501           23934            261             564              0              9091            1418            1039           15424            581              0              251              38      
      0.90          5.016308         39752           24248            634             587              0              9031            1428            725            15362            586              0               0               0       
      1.00          5.016308         39993           24450            962             605              0              8833            1424            523            15105            553              0              127              19      
      1.10          5.016308         40229           24423            1042            611              0              8460            1381            550            15525            609              0               0               0       
      1.20          5.016308         40339           24285            1078            613              0              8696            1428            688            15253            560              0               0               0       
      1.30          5.016308         40287           24232            936             612              0              7813            1301            741            15899            628              0              379              60      
      1.40          5.016308         40481           24423            1263            628              0              8337            1381            550            15427            592              0               0               0       
      1.50          5.016308         40535           24193            1319            626              0              8124            1354            780            15584            621              0               0               0       
      1.60          5.016308         40565           23800            993             609              0              8273            1385            1173           15761            607              0               0               0       
      1.70          5.016308         40522           23724            997             607              0              7952            1327            1249           15904            642              0              174              25      
      1.80          5.016308         40436           23698            814             603              0              8102            1353            1275           16111            645              0               0               0       
      1.90          5.016308         40418           24335            1344            633              0              8257            1379            638            15426            589              0               0               0       
      2.00          5.016308         40427           24275            1743            642              0              8479            1399            698            14805            560              0               0               0       
      2.10          5.016308         40376           23719            761             605              0              8036            1322            1254           15986            632              0              244              42      
      2.20          5.016308         40204           23856            1069            617              0              7714            1246            1117           15814            660              0              430              78      
      2.30          5.016308         40188           23670            1343            620              0              8550            1386            1303           15134            595              0               0               0       
      2.40          5.016308         40256           23720            1356            623              1              8435            1365            1252           15236            613              0               0               0       
      2.50          5.016308         40188           23727            1184            621              1              8634            1384            1245           15209            596              0               0               0       
      2.60          5.016308         40046           23617            1172            619              2              8299            1325            1354           15434            637              0              122              20      
      2.70          5.016308         40135           23711            1335            627              2              8433            1353            1260           15259            621              0               0               0       
      2.80          5.016308         40126           23640            1364            627              3              8625            1379            1330           15038            595              0               0               0       
      2.90          5.016308         40043           23593            1247            623              4              8175            1292            1376           15486            669              0              119              17      
      3.00          5.016308         40051           24103            1755            647              10             8965            1415            860            14307            539              0               0               0       
      3.10          5.016308         40060           23915            1794            643              10             8658            1366            1048           14399            566              0              176              26      
      3.20          5.016308         39944           23442            1366            621              10             8627            1353            1521           15034            627              0               0               0       
      3.30          5.016308         39850           23331            1295            617              13             8676            1359            1629           14948            609              0              108              16      
      3.40          5.016308         39844           23002            1035            603              17             8601            1346            1954           15245            630              0              146              22      
      3.50          5.016308         39749           23044            1293            611              28             8971            1381            1901           14763            609              0               0               0       
      3.60          5.016308         39727           23144            1293            615              33             8742            1352            1796           14992            634              0               0               0       
      3.70          5.016308         39708           23125            1510            621              41             8821            1360            1807           14585            601              0              111              19      
      3.80          5.016308         39743           22711            1414            608              40             8612            1340            2222           15001            653              0               0               0       
      3.90          5.016308         39816           23277            1725            631              53             8920            1379            1643           14382            591              0               0               0       
      4.00          5.016308         39881           22895            1689            620              56             8592            1331            2022           14746            650              0               0               0       
      4.10          5.016308         39831           23375            1906            639              67             8857            1380            1531           14264            582              0               0               0       
      4.20          5.016308         39804           22240            1559            601              73             8519            1332            2660           14609            621              0              340              47      
      4.30          5.016308         39687           21562            1581            583              83             8858            1370            3327           14485            633              1              103              15      
      4.40          5.016308         39430           21032            1189            560             123             8897            1360            3818           14941            681              0               0               0       
      4.50          5.016308         39214           21960            1487            589             151             9383            1415            2862           14157            597              0               0               0       
      4.60          5.016308         39160           21615            1395            578             179             9104            1359            3175           14202            611              4              326              53      
      4.70          5.016308         39173           22220            1464            594             199             9281            1394            2547           14121            590              7              161              23      
      4.80          5.016308         39095           21811            1592            585             212             9442            1409            2950           13993            607              0               0               0       
      4.90          5.016308         39068           22624            2063            616             238             9596            1435            2111           13368            550              0               0               0       
      5.00          5.016308         39254           22064            1888            597             230             9067            1381            2668           13911            600              11             161              23      
