      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         44203           18714             0              428              0              5315            1422            6259           19712            751              0               0               0       
      0.10          5.016308         44444           17777             0              309              0              5251            1646            7196           19776            646              0               0               0       
      0.20          5.016308         44943           17666             0              307              0              4628            1625            7307           20399            669              0               0               0       
      0.30          5.016308         45283           18889             0              338              0              4239            1606            6084           20788            657              0               0               0       
      0.40          5.016308         45315           19864             0              366              0              4174            1587            5109           20853            648              0               0               0       
      0.50          5.016308         45419           20119             0              381              0              4106            1553            4854           20921            667              0               0               0       
      0.60          5.016308         45310           24261            1169            495              0              4157            1536            712            19701            570              0               0               0       
      0.70          5.016308         45197           23745            836             489              0              4200            1509            1228           19991            603              0               0               0       
      0.80          5.016308         45060           24821            2465            553              0              4414            1511            152            18148            537              0               0               0       
      0.90          5.016308         44834           24886            2631            567              0              4636            1518             87            17760            516              0               0               0       
      1.00          5.016308         44392           24919            2885            579              0              4975            1501             54            17167            521              0               0               0       
      1.10          5.016308         44100           24618            1734            553              0              5129            1473            355            18164            575              0               0               0       
      1.20          5.016308         43934           24799            2346            573              0              5436            1499            174            17245            529              0               0               0       
      1.30          5.016308         43758           24888            2917            590              0              5636            1508             85            16474            503              0               0               0       
      1.40          5.016308         43552           24612            2214            571              0              5785            1499            361            17028            531              0               0               0       
      1.50          5.016308         43341           24503            2385            574              0              5636            1427            470            17006            600              0               0               0       
      1.60          5.016308         43414           24779            2750            585              0              5848            1478            194            16429            538              0               0               0       
      1.70          5.016308         43586           24708            2710            580              0              5658            1487            265            16659            534              0               0               0       
      1.80          5.016308         43612           24573            2423            571              0              5580            1482            400            17024            548              0               0               0       
      1.90          5.016308         43437           24426            2013            558              2              5812            1500            545            17202            543              0               0               0       
      2.00          5.016308         43236           24356            2230            560              6              6109            1517            611            16688            524              0               0               0       
      2.10          5.016308         43174           24226            1897            549              10             6081            1498            737            17049            554              0               0               0       
      2.20          5.016308         42989           23893            1660            539              12             6120            1490            1068           17247            572              0               0               0       
      2.30          5.016308         42966           24222            2210            558              11             6208            1505            740            16609            538              0               0               0       
      2.40          5.016308         42788           23905            1685            540              20             6583            1535            1048           16759            526              0               0               0       
      2.50          5.016308         42673           23779            1594            534              32             6643            1537            1162           16790            530              0               0               0       
      2.60          5.016308         42642           23756            2040            542              47             6469            1512            1170           16518            547              0               0               0       
      2.70          5.016308         42675           23578            2274            545              81             6510            1520            1314           16243            536              0               0               0       
      2.80          5.016308         42585           23466            2515            549             115             6548            1531            1392           15964            521              0               0               0       
      2.90          5.016308         42591           23548            2785            555             139             6637            1539            1286           15605            507              0               0               0       
      3.00          5.016308         42484           23017            2026            525             183             6544            1523            1773           16457            553              0               0               0       
      3.10          5.016308         42622           23071            2605            536             208             6448            1531            1694           15974            534              0               0               0       
      3.20          5.016308         42751           23019            2765            538             257             6318            1531            1697           15944            532              0               0               0       
      3.30          5.016308         42940           23076            3286            553             274             6091            1517            1623           15650            531              0               0               0       
      3.40          5.016308         43003           22929            3046            546             288             5967            1499            1756           16014            556              0               0               0       
      3.50          5.016308         43000           23079            3533            560             324             6063            1540            1570           15431            501              0               0               0       
      3.60          5.016308         43099           22989            3404            558             318             5848            1496            1666           15775            547              0               0               0       
      3.70          5.016308         43167           23168            3136            558             324             5791            1495            1481           16100            548              0               0               0       
