      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         38509           17042             0              427              0             10530            1468            7931           14497            706              0               0               0       
      0.10          5.016308         38856           18106             0              373              0             10614            1629            6867           14413            599              0               0               0       
      0.20          5.016308         39527           18835             0              364              0              9711            1622            6138           15316            615              0               0               0       
      0.30          5.016308         40355           18974             0              370              0              8830            1590            5999           16197            641              0               0               0       
      0.40          5.016308         41044           19971             0              396              0              7927            1531            5002           17100            674              0               0               0       
      0.50          5.016308         41736           22123             22             447              0              7502            1542            2850           17503            612              0               0               0       
      0.60          5.016308         42209           23789            248             495              0              6986            1517            1184           17793            589              0               0               0       
      0.70          5.016308         42584           24344            646             524              0              6487            1475            629            17894            602              0               0               0       
      0.80          5.016308         42928           24712            1634            561              0              6104            1452            261            17289            588              0               0               0       
      0.90          5.016308         43224           24891            2356            589              0              6008            1472             82            16663            540              0               0               0       
      1.00          5.016308         43391           24807            1759            580              0              5578            1405            166            17690            616              0               0               0       
      1.10          5.016308         43478           24876            2551            604              0              5746            1446             97            16730            551              0               0               0       
      1.20          5.016308         43482           24903            2285            603              0              5707            1433             70            17035            565              0               0               0       
      1.30          5.016308         43454           24946            3034            623              0              5809            1446             27            16184            532              0               0               0       
      1.40          5.016308         43458           24671            2115            597              0              5603            1399            302            17309            605              0               0               0       
      1.50          5.016308         43364           24543            2192            598              0              5723            1408            430            17112            595              0               0               0       
      1.60          5.016308         43145           24476            2312            600              0              6177            1463            497            16538            538              0               0               0       
      1.70          5.016308         43017           24473            2085            593              0              6224            1453            500            16718            555              0               0               0       
      1.80          5.016308         42871           24764            2362            605              0              6492            1483            209            16173            513              0               0               0       
      1.90          5.016308         42591           24353            1656            580              0              6043            1348            620            17147            640              0              181              33      
      2.00          5.016308         42614           24685            1898            593              0              6623            1464            288            16506            544              0               0               0       
      2.10          5.016308         42682           24598            2227            599              0              6583            1465            375            16217            537              0               0               0       
      2.20          5.016308         42644           24835            2855            619              0              6573            1454            138            15599            528              0               0               0       
      2.30          5.016308         42687           24821            2541            613              0              6518            1443            152            15968            545              0               0               0       
      2.40          5.016308         42631           24817            2223            608              0              6326            1397            156            16478            596              0               0               0       
      2.50          5.016308         42571           24626            1926            599              0              6357            1416            347            16744            586              0               0               0       
      2.60          5.016308         42507           24772            2409            614              0              6757            1471            201            15861            516              0               0               0       
      2.70          5.016308         42580           24857            2796            625              0              6519            1437            116            15712            539              0               0               0       
      2.80          5.016308         42615           24754            2710            620              0              6533            1443            219            15784            538              0               0               0       
      2.90          5.016308         42697           24615            2530            613              0              6345            1425            358            16152            563              0               0               0       
      3.00          5.016308         42648           24388            1765            589              0              6218            1392            585            17044            620              0               0               0       
      3.10          5.016308         42454           24432            1656            586              0              6643            1448            541            16728            567              0               0               0       
      3.20          5.016308         42459           24580            1933            594              0              6861            1471            393            16233            536              0               0               0       
      3.30          5.016308         42387           24397            1892            590              0              6505            1413            576            16525            577              0              105              21      
      3.40          5.016308         42375           24530            2082            598              0              6715            1454            443            16230            549              0               0               0       
      3.50          5.016308         42381           24216            1719            583              0              6703            1452            757            16605            566              0               0               0       
      3.60          5.016308         42225           24584            2458            610              0              7058            1483            389            15511            508              0               0               0       
      3.70          5.016308         42058           24618            2530            613              0              7119            1481            355            15378            507              0               0               0       
      3.80          5.016308         42011           24465            2505            609              0              7234            1486            508            15288            506              0               0               0       
      3.90          5.016308         42033           24477            2088            600              0              7071            1455            496            15868            546              0               0               0       
      4.00          5.016308         41943           24535            1884            596              0              7099            1448            438            16044            557              0               0               0       
      4.10          5.016308         42052           24583            2223            605              0              7117            1457            390            15687            539              0               0               0       
      4.20          5.016308         42143           24515            1770            593              1              6938            1443            457            16319            565              0               0               0       
      4.30          5.016308         42128           24641            2408            610              4              7217            1492            328            15402            499              0               0               0       
      4.40          5.016308         42006           24356            1944            593              5              6900            1422            612            16031            560              0              152              26      
      4.50          5.016308         42013           24459            2209            601              5              7316            1495            509            15502            505              0               0               0       
      4.60          5.016308         42129           24339            1972            593              5              6756            1414            629            16299            594              0               0               0       
      4.70          5.016308         42365           24394            2178            597              5              6629            1426            574            16220            578              0               0               0       
      4.80          5.016308         42485           24331            2372            599              3              6482            1411            639            16173            591              0               0               0       
      4.90          5.016308         42716           24336            2840            610              3              6315            1422            634            15872            569              0               0               0       
      5.00          5.016308         42794           24500            2928            614              3              6656            1485            470            15443            502              0               0               0       
      5.10          5.016308         42770           24197            2284            593              3              6343            1440            773            16400            568              0               0               0       
      5.20          5.016308         42853           24366            2064            592              4              6109            1399            603            16854            610              0               0               0       
      5.30          5.016308         42905           24056            2131            586              5              6356            1456            912            16540            559              0               0               0       
      5.40          5.016308         42814           24236            2398            595              6              6460            1468            731            16169            538              0               0               0       
      5.50          5.016308         42767           24318            2123            590              6              6469            1470            649            16435            541              0               0               0       
      5.60          5.016308         42608           24216            1888            581              4              6636            1473            753            16503            547              0               0               0       
      5.70          5.016308         42627           24442            2191            593              4              6296            1414            527            16540            594              0               0               0       
      5.80          5.016308         42669           24488            2254            597              4              6521            1457            481            16252            547              0               0               0       
      5.90          5.016308         42707           24527            2582            607              4              6403            1439            442            16042            555              0               0               0       
      6.00          5.016308         42778           24585            2945            619              5              6353            1441            383            15729            541              0               0               0       
      6.10          5.016308         42796           24290            2710            608              4              6474            1454            679            15843            539              0               0               0       
      6.20          5.016308         42793           24154            2605            603              6              6318            1432            813            16104            566              0               0               0       
      6.30          5.016308         42714           24267            2411            601              6              6461            1446            700            16155            554              0               0               0       
      6.40          5.016308         42577           24297            2727            609              6              6671            1474            670            15629            518              0               0               0       
      6.50          5.016308         42581           24417            3086            620              6              6852            1482            550            15089            499              0               0               0       
      6.60          5.016308         42461           24223            2634            606              7              6661            1443            743            15732            552              0               0               0       
      6.70          5.016308         42491           24320            2782            611              7              6778            1461            646            15467            529              0               0               0       
      6.80          5.016308         42410           24129            2702            604              7              6858            1472            837            15467            525              0               0               0       
      6.90          5.016308         42333           24206            2581            601              8              6931            1477            759            15515            523              0               0               0       
      7.00          5.016308         42371           24263            2493            599              8              6843            1468            702            15691            534              0               0               0       
      7.10          5.016308         42433           24193            2193            591              7              6672            1458            773            16162            552              0               0               0       
      7.20          5.016308         42550           23998            2051            584              9              6556            1431            966            16420            586              0               0               0       
      7.30          5.016308         42504           23996            2040            584              8              6618            1450            969            16369            567              0               0               0       
      7.40          5.016308         42389           24075            2306            592              10             6601            1438            888            16120            571              0               0               0       
      7.50          5.016308         42451           24250            2946            612              10             6789            1462            713            15292            527              0               0               0       
      7.60          5.016308         42414           23844            2140            585              9              6656            1440            1120           16231            576              0               0               0       
      7.70          5.016308         42363           24234            3004            614              8              6746            1440            731            15277            547              0               0               0       
      7.80          5.016308         42468           24271            2698            609              8              6650            1442            694            15679            550              0               0               0       
