      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         28121           15963             0              433              0             19363            1608            9010            5664            560              0               0               0       
      0.10          5.016308         28827           17229             0              454              0             19732            1653            7744            5295            494              0               0               0       
      0.20          5.016308         29494           18071             0              463              0             18455            1571            6902            6572            567              0               0               0       
      0.30          5.016308         30181           18378             0              464              0             17033            1482            6595            7994            655              0               0               0       
      0.40          5.016308         30859           18469             0              461              0             16724            1503            6504            8303            637              0               0               0       
      0.50          5.016308         31405           19019             0              471              0             16443            1529            5954            8584            601              0               0               0       
      0.60          5.016308         31899           19347             0              477              0             15222            1431            5626            9805            693              0               0               0       
      0.70          5.016308         32403           19529             0              479              0             15303            1488            5444            9724            634              0               0               0       
      0.80          5.016308         32828           19513             0              477              0             14545            1442            5460           10482            682              0               0               0       
      0.90          5.016308         33261           20198             0              493              0             14714            1502            4775           10313            606              0               0               0       
      1.00          5.016308         33709           20598             0              503              0             14312            1488            4375           10715            610              0               0               0       
      1.10          5.016308         34199           21060             0              514              0             14024            1503            3913           11003            584              0               0               0       
      1.20          5.016308         34638           21126             14             516              0             13655            1497            3847           11358            588              0               0               0       
      1.30          5.016308         34984           21270             10             519              0             13257            1480            3703           11621            587              0              139              15      
      1.40          5.016308         35381           21685             13             528              0             12860            1472            3288           12154            601              0               0               0       
      1.50          5.016308         35758           21865             5              533              0             12152            1410            3108           12870            658              0               0               0       
      1.60          5.016308         36115           21812             3              532              0             10408            1245            3161           14259            787              0              357              37      
      1.70          5.016308         36444           22531             51             550              0             11515            1410            2442           13461            641              0               0               0       
      1.80          5.016308         36877           22798             96             558              0             11427            1430            2175           13504            613              0               0               0       
      1.90          5.016308         37159           22894            126             561              0             11418            1451            2079           13483            589              0               0               0       
      2.00          5.016308         37325           23221            183             571              0             10890            1413            1752           13846            604              0              108              13      
      2.10          5.016308         37618           23286            232             573              0             10983            1450            1687           13812            578              0               0               0       
      2.20          5.016308         37834           23874            587             597              0             11080            1483            1099           13360            521              0               0               0       
      2.30          5.016308         38012           23902            631             599              0             10521            1427            1071           13875            575              0               0               0       
      2.40          5.016308         38150           24113            738             608              0             10537            1452            860            13752            541              0               0               0       
      2.50          5.016308         38516           23820            547             597              0              9841            1386            1153           14639            618              0               0               0       
      2.60          5.016308         38761           24278            887             618              0              9976            1430            695            14164            553              0               0               0       
      2.70          5.016308         38987           24083            660             609              0              9137            1332            890            15049            632              0              181              28      
      2.80          5.016308         39113           24144            939             619              0              9602            1415            829            14486            567              0               0               0       
      2.90          5.016308         39298           23851            736             607              0              8778            1309            1122           15513            685              0               0               0       
      3.00          5.016308         39394           24037            1221            624              0              9116            1375            936            14690            602              0               0               0       
      3.10          5.016308         39492           23968            834             613              0              8907            1351            1005           15286            637              0               0               0       
      3.20          5.016308         39495           23942            508             604              0              8786            1342            1031           15733            655              0               0               0       
      3.30          5.016308         39589           23863            739             608              0              9041            1384            1110           15247            609              0               0               0       
      3.40          5.016308         39479           24029            664             610              0              9075            1395            944            15288            596              0               0               0       
      3.50          5.016308         39578           23600            825             603              0              8933            1385            1373           15269            613              0               0               0       
      3.60          5.016308         39732           23828            1079            615              0              9304            1426            1145           14644            560              0               0               0       
      3.70          5.016308         39692           23442            604             593              0              8808            1360            1531           15425            616              0              190              32      
      3.80          5.016308         39557           23361            658             592              0              8522            1321            1612           15519            641              0              328              47      
      3.90          5.016308         39561           23523            754             598              0              9333            1430            1450           14940            573              0               0               0       
      4.00          5.016308         39520           24223            1070            624              0              9293            1421            750            14664            556              0               0               0       
      4.10          5.016308         39508           23921            912             613              0              8936            1360            1052           14915            588              0              264              40      
      4.20          5.016308         39518           23809            750             606              0              9007            1369            1164           14935            575              0              335              51      
      4.30          5.016308         39520           24340            1379            635              0              9434            1430            633            14214            536              0               0               0       
      4.40          5.016308         39527           24316            1599            640              0              9496            1443            657            13932            518              0               0               0       
      4.50          5.016308         39645           23781            871             608              0              9050            1387            1192           15106            606              0               0               0       
      4.60          5.016308         39609           23685            1002            610              0              9015            1384            1288           14830            578              0              180              29      
      4.70          5.016308         39580           23559            826             602              0              8969            1377            1414           15125            607              0              107              15      
      4.80          5.016308         39552           23871            787             608              0              9203            1412            1102           15037            581              0               0               0       
      4.90          5.016308         39605           23306            339             582              0              9098            1387            1667           15590            632              0               0               0       
      5.00          5.016308         39541           23469            311             585              0              8847            1349            1504           15696            637              0              173              30      
      5.10          5.016308         39511           23596            499             592              0              9008            1382            1377           15401            611              0              119              16      
      5.20          5.016308         39478           24124            780             612              0              9538            1443            849            14709            546              0               0               0       
      5.30          5.016308         39457           24091            721             611              0              9197            1398            882            15109            592              0               0               0       
      5.40          5.016308         39608           23825            624             602              0              9059            1386            1148           15235            595              0              109              18      
      5.50          5.016308         39647           23829            800             606              0              9047            1389            1144           15077            591              0              103              15      
      5.60          5.016308         39634           24040            942             614              0              9180            1412            933            14905            575              0               0               0       
      5.70          5.016308         39662           23375            397             584              0              8788            1367            1598           15727            634              0              115              16      
      5.80          5.016308         39537           23938            614             603              0              9322            1427            1035           14930            544              0              161              27      
      5.90          5.016308         39533           23733            668             599              0              8701            1333            1240           15486            642              0              172              27      
      6.00          5.016308         39533           23844            895             607              0              9212            1403            1129           14920            591              0               0               0       
      6.10          5.016308         39570           24141            806             612              0              9282            1425            832            14939            564              0               0               0       
      6.20          5.016308         39555           23696            606             596              1              8989            1382            1276           15266            596              0              166              27      
      6.30          5.016308         39607           23953            855             608              1              8871            1374            1019           15164            601              0              137              18      
      6.40          5.016308         39674           24105            868             612              1              9150            1416            867            15009            573              0               0               0       
      6.50          5.016308         39707           23892            961             609              1              9002            1405            1080           15064            587              0               0               0       
      6.60          5.016308         39788           24091            981             615              1              9084            1414            881            14962            572              0               0               0       
      6.70          5.016308         39792           23941            976             611              1              9033            1422            1031           15018            568              0               0               0       
      6.80          5.016308         39983           24278            1258            626              1              8965            1412            694            14804            563              0               0               0       
      6.90          5.016308         39993           23438            605             589              1              8301            1321            1534           15939            665              0              182              26      
      7.00          5.016308         39919           23458            683             591              1              8893            1417            1514           15451            593              0               0               0       
      7.10          5.016308         39690           23501            839             596              1              8987            1409            1471           15201            596              0               0               0       
      7.20          5.016308         39802           23532            1000            601              1              8813            1386            1440           15214            614              0               0               0       
      7.30          5.016308         39862           23794            1079            610              1              8542            1343            1178           15406            648              0               0               0       
      7.40          5.016308         39954           24065            1178            620              1              8931            1420            907            14918            561              0               0               0       
      7.50          5.016308         39882           23783            936             607              1              8806            1390            1189           15285            604              0               0               0       
      7.60          5.016308         39835           23602            1278            612              1              8878            1390            1370           14679            575              0              192              24      
      7.70          5.016308         39705           23387            907             598              1              7902            1245            1585           15648            674              0              570              84      
      7.80          5.016308         39657           23543            915             603              1              9001            1396            1429           14973            585              0              138              17      
      7.90          5.016308         39773           23697            899             606              1              8907            1383            1275           15221            612              0               0               0       
      8.00          5.016308         39695           23458            1252            610              1              9131            1413            1514           14644            578              0               0               0       
      8.10          5.016308         39822           23579            1397            618              1              8833            1379            1393           14686            588              0              111              16      
      8.20          5.016308         39886           23762            1481            625              1              8843            1387            1210           14703            589              0               0               0       
      8.30          5.016308         39889           23722            1363            621              1              8780            1378            1250           14764            579              0              120              23      
      8.40          5.016308         39874           23911            1602            631              2              8951            1405            1060           14474            565              0               0               0       
      8.50          5.016308         39893           23900            1074            617              2              8982            1415            1071           14971            569              0               0               0       
      8.60          5.016308         39897           24302            1999            649              2              9201            1451            669            13827            501              0               0               0       
      8.70          5.016308         39885           23899            1200            618              2              8934            1415            1072           14893            568              0               0               0       
      8.80          5.016308         39929           24247            1304            629              2              9035            1432            724            14688            540              0               0               0       
      8.90          5.016308         40013           24009            1345            624              3              8778            1399            961            14904            578              0               0               0       
      9.00          5.016308         40054           23963            1551            628              3              8871            1425            1007           14605            548              0               0               0       
      9.10          5.016308         40064           23910            1803            634              4              8764            1410            1059           14460            557              0               0               0       
      9.20          5.016308         40124           23845            1761            631              3              8909            1420            1125           14357            550              0               0               0       
      9.30          5.016308         40125           23629            1222            612              4              8670            1386            1340           14951            577              0              184              26      
      9.40          5.016308         40041           23571            998             605              3              8239            1322            1399           15462            626              0              328              48      
      9.50          5.016308         39980           23586            1038            607              2              8081            1288            1385           15612            660              0              296              46      
      9.60          5.016308         39977           23942            1552            629              3              8977            1424            1028           14498            548              0               0               0       
      9.70          5.016308         40002           23992            1858            638              5              8880            1417            976            14289            546              0               0               0       
      9.80          5.016308         40062           23261            1256            605              4              8441            1356            1708           15187            619              0              143              21      
      9.90          5.016308         40089           23425            1486            615              6              8672            1389            1542           14869            597              0               0               0       
     10.00          5.016308         40171           23371            1409            612              6              8491            1374            1596           15127            615              0               0               0       
     10.10          5.016308         40175           23315            1438            611              6              8445            1366            1651           15034            607              1              110              17      
     10.20          5.016308         40054           23350            1162            604              10             8387            1360            1613           15370            622              0              108              15      
     10.30          5.016308         40081           23635            1312            614              9              8747            1402            1329           14968            585              0               0               0       
     10.40          5.016308         40168           23696            1290            614              10             8736            1409            1267           15001            578              0               0               0       
     10.50          5.016308         40128           23392            1108            601              12             8280            1339            1569           15462            630              0              177              31      
     10.60          5.016308         40156           23515            1344            611              10             8434            1361            1448           15249            629              0               0               0       
     10.70          5.016308         40292           23570            1055            606              10             8476            1380            1393           15496            615              0               0               0       
     10.80          5.016308         40300           23375            924             598              11             7956            1302            1587           15979            668              0              168              33      
     10.90          5.016308         40413           23912            1568            628              13             8441            1396            1048           15018            577              0               0               0       
     11.00          5.016308         40322           23685            1267            616              11             8336            1352            1277           15424            633              0               0               0       
     11.10          5.016308         40309           24041            1691            636              13             8588            1398            919            14748            567              0               0               0       
     11.20          5.016308         40352           23910            1499            629              13             8249            1342            1050           15279            630              0               0               0       
     11.30          5.016308         40238           23956            1296            626              12             8441            1365            1005           15290            610              0               0               0       
     11.40          5.016308         40108           24291            1924            651              13             8814            1408            669            14289            542              0               0               0       
     11.50          5.016308         40056           24074            1512            636              14             8661            1377            885            14854            588              0               0               0       
     11.60          5.016308         40140           24053            1272            629              14             8750            1389            906            15005            583              0               0               0       
     11.70          5.016308         40134           24008            1550            635              16             8558            1369            949            14919            597              0               0               0       
     11.80          5.016308         40197           24101            1227            628              16             8518            1375            856            15282            598              0               0               0       
     11.90          5.016308         40246           24026            1450            632              20             8431            1367            927            15146            602              0               0               0       
     12.00          5.016308         40209           24080            1204            626              21             8491            1377            872            15332            598              0               0               0       
     12.10          5.016308         40149           23948            1168            622              20             8171            1323            1005           15485            627              0              203              29      
     12.20          5.016308         39968           23509            826             603              22             8319            1340            1442           15778            642              0              104              16      
     12.30          5.016308         39865           23916            1079            619              24             9026            1421            1033           14922            561              0               0               0       
     12.40          5.016308         39923           23836            1123            618              24             8880            1403            1113           15024            580              0               0               0       
     12.50          5.016308         39945           23683            1088            613              25             8438            1346            1265           15501            642              0               0               0       
     12.60          5.016308         39939           23747            1174            617              27             8736            1382            1199           15117            602              0               0               0       
     12.70          5.016308         39971           23964            1346            626              27             8795            1400            982            14886            575              0               0               0       
     12.80          5.016308         39999           23964            1502            630              31             8727            1393            978            14798            578              0               0               0       
     12.90          5.016308         40109           23672            1484            622              28             8402            1355            1273           15028            612              0              113              12      
     13.00          5.016308         40166           23846            1556            628              28             8753            1409            1099           14718            564              0               0               0       
     13.10          5.016308         40169           23536            1283            613              29             8565            1386            1408           15179            602              0               0               0       
     13.20          5.016308         40138           23660            1441            620              31             8467            1367            1282           15119            614              0               0               0       
     13.30          5.016308         40160           23369            1062            603              28             7806            1266            1576           15932            694              0              227              38      
     13.40          5.016308         40147           23613            1423            619              29             8080            1314            1330           15270            627              1              254              41      
     13.50          5.016308         40208           23886            1672            633              35             8528            1380            1051           14727            577              1              100              11      
     13.60          5.016308         40211           23705            1354            621              40             8534            1369            1228           14975            582              0              164              29      
     13.70          5.016308         40078           23650            1081            612              35             8419            1362            1287           15305            595              1              222              32      
     13.80          5.016308         40008           23944            1259            623              41             8665            1393            988            15103            585              0               0               0       
     13.90          5.016308         39928           23868            1576            629              44             8924            1429            1061           14527            543              0               0               0       
     14.00          5.016308         39955           23654            1524            623              46             8841            1405            1273           14662            573              0               0               0       
     14.10          5.016308         39955           24040            1653            636              48             8783            1390            885            14591            575              0               0               0       
     14.20          5.016308         39999           23867            1650            632              48             8886            1408            1058           14491            561              0               0               0       
     14.30          5.016308         40089           24160            1923            646              44             8787            1406            769            14317            549              0               0               0       
     14.40          5.016308         40165           24319            2192            657              44             8800            1405            610            14035            539              0               0               0       
     14.50          5.016308         40135           23698            1350            621              41             8082            1305            1234           15493            661              0              102              14      
     14.60          5.016308         40153           23875            1200            621              44             7992            1294            1054           15835            686              0               0               0       
     14.70          5.016308         40118           23682            1203            616              47             8271            1342            1244           15553            643              0               0               0       
     14.80          5.016308         39962           23698            1009            610              48             7869            1258            1226           15844            682              1              305              51      
     14.90          5.016308         40163           23873            1420            625              51             8314            1335            1049           15293            641              0               0               0       
     15.00          5.016308         40109           24149            1649            637              52             8409            1366            771            14769            567              1              200              31      
     15.10          5.016308         40165           23471            1075            606              49             7865            1273            1453           16087            722              0               0               0       
     15.20          5.016308         40203           23390            1567            616              59             8462            1378            1524           14998            607              0               0               0       
     15.30          5.016308         40299           22962            1335            600              55             8014            1312            1953           15400            640              3              278              49      
     15.40          5.016308         40283           23712            1614            625              64             8512            1400            1197           14901            576              0               0               0       
     15.50          5.016308         40256           23078            1083            596              64             8221            1355            1831           15723            650              0               0               0       
     15.60          5.016308         40194           23358            1183            605              63             8393            1375            1552           15451            621              0               0               0       
     15.70          5.016308         40132           23479            1287            610              64             8448            1379            1430           15292            612              0               0               0       
     15.80          5.016308         40093           23452            1173            606              64             8216            1329            1457           15521            647              0              117              19      
     15.90          5.016308         40021           23773            1305            616              72             8531            1376            1128           15089            593              0              102              16      
     16.00          5.016308         40033           23544            952             601              69             8551            1378            1360           15524            622              0               0               0       
     16.10          5.016308         40100           23808            1202            614              72             8795            1413            1093           15030            574              0               0               0       
     16.20          5.016308         40029           23602            1243            610              69             8630            1383            1301           14995            584              1              159              24      
     16.30          5.016308         39990           23507            1392            611              69             8562            1381            1397           15073            609              0               0               0       
     16.40          5.016308         40039           23335            957             597              60             8293            1345            1574           15567            631              4              210              28      
     16.50          5.016308         40107           23651            1397            616              67             8027            1309            1252           15250            627              3              353              49      
     16.60          5.016308         40146           24007            1497            629              73             8365            1357            893            15004            591              0              161              24      
     16.70          5.016308         40127           23715            1375            619              72             8271            1357            1186           15381            625              0               0               0       
     16.80          5.016308         40205           23665            1272            615              75             8174            1340            1229           15373            616              4              208              30      
     16.90          5.016308         40283           23523            1384            614              78             8381            1360            1370           15054            592              2              208              35      
     17.00          5.016308         40225           23416            1507            615              81             8397            1373            1476           15123            613              0               0               0       
